,diff_0,diff_1,diff_2,target
86591,69.0,81.0,79.0,83.0
86592,81.0,79.0,83.0,101.0
86593,67.0,52.0,43.0,27.0
86594,52.0,43.0,27.0,22.0
86595,43.0,27.0,22.0,18.0
86596,27.0,22.0,18.0,13.0
86597,22.0,18.0,13.0,11.0
86598,18.0,13.0,11.0,11.0
86599,13.0,11.0,11.0,10.0
86600,11.0,11.0,10.0,9.0
86601,11.0,10.0,9.0,12.0
86602,10.0,9.0,12.0,23.0
86603,9.0,12.0,23.0,34.0
86604,12.0,23.0,34.0,52.0
86605,23.0,34.0,52.0,69.0
86606,34.0,52.0,69.0,91.0
86607,52.0,69.0,91.0,101.0
86608,81.0,72.0,62.0,40.0
86609,72.0,62.0,40.0,31.0
86610,62.0,40.0,31.0,34.0
86611,40.0,31.0,34.0,38.0
86612,31.0,34.0,38.0,38.0
86613,34.0,38.0,38.0,41.0
86614,38.0,38.0,41.0,49.0
86615,38.0,41.0,49.0,54.0
86616,41.0,49.0,54.0,65.0
86617,49.0,54.0,65.0,72.0
86618,54.0,65.0,72.0,74.0
86619,65.0,72.0,74.0,80.0
86620,72.0,74.0,80.0,85.0
86621,74.0,80.0,85.0,92.0
86622,80.0,85.0,92.0,101.0
86623,90.0,85.0,67.0,63.0
86624,85.0,67.0,63.0,59.0
86625,67.0,63.0,59.0,64.0
86626,63.0,59.0,64.0,75.0
86627,59.0,64.0,75.0,91.0
86628,64.0,75.0,91.0,93.0
86629,75.0,91.0,93.0,101.0
86630,89.0,75.0,69.0,67.0
86631,75.0,69.0,67.0,64.0
86632,69.0,67.0,64.0,63.0
86633,67.0,64.0,63.0,69.0
86634,64.0,63.0,69.0,100.0
86635,63.0,69.0,100.0,101.0
86636,100.0,99.0,99.0,97.0
86637,99.0,99.0,97.0,99.0
86638,99.0,97.0,99.0,101.0
86639,50.0,40.0,39.0,38.0
86640,40.0,39.0,38.0,38.0
86641,39.0,38.0,38.0,48.0
86642,38.0,38.0,48.0,52.0
86643,38.0,48.0,52.0,55.0
86644,48.0,52.0,55.0,80.0
86645,52.0,55.0,80.0,85.0
86646,55.0,80.0,85.0,88.0
86647,80.0,85.0,88.0,100.0
86648,85.0,88.0,100.0,98.0
86649,88.0,100.0,98.0,101.0
86650,79.0,74.0,76.0,73.0
86651,74.0,76.0,73.0,82.0
86652,76.0,73.0,82.0,101.0
86653,90.0,75.0,58.0,50.0
86654,75.0,58.0,50.0,45.0
86655,58.0,50.0,45.0,40.0
86656,50.0,45.0,40.0,36.0
86657,45.0,40.0,36.0,30.0
86658,40.0,36.0,30.0,32.0
86659,36.0,30.0,32.0,34.0
86660,30.0,32.0,34.0,35.0
86661,32.0,34.0,35.0,40.0
86662,34.0,35.0,40.0,49.0
86663,35.0,40.0,49.0,56.0
86664,40.0,49.0,56.0,64.0
86665,49.0,56.0,64.0,98.0
86666,56.0,64.0,98.0,101.0
86667,98.0,98.0,98.0,101.0
86668,80.0,80.0,95.0,93.0
86669,80.0,95.0,93.0,95.0
86670,95.0,93.0,95.0,97.0
86671,93.0,95.0,97.0,101.0
86672,82.0,72.0,69.0,69.0
86673,72.0,69.0,69.0,76.0
86674,69.0,69.0,76.0,76.0
86675,69.0,76.0,76.0,76.0
86676,76.0,76.0,76.0,83.0
86677,76.0,76.0,83.0,99.0
86678,76.0,83.0,99.0,101.0
86679,70.0,53.0,38.0,32.0
86680,53.0,38.0,32.0,32.0
86681,38.0,32.0,32.0,22.0
86682,32.0,32.0,22.0,20.0
86683,32.0,22.0,20.0,16.0
86684,22.0,20.0,16.0,9.0
86685,20.0,16.0,9.0,9.0
86686,16.0,9.0,9.0,9.0
86687,9.0,9.0,9.0,8.0
86688,9.0,9.0,8.0,7.0
86689,9.0,8.0,7.0,6.0
86690,8.0,7.0,6.0,5.0
86691,7.0,6.0,5.0,4.0
86692,6.0,5.0,4.0,2.0
86693,5.0,4.0,2.0,3.0
86694,4.0,2.0,3.0,3.0
86695,2.0,3.0,3.0,5.0
86696,3.0,3.0,5.0,6.0
86697,3.0,5.0,6.0,8.0
86698,5.0,6.0,8.0,9.0
86699,6.0,8.0,9.0,8.0
86700,8.0,9.0,8.0,7.0
86701,9.0,8.0,7.0,9.0
86702,8.0,7.0,9.0,9.0
86703,7.0,9.0,9.0,9.0
86704,9.0,9.0,9.0,12.0
86705,9.0,9.0,12.0,15.0
86706,9.0,12.0,15.0,20.0
86707,12.0,15.0,20.0,25.0
86708,15.0,20.0,25.0,29.0
86709,20.0,25.0,29.0,32.0
86710,25.0,29.0,32.0,28.0
86711,29.0,32.0,28.0,27.0
86712,32.0,28.0,27.0,28.0
86713,28.0,27.0,28.0,31.0
86714,27.0,28.0,31.0,33.0
86715,28.0,31.0,33.0,27.0
86716,31.0,33.0,27.0,30.0
86717,33.0,27.0,30.0,33.0
86718,27.0,30.0,33.0,36.0
86719,30.0,33.0,36.0,37.0
86720,33.0,36.0,37.0,41.0
86721,36.0,37.0,41.0,43.0
86722,37.0,41.0,43.0,101.0
86723,52.0,33.0,20.0,16.0
86724,33.0,20.0,16.0,16.0
86725,20.0,16.0,16.0,14.0
86726,16.0,16.0,14.0,16.0
86727,16.0,14.0,16.0,17.0
86728,14.0,16.0,17.0,18.0
86729,16.0,17.0,18.0,29.0
86730,17.0,18.0,29.0,38.0
86731,18.0,29.0,38.0,60.0
86732,29.0,38.0,60.0,70.0
86733,38.0,60.0,70.0,82.0
86734,60.0,70.0,82.0,93.0
86735,70.0,82.0,93.0,93.0
86736,82.0,93.0,93.0,97.0
86737,93.0,93.0,97.0,100.0
86738,93.0,97.0,100.0,101.0
86739,15.0,14.0,16.0,15.0
86740,14.0,16.0,15.0,15.0
86741,16.0,15.0,15.0,16.0
86742,15.0,15.0,16.0,13.0
86743,15.0,16.0,13.0,14.0
86744,16.0,13.0,14.0,16.0
86745,13.0,14.0,16.0,16.0
86746,14.0,16.0,16.0,13.0
86747,16.0,16.0,13.0,16.0
86748,16.0,13.0,16.0,23.0
86749,13.0,16.0,23.0,41.0
86750,16.0,23.0,41.0,56.0
86751,23.0,41.0,56.0,68.0
86752,41.0,56.0,68.0,72.0
86753,56.0,68.0,72.0,74.0
86754,68.0,72.0,74.0,81.0
86755,72.0,74.0,81.0,78.0
86756,74.0,81.0,78.0,101.0
86757,92.0,58.0,75.0,79.0
86758,58.0,75.0,79.0,84.0
86759,75.0,79.0,84.0,74.0
86760,79.0,84.0,74.0,74.0
86761,84.0,74.0,74.0,77.0
86762,74.0,74.0,77.0,80.0
86763,74.0,77.0,80.0,81.0
86764,77.0,80.0,81.0,70.0
86765,80.0,81.0,70.0,78.0
86766,81.0,70.0,78.0,80.0
86767,70.0,78.0,80.0,90.0
86768,78.0,80.0,90.0,89.0
86769,80.0,90.0,89.0,99.0
86770,90.0,89.0,99.0,99.0
86771,89.0,99.0,99.0,101.0
86772,18.0,56.0,99.0,101.0
86773,97.0,86.0,80.0,79.0
86774,86.0,80.0,79.0,78.0
86775,80.0,79.0,78.0,71.0
86776,79.0,78.0,71.0,79.0
86777,78.0,71.0,79.0,82.0
86778,71.0,79.0,82.0,84.0
86779,79.0,82.0,84.0,91.0
86780,82.0,84.0,91.0,95.0
86781,84.0,91.0,95.0,100.0
86782,91.0,95.0,100.0,101.0
86783,72.0,56.0,44.0,39.0
86784,56.0,44.0,39.0,28.0
86785,44.0,39.0,28.0,2.0
86786,39.0,28.0,2.0,1.0
86787,28.0,2.0,1.0,2.0
86788,2.0,1.0,2.0,1.0
86789,1.0,2.0,1.0,1.0
86790,2.0,1.0,1.0,1.0
86791,1.0,1.0,1.0,2.0
86792,1.0,1.0,2.0,2.0
86793,1.0,2.0,2.0,2.0
86794,2.0,2.0,2.0,3.0
86795,2.0,2.0,3.0,2.0
86796,2.0,3.0,2.0,5.0
86797,3.0,2.0,5.0,9.0
86798,2.0,5.0,9.0,11.0
86799,5.0,9.0,11.0,16.0
86800,9.0,11.0,16.0,20.0
86801,11.0,16.0,20.0,24.0
86802,16.0,20.0,24.0,30.0
86803,20.0,24.0,30.0,31.0
86804,24.0,30.0,31.0,35.0
86805,30.0,31.0,35.0,47.0
86806,31.0,35.0,47.0,50.0
86807,35.0,47.0,50.0,101.0
86808,97.0,97.0,93.0,86.0
86809,97.0,93.0,86.0,71.0
86810,93.0,86.0,71.0,59.0
86811,86.0,71.0,59.0,58.0
86812,71.0,59.0,58.0,53.0
86813,59.0,58.0,53.0,53.0
86814,58.0,53.0,53.0,53.0
86815,53.0,53.0,53.0,53.0
86816,53.0,53.0,53.0,53.0
86817,53.0,53.0,53.0,49.0
86818,53.0,53.0,49.0,45.0
86819,53.0,49.0,45.0,38.0
86820,49.0,45.0,38.0,36.0
86821,45.0,38.0,36.0,38.0
86822,38.0,36.0,38.0,37.0
86823,36.0,38.0,37.0,45.0
86824,38.0,37.0,45.0,54.0
86825,37.0,45.0,54.0,101.0
86826,72.0,69.0,57.0,59.0
86827,69.0,57.0,59.0,66.0
86828,57.0,59.0,66.0,87.0
86829,59.0,66.0,87.0,101.0
86830,96.0,81.0,76.0,59.0
86831,81.0,76.0,59.0,53.0
86832,76.0,59.0,53.0,44.0
86833,59.0,53.0,44.0,45.0
86834,53.0,44.0,45.0,40.0
86835,44.0,45.0,40.0,40.0
86836,45.0,40.0,40.0,49.0
86837,40.0,40.0,49.0,44.0
86838,40.0,49.0,44.0,44.0
86839,49.0,44.0,44.0,49.0
86840,44.0,44.0,49.0,60.0
86841,44.0,49.0,60.0,68.0
86842,49.0,60.0,68.0,77.0
86843,60.0,68.0,77.0,85.0
86844,68.0,77.0,85.0,85.0
86845,77.0,85.0,85.0,94.0
86846,85.0,85.0,94.0,101.0
86847,92.0,85.0,76.0,71.0
86848,85.0,76.0,71.0,68.0
86849,76.0,71.0,68.0,64.0
86850,71.0,68.0,64.0,70.0
86851,68.0,64.0,70.0,63.0
86852,64.0,70.0,63.0,61.0
86853,70.0,63.0,61.0,63.0
86854,63.0,61.0,63.0,69.0
86855,61.0,63.0,69.0,74.0
86856,63.0,69.0,74.0,93.0
86857,69.0,74.0,93.0,101.0
86858,97.0,65.0,54.0,45.0
86859,65.0,54.0,45.0,37.0
86860,54.0,45.0,37.0,28.0
86861,45.0,37.0,28.0,27.0
86862,37.0,28.0,27.0,26.0
86863,28.0,27.0,26.0,23.0
86864,27.0,26.0,23.0,20.0
86865,26.0,23.0,20.0,19.0
86866,23.0,20.0,19.0,28.0
86867,20.0,19.0,28.0,49.0
86868,19.0,28.0,49.0,66.0
86869,28.0,49.0,66.0,88.0
86870,49.0,66.0,88.0,94.0
86871,66.0,88.0,94.0,101.0
86872,89.0,89.0,89.0,84.0
86873,89.0,89.0,84.0,84.0
86874,89.0,84.0,84.0,99.0
86875,84.0,84.0,99.0,96.0
86876,84.0,99.0,96.0,97.0
86877,99.0,96.0,97.0,101.0
86878,34.0,33.0,33.0,33.0
86879,33.0,33.0,33.0,31.0
86880,33.0,33.0,31.0,30.0
86881,33.0,31.0,30.0,30.0
86882,31.0,30.0,30.0,34.0
86883,30.0,30.0,34.0,52.0
86884,30.0,34.0,52.0,56.0
86885,34.0,52.0,56.0,60.0
86886,52.0,56.0,60.0,67.0
86887,56.0,60.0,67.0,65.0
86888,60.0,67.0,65.0,62.0
86889,67.0,65.0,62.0,76.0
86890,65.0,62.0,76.0,95.0
86891,62.0,76.0,95.0,101.0
86892,98.0,100.0,99.0,99.0
86893,100.0,99.0,99.0,101.0
86894,46.0,34.0,32.0,26.0
86895,34.0,32.0,26.0,20.0
86896,32.0,26.0,20.0,14.0
86897,26.0,20.0,14.0,13.0
86898,20.0,14.0,13.0,6.0
86899,14.0,13.0,6.0,5.0
86900,13.0,6.0,5.0,3.0
86901,6.0,5.0,3.0,2.0
86902,5.0,3.0,2.0,2.0
86903,3.0,2.0,2.0,3.0
86904,2.0,2.0,3.0,3.0
86905,2.0,3.0,3.0,6.0
86906,3.0,3.0,6.0,6.0
86907,3.0,6.0,6.0,7.0
86908,6.0,6.0,7.0,10.0
86909,6.0,7.0,10.0,11.0
86910,7.0,10.0,11.0,13.0
86911,10.0,11.0,13.0,12.0
86912,11.0,13.0,12.0,13.0
86913,13.0,12.0,13.0,15.0
86914,12.0,13.0,15.0,21.0
86915,13.0,15.0,21.0,23.0
86916,15.0,21.0,23.0,28.0
86917,21.0,23.0,28.0,31.0
86918,23.0,28.0,31.0,33.0
86919,28.0,31.0,33.0,37.0
86920,31.0,33.0,37.0,39.0
86921,33.0,37.0,39.0,42.0
86922,37.0,39.0,42.0,43.0
86923,39.0,42.0,43.0,46.0
86924,42.0,43.0,46.0,101.0
86925,91.0,87.0,82.0,51.0
86926,87.0,82.0,51.0,42.0
86927,82.0,51.0,42.0,42.0
86928,51.0,42.0,42.0,45.0
86929,42.0,42.0,45.0,49.0
86930,42.0,45.0,49.0,55.0
86931,45.0,49.0,55.0,65.0
86932,49.0,55.0,65.0,69.0
86933,55.0,65.0,69.0,86.0
86934,65.0,69.0,86.0,88.0
86935,69.0,86.0,88.0,97.0
86936,86.0,88.0,97.0,101.0
86937,87.0,89.0,66.0,67.0
86938,89.0,66.0,67.0,73.0
86939,66.0,67.0,73.0,82.0
86940,67.0,73.0,82.0,85.0
86941,73.0,82.0,85.0,81.0
86942,82.0,85.0,81.0,82.0
86943,85.0,81.0,82.0,81.0
86944,81.0,82.0,81.0,83.0
86945,82.0,81.0,83.0,77.0
86946,81.0,83.0,77.0,85.0
86947,83.0,77.0,85.0,86.0
86948,77.0,85.0,86.0,101.0
86949,79.0,68.0,59.0,55.0
86950,68.0,59.0,55.0,48.0
86951,59.0,55.0,48.0,40.0
86952,55.0,48.0,40.0,42.0
86953,48.0,40.0,42.0,51.0
86954,40.0,42.0,51.0,54.0
86955,42.0,51.0,54.0,65.0
86956,51.0,54.0,65.0,73.0
86957,54.0,65.0,73.0,83.0
86958,65.0,73.0,83.0,93.0
86959,73.0,83.0,93.0,95.0
86960,83.0,93.0,95.0,98.0
86961,93.0,95.0,98.0,101.0
86962,78.0,76.0,75.0,74.0
86963,76.0,75.0,74.0,62.0
86964,75.0,74.0,62.0,58.0
86965,74.0,62.0,58.0,56.0
86966,62.0,58.0,56.0,82.0
86967,58.0,56.0,82.0,84.0
86968,56.0,82.0,84.0,96.0
86969,82.0,84.0,96.0,101.0
86970,100.0,94.0,85.0,81.0
86971,94.0,85.0,81.0,77.0
86972,85.0,81.0,77.0,74.0
86973,81.0,77.0,74.0,73.0
86974,77.0,74.0,73.0,74.0
86975,74.0,73.0,74.0,74.0
86976,73.0,74.0,74.0,73.0
86977,74.0,74.0,73.0,71.0
86978,74.0,73.0,71.0,72.0
86979,73.0,71.0,72.0,80.0
86980,71.0,72.0,80.0,91.0
86981,72.0,80.0,91.0,101.0
86982,34.0,23.0,15.0,11.0
86983,23.0,15.0,11.0,11.0
86984,15.0,11.0,11.0,10.0
86985,11.0,11.0,10.0,12.0
86986,11.0,10.0,12.0,12.0
86987,10.0,12.0,12.0,13.0
86988,12.0,12.0,13.0,17.0
86989,12.0,13.0,17.0,20.0
86990,13.0,17.0,20.0,26.0
86991,17.0,20.0,26.0,39.0
86992,20.0,26.0,39.0,56.0
86993,26.0,39.0,56.0,63.0
86994,39.0,56.0,63.0,63.0
86995,56.0,63.0,63.0,75.0
86996,63.0,63.0,75.0,85.0
86997,63.0,75.0,85.0,101.0
86998,96.0,87.0,80.0,98.0
86999,87.0,80.0,98.0,101.0
87000,86.0,79.0,75.0,65.0
87001,79.0,75.0,65.0,58.0
87002,75.0,65.0,58.0,46.0
87003,65.0,58.0,46.0,42.0
87004,58.0,46.0,42.0,46.0
87005,46.0,42.0,46.0,44.0
87006,42.0,46.0,44.0,50.0
87007,46.0,44.0,50.0,53.0
87008,44.0,50.0,53.0,68.0
87009,50.0,53.0,68.0,81.0
87010,53.0,68.0,81.0,98.0
87011,68.0,81.0,98.0,101.0
87012,98.0,77.0,95.0,101.0
87013,60.0,53.0,44.0,101.0
87014,8.0,13.0,45.0,52.0
87015,13.0,45.0,52.0,56.0
87016,45.0,52.0,56.0,33.0
87017,52.0,56.0,33.0,21.0
87018,56.0,33.0,21.0,32.0
87019,33.0,21.0,32.0,43.0
87020,21.0,32.0,43.0,61.0
87021,32.0,43.0,61.0,72.0
87022,43.0,61.0,72.0,73.0
87023,61.0,72.0,73.0,62.0
87024,72.0,73.0,62.0,78.0
87025,73.0,62.0,78.0,83.0
87026,62.0,78.0,83.0,84.0
87027,78.0,83.0,84.0,100.0
87028,83.0,84.0,100.0,101.0
87029,83.0,61.0,33.0,101.0
87030,10.0,51.0,80.0,86.0
87031,51.0,80.0,86.0,82.0
87032,80.0,86.0,82.0,76.0
87033,86.0,82.0,76.0,60.0
87034,82.0,76.0,60.0,73.0
87035,76.0,60.0,73.0,60.0
87036,60.0,73.0,60.0,61.0
87037,73.0,60.0,61.0,55.0
87038,60.0,61.0,55.0,54.0
87039,61.0,55.0,54.0,74.0
87040,55.0,54.0,74.0,77.0
87041,54.0,74.0,77.0,90.0
87042,74.0,77.0,90.0,101.0
87043,79.0,63.0,49.0,45.0
87044,63.0,49.0,45.0,30.0
87045,49.0,45.0,30.0,22.0
87046,45.0,30.0,22.0,15.0
87047,30.0,22.0,15.0,12.0
87048,22.0,15.0,12.0,7.0
87049,15.0,12.0,7.0,5.0
87050,12.0,7.0,5.0,5.0
87051,7.0,5.0,5.0,5.0
87052,5.0,5.0,5.0,4.0
87053,5.0,5.0,4.0,8.0
87054,5.0,4.0,8.0,12.0
87055,4.0,8.0,12.0,16.0
87056,8.0,12.0,16.0,25.0
87057,12.0,16.0,25.0,39.0
87058,16.0,25.0,39.0,60.0
87059,25.0,39.0,60.0,62.0
87060,39.0,60.0,62.0,101.0
87061,95.0,85.0,85.0,83.0
87062,85.0,85.0,83.0,82.0
87063,85.0,83.0,82.0,95.0
87064,83.0,82.0,95.0,100.0
87065,82.0,95.0,100.0,101.0
87066,93.0,99.0,94.0,75.0
87067,99.0,94.0,75.0,40.0
87068,94.0,75.0,40.0,46.0
87069,75.0,40.0,46.0,44.0
87070,40.0,46.0,44.0,51.0
87071,46.0,44.0,51.0,49.0
87072,44.0,51.0,49.0,53.0
87073,51.0,49.0,53.0,52.0
87074,49.0,53.0,52.0,72.0
87075,53.0,52.0,72.0,87.0
87076,52.0,72.0,87.0,91.0
87077,72.0,87.0,91.0,98.0
87078,87.0,91.0,98.0,101.0
87079,86.0,66.0,54.0,50.0
87080,66.0,54.0,50.0,53.0
87081,54.0,50.0,53.0,62.0
87082,50.0,53.0,62.0,77.0
87083,53.0,62.0,77.0,99.0
87084,62.0,77.0,99.0,101.0
87085,89.0,76.0,67.0,56.0
87086,76.0,67.0,56.0,53.0
87087,67.0,56.0,53.0,45.0
87088,56.0,53.0,45.0,36.0
87089,53.0,45.0,36.0,32.0
87090,45.0,36.0,32.0,36.0
87091,36.0,32.0,36.0,34.0
87092,32.0,36.0,34.0,38.0
87093,36.0,34.0,38.0,46.0
87094,34.0,38.0,46.0,62.0
87095,38.0,46.0,62.0,68.0
87096,46.0,62.0,68.0,91.0
87097,62.0,68.0,91.0,101.0
87098,100.0,91.0,84.0,78.0
87099,91.0,84.0,78.0,56.0
87100,84.0,78.0,56.0,64.0
87101,78.0,56.0,64.0,64.0
87102,56.0,64.0,64.0,60.0
87103,64.0,64.0,60.0,51.0
87104,64.0,60.0,51.0,59.0
87105,60.0,51.0,59.0,59.0
87106,51.0,59.0,59.0,59.0
87107,59.0,59.0,59.0,58.0
87108,59.0,59.0,58.0,67.0
87109,59.0,58.0,67.0,79.0
87110,58.0,67.0,79.0,90.0
87111,67.0,79.0,90.0,101.0
87112,94.0,94.0,98.0,84.0
87113,94.0,98.0,84.0,78.0
87114,98.0,84.0,78.0,80.0
87115,84.0,78.0,80.0,88.0
87116,78.0,80.0,88.0,98.0
87117,80.0,88.0,98.0,101.0
87118,73.0,73.0,74.0,80.0
87119,73.0,74.0,80.0,90.0
87120,74.0,80.0,90.0,96.0
87121,80.0,90.0,96.0,101.0
87122,25.0,24.0,19.0,17.0
87123,24.0,19.0,17.0,16.0
87124,19.0,17.0,16.0,18.0
87125,17.0,16.0,18.0,14.0
87126,16.0,18.0,14.0,10.0
87127,18.0,14.0,10.0,9.0
87128,14.0,10.0,9.0,11.0
87129,10.0,9.0,11.0,8.0
87130,9.0,11.0,8.0,8.0
87131,11.0,8.0,8.0,10.0
87132,8.0,8.0,10.0,11.0
87133,8.0,10.0,11.0,11.0
87134,10.0,11.0,11.0,12.0
87135,11.0,11.0,12.0,12.0
87136,11.0,12.0,12.0,13.0
87137,12.0,12.0,13.0,14.0
87138,12.0,13.0,14.0,15.0
87139,13.0,14.0,15.0,10.0
87140,14.0,15.0,10.0,9.0
87141,15.0,10.0,9.0,8.0
87142,10.0,9.0,8.0,12.0
87143,9.0,8.0,12.0,12.0
87144,8.0,12.0,12.0,19.0
87145,12.0,12.0,19.0,20.0
87146,12.0,19.0,20.0,17.0
87147,19.0,20.0,17.0,19.0
87148,20.0,17.0,19.0,23.0
87149,17.0,19.0,23.0,26.0
87150,19.0,23.0,26.0,29.0
87151,23.0,26.0,29.0,28.0
87152,26.0,29.0,28.0,35.0
87153,29.0,28.0,35.0,44.0
87154,28.0,35.0,44.0,101.0
87155,64.0,65.0,65.0,66.0
87156,65.0,65.0,66.0,75.0
87157,65.0,66.0,75.0,61.0
87158,66.0,75.0,61.0,60.0
87159,75.0,61.0,60.0,56.0
87160,61.0,60.0,56.0,58.0
87161,60.0,56.0,58.0,60.0
87162,56.0,58.0,60.0,56.0
87163,58.0,60.0,56.0,58.0
87164,60.0,56.0,58.0,56.0
87165,56.0,58.0,56.0,63.0
87166,58.0,56.0,63.0,63.0
87167,56.0,63.0,63.0,73.0
87168,63.0,63.0,73.0,79.0
87169,63.0,73.0,79.0,81.0
87170,73.0,79.0,81.0,82.0
87171,79.0,81.0,82.0,86.0
87172,81.0,82.0,86.0,101.0
87173,87.0,68.0,60.0,56.0
87174,68.0,60.0,56.0,50.0
87175,60.0,56.0,50.0,46.0
87176,56.0,50.0,46.0,45.0
87177,50.0,46.0,45.0,44.0
87178,46.0,45.0,44.0,44.0
87179,45.0,44.0,44.0,47.0
87180,44.0,44.0,47.0,45.0
87181,44.0,47.0,45.0,45.0
87182,47.0,45.0,45.0,43.0
87183,45.0,45.0,43.0,52.0
87184,45.0,43.0,52.0,54.0
87185,43.0,52.0,54.0,57.0
87186,52.0,54.0,57.0,64.0
87187,54.0,57.0,64.0,63.0
87188,57.0,64.0,63.0,68.0
87189,64.0,63.0,68.0,83.0
87190,63.0,68.0,83.0,101.0
87191,86.0,60.0,55.0,43.0
87192,60.0,55.0,43.0,41.0
87193,55.0,43.0,41.0,43.0
87194,43.0,41.0,43.0,42.0
87195,41.0,43.0,42.0,42.0
87196,43.0,42.0,42.0,41.0
87197,42.0,42.0,41.0,45.0
87198,42.0,41.0,45.0,39.0
87199,41.0,45.0,39.0,33.0
87200,45.0,39.0,33.0,45.0
87201,39.0,33.0,45.0,62.0
87202,33.0,45.0,62.0,63.0
87203,45.0,62.0,63.0,70.0
87204,62.0,63.0,70.0,77.0
87205,63.0,70.0,77.0,81.0
87206,70.0,77.0,81.0,98.0
87207,77.0,81.0,98.0,101.0
87208,86.0,63.0,58.0,52.0
87209,63.0,58.0,52.0,51.0
87210,58.0,52.0,51.0,48.0
87211,52.0,51.0,48.0,44.0
87212,51.0,48.0,44.0,45.0
87213,48.0,44.0,45.0,43.0
87214,44.0,45.0,43.0,47.0
87215,45.0,43.0,47.0,48.0
87216,43.0,47.0,48.0,54.0
87217,47.0,48.0,54.0,51.0
87218,48.0,54.0,51.0,53.0
87219,54.0,51.0,53.0,64.0
87220,51.0,53.0,64.0,65.0
87221,53.0,64.0,65.0,69.0
87222,64.0,65.0,69.0,76.0
87223,65.0,69.0,76.0,95.0
87224,69.0,76.0,95.0,101.0
87225,95.0,69.0,56.0,52.0
87226,69.0,56.0,52.0,45.0
87227,56.0,52.0,45.0,40.0
87228,52.0,45.0,40.0,31.0
87229,45.0,40.0,31.0,25.0
87230,40.0,31.0,25.0,18.0
87231,31.0,25.0,18.0,16.0
87232,25.0,18.0,16.0,10.0
87233,18.0,16.0,10.0,8.0
87234,16.0,10.0,8.0,9.0
87235,10.0,8.0,9.0,11.0
87236,8.0,9.0,11.0,12.0
87237,9.0,11.0,12.0,12.0
87238,11.0,12.0,12.0,15.0
87239,12.0,12.0,15.0,20.0
87240,12.0,15.0,20.0,23.0
87241,15.0,20.0,23.0,29.0
87242,20.0,23.0,29.0,33.0
87243,23.0,29.0,33.0,37.0
87244,29.0,33.0,37.0,101.0
87245,94.0,81.0,68.0,57.0
87246,81.0,68.0,57.0,57.0
87247,68.0,57.0,57.0,54.0
87248,57.0,57.0,54.0,45.0
87249,57.0,54.0,45.0,36.0
87250,54.0,45.0,36.0,36.0
87251,45.0,36.0,36.0,33.0
87252,36.0,36.0,33.0,31.0
87253,36.0,33.0,31.0,33.0
87254,33.0,31.0,33.0,28.0
87255,31.0,33.0,28.0,29.0
87256,33.0,28.0,29.0,27.0
87257,28.0,29.0,27.0,38.0
87258,29.0,27.0,38.0,50.0
87259,27.0,38.0,50.0,69.0
87260,38.0,50.0,69.0,101.0
87261,72.0,68.0,76.0,83.0
87262,68.0,76.0,83.0,86.0
87263,76.0,83.0,86.0,84.0
87264,83.0,86.0,84.0,89.0
87265,86.0,84.0,89.0,93.0
87266,84.0,89.0,93.0,100.0
87267,89.0,93.0,100.0,101.0
87268,26.0,18.0,9.0,9.0
87269,18.0,9.0,9.0,8.0
87270,9.0,9.0,8.0,5.0
87271,9.0,8.0,5.0,4.0
87272,8.0,5.0,4.0,3.0
87273,5.0,4.0,3.0,2.0
87274,4.0,3.0,2.0,1.0
87275,3.0,2.0,1.0,2.0
87276,2.0,1.0,2.0,2.0
87277,1.0,2.0,2.0,3.0
87278,2.0,2.0,3.0,3.0
87279,2.0,3.0,3.0,5.0
87280,3.0,3.0,5.0,12.0
87281,3.0,5.0,12.0,16.0
87282,5.0,12.0,16.0,28.0
87283,12.0,16.0,28.0,37.0
87284,16.0,28.0,37.0,45.0
87285,28.0,37.0,45.0,101.0
87286,97.0,84.0,74.0,66.0
87287,84.0,74.0,66.0,61.0
87288,74.0,66.0,61.0,56.0
87289,66.0,61.0,56.0,53.0
87290,61.0,56.0,53.0,53.0
87291,56.0,53.0,53.0,51.0
87292,53.0,53.0,51.0,52.0
87293,53.0,51.0,52.0,51.0
87294,51.0,52.0,51.0,60.0
87295,52.0,51.0,60.0,64.0
87296,51.0,60.0,64.0,77.0
87297,60.0,64.0,77.0,87.0
87298,64.0,77.0,87.0,101.0
87299,100.0,96.0,97.0,100.0
87300,96.0,97.0,100.0,101.0
87301,100.0,51.0,37.0,28.0
87302,51.0,37.0,28.0,25.0
87303,37.0,28.0,25.0,18.0
87304,28.0,25.0,18.0,22.0
87305,25.0,18.0,22.0,19.0
87306,18.0,22.0,19.0,19.0
87307,22.0,19.0,19.0,22.0
87308,19.0,19.0,22.0,24.0
87309,19.0,22.0,24.0,30.0
87310,22.0,24.0,30.0,33.0
87311,24.0,30.0,33.0,38.0
87312,30.0,33.0,38.0,45.0
87313,33.0,38.0,45.0,54.0
87314,38.0,45.0,54.0,62.0
87315,45.0,54.0,62.0,68.0
87316,54.0,62.0,68.0,72.0
87317,62.0,68.0,72.0,78.0
87318,68.0,72.0,78.0,101.0
87319,70.0,60.0,54.0,43.0
87320,60.0,54.0,43.0,25.0
87321,54.0,43.0,25.0,19.0
87322,43.0,25.0,19.0,15.0
87323,25.0,19.0,15.0,13.0
87324,19.0,15.0,13.0,12.0
87325,15.0,13.0,12.0,5.0
