,diff_0,diff_1,target
93596,50.0,45.0,56.0
93597,45.0,56.0,56.0
93598,56.0,56.0,73.0
93599,56.0,73.0,80.0
93600,73.0,80.0,81.0
93601,80.0,81.0,94.0
93602,81.0,94.0,94.0
93603,94.0,94.0,101.0
93604,93.0,84.0,84.0
93605,84.0,84.0,64.0
93606,84.0,64.0,64.0
93607,64.0,64.0,67.0
93608,64.0,67.0,65.0
93609,67.0,65.0,62.0
93610,65.0,62.0,82.0
93611,62.0,82.0,85.0
93612,82.0,85.0,92.0
93613,85.0,92.0,89.0
93614,92.0,89.0,101.0
93615,94.0,100.0,101.0
93616,83.0,78.0,78.0
93617,78.0,78.0,81.0
93618,78.0,81.0,88.0
93619,81.0,88.0,100.0
93620,88.0,100.0,101.0
93621,78.0,93.0,101.0
93622,96.0,100.0,101.0
93623,91.0,81.0,101.0
93624,76.0,66.0,65.0
93625,66.0,65.0,61.0
93626,65.0,61.0,61.0
93627,61.0,61.0,53.0
93628,61.0,53.0,51.0
93629,53.0,51.0,54.0
93630,51.0,54.0,49.0
93631,54.0,49.0,44.0
93632,49.0,44.0,42.0
93633,44.0,42.0,37.0
93634,42.0,37.0,35.0
93635,37.0,35.0,41.0
93636,35.0,41.0,64.0
93637,41.0,64.0,81.0
93638,64.0,81.0,93.0
93639,81.0,93.0,94.0
93640,93.0,94.0,97.0
93641,94.0,97.0,101.0
93642,75.0,42.0,24.0
93643,42.0,24.0,11.0
93644,24.0,11.0,8.0
93645,11.0,8.0,5.0
93646,8.0,5.0,5.0
93647,5.0,5.0,4.0
93648,5.0,4.0,3.0
93649,4.0,3.0,2.0
93650,3.0,2.0,2.0
93651,2.0,2.0,2.0
93652,2.0,2.0,2.0
93653,2.0,2.0,2.0
93654,2.0,2.0,2.0
93655,2.0,2.0,2.0
93656,2.0,2.0,2.0
93657,2.0,2.0,2.0
93658,2.0,2.0,2.0
93659,2.0,2.0,6.0
93660,2.0,6.0,13.0
93661,6.0,13.0,19.0
93662,13.0,19.0,24.0
93663,19.0,24.0,31.0
93664,24.0,31.0,44.0
93665,31.0,44.0,101.0
93666,71.0,68.0,80.0
93667,68.0,80.0,84.0
93668,80.0,84.0,94.0
93669,84.0,94.0,101.0
93670,91.0,65.0,100.0
93671,65.0,100.0,78.0
93672,100.0,78.0,92.0
93673,78.0,92.0,93.0
93674,92.0,93.0,90.0
93675,93.0,90.0,82.0
93676,90.0,82.0,86.0
93677,82.0,86.0,101.0
93678,96.0,74.0,62.0
93679,74.0,62.0,60.0
93680,62.0,60.0,54.0
93681,60.0,54.0,56.0
93682,54.0,56.0,52.0
93683,56.0,52.0,54.0
93684,52.0,54.0,72.0
93685,54.0,72.0,83.0
93686,72.0,83.0,90.0
93687,83.0,90.0,101.0
93688,88.0,76.0,66.0
93689,76.0,66.0,62.0
93690,66.0,62.0,62.0
93691,62.0,62.0,59.0
93692,62.0,59.0,53.0
93693,59.0,53.0,61.0
93694,53.0,61.0,65.0
93695,61.0,65.0,59.0
93696,65.0,59.0,62.0
93697,59.0,62.0,62.0
93698,62.0,62.0,79.0
93699,62.0,79.0,82.0
93700,79.0,82.0,93.0
93701,82.0,93.0,98.0
93702,93.0,98.0,101.0
93703,53.0,59.0,63.0
93704,59.0,63.0,60.0
93705,63.0,60.0,77.0
93706,60.0,77.0,101.0
93707,92.0,100.0,98.0
93708,100.0,98.0,94.0
93709,98.0,94.0,101.0
93710,71.0,65.0,59.0
93711,65.0,59.0,53.0
93712,59.0,53.0,52.0
93713,53.0,52.0,52.0
93714,52.0,52.0,56.0
93715,52.0,56.0,57.0
93716,56.0,57.0,83.0
93717,57.0,83.0,94.0
93718,83.0,94.0,101.0
93719,41.0,55.0,83.0
93720,55.0,83.0,91.0
93721,83.0,91.0,97.0
93722,91.0,97.0,101.0
93723,92.0,99.0,101.0
93724,83.0,72.0,51.0
93725,72.0,51.0,43.0
93726,51.0,43.0,31.0
93727,43.0,31.0,28.0
93728,31.0,28.0,24.0
93729,28.0,24.0,22.0
93730,24.0,22.0,21.0
93731,22.0,21.0,19.0
93732,21.0,19.0,17.0
93733,19.0,17.0,13.0
93734,17.0,13.0,15.0
93735,13.0,15.0,18.0
93736,15.0,18.0,20.0
93737,18.0,20.0,20.0
93738,20.0,20.0,22.0
93739,20.0,22.0,25.0
93740,22.0,25.0,27.0
93741,25.0,27.0,27.0
93742,27.0,27.0,29.0
93743,27.0,29.0,29.0
93744,29.0,29.0,27.0
93745,29.0,27.0,38.0
93746,27.0,38.0,44.0
93747,38.0,44.0,49.0
93748,44.0,49.0,101.0
93749,97.0,86.0,76.0
93750,86.0,76.0,67.0
93751,76.0,67.0,63.0
93752,67.0,63.0,59.0
93753,63.0,59.0,57.0
93754,59.0,57.0,52.0
93755,57.0,52.0,50.0
93756,52.0,50.0,46.0
93757,50.0,46.0,51.0
93758,46.0,51.0,46.0
93759,51.0,46.0,45.0
93760,46.0,45.0,44.0
93761,45.0,44.0,43.0
93762,44.0,43.0,46.0
93763,43.0,46.0,55.0
93764,46.0,55.0,63.0
93765,55.0,63.0,64.0
93766,63.0,64.0,48.0
93767,64.0,48.0,101.0
93768,92.0,73.0,72.0
93769,73.0,72.0,70.0
93770,72.0,70.0,68.0
93771,70.0,68.0,68.0
93772,68.0,68.0,64.0
93773,68.0,64.0,82.0
93774,64.0,82.0,93.0
93775,82.0,93.0,101.0
93776,88.0,84.0,86.0
93777,84.0,86.0,99.0
93778,86.0,99.0,101.0
93779,79.0,79.0,77.0
93780,79.0,77.0,72.0
93781,77.0,72.0,61.0
93782,72.0,61.0,55.0
93783,61.0,55.0,48.0
93784,55.0,48.0,59.0
93785,48.0,59.0,51.0
93786,59.0,51.0,48.0
93787,51.0,48.0,44.0
93788,48.0,44.0,41.0
93789,44.0,41.0,36.0
93790,41.0,36.0,36.0
93791,36.0,36.0,35.0
93792,36.0,35.0,38.0
93793,35.0,38.0,46.0
93794,38.0,46.0,63.0
93795,46.0,63.0,76.0
93796,63.0,76.0,80.0
93797,76.0,80.0,101.0
93798,77.0,72.0,64.0
93799,72.0,64.0,65.0
93800,64.0,65.0,61.0
93801,65.0,61.0,57.0
93802,61.0,57.0,56.0
93803,57.0,56.0,53.0
93804,56.0,53.0,49.0
93805,53.0,49.0,46.0
93806,49.0,46.0,60.0
93807,46.0,60.0,49.0
93808,60.0,49.0,53.0
93809,49.0,53.0,51.0
93810,53.0,51.0,55.0
93811,51.0,55.0,68.0
93812,55.0,68.0,79.0
93813,68.0,79.0,84.0
93814,79.0,84.0,95.0
93815,84.0,95.0,91.0
93816,95.0,91.0,101.0
93817,95.0,88.0,88.0
93818,88.0,88.0,86.0
93819,88.0,86.0,79.0
93820,86.0,79.0,78.0
93821,79.0,78.0,77.0
93822,78.0,77.0,81.0
93823,77.0,81.0,76.0
93824,81.0,76.0,76.0
93825,76.0,76.0,71.0
93826,76.0,71.0,71.0
93827,71.0,71.0,81.0
93828,71.0,81.0,87.0
93829,81.0,87.0,85.0
93830,87.0,85.0,94.0
93831,85.0,94.0,101.0
93832,97.0,73.0,55.0
93833,73.0,55.0,45.0
93834,55.0,45.0,35.0
93835,45.0,35.0,30.0
93836,35.0,30.0,29.0
93837,30.0,29.0,29.0
93838,29.0,29.0,27.0
93839,29.0,27.0,30.0
93840,27.0,30.0,30.0
93841,30.0,30.0,30.0
93842,30.0,30.0,32.0
93843,30.0,32.0,36.0
93844,32.0,36.0,39.0
93845,36.0,39.0,50.0
93846,39.0,50.0,57.0
93847,50.0,57.0,61.0
93848,57.0,61.0,59.0
93849,61.0,59.0,62.0
93850,59.0,62.0,101.0
93851,60.0,47.0,41.0
93852,47.0,41.0,39.0
93853,41.0,39.0,33.0
93854,39.0,33.0,26.0
93855,33.0,26.0,26.0
93856,26.0,26.0,21.0
93857,26.0,21.0,23.0
93858,21.0,23.0,23.0
93859,23.0,23.0,18.0
93860,23.0,18.0,18.0
93861,18.0,18.0,18.0
93862,18.0,18.0,16.0
93863,18.0,16.0,31.0
93864,16.0,31.0,52.0
93865,31.0,52.0,76.0
93866,52.0,76.0,97.0
93867,76.0,97.0,101.0
93868,37.0,29.0,38.0
93869,29.0,38.0,40.0
93870,38.0,40.0,51.0
93871,40.0,51.0,61.0
93872,51.0,61.0,89.0
93873,61.0,89.0,88.0
93874,89.0,88.0,90.0
93875,88.0,90.0,91.0
93876,90.0,91.0,101.0
93877,95.0,93.0,96.0
93878,93.0,96.0,101.0
93879,61.0,64.0,56.0
93880,64.0,56.0,49.0
93881,56.0,49.0,48.0
93882,49.0,48.0,50.0
93883,48.0,50.0,45.0
93884,50.0,45.0,36.0
93885,45.0,36.0,45.0
93886,36.0,45.0,101.0
93887,64.0,64.0,64.0
93888,64.0,64.0,71.0
93889,64.0,71.0,76.0
93890,71.0,76.0,86.0
93891,76.0,86.0,90.0
93892,86.0,90.0,100.0
93893,90.0,100.0,101.0
93894,84.0,71.0,73.0
93895,71.0,73.0,71.0
93896,73.0,71.0,85.0
93897,71.0,85.0,70.0
93898,85.0,70.0,63.0
93899,70.0,63.0,56.0
93900,63.0,56.0,52.0
93901,56.0,52.0,52.0
93902,52.0,52.0,55.0
93903,52.0,55.0,67.0
93904,55.0,67.0,96.0
93905,67.0,96.0,101.0
93906,68.0,68.0,68.0
93907,68.0,68.0,68.0
93908,68.0,68.0,68.0
93909,68.0,68.0,70.0
93910,68.0,70.0,73.0
93911,70.0,73.0,82.0
93912,73.0,82.0,86.0
93913,82.0,86.0,99.0
93914,86.0,99.0,101.0
93915,63.0,63.0,61.0
93916,63.0,61.0,60.0
93917,61.0,60.0,60.0
93918,60.0,60.0,65.0
93919,60.0,65.0,76.0
93920,65.0,76.0,85.0
93921,76.0,85.0,84.0
93922,85.0,84.0,92.0
93923,84.0,92.0,99.0
93924,92.0,99.0,99.0
93925,99.0,99.0,101.0
93926,93.0,93.0,91.0
93927,93.0,91.0,91.0
93928,91.0,91.0,91.0
93929,91.0,91.0,91.0
93930,91.0,91.0,67.0
93931,91.0,67.0,67.0
93932,67.0,67.0,60.0
93933,67.0,60.0,73.0
93934,60.0,73.0,66.0
93935,73.0,66.0,86.0
93936,66.0,86.0,89.0
93937,86.0,89.0,95.0
93938,89.0,95.0,95.0
93939,95.0,95.0,100.0
93940,95.0,100.0,101.0
93941,80.0,76.0,83.0
93942,76.0,83.0,78.0
93943,83.0,78.0,78.0
93944,78.0,78.0,81.0
93945,78.0,81.0,88.0
93946,81.0,88.0,94.0
93947,88.0,94.0,91.0
93948,94.0,91.0,99.0
93949,91.0,99.0,101.0
93950,86.0,76.0,65.0
93951,76.0,65.0,60.0
93952,65.0,60.0,57.0
93953,60.0,57.0,48.0
93954,57.0,48.0,52.0
93955,48.0,52.0,56.0
93956,52.0,56.0,66.0
93957,56.0,66.0,71.0
93958,66.0,71.0,73.0
93959,71.0,73.0,75.0
93960,73.0,75.0,99.0
93961,75.0,99.0,101.0
93962,14.0,7.0,6.0
93963,7.0,6.0,4.0
93964,6.0,4.0,2.0
93965,4.0,2.0,1.0
93966,2.0,1.0,1.0
93967,1.0,1.0,1.0
93968,1.0,1.0,1.0
93969,1.0,1.0,1.0
93970,1.0,1.0,1.0
93971,1.0,1.0,1.0
93972,1.0,1.0,1.0
93973,1.0,1.0,1.0
93974,1.0,1.0,1.0
93975,1.0,1.0,1.0
93976,1.0,1.0,1.0
93977,1.0,1.0,3.0
93978,1.0,3.0,3.0
93979,3.0,3.0,4.0
93980,3.0,4.0,4.0
93981,4.0,4.0,6.0
93982,4.0,6.0,10.0
93983,6.0,10.0,8.0
93984,10.0,8.0,7.0
93985,8.0,7.0,11.0
93986,7.0,11.0,16.0
93987,11.0,16.0,17.0
93988,16.0,17.0,22.0
93989,17.0,22.0,21.0
93990,22.0,21.0,24.0
93991,21.0,24.0,24.0
93992,24.0,24.0,29.0
93993,24.0,29.0,30.0
93994,29.0,30.0,28.0
93995,30.0,28.0,34.0
93996,28.0,34.0,33.0
93997,34.0,33.0,36.0
93998,33.0,36.0,36.0
93999,36.0,36.0,40.0
94000,36.0,40.0,46.0
94001,40.0,46.0,49.0
94002,46.0,49.0,49.0
94003,49.0,49.0,101.0
94004,53.0,40.0,101.0
94005,87.0,77.0,76.0
94006,77.0,76.0,72.0
94007,76.0,72.0,77.0
94008,72.0,77.0,85.0
94009,77.0,85.0,92.0
94010,85.0,92.0,96.0
94011,92.0,96.0,101.0
94012,58.0,31.0,45.0
94013,31.0,45.0,54.0
94014,45.0,54.0,69.0
94015,54.0,69.0,87.0
94016,69.0,87.0,90.0
94017,87.0,90.0,85.0
94018,90.0,85.0,101.0
94019,99.0,96.0,91.0
94020,96.0,91.0,89.0
94021,91.0,89.0,83.0
94022,89.0,83.0,86.0
94023,83.0,86.0,91.0
94024,86.0,91.0,101.0
