,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
13176,22.0,23.0,27.0,29.0,28.0,32.0,29.0,28.0,25.0
13177,23.0,27.0,29.0,28.0,32.0,29.0,28.0,25.0,28.0
13178,27.0,29.0,28.0,32.0,29.0,28.0,25.0,28.0,29.0
13179,29.0,28.0,32.0,29.0,28.0,25.0,28.0,29.0,40.0
13180,28.0,32.0,29.0,28.0,25.0,28.0,29.0,40.0,43.0
13181,32.0,29.0,28.0,25.0,28.0,29.0,40.0,43.0,44.0
13182,29.0,28.0,25.0,28.0,29.0,40.0,43.0,44.0,101.0
13183,51.0,65.0,72.0,76.0,78.0,78.0,60.0,59.0,71.0
13184,65.0,72.0,76.0,78.0,78.0,60.0,59.0,71.0,81.0
13185,72.0,76.0,78.0,78.0,60.0,59.0,71.0,81.0,84.0
13186,76.0,78.0,78.0,60.0,59.0,71.0,81.0,84.0,84.0
13187,78.0,78.0,60.0,59.0,71.0,81.0,84.0,84.0,88.0
13188,78.0,60.0,59.0,71.0,81.0,84.0,84.0,88.0,95.0
13189,60.0,59.0,71.0,81.0,84.0,84.0,88.0,95.0,91.0
13190,59.0,71.0,81.0,84.0,84.0,88.0,95.0,91.0,101.0
13191,66.0,59.0,58.0,65.0,72.0,68.0,67.0,74.0,78.0
13192,59.0,58.0,65.0,72.0,68.0,67.0,74.0,78.0,91.0
13193,58.0,65.0,72.0,68.0,67.0,74.0,78.0,91.0,92.0
13194,65.0,72.0,68.0,67.0,74.0,78.0,91.0,92.0,93.0
13195,72.0,68.0,67.0,74.0,78.0,91.0,92.0,93.0,88.0
13196,68.0,67.0,74.0,78.0,91.0,92.0,93.0,88.0,94.0
13197,67.0,74.0,78.0,91.0,92.0,93.0,88.0,94.0,79.0
13198,74.0,78.0,91.0,92.0,93.0,88.0,94.0,79.0,66.0
13199,78.0,91.0,92.0,93.0,88.0,94.0,79.0,66.0,78.0
13200,91.0,92.0,93.0,88.0,94.0,79.0,66.0,78.0,91.0
13201,92.0,93.0,88.0,94.0,79.0,66.0,78.0,91.0,94.0
13202,93.0,88.0,94.0,79.0,66.0,78.0,91.0,94.0,101.0
13203,90.0,68.0,63.0,52.0,50.0,57.0,57.0,62.0,90.0
13204,68.0,63.0,52.0,50.0,57.0,57.0,62.0,90.0,101.0
13205,77.0,97.0,91.0,80.0,73.0,62.0,61.0,52.0,39.0
13206,97.0,91.0,80.0,73.0,62.0,61.0,52.0,39.0,39.0
13207,91.0,80.0,73.0,62.0,61.0,52.0,39.0,39.0,51.0
13208,80.0,73.0,62.0,61.0,52.0,39.0,39.0,51.0,72.0
13209,73.0,62.0,61.0,52.0,39.0,39.0,51.0,72.0,101.0
13210,74.0,80.0,68.0,59.0,46.0,31.0,34.0,32.0,31.0
13211,80.0,68.0,59.0,46.0,31.0,34.0,32.0,31.0,31.0
13212,68.0,59.0,46.0,31.0,34.0,32.0,31.0,31.0,26.0
13213,59.0,46.0,31.0,34.0,32.0,31.0,31.0,26.0,29.0
13214,46.0,31.0,34.0,32.0,31.0,31.0,26.0,29.0,37.0
13215,31.0,34.0,32.0,31.0,31.0,26.0,29.0,37.0,39.0
13216,34.0,32.0,31.0,31.0,26.0,29.0,37.0,39.0,43.0
13217,32.0,31.0,31.0,26.0,29.0,37.0,39.0,43.0,54.0
13218,31.0,31.0,26.0,29.0,37.0,39.0,43.0,54.0,75.0
13219,31.0,26.0,29.0,37.0,39.0,43.0,54.0,75.0,90.0
13220,26.0,29.0,37.0,39.0,43.0,54.0,75.0,90.0,95.0
13221,29.0,37.0,39.0,43.0,54.0,75.0,90.0,95.0,101.0
13222,92.0,89.0,85.0,75.0,75.0,70.0,64.0,64.0,61.0
13223,89.0,85.0,75.0,75.0,70.0,64.0,64.0,61.0,61.0
13224,85.0,75.0,75.0,70.0,64.0,64.0,61.0,61.0,59.0
13225,75.0,75.0,70.0,64.0,64.0,61.0,61.0,59.0,55.0
13226,75.0,70.0,64.0,64.0,61.0,61.0,59.0,55.0,54.0
13227,70.0,64.0,64.0,61.0,61.0,59.0,55.0,54.0,52.0
13228,64.0,64.0,61.0,61.0,59.0,55.0,54.0,52.0,53.0
13229,64.0,61.0,61.0,59.0,55.0,54.0,52.0,53.0,50.0
13230,61.0,61.0,59.0,55.0,54.0,52.0,53.0,50.0,47.0
13231,61.0,59.0,55.0,54.0,52.0,53.0,50.0,47.0,49.0
13232,59.0,55.0,54.0,52.0,53.0,50.0,47.0,49.0,48.0
13233,55.0,54.0,52.0,53.0,50.0,47.0,49.0,48.0,46.0
13234,54.0,52.0,53.0,50.0,47.0,49.0,48.0,46.0,32.0
13235,52.0,53.0,50.0,47.0,49.0,48.0,46.0,32.0,34.0
13236,53.0,50.0,47.0,49.0,48.0,46.0,32.0,34.0,40.0
13237,50.0,47.0,49.0,48.0,46.0,32.0,34.0,40.0,37.0
13238,47.0,49.0,48.0,46.0,32.0,34.0,40.0,37.0,32.0
13239,49.0,48.0,46.0,32.0,34.0,40.0,37.0,32.0,32.0
13240,48.0,46.0,32.0,34.0,40.0,37.0,32.0,32.0,32.0
13241,46.0,32.0,34.0,40.0,37.0,32.0,32.0,32.0,36.0
13242,32.0,34.0,40.0,37.0,32.0,32.0,32.0,36.0,33.0
13243,34.0,40.0,37.0,32.0,32.0,32.0,36.0,33.0,30.0
13244,40.0,37.0,32.0,32.0,32.0,36.0,33.0,30.0,31.0
13245,37.0,32.0,32.0,32.0,36.0,33.0,30.0,31.0,32.0
13246,32.0,32.0,32.0,36.0,33.0,30.0,31.0,32.0,33.0
13247,32.0,32.0,36.0,33.0,30.0,31.0,32.0,33.0,32.0
13248,32.0,36.0,33.0,30.0,31.0,32.0,33.0,32.0,31.0
13249,36.0,33.0,30.0,31.0,32.0,33.0,32.0,31.0,33.0
13250,33.0,30.0,31.0,32.0,33.0,32.0,31.0,33.0,37.0
13251,30.0,31.0,32.0,33.0,32.0,31.0,33.0,37.0,38.0
13252,31.0,32.0,33.0,32.0,31.0,33.0,37.0,38.0,40.0
13253,32.0,33.0,32.0,31.0,33.0,37.0,38.0,40.0,38.0
13254,33.0,32.0,31.0,33.0,37.0,38.0,40.0,38.0,40.0
13255,32.0,31.0,33.0,37.0,38.0,40.0,38.0,40.0,38.0
13256,31.0,33.0,37.0,38.0,40.0,38.0,40.0,38.0,42.0
13257,33.0,37.0,38.0,40.0,38.0,40.0,38.0,42.0,50.0
13258,37.0,38.0,40.0,38.0,40.0,38.0,42.0,50.0,101.0
13259,88.0,81.0,80.0,69.0,71.0,69.0,69.0,67.0,62.0
13260,81.0,80.0,69.0,71.0,69.0,69.0,67.0,62.0,59.0
13261,80.0,69.0,71.0,69.0,69.0,67.0,62.0,59.0,66.0
13262,69.0,71.0,69.0,69.0,67.0,62.0,59.0,66.0,64.0
13263,71.0,69.0,69.0,67.0,62.0,59.0,66.0,64.0,57.0
13264,69.0,69.0,67.0,62.0,59.0,66.0,64.0,57.0,54.0
13265,69.0,67.0,62.0,59.0,66.0,64.0,57.0,54.0,62.0
13266,67.0,62.0,59.0,66.0,64.0,57.0,54.0,62.0,65.0
13267,62.0,59.0,66.0,64.0,57.0,54.0,62.0,65.0,73.0
13268,59.0,66.0,64.0,57.0,54.0,62.0,65.0,73.0,97.0
13269,66.0,64.0,57.0,54.0,62.0,65.0,73.0,97.0,101.0
13270,85.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
13271,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
13272,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
13273,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
13274,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0
13275,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0
13276,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0
13277,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,7.0
13278,2.0,3.0,2.0,2.0,4.0,4.0,5.0,7.0,9.0
13279,3.0,2.0,2.0,4.0,4.0,5.0,7.0,9.0,12.0
13280,2.0,2.0,4.0,4.0,5.0,7.0,9.0,12.0,12.0
13281,2.0,4.0,4.0,5.0,7.0,9.0,12.0,12.0,11.0
13282,4.0,4.0,5.0,7.0,9.0,12.0,12.0,11.0,8.0
13283,4.0,5.0,7.0,9.0,12.0,12.0,11.0,8.0,11.0
13284,5.0,7.0,9.0,12.0,12.0,11.0,8.0,11.0,13.0
13285,7.0,9.0,12.0,12.0,11.0,8.0,11.0,13.0,16.0
13286,9.0,12.0,12.0,11.0,8.0,11.0,13.0,16.0,18.0
13287,12.0,12.0,11.0,8.0,11.0,13.0,16.0,18.0,20.0
13288,12.0,11.0,8.0,11.0,13.0,16.0,18.0,20.0,22.0
13289,11.0,8.0,11.0,13.0,16.0,18.0,20.0,22.0,23.0
13290,8.0,11.0,13.0,16.0,18.0,20.0,22.0,23.0,21.0
13291,11.0,13.0,16.0,18.0,20.0,22.0,23.0,21.0,24.0
13292,13.0,16.0,18.0,20.0,22.0,23.0,21.0,24.0,25.0
13293,16.0,18.0,20.0,22.0,23.0,21.0,24.0,25.0,27.0
13294,18.0,20.0,22.0,23.0,21.0,24.0,25.0,27.0,38.0
13295,20.0,22.0,23.0,21.0,24.0,25.0,27.0,38.0,46.0
13296,22.0,23.0,21.0,24.0,25.0,27.0,38.0,46.0,49.0
13297,23.0,21.0,24.0,25.0,27.0,38.0,46.0,49.0,101.0
13298,62.0,36.0,24.0,21.0,16.0,9.0,9.0,11.0,20.0
13299,36.0,24.0,21.0,16.0,9.0,9.0,11.0,20.0,25.0
13300,24.0,21.0,16.0,9.0,9.0,11.0,20.0,25.0,31.0
13301,21.0,16.0,9.0,9.0,11.0,20.0,25.0,31.0,41.0
13302,16.0,9.0,9.0,11.0,20.0,25.0,31.0,41.0,54.0
13303,9.0,9.0,11.0,20.0,25.0,31.0,41.0,54.0,64.0
13304,9.0,11.0,20.0,25.0,31.0,41.0,54.0,64.0,75.0
13305,11.0,20.0,25.0,31.0,41.0,54.0,64.0,75.0,82.0
13306,20.0,25.0,31.0,41.0,54.0,64.0,75.0,82.0,91.0
13307,25.0,31.0,41.0,54.0,64.0,75.0,82.0,91.0,95.0
13308,31.0,41.0,54.0,64.0,75.0,82.0,91.0,95.0,101.0
13309,93.0,60.0,41.0,39.0,34.0,23.0,17.0,16.0,9.0
13310,60.0,41.0,39.0,34.0,23.0,17.0,16.0,9.0,7.0
13311,41.0,39.0,34.0,23.0,17.0,16.0,9.0,7.0,14.0
13312,39.0,34.0,23.0,17.0,16.0,9.0,7.0,14.0,16.0
13313,34.0,23.0,17.0,16.0,9.0,7.0,14.0,16.0,16.0
13314,23.0,17.0,16.0,9.0,7.0,14.0,16.0,16.0,21.0
13315,17.0,16.0,9.0,7.0,14.0,16.0,16.0,21.0,27.0
13316,16.0,9.0,7.0,14.0,16.0,16.0,21.0,27.0,33.0
13317,9.0,7.0,14.0,16.0,16.0,21.0,27.0,33.0,41.0
13318,7.0,14.0,16.0,16.0,21.0,27.0,33.0,41.0,47.0
13319,14.0,16.0,16.0,21.0,27.0,33.0,41.0,47.0,54.0
13320,16.0,16.0,21.0,27.0,33.0,41.0,47.0,54.0,57.0
13321,16.0,21.0,27.0,33.0,41.0,47.0,54.0,57.0,101.0
13322,86.0,80.0,75.0,75.0,67.0,56.0,63.0,66.0,74.0
13323,80.0,75.0,75.0,67.0,56.0,63.0,66.0,74.0,83.0
13324,75.0,75.0,67.0,56.0,63.0,66.0,74.0,83.0,99.0
13325,75.0,67.0,56.0,63.0,66.0,74.0,83.0,99.0,101.0
13326,48.0,76.0,81.0,74.0,54.0,45.0,29.0,28.0,26.0
13327,76.0,81.0,74.0,54.0,45.0,29.0,28.0,26.0,21.0
13328,81.0,74.0,54.0,45.0,29.0,28.0,26.0,21.0,17.0
13329,74.0,54.0,45.0,29.0,28.0,26.0,21.0,17.0,15.0
13330,54.0,45.0,29.0,28.0,26.0,21.0,17.0,15.0,17.0
13331,45.0,29.0,28.0,26.0,21.0,17.0,15.0,17.0,17.0
13332,29.0,28.0,26.0,21.0,17.0,15.0,17.0,17.0,13.0
13333,28.0,26.0,21.0,17.0,15.0,17.0,17.0,13.0,15.0
13334,26.0,21.0,17.0,15.0,17.0,17.0,13.0,15.0,15.0
13335,21.0,17.0,15.0,17.0,17.0,13.0,15.0,15.0,16.0
13336,17.0,15.0,17.0,17.0,13.0,15.0,15.0,16.0,23.0
13337,15.0,17.0,17.0,13.0,15.0,15.0,16.0,23.0,25.0
13338,17.0,17.0,13.0,15.0,15.0,16.0,23.0,25.0,35.0
13339,17.0,13.0,15.0,15.0,16.0,23.0,25.0,35.0,43.0
13340,13.0,15.0,15.0,16.0,23.0,25.0,35.0,43.0,101.0
13341,98.0,97.0,87.0,86.0,81.0,79.0,81.0,70.0,65.0
13342,97.0,87.0,86.0,81.0,79.0,81.0,70.0,65.0,62.0
13343,87.0,86.0,81.0,79.0,81.0,70.0,65.0,62.0,58.0
13344,86.0,81.0,79.0,81.0,70.0,65.0,62.0,58.0,58.0
13345,81.0,79.0,81.0,70.0,65.0,62.0,58.0,58.0,56.0
13346,79.0,81.0,70.0,65.0,62.0,58.0,58.0,56.0,55.0
13347,81.0,70.0,65.0,62.0,58.0,58.0,56.0,55.0,56.0
13348,70.0,65.0,62.0,58.0,58.0,56.0,55.0,56.0,68.0
13349,65.0,62.0,58.0,58.0,56.0,55.0,56.0,68.0,77.0
13350,62.0,58.0,58.0,56.0,55.0,56.0,68.0,77.0,87.0
13351,58.0,58.0,56.0,55.0,56.0,68.0,77.0,87.0,89.0
13352,58.0,56.0,55.0,56.0,68.0,77.0,87.0,89.0,101.0
13353,88.0,72.0,65.0,53.0,60.0,54.0,51.0,47.0,43.0
13354,72.0,65.0,53.0,60.0,54.0,51.0,47.0,43.0,44.0
13355,65.0,53.0,60.0,54.0,51.0,47.0,43.0,44.0,44.0
13356,53.0,60.0,54.0,51.0,47.0,43.0,44.0,44.0,46.0
13357,60.0,54.0,51.0,47.0,43.0,44.0,44.0,46.0,53.0
13358,54.0,51.0,47.0,43.0,44.0,44.0,46.0,53.0,59.0
13359,51.0,47.0,43.0,44.0,44.0,46.0,53.0,59.0,64.0
13360,47.0,43.0,44.0,44.0,46.0,53.0,59.0,64.0,74.0
13361,43.0,44.0,44.0,46.0,53.0,59.0,64.0,74.0,66.0
13362,44.0,44.0,46.0,53.0,59.0,64.0,74.0,66.0,81.0
13363,44.0,46.0,53.0,59.0,64.0,74.0,66.0,81.0,93.0
13364,46.0,53.0,59.0,64.0,74.0,66.0,81.0,93.0,100.0
13365,53.0,59.0,64.0,74.0,66.0,81.0,93.0,100.0,101.0
13366,97.0,84.0,69.0,64.0,41.0,26.0,13.0,18.0,25.0
13367,84.0,69.0,64.0,41.0,26.0,13.0,18.0,25.0,26.0
13368,69.0,64.0,41.0,26.0,13.0,18.0,25.0,26.0,17.0
13369,64.0,41.0,26.0,13.0,18.0,25.0,26.0,17.0,10.0
13370,41.0,26.0,13.0,18.0,25.0,26.0,17.0,10.0,10.0
13371,26.0,13.0,18.0,25.0,26.0,17.0,10.0,10.0,6.0
13372,13.0,18.0,25.0,26.0,17.0,10.0,10.0,6.0,2.0
13373,18.0,25.0,26.0,17.0,10.0,10.0,6.0,2.0,2.0
13374,25.0,26.0,17.0,10.0,10.0,6.0,2.0,2.0,1.0
13375,26.0,17.0,10.0,10.0,6.0,2.0,2.0,1.0,1.0
13376,17.0,10.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0
13377,10.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0
13378,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13379,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13380,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13381,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
13382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
13383,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
13384,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0
13385,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0
13386,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,6.0
13387,1.0,1.0,2.0,3.0,3.0,4.0,5.0,6.0,9.0
13388,1.0,2.0,3.0,3.0,4.0,5.0,6.0,9.0,12.0
13389,2.0,3.0,3.0,4.0,5.0,6.0,9.0,12.0,13.0
13390,3.0,3.0,4.0,5.0,6.0,9.0,12.0,13.0,14.0
13391,3.0,4.0,5.0,6.0,9.0,12.0,13.0,14.0,17.0
13392,4.0,5.0,6.0,9.0,12.0,13.0,14.0,17.0,17.0
13393,5.0,6.0,9.0,12.0,13.0,14.0,17.0,17.0,20.0
13394,6.0,9.0,12.0,13.0,14.0,17.0,17.0,20.0,22.0
13395,9.0,12.0,13.0,14.0,17.0,17.0,20.0,22.0,21.0
13396,12.0,13.0,14.0,17.0,17.0,20.0,22.0,21.0,21.0
13397,13.0,14.0,17.0,17.0,20.0,22.0,21.0,21.0,23.0
13398,14.0,17.0,17.0,20.0,22.0,21.0,21.0,23.0,27.0
13399,17.0,17.0,20.0,22.0,21.0,21.0,23.0,27.0,29.0
13400,17.0,20.0,22.0,21.0,21.0,23.0,27.0,29.0,28.0
13401,20.0,22.0,21.0,21.0,23.0,27.0,29.0,28.0,34.0
13402,22.0,21.0,21.0,23.0,27.0,29.0,28.0,34.0,36.0
13403,21.0,21.0,23.0,27.0,29.0,28.0,34.0,36.0,38.0
13404,21.0,23.0,27.0,29.0,28.0,34.0,36.0,38.0,36.0
13405,23.0,27.0,29.0,28.0,34.0,36.0,38.0,36.0,40.0
13406,27.0,29.0,28.0,34.0,36.0,38.0,36.0,40.0,41.0
13407,29.0,28.0,34.0,36.0,38.0,36.0,40.0,41.0,35.0
13408,28.0,34.0,36.0,38.0,36.0,40.0,41.0,35.0,30.0
13409,34.0,36.0,38.0,36.0,40.0,41.0,35.0,30.0,36.0
13410,36.0,38.0,36.0,40.0,41.0,35.0,30.0,36.0,40.0
13411,38.0,36.0,40.0,41.0,35.0,30.0,36.0,40.0,41.0
13412,36.0,40.0,41.0,35.0,30.0,36.0,40.0,41.0,43.0
13413,40.0,41.0,35.0,30.0,36.0,40.0,41.0,43.0,44.0
13414,41.0,35.0,30.0,36.0,40.0,41.0,43.0,44.0,17.0
13415,35.0,30.0,36.0,40.0,41.0,43.0,44.0,17.0,5.0
13416,30.0,36.0,40.0,41.0,43.0,44.0,17.0,5.0,23.0
13417,36.0,40.0,41.0,43.0,44.0,17.0,5.0,23.0,32.0
13418,40.0,41.0,43.0,44.0,17.0,5.0,23.0,32.0,30.0
13419,41.0,43.0,44.0,17.0,5.0,23.0,32.0,30.0,33.0
13420,43.0,44.0,17.0,5.0,23.0,32.0,30.0,33.0,43.0
13421,44.0,17.0,5.0,23.0,32.0,30.0,33.0,43.0,49.0
13422,17.0,5.0,23.0,32.0,30.0,33.0,43.0,49.0,101.0
13423,70.0,92.0,99.0,93.0,92.0,78.0,68.0,91.0,94.0
13424,92.0,99.0,93.0,92.0,78.0,68.0,91.0,94.0,95.0
13425,99.0,93.0,92.0,78.0,68.0,91.0,94.0,95.0,97.0
13426,93.0,92.0,78.0,68.0,91.0,94.0,95.0,97.0,93.0
13427,92.0,78.0,68.0,91.0,94.0,95.0,97.0,93.0,100.0
13428,78.0,68.0,91.0,94.0,95.0,97.0,93.0,100.0,101.0
13429,95.0,71.0,68.0,64.0,62.0,51.0,36.0,29.0,26.0
13430,71.0,68.0,64.0,62.0,51.0,36.0,29.0,26.0,20.0
13431,68.0,64.0,62.0,51.0,36.0,29.0,26.0,20.0,22.0
13432,64.0,62.0,51.0,36.0,29.0,26.0,20.0,22.0,13.0
13433,62.0,51.0,36.0,29.0,26.0,20.0,22.0,13.0,11.0
13434,51.0,36.0,29.0,26.0,20.0,22.0,13.0,11.0,8.0
13435,36.0,29.0,26.0,20.0,22.0,13.0,11.0,8.0,6.0
13436,29.0,26.0,20.0,22.0,13.0,11.0,8.0,6.0,9.0
13437,26.0,20.0,22.0,13.0,11.0,8.0,6.0,9.0,9.0
13438,20.0,22.0,13.0,11.0,8.0,6.0,9.0,9.0,9.0
13439,22.0,13.0,11.0,8.0,6.0,9.0,9.0,9.0,10.0
13440,13.0,11.0,8.0,6.0,9.0,9.0,9.0,10.0,13.0
13441,11.0,8.0,6.0,9.0,9.0,9.0,10.0,13.0,14.0
13442,8.0,6.0,9.0,9.0,9.0,10.0,13.0,14.0,17.0
13443,6.0,9.0,9.0,9.0,10.0,13.0,14.0,17.0,16.0
13444,9.0,9.0,9.0,10.0,13.0,14.0,17.0,16.0,20.0
13445,24.0,48.0,53.0,39.0,37.0,40.0,57.0,66.0,77.0
13446,48.0,53.0,39.0,37.0,40.0,57.0,66.0,77.0,79.0
13447,53.0,39.0,37.0,40.0,57.0,66.0,77.0,79.0,82.0
13448,39.0,37.0,40.0,57.0,66.0,77.0,79.0,82.0,77.0
13449,37.0,40.0,57.0,66.0,77.0,79.0,82.0,77.0,86.0
13450,40.0,57.0,66.0,77.0,79.0,82.0,77.0,86.0,86.0
13451,57.0,66.0,77.0,79.0,82.0,77.0,86.0,86.0,101.0
13452,89.0,76.0,60.0,54.0,40.0,38.0,39.0,37.0,36.0
13453,76.0,60.0,54.0,40.0,38.0,39.0,37.0,36.0,36.0
13454,60.0,54.0,40.0,38.0,39.0,37.0,36.0,36.0,30.0
13455,54.0,40.0,38.0,39.0,37.0,36.0,36.0,30.0,30.0
13456,40.0,38.0,39.0,37.0,36.0,36.0,30.0,30.0,28.0
13457,38.0,39.0,37.0,36.0,36.0,30.0,30.0,28.0,30.0
13458,39.0,37.0,36.0,36.0,30.0,30.0,28.0,30.0,43.0
13459,37.0,36.0,36.0,30.0,30.0,28.0,30.0,43.0,50.0
13460,36.0,36.0,30.0,30.0,28.0,30.0,43.0,50.0,59.0
13461,36.0,30.0,30.0,28.0,30.0,43.0,50.0,59.0,67.0
13462,30.0,30.0,28.0,30.0,43.0,50.0,59.0,67.0,72.0
13463,30.0,28.0,30.0,43.0,50.0,59.0,67.0,72.0,79.0
13464,28.0,30.0,43.0,50.0,59.0,67.0,72.0,79.0,101.0
13465,90.0,74.0,63.0,59.0,39.0,24.0,17.0,12.0,8.0
13466,74.0,63.0,59.0,39.0,24.0,17.0,12.0,8.0,3.0
13467,63.0,59.0,39.0,24.0,17.0,12.0,8.0,3.0,3.0
13468,59.0,39.0,24.0,17.0,12.0,8.0,3.0,3.0,3.0
13469,39.0,24.0,17.0,12.0,8.0,3.0,3.0,3.0,1.0
13470,24.0,17.0,12.0,8.0,3.0,3.0,3.0,1.0,1.0
13471,17.0,12.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0
13472,12.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0
13473,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13474,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
13475,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13476,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
13479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
13480,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0
13481,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
13482,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0
13483,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0
13484,1.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,7.0
13485,1.0,3.0,4.0,5.0,5.0,4.0,4.0,7.0,7.0
13486,3.0,4.0,5.0,5.0,4.0,4.0,7.0,7.0,9.0
13487,4.0,5.0,5.0,4.0,4.0,7.0,7.0,9.0,9.0
13488,5.0,5.0,4.0,4.0,7.0,7.0,9.0,9.0,12.0
13489,5.0,4.0,4.0,7.0,7.0,9.0,9.0,12.0,14.0
13490,4.0,4.0,7.0,7.0,9.0,9.0,12.0,14.0,17.0
13491,4.0,7.0,7.0,9.0,9.0,12.0,14.0,17.0,18.0
13492,7.0,7.0,9.0,9.0,12.0,14.0,17.0,18.0,18.0
13493,7.0,9.0,9.0,12.0,14.0,17.0,18.0,18.0,20.0
13494,9.0,9.0,12.0,14.0,17.0,18.0,18.0,20.0,25.0
13495,9.0,12.0,14.0,17.0,18.0,18.0,20.0,25.0,29.0
13496,12.0,14.0,17.0,18.0,18.0,20.0,25.0,29.0,31.0
13497,14.0,17.0,18.0,18.0,20.0,25.0,29.0,31.0,35.0
13498,17.0,18.0,18.0,20.0,25.0,29.0,31.0,35.0,42.0
13499,18.0,18.0,20.0,25.0,29.0,31.0,35.0,42.0,44.0
13500,18.0,20.0,25.0,29.0,31.0,35.0,42.0,44.0,49.0
13501,20.0,25.0,29.0,31.0,35.0,42.0,44.0,49.0,101.0
13502,64.0,23.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0
13503,23.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
13504,8.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
13505,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
13506,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0
13507,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,9.0
13508,1.0,1.0,1.0,2.0,2.0,3.0,6.0,9.0,10.0
13509,1.0,1.0,2.0,2.0,3.0,6.0,9.0,10.0,13.0
13510,1.0,2.0,2.0,3.0,6.0,9.0,10.0,13.0,17.0
13511,2.0,2.0,3.0,6.0,9.0,10.0,13.0,17.0,18.0
13512,2.0,3.0,6.0,9.0,10.0,13.0,17.0,18.0,23.0
13513,3.0,6.0,9.0,10.0,13.0,17.0,18.0,23.0,33.0
13514,6.0,9.0,10.0,13.0,17.0,18.0,23.0,33.0,33.0
13515,9.0,10.0,13.0,17.0,18.0,23.0,33.0,33.0,36.0
13516,10.0,13.0,17.0,18.0,23.0,33.0,33.0,36.0,101.0
13517,97.0,62.0,39.0,28.0,15.0,8.0,7.0,3.0,3.0
13518,62.0,39.0,28.0,15.0,8.0,7.0,3.0,3.0,2.0
13519,39.0,28.0,15.0,8.0,7.0,3.0,3.0,2.0,2.0
13520,28.0,15.0,8.0,7.0,3.0,3.0,2.0,2.0,1.0
13521,15.0,8.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0
13522,8.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
13523,7.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
13524,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13525,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13526,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
13527,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0
13528,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,7.0
13529,1.0,1.0,1.0,1.0,1.0,5.0,8.0,7.0,9.0
13530,1.0,1.0,1.0,1.0,5.0,8.0,7.0,9.0,12.0
13531,1.0,1.0,1.0,5.0,8.0,7.0,9.0,12.0,13.0
13532,1.0,1.0,5.0,8.0,7.0,9.0,12.0,13.0,14.0
