,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
15169,61.0,60.0,57.0,57.0,51.0,51.0,51.0,51.0,51.0,54.0
15170,60.0,57.0,57.0,51.0,51.0,51.0,51.0,51.0,54.0,68.0
15171,57.0,57.0,51.0,51.0,51.0,51.0,51.0,54.0,68.0,71.0
15172,57.0,51.0,51.0,51.0,51.0,51.0,54.0,68.0,71.0,90.0
15173,51.0,51.0,51.0,51.0,51.0,54.0,68.0,71.0,90.0,101.0
15174,94.0,55.0,34.0,18.0,15.0,10.0,9.0,9.0,4.0,5.0
15175,55.0,34.0,18.0,15.0,10.0,9.0,9.0,4.0,5.0,3.0
15176,34.0,18.0,15.0,10.0,9.0,9.0,4.0,5.0,3.0,3.0
15177,18.0,15.0,10.0,9.0,9.0,4.0,5.0,3.0,3.0,6.0
15178,15.0,10.0,9.0,9.0,4.0,5.0,3.0,3.0,6.0,6.0
15179,10.0,9.0,9.0,4.0,5.0,3.0,3.0,6.0,6.0,5.0
15180,9.0,9.0,4.0,5.0,3.0,3.0,6.0,6.0,5.0,9.0
15181,9.0,4.0,5.0,3.0,3.0,6.0,6.0,5.0,9.0,14.0
15182,4.0,5.0,3.0,3.0,6.0,6.0,5.0,9.0,14.0,21.0
15183,5.0,3.0,3.0,6.0,6.0,5.0,9.0,14.0,21.0,30.0
15184,3.0,3.0,6.0,6.0,5.0,9.0,14.0,21.0,30.0,29.0
15185,3.0,6.0,6.0,5.0,9.0,14.0,21.0,30.0,29.0,33.0
15186,6.0,6.0,5.0,9.0,14.0,21.0,30.0,29.0,33.0,31.0
15187,6.0,5.0,9.0,14.0,21.0,30.0,29.0,33.0,31.0,36.0
15188,5.0,9.0,14.0,21.0,30.0,29.0,33.0,31.0,36.0,48.0
15189,9.0,14.0,21.0,30.0,29.0,33.0,31.0,36.0,48.0,101.0
15190,90.0,86.0,81.0,73.0,66.0,64.0,52.0,36.0,32.0,28.0
15191,86.0,81.0,73.0,66.0,64.0,52.0,36.0,32.0,28.0,26.0
15192,81.0,73.0,66.0,64.0,52.0,36.0,32.0,28.0,26.0,24.0
15193,73.0,66.0,64.0,52.0,36.0,32.0,28.0,26.0,24.0,24.0
15194,66.0,64.0,52.0,36.0,32.0,28.0,26.0,24.0,24.0,28.0
15195,64.0,52.0,36.0,32.0,28.0,26.0,24.0,24.0,28.0,34.0
15196,52.0,36.0,32.0,28.0,26.0,24.0,24.0,28.0,34.0,43.0
15197,36.0,32.0,28.0,26.0,24.0,24.0,28.0,34.0,43.0,39.0
15198,32.0,28.0,26.0,24.0,24.0,28.0,34.0,43.0,39.0,57.0
15199,28.0,26.0,24.0,24.0,28.0,34.0,43.0,39.0,57.0,25.0
15200,26.0,24.0,24.0,28.0,34.0,43.0,39.0,57.0,25.0,53.0
15201,24.0,24.0,28.0,34.0,43.0,39.0,57.0,25.0,53.0,101.0
15202,93.0,78.0,74.0,65.0,64.0,60.0,57.0,52.0,52.0,46.0
15203,78.0,74.0,65.0,64.0,60.0,57.0,52.0,52.0,46.0,44.0
15204,74.0,65.0,64.0,60.0,57.0,52.0,52.0,46.0,44.0,41.0
15205,65.0,64.0,60.0,57.0,52.0,52.0,46.0,44.0,41.0,40.0
15206,64.0,60.0,57.0,52.0,52.0,46.0,44.0,41.0,40.0,51.0
15207,60.0,57.0,52.0,52.0,46.0,44.0,41.0,40.0,51.0,62.0
15208,57.0,52.0,52.0,46.0,44.0,41.0,40.0,51.0,62.0,66.0
15209,52.0,52.0,46.0,44.0,41.0,40.0,51.0,62.0,66.0,75.0
15210,52.0,46.0,44.0,41.0,40.0,51.0,62.0,66.0,75.0,79.0
15211,46.0,44.0,41.0,40.0,51.0,62.0,66.0,75.0,79.0,88.0
15212,44.0,41.0,40.0,51.0,62.0,66.0,75.0,79.0,88.0,98.0
15213,41.0,40.0,51.0,62.0,66.0,75.0,79.0,88.0,98.0,101.0
15214,75.0,75.0,65.0,50.0,40.0,37.0,30.0,29.0,25.0,25.0
15215,75.0,65.0,50.0,40.0,37.0,30.0,29.0,25.0,25.0,22.0
15216,65.0,50.0,40.0,37.0,30.0,29.0,25.0,25.0,22.0,21.0
15217,50.0,40.0,37.0,30.0,29.0,25.0,25.0,22.0,21.0,20.0
15218,40.0,37.0,30.0,29.0,25.0,25.0,22.0,21.0,20.0,18.0
15219,37.0,30.0,29.0,25.0,25.0,22.0,21.0,20.0,18.0,18.0
15220,30.0,29.0,25.0,25.0,22.0,21.0,20.0,18.0,18.0,18.0
15221,29.0,25.0,25.0,22.0,21.0,20.0,18.0,18.0,18.0,19.0
15222,25.0,25.0,22.0,21.0,20.0,18.0,18.0,18.0,19.0,25.0
15223,25.0,22.0,21.0,20.0,18.0,18.0,18.0,19.0,25.0,28.0
15224,22.0,21.0,20.0,18.0,18.0,18.0,19.0,25.0,28.0,39.0
15225,21.0,20.0,18.0,18.0,18.0,19.0,25.0,28.0,39.0,50.0
15226,20.0,18.0,18.0,18.0,19.0,25.0,28.0,39.0,50.0,101.0
15227,92.0,71.0,57.0,51.0,57.0,44.0,41.0,39.0,40.0,31.0
15228,71.0,57.0,51.0,57.0,44.0,41.0,39.0,40.0,31.0,31.0
15229,57.0,51.0,57.0,44.0,41.0,39.0,40.0,31.0,31.0,24.0
15230,51.0,57.0,44.0,41.0,39.0,40.0,31.0,31.0,24.0,16.0
15231,57.0,44.0,41.0,39.0,40.0,31.0,31.0,24.0,16.0,15.0
15232,44.0,41.0,39.0,40.0,31.0,31.0,24.0,16.0,15.0,14.0
15233,41.0,39.0,40.0,31.0,31.0,24.0,16.0,15.0,14.0,14.0
15234,39.0,40.0,31.0,31.0,24.0,16.0,15.0,14.0,14.0,16.0
15235,40.0,31.0,31.0,24.0,16.0,15.0,14.0,14.0,16.0,12.0
15236,31.0,31.0,24.0,16.0,15.0,14.0,14.0,16.0,12.0,9.0
15237,31.0,24.0,16.0,15.0,14.0,14.0,16.0,12.0,9.0,12.0
15238,24.0,16.0,15.0,14.0,14.0,16.0,12.0,9.0,12.0,10.0
15239,16.0,15.0,14.0,14.0,16.0,12.0,9.0,12.0,10.0,11.0
15240,15.0,14.0,14.0,16.0,12.0,9.0,12.0,10.0,11.0,10.0
15241,14.0,14.0,16.0,12.0,9.0,12.0,10.0,11.0,10.0,12.0
15242,14.0,16.0,12.0,9.0,12.0,10.0,11.0,10.0,12.0,13.0
15243,16.0,12.0,9.0,12.0,10.0,11.0,10.0,12.0,13.0,13.0
15244,12.0,9.0,12.0,10.0,11.0,10.0,12.0,13.0,13.0,16.0
15245,9.0,12.0,10.0,11.0,10.0,12.0,13.0,13.0,16.0,22.0
15246,12.0,10.0,11.0,10.0,12.0,13.0,13.0,16.0,22.0,30.0
15247,10.0,11.0,10.0,12.0,13.0,13.0,16.0,22.0,30.0,35.0
15248,11.0,10.0,12.0,13.0,13.0,16.0,22.0,30.0,35.0,41.0
15249,10.0,12.0,13.0,13.0,16.0,22.0,30.0,35.0,41.0,101.0
15250,98.0,88.0,77.0,72.0,66.0,67.0,67.0,72.0,69.0,83.0
15251,88.0,77.0,72.0,66.0,67.0,67.0,72.0,69.0,83.0,97.0
15252,77.0,72.0,66.0,67.0,67.0,72.0,69.0,83.0,97.0,101.0
15253,12.0,13.0,9.0,4.0,8.0,8.0,9.0,7.0,8.0,9.0
15254,13.0,9.0,4.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0
15255,9.0,4.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,14.0
15256,4.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,14.0,19.0
15257,8.0,8.0,9.0,7.0,8.0,9.0,9.0,14.0,19.0,9.0
15258,8.0,9.0,7.0,8.0,9.0,9.0,14.0,19.0,9.0,36.0
15259,9.0,7.0,8.0,9.0,9.0,14.0,19.0,9.0,36.0,48.0
15260,7.0,8.0,9.0,9.0,14.0,19.0,9.0,36.0,48.0,55.0
15261,8.0,9.0,9.0,14.0,19.0,9.0,36.0,48.0,55.0,67.0
15262,9.0,9.0,14.0,19.0,9.0,36.0,48.0,55.0,67.0,64.0
15263,9.0,14.0,19.0,9.0,36.0,48.0,55.0,67.0,64.0,66.0
15264,14.0,19.0,9.0,36.0,48.0,55.0,67.0,64.0,66.0,101.0
15265,93.0,95.0,75.0,84.0,55.0,58.0,66.0,80.0,78.0,79.0
15266,95.0,75.0,84.0,55.0,58.0,66.0,80.0,78.0,79.0,84.0
15267,75.0,84.0,55.0,58.0,66.0,80.0,78.0,79.0,84.0,76.0
15268,84.0,55.0,58.0,66.0,80.0,78.0,79.0,84.0,76.0,83.0
15269,55.0,58.0,66.0,80.0,78.0,79.0,84.0,76.0,83.0,87.0
15270,58.0,66.0,80.0,78.0,79.0,84.0,76.0,83.0,87.0,81.0
15271,66.0,80.0,78.0,79.0,84.0,76.0,83.0,87.0,81.0,90.0
15272,80.0,78.0,79.0,84.0,76.0,83.0,87.0,81.0,90.0,101.0
15273,48.0,48.0,54.0,49.0,46.0,41.0,43.0,40.0,41.0,45.0
15274,48.0,54.0,49.0,46.0,41.0,43.0,40.0,41.0,45.0,51.0
15275,54.0,49.0,46.0,41.0,43.0,40.0,41.0,45.0,51.0,58.0
15276,49.0,46.0,41.0,43.0,40.0,41.0,45.0,51.0,58.0,62.0
15277,46.0,41.0,43.0,40.0,41.0,45.0,51.0,58.0,62.0,69.0
15278,41.0,43.0,40.0,41.0,45.0,51.0,58.0,62.0,69.0,81.0
15279,43.0,40.0,41.0,45.0,51.0,58.0,62.0,69.0,81.0,101.0
15280,93.0,96.0,90.0,88.0,83.0,78.0,67.0,71.0,70.0,71.0
15281,96.0,90.0,88.0,83.0,78.0,67.0,71.0,70.0,71.0,74.0
15282,90.0,88.0,83.0,78.0,67.0,71.0,70.0,71.0,74.0,80.0
15283,88.0,83.0,78.0,67.0,71.0,70.0,71.0,74.0,80.0,101.0
15284,10.0,22.0,37.0,32.0,19.0,15.0,12.0,13.0,13.0,12.0
15285,22.0,37.0,32.0,19.0,15.0,12.0,13.0,13.0,12.0,9.0
15286,37.0,32.0,19.0,15.0,12.0,13.0,13.0,12.0,9.0,9.0
15287,32.0,19.0,15.0,12.0,13.0,13.0,12.0,9.0,9.0,11.0
15288,19.0,15.0,12.0,13.0,13.0,12.0,9.0,9.0,11.0,10.0
15289,15.0,12.0,13.0,13.0,12.0,9.0,9.0,11.0,10.0,12.0
15290,12.0,13.0,13.0,12.0,9.0,9.0,11.0,10.0,12.0,15.0
15291,13.0,13.0,12.0,9.0,9.0,11.0,10.0,12.0,15.0,14.0
15292,13.0,12.0,9.0,9.0,11.0,10.0,12.0,15.0,14.0,17.0
15293,12.0,9.0,9.0,11.0,10.0,12.0,15.0,14.0,17.0,20.0
15294,9.0,9.0,11.0,10.0,12.0,15.0,14.0,17.0,20.0,20.0
15295,9.0,11.0,10.0,12.0,15.0,14.0,17.0,20.0,20.0,27.0
15296,11.0,10.0,12.0,15.0,14.0,17.0,20.0,20.0,27.0,26.0
15297,10.0,12.0,15.0,14.0,17.0,20.0,20.0,27.0,26.0,32.0
15298,12.0,15.0,14.0,17.0,20.0,20.0,27.0,26.0,32.0,42.0
15299,15.0,14.0,17.0,20.0,20.0,27.0,26.0,32.0,42.0,35.0
15300,14.0,17.0,20.0,20.0,27.0,26.0,32.0,42.0,35.0,47.0
15301,17.0,20.0,20.0,27.0,26.0,32.0,42.0,35.0,47.0,101.0
15302,99.0,72.0,72.0,71.0,76.0,76.0,74.0,70.0,72.0,74.0
15303,72.0,72.0,71.0,76.0,76.0,74.0,70.0,72.0,74.0,89.0
15304,72.0,71.0,76.0,76.0,74.0,70.0,72.0,74.0,89.0,101.0
15305,87.0,87.0,74.0,66.0,64.0,53.0,48.0,44.0,46.0,43.0
15306,87.0,74.0,66.0,64.0,53.0,48.0,44.0,46.0,43.0,47.0
15307,74.0,66.0,64.0,53.0,48.0,44.0,46.0,43.0,47.0,43.0
15308,66.0,64.0,53.0,48.0,44.0,46.0,43.0,47.0,43.0,47.0
15309,64.0,53.0,48.0,44.0,46.0,43.0,47.0,43.0,47.0,46.0
15310,53.0,48.0,44.0,46.0,43.0,47.0,43.0,47.0,46.0,51.0
15311,48.0,44.0,46.0,43.0,47.0,43.0,47.0,46.0,51.0,59.0
15312,44.0,46.0,43.0,47.0,43.0,47.0,46.0,51.0,59.0,55.0
15313,46.0,43.0,47.0,43.0,47.0,46.0,51.0,59.0,55.0,68.0
15314,43.0,47.0,43.0,47.0,46.0,51.0,59.0,55.0,68.0,68.0
15315,47.0,43.0,47.0,46.0,51.0,59.0,55.0,68.0,68.0,79.0
15316,43.0,47.0,46.0,51.0,59.0,55.0,68.0,68.0,79.0,101.0
15317,100.0,88.0,91.0,86.0,80.0,66.0,67.0,64.0,57.0,59.0
15318,88.0,91.0,86.0,80.0,66.0,67.0,64.0,57.0,59.0,53.0
15319,91.0,86.0,80.0,66.0,67.0,64.0,57.0,59.0,53.0,52.0
15320,86.0,80.0,66.0,67.0,64.0,57.0,59.0,53.0,52.0,44.0
15321,80.0,66.0,67.0,64.0,57.0,59.0,53.0,52.0,44.0,38.0
15322,66.0,67.0,64.0,57.0,59.0,53.0,52.0,44.0,38.0,34.0
15323,67.0,64.0,57.0,59.0,53.0,52.0,44.0,38.0,34.0,30.0
15324,64.0,57.0,59.0,53.0,52.0,44.0,38.0,34.0,30.0,26.0
15325,57.0,59.0,53.0,52.0,44.0,38.0,34.0,30.0,26.0,26.0
15326,59.0,53.0,52.0,44.0,38.0,34.0,30.0,26.0,26.0,25.0
15327,53.0,52.0,44.0,38.0,34.0,30.0,26.0,26.0,25.0,28.0
15328,52.0,44.0,38.0,34.0,30.0,26.0,26.0,25.0,28.0,27.0
15329,44.0,38.0,34.0,30.0,26.0,26.0,25.0,28.0,27.0,33.0
15330,38.0,34.0,30.0,26.0,26.0,25.0,28.0,27.0,33.0,40.0
15331,34.0,30.0,26.0,26.0,25.0,28.0,27.0,33.0,40.0,50.0
15332,30.0,26.0,26.0,25.0,28.0,27.0,33.0,40.0,50.0,101.0
15333,85.0,72.0,78.0,77.0,82.0,77.0,76.0,78.0,39.0,41.0
15334,72.0,78.0,77.0,82.0,77.0,76.0,78.0,39.0,41.0,41.0
15335,78.0,77.0,82.0,77.0,76.0,78.0,39.0,41.0,41.0,47.0
15336,77.0,82.0,77.0,76.0,78.0,39.0,41.0,41.0,47.0,53.0
15337,82.0,77.0,76.0,78.0,39.0,41.0,41.0,47.0,53.0,55.0
15338,77.0,76.0,78.0,39.0,41.0,41.0,47.0,53.0,55.0,52.0
15339,76.0,78.0,39.0,41.0,41.0,47.0,53.0,55.0,52.0,45.0
15340,78.0,39.0,41.0,41.0,47.0,53.0,55.0,52.0,45.0,44.0
15341,39.0,41.0,41.0,47.0,53.0,55.0,52.0,45.0,44.0,43.0
15342,41.0,41.0,47.0,53.0,55.0,52.0,45.0,44.0,43.0,35.0
15343,41.0,47.0,53.0,55.0,52.0,45.0,44.0,43.0,35.0,37.0
15344,47.0,53.0,55.0,52.0,45.0,44.0,43.0,35.0,37.0,35.0
15345,53.0,55.0,52.0,45.0,44.0,43.0,35.0,37.0,35.0,32.0
15346,55.0,52.0,45.0,44.0,43.0,35.0,37.0,35.0,32.0,36.0
15347,52.0,45.0,44.0,43.0,35.0,37.0,35.0,32.0,36.0,40.0
15348,45.0,44.0,43.0,35.0,37.0,35.0,32.0,36.0,40.0,45.0
15349,44.0,43.0,35.0,37.0,35.0,32.0,36.0,40.0,45.0,46.0
15350,43.0,35.0,37.0,35.0,32.0,36.0,40.0,45.0,46.0,45.0
15351,35.0,37.0,35.0,32.0,36.0,40.0,45.0,46.0,45.0,49.0
15352,37.0,35.0,32.0,36.0,40.0,45.0,46.0,45.0,49.0,101.0
15353,69.0,79.0,75.0,84.0,68.0,62.0,40.0,39.0,24.0,6.0
15354,79.0,75.0,84.0,68.0,62.0,40.0,39.0,24.0,6.0,4.0
15355,75.0,84.0,68.0,62.0,40.0,39.0,24.0,6.0,4.0,7.0
15356,84.0,68.0,62.0,40.0,39.0,24.0,6.0,4.0,7.0,4.0
15357,68.0,62.0,40.0,39.0,24.0,6.0,4.0,7.0,4.0,4.0
15358,62.0,40.0,39.0,24.0,6.0,4.0,7.0,4.0,4.0,2.0
15359,40.0,39.0,24.0,6.0,4.0,7.0,4.0,4.0,2.0,2.0
15360,39.0,24.0,6.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0
15361,24.0,6.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0
15362,6.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
15363,4.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
15364,7.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
15365,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
15366,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
15367,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
15368,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
15369,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0
15370,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0
15371,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,7.0
15372,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,7.0,8.0
15373,2.0,2.0,3.0,3.0,3.0,5.0,5.0,7.0,8.0,10.0
15374,2.0,3.0,3.0,3.0,5.0,5.0,7.0,8.0,10.0,9.0
15375,3.0,3.0,3.0,5.0,5.0,7.0,8.0,10.0,9.0,10.0
15376,3.0,3.0,5.0,5.0,7.0,8.0,10.0,9.0,10.0,16.0
15377,3.0,5.0,5.0,7.0,8.0,10.0,9.0,10.0,16.0,22.0
15378,5.0,5.0,7.0,8.0,10.0,9.0,10.0,16.0,22.0,20.0
15379,5.0,7.0,8.0,10.0,9.0,10.0,16.0,22.0,20.0,21.0
15380,7.0,8.0,10.0,9.0,10.0,16.0,22.0,20.0,21.0,20.0
15381,8.0,10.0,9.0,10.0,16.0,22.0,20.0,21.0,20.0,22.0
15382,10.0,9.0,10.0,16.0,22.0,20.0,21.0,20.0,22.0,24.0
15383,9.0,10.0,16.0,22.0,20.0,21.0,20.0,22.0,24.0,26.0
15384,10.0,16.0,22.0,20.0,21.0,20.0,22.0,24.0,26.0,24.0
15385,16.0,22.0,20.0,21.0,20.0,22.0,24.0,26.0,24.0,27.0
15386,22.0,20.0,21.0,20.0,22.0,24.0,26.0,24.0,27.0,28.0
15387,20.0,21.0,20.0,22.0,24.0,26.0,24.0,27.0,28.0,30.0
15388,21.0,20.0,22.0,24.0,26.0,24.0,27.0,28.0,30.0,31.0
15389,20.0,22.0,24.0,26.0,24.0,27.0,28.0,30.0,31.0,30.0
15390,22.0,24.0,26.0,24.0,27.0,28.0,30.0,31.0,30.0,34.0
15391,24.0,26.0,24.0,27.0,28.0,30.0,31.0,30.0,34.0,34.0
15392,26.0,24.0,27.0,28.0,30.0,31.0,30.0,34.0,34.0,32.0
15393,24.0,27.0,28.0,30.0,31.0,30.0,34.0,34.0,32.0,37.0
15394,27.0,28.0,30.0,31.0,30.0,34.0,34.0,32.0,37.0,38.0
15395,28.0,30.0,31.0,30.0,34.0,34.0,32.0,37.0,38.0,38.0
15396,30.0,31.0,30.0,34.0,34.0,32.0,37.0,38.0,38.0,37.0
15397,31.0,30.0,34.0,34.0,32.0,37.0,38.0,38.0,37.0,35.0
15398,30.0,34.0,34.0,32.0,37.0,38.0,38.0,37.0,35.0,39.0
15399,34.0,34.0,32.0,37.0,38.0,38.0,37.0,35.0,39.0,40.0
15400,34.0,32.0,37.0,38.0,38.0,37.0,35.0,39.0,40.0,41.0
15401,32.0,37.0,38.0,38.0,37.0,35.0,39.0,40.0,41.0,45.0
15402,37.0,38.0,38.0,37.0,35.0,39.0,40.0,41.0,45.0,101.0
15403,84.0,76.0,63.0,55.0,53.0,46.0,46.0,41.0,39.0,36.0
15404,76.0,63.0,55.0,53.0,46.0,46.0,41.0,39.0,36.0,34.0
15405,63.0,55.0,53.0,46.0,46.0,41.0,39.0,36.0,34.0,39.0
15406,55.0,53.0,46.0,46.0,41.0,39.0,36.0,34.0,39.0,41.0
15407,53.0,46.0,46.0,41.0,39.0,36.0,34.0,39.0,41.0,41.0
15408,46.0,46.0,41.0,39.0,36.0,34.0,39.0,41.0,41.0,50.0
15409,46.0,41.0,39.0,36.0,34.0,39.0,41.0,41.0,50.0,55.0
15410,41.0,39.0,36.0,34.0,39.0,41.0,41.0,50.0,55.0,68.0
15411,39.0,36.0,34.0,39.0,41.0,41.0,50.0,55.0,68.0,77.0
15412,36.0,34.0,39.0,41.0,41.0,50.0,55.0,68.0,77.0,84.0
15413,34.0,39.0,41.0,41.0,50.0,55.0,68.0,77.0,84.0,98.0
15414,39.0,41.0,41.0,50.0,55.0,68.0,77.0,84.0,98.0,101.0
15415,97.0,96.0,92.0,86.0,85.0,93.0,88.0,89.0,88.0,87.0
15416,96.0,92.0,86.0,85.0,93.0,88.0,89.0,88.0,87.0,85.0
15417,92.0,86.0,85.0,93.0,88.0,89.0,88.0,87.0,85.0,83.0
15418,86.0,85.0,93.0,88.0,89.0,88.0,87.0,85.0,83.0,90.0
15419,85.0,93.0,88.0,89.0,88.0,87.0,85.0,83.0,90.0,101.0
15420,94.0,90.0,85.0,78.0,70.0,63.0,61.0,53.0,52.0,54.0
15421,90.0,85.0,78.0,70.0,63.0,61.0,53.0,52.0,54.0,53.0
15422,85.0,78.0,70.0,63.0,61.0,53.0,52.0,54.0,53.0,49.0
15423,78.0,70.0,63.0,61.0,53.0,52.0,54.0,53.0,49.0,56.0
15424,70.0,63.0,61.0,53.0,52.0,54.0,53.0,49.0,56.0,53.0
15425,63.0,61.0,53.0,52.0,54.0,53.0,49.0,56.0,53.0,59.0
15426,61.0,53.0,52.0,54.0,53.0,49.0,56.0,53.0,59.0,68.0
15427,53.0,52.0,54.0,53.0,49.0,56.0,53.0,59.0,68.0,77.0
15428,52.0,54.0,53.0,49.0,56.0,53.0,59.0,68.0,77.0,77.0
15429,54.0,53.0,49.0,56.0,53.0,59.0,68.0,77.0,77.0,77.0
15430,53.0,49.0,56.0,53.0,59.0,68.0,77.0,77.0,77.0,72.0
15431,49.0,56.0,53.0,59.0,68.0,77.0,77.0,77.0,72.0,101.0
15432,65.0,76.0,71.0,71.0,68.0,68.0,65.0,69.0,65.0,62.0
15433,76.0,71.0,71.0,68.0,68.0,65.0,69.0,65.0,62.0,58.0
15434,71.0,71.0,68.0,68.0,65.0,69.0,65.0,62.0,58.0,64.0
15435,71.0,68.0,68.0,65.0,69.0,65.0,62.0,58.0,64.0,77.0
15436,68.0,68.0,65.0,69.0,65.0,62.0,58.0,64.0,77.0,81.0
15437,68.0,65.0,69.0,65.0,62.0,58.0,64.0,77.0,81.0,98.0
15438,65.0,69.0,65.0,62.0,58.0,64.0,77.0,81.0,98.0,101.0
15439,88.0,66.0,57.0,36.0,29.0,24.0,27.0,26.0,25.0,36.0
15440,66.0,57.0,36.0,29.0,24.0,27.0,26.0,25.0,36.0,48.0
15441,57.0,36.0,29.0,24.0,27.0,26.0,25.0,36.0,48.0,60.0
15442,36.0,29.0,24.0,27.0,26.0,25.0,36.0,48.0,60.0,62.0
15443,29.0,24.0,27.0,26.0,25.0,36.0,48.0,60.0,62.0,67.0
15444,24.0,27.0,26.0,25.0,36.0,48.0,60.0,62.0,67.0,73.0
15445,27.0,26.0,25.0,36.0,48.0,60.0,62.0,67.0,73.0,79.0
15446,26.0,25.0,36.0,48.0,60.0,62.0,67.0,73.0,79.0,91.0
15447,25.0,36.0,48.0,60.0,62.0,67.0,73.0,79.0,91.0,95.0
15448,36.0,48.0,60.0,62.0,67.0,73.0,79.0,91.0,95.0,101.0
15449,86.0,68.0,56.0,36.0,29.0,26.0,26.0,22.0,16.0,19.0
15450,68.0,56.0,36.0,29.0,26.0,26.0,22.0,16.0,19.0,18.0
15451,56.0,36.0,29.0,26.0,26.0,22.0,16.0,19.0,18.0,23.0
15452,36.0,29.0,26.0,26.0,22.0,16.0,19.0,18.0,23.0,23.0
15453,29.0,26.0,26.0,22.0,16.0,19.0,18.0,23.0,23.0,26.0
15454,26.0,26.0,22.0,16.0,19.0,18.0,23.0,23.0,26.0,23.0
15455,26.0,22.0,16.0,19.0,18.0,23.0,23.0,26.0,23.0,26.0
15456,22.0,16.0,19.0,18.0,23.0,23.0,26.0,23.0,26.0,15.0
15457,16.0,19.0,18.0,23.0,23.0,26.0,23.0,26.0,15.0,17.0
15458,19.0,18.0,23.0,23.0,26.0,23.0,26.0,15.0,17.0,27.0
15459,18.0,23.0,23.0,26.0,23.0,26.0,15.0,17.0,27.0,34.0
15460,23.0,23.0,26.0,23.0,26.0,15.0,17.0,27.0,34.0,41.0
15461,23.0,26.0,23.0,26.0,15.0,17.0,27.0,34.0,41.0,39.0
15462,26.0,23.0,26.0,15.0,17.0,27.0,34.0,41.0,39.0,44.0
15463,23.0,26.0,15.0,17.0,27.0,34.0,41.0,39.0,44.0,47.0
15464,26.0,15.0,17.0,27.0,34.0,41.0,39.0,44.0,47.0,46.0
15465,15.0,17.0,27.0,34.0,41.0,39.0,44.0,47.0,46.0,45.0
15466,17.0,27.0,34.0,41.0,39.0,44.0,47.0,46.0,45.0,50.0
15467,27.0,34.0,41.0,39.0,44.0,47.0,46.0,45.0,50.0,101.0
15468,92.0,92.0,88.0,87.0,93.0,98.0,94.0,95.0,93.0,101.0
15469,67.0,31.0,30.0,23.0,25.0,25.0,24.0,27.0,32.0,41.0
15470,31.0,30.0,23.0,25.0,25.0,24.0,27.0,32.0,41.0,64.0
15471,30.0,23.0,25.0,25.0,24.0,27.0,32.0,41.0,64.0,73.0
15472,23.0,25.0,25.0,24.0,27.0,32.0,41.0,64.0,73.0,93.0
15473,25.0,25.0,24.0,27.0,32.0,41.0,64.0,73.0,93.0,101.0
15474,92.0,85.0,81.0,76.0,77.0,79.0,70.0,70.0,62.0,56.0
15475,85.0,81.0,76.0,77.0,79.0,70.0,70.0,62.0,56.0,60.0
15476,81.0,76.0,77.0,79.0,70.0,70.0,62.0,56.0,60.0,56.0
15477,76.0,77.0,79.0,70.0,70.0,62.0,56.0,60.0,56.0,53.0
15478,77.0,79.0,70.0,70.0,62.0,56.0,60.0,56.0,53.0,51.0
15479,79.0,70.0,70.0,62.0,56.0,60.0,56.0,53.0,51.0,52.0
15480,70.0,70.0,62.0,56.0,60.0,56.0,53.0,51.0,52.0,60.0
15481,70.0,62.0,56.0,60.0,56.0,53.0,51.0,52.0,60.0,68.0
15482,62.0,56.0,60.0,56.0,53.0,51.0,52.0,60.0,68.0,75.0
15483,56.0,60.0,56.0,53.0,51.0,52.0,60.0,68.0,75.0,88.0
15484,60.0,56.0,53.0,51.0,52.0,60.0,68.0,75.0,88.0,101.0
15485,96.0,82.0,77.0,66.0,55.0,42.0,35.0,28.0,21.0,13.0
15486,82.0,77.0,66.0,55.0,42.0,35.0,28.0,21.0,13.0,10.0
15487,77.0,66.0,55.0,42.0,35.0,28.0,21.0,13.0,10.0,10.0
15488,66.0,55.0,42.0,35.0,28.0,21.0,13.0,10.0,10.0,5.0
15489,55.0,42.0,35.0,28.0,21.0,13.0,10.0,10.0,5.0,2.0
15490,42.0,35.0,28.0,21.0,13.0,10.0,10.0,5.0,2.0,1.0
15491,35.0,28.0,21.0,13.0,10.0,10.0,5.0,2.0,1.0,1.0
15492,28.0,21.0,13.0,10.0,10.0,5.0,2.0,1.0,1.0,1.0
