,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
76062,3.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0
76063,3.0,4.0,4.0,4.0,6.0,6.0,5.0,9.0
76064,4.0,4.0,4.0,6.0,6.0,5.0,9.0,12.0
76065,4.0,4.0,6.0,6.0,5.0,9.0,12.0,16.0
76066,4.0,6.0,6.0,5.0,9.0,12.0,16.0,20.0
76067,6.0,6.0,5.0,9.0,12.0,16.0,20.0,19.0
76068,6.0,5.0,9.0,12.0,16.0,20.0,19.0,19.0
76069,5.0,9.0,12.0,16.0,20.0,19.0,19.0,21.0
76070,9.0,12.0,16.0,20.0,19.0,19.0,21.0,23.0
76071,12.0,16.0,20.0,19.0,19.0,21.0,23.0,25.0
76072,16.0,20.0,19.0,19.0,21.0,23.0,25.0,26.0
76073,20.0,19.0,19.0,21.0,23.0,25.0,26.0,24.0
76074,19.0,19.0,21.0,23.0,25.0,26.0,24.0,22.0
76075,19.0,21.0,23.0,25.0,26.0,24.0,22.0,26.0
76076,21.0,23.0,25.0,26.0,24.0,22.0,26.0,29.0
76077,23.0,25.0,26.0,24.0,22.0,26.0,29.0,33.0
76078,25.0,26.0,24.0,22.0,26.0,29.0,33.0,42.0
76079,26.0,24.0,22.0,26.0,29.0,33.0,42.0,47.0
76080,24.0,22.0,26.0,29.0,33.0,42.0,47.0,44.0
76081,22.0,26.0,29.0,33.0,42.0,47.0,44.0,101.0
76082,90.0,85.0,76.0,70.0,61.0,63.0,53.0,50.0
76083,85.0,76.0,70.0,61.0,63.0,53.0,50.0,50.0
76084,76.0,70.0,61.0,63.0,53.0,50.0,50.0,41.0
76085,70.0,61.0,63.0,53.0,50.0,50.0,41.0,47.0
76086,61.0,63.0,53.0,50.0,50.0,41.0,47.0,46.0
76087,63.0,53.0,50.0,50.0,41.0,47.0,46.0,43.0
76088,53.0,50.0,50.0,41.0,47.0,46.0,43.0,44.0
76089,50.0,50.0,41.0,47.0,46.0,43.0,44.0,55.0
76090,50.0,41.0,47.0,46.0,43.0,44.0,55.0,61.0
76091,41.0,47.0,46.0,43.0,44.0,55.0,61.0,70.0
76092,47.0,46.0,43.0,44.0,55.0,61.0,70.0,69.0
76093,46.0,43.0,44.0,55.0,61.0,70.0,69.0,83.0
76094,43.0,44.0,55.0,61.0,70.0,69.0,83.0,95.0
76095,44.0,55.0,61.0,70.0,69.0,83.0,95.0,101.0
76096,79.0,64.0,48.0,40.0,33.0,32.0,28.0,23.0
76097,64.0,48.0,40.0,33.0,32.0,28.0,23.0,20.0
76098,48.0,40.0,33.0,32.0,28.0,23.0,20.0,23.0
76099,40.0,33.0,32.0,28.0,23.0,20.0,23.0,24.0
76100,33.0,32.0,28.0,23.0,20.0,23.0,24.0,18.0
76101,32.0,28.0,23.0,20.0,23.0,24.0,18.0,22.0
76102,28.0,23.0,20.0,23.0,24.0,18.0,22.0,20.0
76103,23.0,20.0,23.0,24.0,18.0,22.0,20.0,21.0
76104,20.0,23.0,24.0,18.0,22.0,20.0,21.0,23.0
76105,23.0,24.0,18.0,22.0,20.0,21.0,23.0,29.0
76106,24.0,18.0,22.0,20.0,21.0,23.0,29.0,29.0
76107,18.0,22.0,20.0,21.0,23.0,29.0,29.0,35.0
76108,22.0,20.0,21.0,23.0,29.0,29.0,35.0,48.0
76109,20.0,21.0,23.0,29.0,29.0,35.0,48.0,101.0
76110,79.0,71.0,69.0,72.0,72.0,73.0,67.0,65.0
76111,71.0,69.0,72.0,72.0,73.0,67.0,65.0,57.0
76112,69.0,72.0,72.0,73.0,67.0,65.0,57.0,57.0
76113,72.0,72.0,73.0,67.0,65.0,57.0,57.0,60.0
76114,72.0,73.0,67.0,65.0,57.0,57.0,60.0,53.0
76115,73.0,67.0,65.0,57.0,57.0,60.0,53.0,51.0
76116,67.0,65.0,57.0,57.0,60.0,53.0,51.0,52.0
76117,65.0,57.0,57.0,60.0,53.0,51.0,52.0,57.0
76118,57.0,57.0,60.0,53.0,51.0,52.0,57.0,73.0
76119,57.0,60.0,53.0,51.0,52.0,57.0,73.0,87.0
76120,60.0,53.0,51.0,52.0,57.0,73.0,87.0,97.0
76121,53.0,51.0,52.0,57.0,73.0,87.0,97.0,101.0
76122,85.0,64.0,51.0,39.0,30.0,20.0,16.0,15.0
76123,64.0,51.0,39.0,30.0,20.0,16.0,15.0,11.0
76124,51.0,39.0,30.0,20.0,16.0,15.0,11.0,11.0
76125,39.0,30.0,20.0,16.0,15.0,11.0,11.0,7.0
76126,30.0,20.0,16.0,15.0,11.0,11.0,7.0,8.0
76127,20.0,16.0,15.0,11.0,11.0,7.0,8.0,8.0
76128,16.0,15.0,11.0,11.0,7.0,8.0,8.0,8.0
76129,15.0,11.0,11.0,7.0,8.0,8.0,8.0,11.0
76130,11.0,11.0,7.0,8.0,8.0,8.0,11.0,13.0
76131,11.0,7.0,8.0,8.0,8.0,11.0,13.0,13.0
76132,7.0,8.0,8.0,8.0,11.0,13.0,13.0,17.0
76133,8.0,8.0,8.0,11.0,13.0,13.0,17.0,19.0
76134,8.0,8.0,11.0,13.0,13.0,17.0,19.0,23.0
76135,8.0,11.0,13.0,13.0,17.0,19.0,23.0,26.0
76136,11.0,13.0,13.0,17.0,19.0,23.0,26.0,32.0
76137,13.0,13.0,17.0,19.0,23.0,26.0,32.0,38.0
76138,13.0,17.0,19.0,23.0,26.0,32.0,38.0,37.0
76139,17.0,19.0,23.0,26.0,32.0,38.0,37.0,39.0
76140,19.0,23.0,26.0,32.0,38.0,37.0,39.0,41.0
76141,23.0,26.0,32.0,38.0,37.0,39.0,41.0,41.0
76142,26.0,32.0,38.0,37.0,39.0,41.0,41.0,43.0
76143,32.0,38.0,37.0,39.0,41.0,41.0,43.0,49.0
76144,38.0,37.0,39.0,41.0,41.0,43.0,49.0,101.0
76145,52.0,49.0,30.0,15.0,15.0,14.0,12.0,14.0
76146,49.0,30.0,15.0,15.0,14.0,12.0,14.0,16.0
76147,30.0,15.0,15.0,14.0,12.0,14.0,16.0,18.0
76148,15.0,15.0,14.0,12.0,14.0,16.0,18.0,22.0
76149,15.0,14.0,12.0,14.0,16.0,18.0,22.0,26.0
76150,14.0,12.0,14.0,16.0,18.0,22.0,26.0,36.0
76151,12.0,14.0,16.0,18.0,22.0,26.0,36.0,40.0
76152,14.0,16.0,18.0,22.0,26.0,36.0,40.0,45.0
76153,16.0,18.0,22.0,26.0,36.0,40.0,45.0,50.0
76154,18.0,22.0,26.0,36.0,40.0,45.0,50.0,52.0
76155,22.0,26.0,36.0,40.0,45.0,50.0,52.0,52.0
76156,26.0,36.0,40.0,45.0,50.0,52.0,52.0,54.0
76157,36.0,40.0,45.0,50.0,52.0,52.0,54.0,67.0
76158,40.0,45.0,50.0,52.0,52.0,54.0,67.0,101.0
76159,89.0,77.0,73.0,67.0,58.0,50.0,41.0,38.0
76160,77.0,73.0,67.0,58.0,50.0,41.0,38.0,33.0
76161,73.0,67.0,58.0,50.0,41.0,38.0,33.0,30.0
76162,67.0,58.0,50.0,41.0,38.0,33.0,30.0,31.0
76163,58.0,50.0,41.0,38.0,33.0,30.0,31.0,34.0
76164,50.0,41.0,38.0,33.0,30.0,31.0,34.0,44.0
76165,41.0,38.0,33.0,30.0,31.0,34.0,44.0,59.0
76166,38.0,33.0,30.0,31.0,34.0,44.0,59.0,69.0
76167,33.0,30.0,31.0,34.0,44.0,59.0,69.0,73.0
76168,30.0,31.0,34.0,44.0,59.0,69.0,73.0,80.0
76169,31.0,34.0,44.0,59.0,69.0,73.0,80.0,86.0
76170,34.0,44.0,59.0,69.0,73.0,80.0,86.0,93.0
76171,44.0,59.0,69.0,73.0,80.0,86.0,93.0,98.0
76172,59.0,69.0,73.0,80.0,86.0,93.0,98.0,101.0
76173,18.0,18.0,15.0,9.0,5.0,4.0,2.0,2.0
76174,18.0,15.0,9.0,5.0,4.0,2.0,2.0,7.0
76175,15.0,9.0,5.0,4.0,2.0,2.0,7.0,16.0
76176,9.0,5.0,4.0,2.0,2.0,7.0,16.0,29.0
76177,5.0,4.0,2.0,2.0,7.0,16.0,29.0,41.0
76178,4.0,2.0,2.0,7.0,16.0,29.0,41.0,57.0
76179,2.0,2.0,7.0,16.0,29.0,41.0,57.0,74.0
76180,2.0,7.0,16.0,29.0,41.0,57.0,74.0,85.0
76181,7.0,16.0,29.0,41.0,57.0,74.0,85.0,100.0
76182,16.0,29.0,41.0,57.0,74.0,85.0,100.0,101.0
76183,76.0,74.0,63.0,39.0,38.0,34.0,29.0,28.0
76184,74.0,63.0,39.0,38.0,34.0,29.0,28.0,33.0
76185,63.0,39.0,38.0,34.0,29.0,28.0,33.0,49.0
76186,39.0,38.0,34.0,29.0,28.0,33.0,49.0,51.0
76187,38.0,34.0,29.0,28.0,33.0,49.0,51.0,60.0
76188,34.0,29.0,28.0,33.0,49.0,51.0,60.0,62.0
76189,29.0,28.0,33.0,49.0,51.0,60.0,62.0,66.0
76190,28.0,33.0,49.0,51.0,60.0,62.0,66.0,80.0
76191,33.0,49.0,51.0,60.0,62.0,66.0,80.0,80.0
76192,49.0,51.0,60.0,62.0,66.0,80.0,80.0,80.0
76193,51.0,60.0,62.0,66.0,80.0,80.0,80.0,91.0
76194,60.0,62.0,66.0,80.0,80.0,80.0,91.0,99.0
76195,62.0,66.0,80.0,80.0,80.0,91.0,99.0,96.0
76196,66.0,80.0,80.0,80.0,91.0,99.0,96.0,101.0
76197,98.0,89.0,80.0,70.0,63.0,57.0,57.0,55.0
76198,89.0,80.0,70.0,63.0,57.0,57.0,55.0,50.0
76199,80.0,70.0,63.0,57.0,57.0,55.0,50.0,56.0
76200,70.0,63.0,57.0,57.0,55.0,50.0,56.0,53.0
76201,63.0,57.0,57.0,55.0,50.0,56.0,53.0,55.0
76202,57.0,57.0,55.0,50.0,56.0,53.0,55.0,56.0
76203,57.0,55.0,50.0,56.0,53.0,55.0,56.0,52.0
76204,55.0,50.0,56.0,53.0,55.0,56.0,52.0,64.0
76205,50.0,56.0,53.0,55.0,56.0,52.0,64.0,70.0
76206,56.0,53.0,55.0,56.0,52.0,64.0,70.0,73.0
76207,53.0,55.0,56.0,52.0,64.0,70.0,73.0,75.0
76208,55.0,56.0,52.0,64.0,70.0,73.0,75.0,77.0
76209,56.0,52.0,64.0,70.0,73.0,75.0,77.0,79.0
76210,52.0,64.0,70.0,73.0,75.0,77.0,79.0,101.0
76211,94.0,80.0,80.0,74.0,69.0,74.0,80.0,66.0
76212,80.0,80.0,74.0,69.0,74.0,80.0,66.0,72.0
76213,80.0,74.0,69.0,74.0,80.0,66.0,72.0,70.0
76214,74.0,69.0,74.0,80.0,66.0,72.0,70.0,64.0
76215,69.0,74.0,80.0,66.0,72.0,70.0,64.0,80.0
76216,74.0,80.0,66.0,72.0,70.0,64.0,80.0,95.0
76217,80.0,66.0,72.0,70.0,64.0,80.0,95.0,99.0
76218,66.0,72.0,70.0,64.0,80.0,95.0,99.0,101.0
76219,94.0,89.0,91.0,93.0,95.0,100.0,96.0,99.0
76220,89.0,91.0,93.0,95.0,100.0,96.0,99.0,63.0
76221,91.0,93.0,95.0,100.0,96.0,99.0,63.0,52.0
76222,93.0,95.0,100.0,96.0,99.0,63.0,52.0,36.0
76223,95.0,100.0,96.0,99.0,63.0,52.0,36.0,29.0
76224,100.0,96.0,99.0,63.0,52.0,36.0,29.0,19.0
76225,96.0,99.0,63.0,52.0,36.0,29.0,19.0,19.0
76226,99.0,63.0,52.0,36.0,29.0,19.0,19.0,14.0
76227,63.0,52.0,36.0,29.0,19.0,19.0,14.0,11.0
76228,52.0,36.0,29.0,19.0,19.0,14.0,11.0,9.0
76229,36.0,29.0,19.0,19.0,14.0,11.0,9.0,16.0
76230,29.0,19.0,19.0,14.0,11.0,9.0,16.0,16.0
76231,19.0,19.0,14.0,11.0,9.0,16.0,16.0,10.0
76232,19.0,14.0,11.0,9.0,16.0,16.0,10.0,11.0
76233,14.0,11.0,9.0,16.0,16.0,10.0,11.0,14.0
76234,11.0,9.0,16.0,16.0,10.0,11.0,14.0,13.0
76235,9.0,16.0,16.0,10.0,11.0,14.0,13.0,15.0
76236,16.0,16.0,10.0,11.0,14.0,13.0,15.0,18.0
76237,16.0,10.0,11.0,14.0,13.0,15.0,18.0,20.0
76238,10.0,11.0,14.0,13.0,15.0,18.0,20.0,23.0
76239,11.0,14.0,13.0,15.0,18.0,20.0,23.0,27.0
76240,14.0,13.0,15.0,18.0,20.0,23.0,27.0,33.0
76241,13.0,15.0,18.0,20.0,23.0,27.0,33.0,40.0
76242,15.0,18.0,20.0,23.0,27.0,33.0,40.0,42.0
76243,18.0,20.0,23.0,27.0,33.0,40.0,42.0,44.0
76244,20.0,23.0,27.0,33.0,40.0,42.0,44.0,48.0
76245,23.0,27.0,33.0,40.0,42.0,44.0,48.0,101.0
76246,99.0,86.0,80.0,72.0,70.0,61.0,56.0,39.0
76247,86.0,80.0,72.0,70.0,61.0,56.0,39.0,41.0
76248,80.0,72.0,70.0,61.0,56.0,39.0,41.0,42.0
76249,72.0,70.0,61.0,56.0,39.0,41.0,42.0,33.0
76250,70.0,61.0,56.0,39.0,41.0,42.0,33.0,36.0
76251,61.0,56.0,39.0,41.0,42.0,33.0,36.0,34.0
76252,56.0,39.0,41.0,42.0,33.0,36.0,34.0,37.0
76253,39.0,41.0,42.0,33.0,36.0,34.0,37.0,39.0
76254,41.0,42.0,33.0,36.0,34.0,37.0,39.0,32.0
76255,42.0,33.0,36.0,34.0,37.0,39.0,32.0,44.0
76256,33.0,36.0,34.0,37.0,39.0,32.0,44.0,50.0
76257,36.0,34.0,37.0,39.0,32.0,44.0,50.0,57.0
76258,34.0,37.0,39.0,32.0,44.0,50.0,57.0,70.0
76259,37.0,39.0,32.0,44.0,50.0,57.0,70.0,101.0
76260,100.0,83.0,72.0,61.0,52.0,45.0,39.0,34.0
76261,83.0,72.0,61.0,52.0,45.0,39.0,34.0,35.0
76262,72.0,61.0,52.0,45.0,39.0,34.0,35.0,22.0
76263,61.0,52.0,45.0,39.0,34.0,35.0,22.0,18.0
76264,52.0,45.0,39.0,34.0,35.0,22.0,18.0,20.0
76265,45.0,39.0,34.0,35.0,22.0,18.0,20.0,18.0
76266,39.0,34.0,35.0,22.0,18.0,20.0,18.0,13.0
76267,34.0,35.0,22.0,18.0,20.0,18.0,13.0,14.0
76268,35.0,22.0,18.0,20.0,18.0,13.0,14.0,15.0
76269,22.0,18.0,20.0,18.0,13.0,14.0,15.0,13.0
76270,18.0,20.0,18.0,13.0,14.0,15.0,13.0,17.0
76271,20.0,18.0,13.0,14.0,15.0,13.0,17.0,20.0
76272,18.0,13.0,14.0,15.0,13.0,17.0,20.0,23.0
76273,13.0,14.0,15.0,13.0,17.0,20.0,23.0,27.0
76274,14.0,15.0,13.0,17.0,20.0,23.0,27.0,31.0
76275,15.0,13.0,17.0,20.0,23.0,27.0,31.0,33.0
76276,13.0,17.0,20.0,23.0,27.0,31.0,33.0,42.0
76277,17.0,20.0,23.0,27.0,31.0,33.0,42.0,48.0
76278,20.0,23.0,27.0,31.0,33.0,42.0,48.0,101.0
76279,27.0,23.0,19.0,15.0,9.0,9.0,9.0,8.0
76280,23.0,19.0,15.0,9.0,9.0,9.0,8.0,9.0
76281,19.0,15.0,9.0,9.0,9.0,8.0,9.0,12.0
76282,15.0,9.0,9.0,9.0,8.0,9.0,12.0,16.0
76283,9.0,9.0,9.0,8.0,9.0,12.0,16.0,22.0
76284,9.0,9.0,8.0,9.0,12.0,16.0,22.0,36.0
76285,9.0,8.0,9.0,12.0,16.0,22.0,36.0,47.0
76286,8.0,9.0,12.0,16.0,22.0,36.0,47.0,58.0
76287,9.0,12.0,16.0,22.0,36.0,47.0,58.0,67.0
76288,12.0,16.0,22.0,36.0,47.0,58.0,67.0,83.0
76289,16.0,22.0,36.0,47.0,58.0,67.0,83.0,101.0
76290,65.0,59.0,50.0,31.0,25.0,19.0,12.0,12.0
76291,59.0,50.0,31.0,25.0,19.0,12.0,12.0,8.0
76292,50.0,31.0,25.0,19.0,12.0,12.0,8.0,6.0
76293,31.0,25.0,19.0,12.0,12.0,8.0,6.0,4.0
76294,25.0,19.0,12.0,12.0,8.0,6.0,4.0,4.0
76295,19.0,12.0,12.0,8.0,6.0,4.0,4.0,3.0
76296,12.0,12.0,8.0,6.0,4.0,4.0,3.0,4.0
76297,12.0,8.0,6.0,4.0,4.0,3.0,4.0,4.0
76298,8.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0
76299,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
76300,4.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0
76301,4.0,3.0,4.0,4.0,4.0,4.0,7.0,8.0
76302,3.0,4.0,4.0,4.0,4.0,7.0,8.0,10.0
76303,4.0,4.0,4.0,4.0,7.0,8.0,10.0,15.0
76304,4.0,4.0,4.0,7.0,8.0,10.0,15.0,22.0
76305,4.0,4.0,7.0,8.0,10.0,15.0,22.0,26.0
76306,4.0,7.0,8.0,10.0,15.0,22.0,26.0,34.0
76307,7.0,8.0,10.0,15.0,22.0,26.0,34.0,39.0
76308,8.0,10.0,15.0,22.0,26.0,34.0,39.0,48.0
76309,10.0,15.0,22.0,26.0,34.0,39.0,48.0,101.0
76310,77.0,65.0,58.0,63.0,61.0,52.0,42.0,38.0
76311,65.0,58.0,63.0,61.0,52.0,42.0,38.0,31.0
76312,58.0,63.0,61.0,52.0,42.0,38.0,31.0,32.0
76313,63.0,61.0,52.0,42.0,38.0,31.0,32.0,30.0
76314,61.0,52.0,42.0,38.0,31.0,32.0,30.0,23.0
76315,52.0,42.0,38.0,31.0,32.0,30.0,23.0,24.0
76316,42.0,38.0,31.0,32.0,30.0,23.0,24.0,24.0
76317,38.0,31.0,32.0,30.0,23.0,24.0,24.0,23.0
76318,31.0,32.0,30.0,23.0,24.0,24.0,23.0,28.0
76319,32.0,30.0,23.0,24.0,24.0,23.0,28.0,32.0
76320,30.0,23.0,24.0,24.0,23.0,28.0,32.0,38.0
76321,23.0,24.0,24.0,23.0,28.0,32.0,38.0,45.0
76322,24.0,24.0,23.0,28.0,32.0,38.0,45.0,54.0
76323,24.0,23.0,28.0,32.0,38.0,45.0,54.0,101.0
76324,81.0,64.0,62.0,67.0,70.0,70.0,75.0,87.0
76325,64.0,62.0,67.0,70.0,70.0,75.0,87.0,89.0
76326,62.0,67.0,70.0,70.0,75.0,87.0,89.0,100.0
76327,67.0,70.0,70.0,75.0,87.0,89.0,100.0,101.0
76328,93.0,87.0,59.0,32.0,21.0,16.0,8.0,6.0
76329,87.0,59.0,32.0,21.0,16.0,8.0,6.0,5.0
76330,59.0,32.0,21.0,16.0,8.0,6.0,5.0,2.0
76331,32.0,21.0,16.0,8.0,6.0,5.0,2.0,2.0
76332,21.0,16.0,8.0,6.0,5.0,2.0,2.0,2.0
76333,16.0,8.0,6.0,5.0,2.0,2.0,2.0,1.0
76334,8.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0
76335,6.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0
76336,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
76337,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
76338,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
76339,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
76340,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
76341,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
76342,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
76343,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
76344,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0
76345,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0
76346,1.0,1.0,1.0,1.0,3.0,6.0,7.0,9.0
76347,1.0,1.0,1.0,3.0,6.0,7.0,9.0,15.0
76348,1.0,1.0,3.0,6.0,7.0,9.0,15.0,18.0
76349,1.0,3.0,6.0,7.0,9.0,15.0,18.0,23.0
76350,3.0,6.0,7.0,9.0,15.0,18.0,23.0,29.0
76351,6.0,7.0,9.0,15.0,18.0,23.0,29.0,36.0
76352,7.0,9.0,15.0,18.0,23.0,29.0,36.0,36.0
76353,9.0,15.0,18.0,23.0,29.0,36.0,36.0,101.0
76354,88.0,69.0,48.0,44.0,31.0,24.0,20.0,13.0
76355,69.0,48.0,44.0,31.0,24.0,20.0,13.0,12.0
76356,48.0,44.0,31.0,24.0,20.0,13.0,12.0,11.0
76357,44.0,31.0,24.0,20.0,13.0,12.0,11.0,9.0
76358,31.0,24.0,20.0,13.0,12.0,11.0,9.0,7.0
76359,24.0,20.0,13.0,12.0,11.0,9.0,7.0,7.0
76360,20.0,13.0,12.0,11.0,9.0,7.0,7.0,8.0
76361,13.0,12.0,11.0,9.0,7.0,7.0,8.0,8.0
76362,12.0,11.0,9.0,7.0,7.0,8.0,8.0,10.0
76363,11.0,9.0,7.0,7.0,8.0,8.0,10.0,13.0
76364,9.0,7.0,7.0,8.0,8.0,10.0,13.0,13.0
76365,7.0,7.0,8.0,8.0,10.0,13.0,13.0,17.0
76366,7.0,8.0,8.0,10.0,13.0,13.0,17.0,23.0
76367,8.0,8.0,10.0,13.0,13.0,17.0,23.0,29.0
76368,8.0,10.0,13.0,13.0,17.0,23.0,29.0,27.0
76369,10.0,13.0,13.0,17.0,23.0,29.0,27.0,41.0
76370,13.0,13.0,17.0,23.0,29.0,27.0,41.0,45.0
76371,13.0,17.0,23.0,29.0,27.0,41.0,45.0,101.0
76372,75.0,66.0,47.0,37.0,29.0,21.0,23.0,24.0
76373,66.0,47.0,37.0,29.0,21.0,23.0,24.0,33.0
76374,47.0,37.0,29.0,21.0,23.0,24.0,33.0,33.0
76375,37.0,29.0,21.0,23.0,24.0,33.0,33.0,38.0
76376,29.0,21.0,23.0,24.0,33.0,33.0,38.0,62.0
76377,21.0,23.0,24.0,33.0,33.0,38.0,62.0,86.0
76378,23.0,24.0,33.0,33.0,38.0,62.0,86.0,101.0
76379,53.0,30.0,21.0,1.0,1.0,1.0,1.0,5.0
76380,30.0,21.0,1.0,1.0,1.0,1.0,5.0,5.0
76381,21.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0
76382,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0
76383,1.0,1.0,1.0,5.0,5.0,6.0,5.0,7.0
76384,1.0,1.0,5.0,5.0,6.0,5.0,7.0,7.0
76385,1.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0
76386,5.0,5.0,6.0,5.0,7.0,7.0,6.0,6.0
76387,5.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0
76388,6.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0
76389,5.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0
76390,7.0,7.0,6.0,6.0,5.0,7.0,7.0,9.0
76391,7.0,6.0,6.0,5.0,7.0,7.0,9.0,14.0
76392,6.0,6.0,5.0,7.0,7.0,9.0,14.0,20.0
76393,6.0,5.0,7.0,7.0,9.0,14.0,20.0,27.0
76394,5.0,7.0,7.0,9.0,14.0,20.0,27.0,35.0
76395,7.0,7.0,9.0,14.0,20.0,27.0,35.0,44.0
76396,7.0,9.0,14.0,20.0,27.0,35.0,44.0,101.0
76397,77.0,57.0,72.0,68.0,66.0,61.0,58.0,52.0
76398,57.0,72.0,68.0,66.0,61.0,58.0,52.0,63.0
76399,72.0,68.0,66.0,61.0,58.0,52.0,63.0,76.0
76400,68.0,66.0,61.0,58.0,52.0,63.0,76.0,89.0
76401,66.0,61.0,58.0,52.0,63.0,76.0,89.0,88.0
76402,61.0,58.0,52.0,63.0,76.0,89.0,88.0,101.0
76403,83.0,68.0,61.0,55.0,53.0,51.0,48.0,42.0
76404,68.0,61.0,55.0,53.0,51.0,48.0,42.0,36.0
76405,61.0,55.0,53.0,51.0,48.0,42.0,36.0,33.0
76406,55.0,53.0,51.0,48.0,42.0,36.0,33.0,41.0
76407,53.0,51.0,48.0,42.0,36.0,33.0,41.0,48.0
76408,51.0,48.0,42.0,36.0,33.0,41.0,48.0,57.0
76409,48.0,42.0,36.0,33.0,41.0,48.0,57.0,69.0
76410,42.0,36.0,33.0,41.0,48.0,57.0,69.0,73.0
76411,36.0,33.0,41.0,48.0,57.0,69.0,73.0,89.0
76412,33.0,41.0,48.0,57.0,69.0,73.0,89.0,101.0
76413,67.0,58.0,49.0,27.0,25.0,24.0,24.0,23.0
76414,58.0,49.0,27.0,25.0,24.0,24.0,23.0,19.0
76415,49.0,27.0,25.0,24.0,24.0,23.0,19.0,24.0
76416,27.0,25.0,24.0,24.0,23.0,19.0,24.0,25.0
76417,25.0,24.0,24.0,23.0,19.0,24.0,25.0,27.0
76418,24.0,24.0,23.0,19.0,24.0,25.0,27.0,28.0
76419,24.0,23.0,19.0,24.0,25.0,27.0,28.0,33.0
76420,23.0,19.0,24.0,25.0,27.0,28.0,33.0,34.0
76421,19.0,24.0,25.0,27.0,28.0,33.0,34.0,37.0
76422,24.0,25.0,27.0,28.0,33.0,34.0,37.0,39.0
76423,25.0,27.0,28.0,33.0,34.0,37.0,39.0,44.0
76424,27.0,28.0,33.0,34.0,37.0,39.0,44.0,68.0
76425,28.0,33.0,34.0,37.0,39.0,44.0,68.0,64.0
76426,33.0,34.0,37.0,39.0,44.0,68.0,64.0,101.0
76427,75.0,53.0,43.0,43.0,34.0,28.0,28.0,32.0
76428,53.0,43.0,43.0,34.0,28.0,28.0,32.0,33.0
76429,43.0,43.0,34.0,28.0,28.0,32.0,33.0,33.0
76430,43.0,34.0,28.0,28.0,32.0,33.0,33.0,44.0
76431,34.0,28.0,28.0,32.0,33.0,33.0,44.0,47.0
76432,28.0,28.0,32.0,33.0,33.0,44.0,47.0,49.0
76433,28.0,32.0,33.0,33.0,44.0,47.0,49.0,41.0
76434,32.0,33.0,33.0,44.0,47.0,49.0,41.0,52.0
76435,33.0,33.0,44.0,47.0,49.0,41.0,52.0,65.0
76436,33.0,44.0,47.0,49.0,41.0,52.0,65.0,75.0
76437,44.0,47.0,49.0,41.0,52.0,65.0,75.0,82.0
76438,47.0,49.0,41.0,52.0,65.0,75.0,82.0,87.0
76439,49.0,41.0,52.0,65.0,75.0,82.0,87.0,68.0
76440,41.0,52.0,65.0,75.0,82.0,87.0,68.0,101.0
76441,63.0,53.0,41.0,34.0,34.0,28.0,25.0,25.0
76442,53.0,41.0,34.0,34.0,28.0,25.0,25.0,25.0
76443,41.0,34.0,34.0,28.0,25.0,25.0,25.0,23.0
76444,34.0,34.0,28.0,25.0,25.0,25.0,23.0,27.0
76445,34.0,28.0,25.0,25.0,25.0,23.0,27.0,33.0
76446,28.0,25.0,25.0,25.0,23.0,27.0,33.0,38.0
76447,25.0,25.0,25.0,23.0,27.0,33.0,38.0,38.0
76448,25.0,25.0,23.0,27.0,33.0,38.0,38.0,45.0
76449,25.0,23.0,27.0,33.0,38.0,38.0,45.0,52.0
76450,23.0,27.0,33.0,38.0,38.0,45.0,52.0,54.0
76451,27.0,33.0,38.0,38.0,45.0,52.0,54.0,65.0
76452,33.0,38.0,38.0,45.0,52.0,54.0,65.0,69.0
76453,38.0,38.0,45.0,52.0,54.0,65.0,69.0,71.0
76454,38.0,45.0,52.0,54.0,65.0,69.0,71.0,101.0
76455,99.0,86.0,69.0,55.0,52.0,45.0,38.0,36.0
76456,86.0,69.0,55.0,52.0,45.0,38.0,36.0,45.0
76457,69.0,55.0,52.0,45.0,38.0,36.0,45.0,36.0
76458,55.0,52.0,45.0,38.0,36.0,45.0,36.0,33.0
76459,52.0,45.0,38.0,36.0,45.0,36.0,33.0,30.0
