,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
46479,52.0,46.0,39.0,30.0,28.0,25.0,17.0,15.0,14.0
46480,46.0,39.0,30.0,28.0,25.0,17.0,15.0,14.0,13.0
46481,39.0,30.0,28.0,25.0,17.0,15.0,14.0,13.0,13.0
46482,30.0,28.0,25.0,17.0,15.0,14.0,13.0,13.0,11.0
46483,28.0,25.0,17.0,15.0,14.0,13.0,13.0,11.0,10.0
46484,25.0,17.0,15.0,14.0,13.0,13.0,11.0,10.0,9.0
46485,17.0,15.0,14.0,13.0,13.0,11.0,10.0,9.0,8.0
46486,15.0,14.0,13.0,13.0,11.0,10.0,9.0,8.0,8.0
46487,14.0,13.0,13.0,11.0,10.0,9.0,8.0,8.0,9.0
46488,13.0,13.0,11.0,10.0,9.0,8.0,8.0,9.0,9.0
46489,13.0,11.0,10.0,9.0,8.0,8.0,9.0,9.0,12.0
46490,11.0,10.0,9.0,8.0,8.0,9.0,9.0,12.0,12.0
46491,10.0,9.0,8.0,8.0,9.0,9.0,12.0,12.0,15.0
46492,9.0,8.0,8.0,9.0,9.0,12.0,12.0,15.0,23.0
46493,8.0,8.0,9.0,9.0,12.0,12.0,15.0,23.0,26.0
46494,8.0,9.0,9.0,12.0,12.0,15.0,23.0,26.0,28.0
46495,9.0,9.0,12.0,12.0,15.0,23.0,26.0,28.0,36.0
46496,9.0,12.0,12.0,15.0,23.0,26.0,28.0,36.0,49.0
46497,12.0,12.0,15.0,23.0,26.0,28.0,36.0,49.0,101.0
46498,52.0,26.0,15.0,10.0,7.0,4.0,3.0,3.0,3.0
46499,26.0,15.0,10.0,7.0,4.0,3.0,3.0,3.0,3.0
46500,15.0,10.0,7.0,4.0,3.0,3.0,3.0,3.0,5.0
46501,10.0,7.0,4.0,3.0,3.0,3.0,3.0,5.0,14.0
46502,7.0,4.0,3.0,3.0,3.0,3.0,5.0,14.0,19.0
46503,4.0,3.0,3.0,3.0,3.0,5.0,14.0,19.0,37.0
46504,3.0,3.0,3.0,3.0,5.0,14.0,19.0,37.0,61.0
46505,3.0,3.0,3.0,5.0,14.0,19.0,37.0,61.0,87.0
46506,3.0,3.0,5.0,14.0,19.0,37.0,61.0,87.0,97.0
46507,3.0,5.0,14.0,19.0,37.0,61.0,87.0,97.0,101.0
46508,74.0,34.0,22.0,18.0,14.0,9.0,6.0,8.0,8.0
46509,34.0,22.0,18.0,14.0,9.0,6.0,8.0,8.0,8.0
46510,22.0,18.0,14.0,9.0,6.0,8.0,8.0,8.0,8.0
46511,18.0,14.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0
46512,14.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0,12.0
46513,9.0,6.0,8.0,8.0,8.0,8.0,9.0,12.0,12.0
46514,6.0,8.0,8.0,8.0,8.0,9.0,12.0,12.0,19.0
46515,8.0,8.0,8.0,8.0,9.0,12.0,12.0,19.0,24.0
46516,8.0,8.0,8.0,9.0,12.0,12.0,19.0,24.0,32.0
46517,8.0,8.0,9.0,12.0,12.0,19.0,24.0,32.0,39.0
46518,8.0,9.0,12.0,12.0,19.0,24.0,32.0,39.0,45.0
46519,9.0,12.0,12.0,19.0,24.0,32.0,39.0,45.0,47.0
46520,12.0,12.0,19.0,24.0,32.0,39.0,45.0,47.0,101.0
46521,94.0,76.0,73.0,59.0,52.0,46.0,36.0,41.0,49.0
46522,76.0,73.0,59.0,52.0,46.0,36.0,41.0,49.0,50.0
46523,73.0,59.0,52.0,46.0,36.0,41.0,49.0,50.0,55.0
46524,59.0,52.0,46.0,36.0,41.0,49.0,50.0,55.0,62.0
46525,52.0,46.0,36.0,41.0,49.0,50.0,55.0,62.0,87.0
46526,46.0,36.0,41.0,49.0,50.0,55.0,62.0,87.0,99.0
46527,36.0,41.0,49.0,50.0,55.0,62.0,87.0,99.0,101.0
46528,80.0,62.0,54.0,51.0,54.0,51.0,50.0,44.0,37.0
46529,62.0,54.0,51.0,54.0,51.0,50.0,44.0,37.0,38.0
46530,54.0,51.0,54.0,51.0,50.0,44.0,37.0,38.0,39.0
46531,51.0,54.0,51.0,50.0,44.0,37.0,38.0,39.0,43.0
46532,54.0,51.0,50.0,44.0,37.0,38.0,39.0,43.0,38.0
46533,51.0,50.0,44.0,37.0,38.0,39.0,43.0,38.0,39.0
46534,50.0,44.0,37.0,38.0,39.0,43.0,38.0,39.0,45.0
46535,44.0,37.0,38.0,39.0,43.0,38.0,39.0,45.0,62.0
46536,37.0,38.0,39.0,43.0,38.0,39.0,45.0,62.0,82.0
46537,38.0,39.0,43.0,38.0,39.0,45.0,62.0,82.0,99.0
46538,39.0,43.0,38.0,39.0,45.0,62.0,82.0,99.0,101.0
46539,86.0,71.0,59.0,49.0,40.0,32.0,30.0,30.0,35.0
46540,71.0,59.0,49.0,40.0,32.0,30.0,30.0,35.0,55.0
46541,59.0,49.0,40.0,32.0,30.0,30.0,35.0,55.0,68.0
46542,49.0,40.0,32.0,30.0,30.0,35.0,55.0,68.0,83.0
46543,40.0,32.0,30.0,30.0,35.0,55.0,68.0,83.0,97.0
46544,32.0,30.0,30.0,35.0,55.0,68.0,83.0,97.0,101.0
46545,82.0,82.0,86.0,80.0,82.0,83.0,84.0,82.0,88.0
46546,82.0,86.0,80.0,82.0,83.0,84.0,82.0,88.0,94.0
46547,86.0,80.0,82.0,83.0,84.0,82.0,88.0,94.0,95.0
46548,80.0,82.0,83.0,84.0,82.0,88.0,94.0,95.0,101.0
46549,90.0,83.0,75.0,72.0,74.0,74.0,73.0,81.0,91.0
46550,83.0,75.0,72.0,74.0,74.0,73.0,81.0,91.0,101.0
46551,90.0,83.0,68.0,76.0,68.0,68.0,68.0,63.0,59.0
46552,83.0,68.0,76.0,68.0,68.0,68.0,63.0,59.0,59.0
46553,68.0,76.0,68.0,68.0,68.0,63.0,59.0,59.0,58.0
46554,76.0,68.0,68.0,68.0,63.0,59.0,59.0,58.0,58.0
46555,68.0,68.0,68.0,63.0,59.0,59.0,58.0,58.0,54.0
46556,68.0,68.0,63.0,59.0,59.0,58.0,58.0,54.0,54.0
46557,68.0,63.0,59.0,59.0,58.0,58.0,54.0,54.0,67.0
46558,63.0,59.0,59.0,58.0,58.0,54.0,54.0,67.0,69.0
46559,59.0,59.0,58.0,58.0,54.0,54.0,67.0,69.0,82.0
46560,59.0,58.0,58.0,54.0,54.0,67.0,69.0,82.0,93.0
46561,58.0,58.0,54.0,54.0,67.0,69.0,82.0,93.0,95.0
46562,58.0,54.0,54.0,67.0,69.0,82.0,93.0,95.0,98.0
46563,54.0,54.0,67.0,69.0,82.0,93.0,95.0,98.0,92.0
46564,54.0,67.0,69.0,82.0,93.0,95.0,98.0,92.0,99.0
46565,67.0,69.0,82.0,93.0,95.0,98.0,92.0,99.0,96.0
46566,69.0,82.0,93.0,95.0,98.0,92.0,99.0,96.0,95.0
46567,82.0,93.0,95.0,98.0,92.0,99.0,96.0,95.0,100.0
46568,93.0,95.0,98.0,92.0,99.0,96.0,95.0,100.0,100.0
46569,95.0,98.0,92.0,99.0,96.0,95.0,100.0,100.0,101.0
46570,94.0,86.0,94.0,92.0,94.0,93.0,88.0,95.0,101.0
46571,85.0,51.0,27.0,20.0,12.0,9.0,5.0,4.0,4.0
46572,51.0,27.0,20.0,12.0,9.0,5.0,4.0,4.0,4.0
46573,27.0,20.0,12.0,9.0,5.0,4.0,4.0,4.0,5.0
46574,20.0,12.0,9.0,5.0,4.0,4.0,4.0,5.0,11.0
46575,12.0,9.0,5.0,4.0,4.0,4.0,5.0,11.0,21.0
46576,9.0,5.0,4.0,4.0,4.0,5.0,11.0,21.0,27.0
46577,5.0,4.0,4.0,4.0,5.0,11.0,21.0,27.0,35.0
46578,4.0,4.0,4.0,5.0,11.0,21.0,27.0,35.0,58.0
46579,4.0,4.0,5.0,11.0,21.0,27.0,35.0,58.0,77.0
46580,4.0,5.0,11.0,21.0,27.0,35.0,58.0,77.0,97.0
46581,5.0,11.0,21.0,27.0,35.0,58.0,77.0,97.0,101.0
46582,98.0,84.0,75.0,68.0,55.0,46.0,38.0,34.0,35.0
46583,84.0,75.0,68.0,55.0,46.0,38.0,34.0,35.0,35.0
46584,75.0,68.0,55.0,46.0,38.0,34.0,35.0,35.0,34.0
46585,68.0,55.0,46.0,38.0,34.0,35.0,35.0,34.0,35.0
46586,55.0,46.0,38.0,34.0,35.0,35.0,34.0,35.0,39.0
46587,46.0,38.0,34.0,35.0,35.0,34.0,35.0,39.0,37.0
46588,38.0,34.0,35.0,35.0,34.0,35.0,39.0,37.0,41.0
46589,34.0,35.0,35.0,34.0,35.0,39.0,37.0,41.0,46.0
46590,35.0,35.0,34.0,35.0,39.0,37.0,41.0,46.0,51.0
46591,35.0,34.0,35.0,39.0,37.0,41.0,46.0,51.0,59.0
46592,34.0,35.0,39.0,37.0,41.0,46.0,51.0,59.0,63.0
46593,35.0,39.0,37.0,41.0,46.0,51.0,59.0,63.0,65.0
46594,39.0,37.0,41.0,46.0,51.0,59.0,63.0,65.0,101.0
46595,57.0,83.0,74.0,63.0,42.0,43.0,39.0,36.0,37.0
46596,83.0,74.0,63.0,42.0,43.0,39.0,36.0,37.0,43.0
46597,74.0,63.0,42.0,43.0,39.0,36.0,37.0,43.0,50.0
46598,63.0,42.0,43.0,39.0,36.0,37.0,43.0,50.0,62.0
46599,42.0,43.0,39.0,36.0,37.0,43.0,50.0,62.0,86.0
46600,43.0,39.0,36.0,37.0,43.0,50.0,62.0,86.0,101.0
46601,85.0,68.0,68.0,60.0,53.0,53.0,56.0,57.0,69.0
46602,68.0,68.0,60.0,53.0,53.0,56.0,57.0,69.0,93.0
46603,68.0,60.0,53.0,53.0,56.0,57.0,69.0,93.0,101.0
46604,75.0,74.0,55.0,58.0,47.0,36.0,35.0,31.0,32.0
46605,74.0,55.0,58.0,47.0,36.0,35.0,31.0,32.0,34.0
46606,55.0,58.0,47.0,36.0,35.0,31.0,32.0,34.0,37.0
46607,58.0,47.0,36.0,35.0,31.0,32.0,34.0,37.0,45.0
46608,47.0,36.0,35.0,31.0,32.0,34.0,37.0,45.0,49.0
46609,36.0,35.0,31.0,32.0,34.0,37.0,45.0,49.0,56.0
46610,35.0,31.0,32.0,34.0,37.0,45.0,49.0,56.0,60.0
46611,31.0,32.0,34.0,37.0,45.0,49.0,56.0,60.0,64.0
46612,32.0,34.0,37.0,45.0,49.0,56.0,60.0,64.0,63.0
46613,34.0,37.0,45.0,49.0,56.0,60.0,64.0,63.0,66.0
46614,37.0,45.0,49.0,56.0,60.0,64.0,63.0,66.0,72.0
46615,45.0,49.0,56.0,60.0,64.0,63.0,66.0,72.0,70.0
46616,49.0,56.0,60.0,64.0,63.0,66.0,72.0,70.0,101.0
46617,8.0,10.0,7.0,8.0,8.0,11.0,11.0,10.0,14.0
46618,10.0,7.0,8.0,8.0,11.0,11.0,10.0,14.0,17.0
46619,7.0,8.0,8.0,11.0,11.0,10.0,14.0,17.0,18.0
46620,8.0,8.0,11.0,11.0,10.0,14.0,17.0,18.0,19.0
46621,8.0,11.0,11.0,10.0,14.0,17.0,18.0,19.0,20.0
46622,11.0,11.0,10.0,14.0,17.0,18.0,19.0,20.0,23.0
46623,11.0,10.0,14.0,17.0,18.0,19.0,20.0,23.0,26.0
46624,10.0,14.0,17.0,18.0,19.0,20.0,23.0,26.0,26.0
46625,14.0,17.0,18.0,19.0,20.0,23.0,26.0,26.0,32.0
46626,17.0,18.0,19.0,20.0,23.0,26.0,26.0,32.0,33.0
46627,18.0,19.0,20.0,23.0,26.0,26.0,32.0,33.0,34.0
46628,19.0,20.0,23.0,26.0,26.0,32.0,33.0,34.0,34.0
46629,20.0,23.0,26.0,26.0,32.0,33.0,34.0,34.0,36.0
46630,23.0,26.0,26.0,32.0,33.0,34.0,34.0,36.0,38.0
46631,26.0,26.0,32.0,33.0,34.0,34.0,36.0,38.0,40.0
46632,26.0,32.0,33.0,34.0,34.0,36.0,38.0,40.0,47.0
46633,32.0,33.0,34.0,34.0,36.0,38.0,40.0,47.0,46.0
46634,33.0,34.0,34.0,36.0,38.0,40.0,47.0,46.0,49.0
46635,34.0,34.0,36.0,38.0,40.0,47.0,46.0,49.0,49.0
46636,34.0,36.0,38.0,40.0,47.0,46.0,49.0,49.0,41.0
46637,36.0,38.0,40.0,47.0,46.0,49.0,49.0,41.0,43.0
46638,38.0,40.0,47.0,46.0,49.0,49.0,41.0,43.0,44.0
46639,40.0,47.0,46.0,49.0,49.0,41.0,43.0,44.0,45.0
46640,47.0,46.0,49.0,49.0,41.0,43.0,44.0,45.0,50.0
46641,46.0,49.0,49.0,41.0,43.0,44.0,45.0,50.0,101.0
46642,95.0,87.0,82.0,78.0,73.0,73.0,70.0,75.0,79.0
46643,87.0,82.0,78.0,73.0,73.0,70.0,75.0,79.0,95.0
46644,82.0,78.0,73.0,73.0,70.0,75.0,79.0,95.0,101.0
46645,81.0,74.0,74.0,74.0,70.0,76.0,77.0,70.0,90.0
46646,74.0,74.0,74.0,70.0,76.0,77.0,70.0,90.0,85.0
46647,74.0,74.0,70.0,76.0,77.0,70.0,90.0,85.0,88.0
46648,74.0,70.0,76.0,77.0,70.0,90.0,85.0,88.0,99.0
46649,70.0,76.0,77.0,70.0,90.0,85.0,88.0,99.0,101.0
46650,78.0,58.0,43.0,36.0,27.0,25.0,14.0,10.0,5.0
46651,58.0,43.0,36.0,27.0,25.0,14.0,10.0,5.0,3.0
46652,43.0,36.0,27.0,25.0,14.0,10.0,5.0,3.0,2.0
46653,36.0,27.0,25.0,14.0,10.0,5.0,3.0,2.0,2.0
46654,27.0,25.0,14.0,10.0,5.0,3.0,2.0,2.0,3.0
46655,25.0,14.0,10.0,5.0,3.0,2.0,2.0,3.0,3.0
46656,14.0,10.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0
46657,10.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
46658,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0
46659,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,7.0
46660,2.0,2.0,3.0,3.0,3.0,3.0,5.0,7.0,13.0
46661,2.0,3.0,3.0,3.0,3.0,5.0,7.0,13.0,20.0
46662,3.0,3.0,3.0,3.0,5.0,7.0,13.0,20.0,30.0
46663,3.0,3.0,3.0,5.0,7.0,13.0,20.0,30.0,43.0
46664,3.0,3.0,5.0,7.0,13.0,20.0,30.0,43.0,49.0
46665,3.0,5.0,7.0,13.0,20.0,30.0,43.0,49.0,101.0
46666,94.0,97.0,96.0,87.0,86.0,79.0,78.0,82.0,82.0
46667,97.0,96.0,87.0,86.0,79.0,78.0,82.0,82.0,79.0
46668,96.0,87.0,86.0,79.0,78.0,82.0,82.0,79.0,80.0
46669,87.0,86.0,79.0,78.0,82.0,82.0,79.0,80.0,95.0
46670,86.0,79.0,78.0,82.0,82.0,79.0,80.0,95.0,101.0
46671,47.0,40.0,39.0,36.0,39.0,39.0,41.0,37.0,42.0
46672,40.0,39.0,36.0,39.0,39.0,41.0,37.0,42.0,44.0
46673,39.0,36.0,39.0,39.0,41.0,37.0,42.0,44.0,100.0
46674,36.0,39.0,39.0,41.0,37.0,42.0,44.0,100.0,101.0
46675,69.0,60.0,59.0,53.0,53.0,49.0,49.0,46.0,38.0
46676,60.0,59.0,53.0,53.0,49.0,49.0,46.0,38.0,41.0
46677,59.0,53.0,53.0,49.0,49.0,46.0,38.0,41.0,31.0
46678,53.0,53.0,49.0,49.0,46.0,38.0,41.0,31.0,20.0
46679,53.0,49.0,49.0,46.0,38.0,41.0,31.0,20.0,16.0
46680,49.0,49.0,46.0,38.0,41.0,31.0,20.0,16.0,16.0
46681,49.0,46.0,38.0,41.0,31.0,20.0,16.0,16.0,15.0
46682,46.0,38.0,41.0,31.0,20.0,16.0,16.0,15.0,15.0
46683,38.0,41.0,31.0,20.0,16.0,16.0,15.0,15.0,15.0
46684,41.0,31.0,20.0,16.0,16.0,15.0,15.0,15.0,14.0
46685,31.0,20.0,16.0,16.0,15.0,15.0,15.0,14.0,21.0
46686,20.0,16.0,16.0,15.0,15.0,15.0,14.0,21.0,14.0
46687,16.0,16.0,15.0,15.0,15.0,14.0,21.0,14.0,19.0
46688,16.0,15.0,15.0,15.0,14.0,21.0,14.0,19.0,21.0
46689,15.0,15.0,15.0,14.0,21.0,14.0,19.0,21.0,24.0
46690,15.0,15.0,14.0,21.0,14.0,19.0,21.0,24.0,28.0
46691,15.0,14.0,21.0,14.0,19.0,21.0,24.0,28.0,29.0
46692,14.0,21.0,14.0,19.0,21.0,24.0,28.0,29.0,26.0
46693,21.0,14.0,19.0,21.0,24.0,28.0,29.0,26.0,33.0
46694,14.0,19.0,21.0,24.0,28.0,29.0,26.0,33.0,34.0
46695,19.0,21.0,24.0,28.0,29.0,26.0,33.0,34.0,37.0
46696,21.0,24.0,28.0,29.0,26.0,33.0,34.0,37.0,38.0
46697,24.0,28.0,29.0,26.0,33.0,34.0,37.0,38.0,40.0
46698,28.0,29.0,26.0,33.0,34.0,37.0,38.0,40.0,44.0
46699,29.0,26.0,33.0,34.0,37.0,38.0,40.0,44.0,41.0
46700,26.0,33.0,34.0,37.0,38.0,40.0,44.0,41.0,42.0
46701,33.0,34.0,37.0,38.0,40.0,44.0,41.0,42.0,45.0
46702,34.0,37.0,38.0,40.0,44.0,41.0,42.0,45.0,101.0
46703,55.0,35.0,19.0,18.0,17.0,16.0,15.0,16.0,23.0
46704,35.0,19.0,18.0,17.0,16.0,15.0,16.0,23.0,27.0
46705,19.0,18.0,17.0,16.0,15.0,16.0,23.0,27.0,31.0
46706,18.0,17.0,16.0,15.0,16.0,23.0,27.0,31.0,42.0
46707,17.0,16.0,15.0,16.0,23.0,27.0,31.0,42.0,62.0
46708,16.0,15.0,16.0,23.0,27.0,31.0,42.0,62.0,76.0
46709,15.0,16.0,23.0,27.0,31.0,42.0,62.0,76.0,86.0
46710,16.0,23.0,27.0,31.0,42.0,62.0,76.0,86.0,94.0
46711,23.0,27.0,31.0,42.0,62.0,76.0,86.0,94.0,101.0
46712,55.0,53.0,45.0,50.0,52.0,53.0,53.0,56.0,70.0
46713,53.0,45.0,50.0,52.0,53.0,53.0,56.0,70.0,78.0
46714,45.0,50.0,52.0,53.0,53.0,56.0,70.0,78.0,87.0
46715,50.0,52.0,53.0,53.0,56.0,70.0,78.0,87.0,88.0
46716,52.0,53.0,53.0,56.0,70.0,78.0,87.0,88.0,87.0
46717,53.0,53.0,56.0,70.0,78.0,87.0,88.0,87.0,98.0
46718,53.0,56.0,70.0,78.0,87.0,88.0,87.0,98.0,101.0
46719,76.0,64.0,71.0,87.0,73.0,60.0,36.0,25.0,21.0
46720,64.0,71.0,87.0,73.0,60.0,36.0,25.0,21.0,14.0
46721,71.0,87.0,73.0,60.0,36.0,25.0,21.0,14.0,12.0
46722,87.0,73.0,60.0,36.0,25.0,21.0,14.0,12.0,11.0
46723,73.0,60.0,36.0,25.0,21.0,14.0,12.0,11.0,10.0
46724,60.0,36.0,25.0,21.0,14.0,12.0,11.0,10.0,10.0
46725,36.0,25.0,21.0,14.0,12.0,11.0,10.0,10.0,13.0
46726,25.0,21.0,14.0,12.0,11.0,10.0,10.0,13.0,16.0
46727,21.0,14.0,12.0,11.0,10.0,10.0,13.0,16.0,16.0
46728,14.0,12.0,11.0,10.0,10.0,13.0,16.0,16.0,16.0
46729,12.0,11.0,10.0,10.0,13.0,16.0,16.0,16.0,22.0
46730,11.0,10.0,10.0,13.0,16.0,16.0,16.0,22.0,36.0
46731,10.0,10.0,13.0,16.0,16.0,16.0,22.0,36.0,101.0
46732,98.0,88.0,83.0,69.0,54.0,41.0,34.0,24.0,22.0
46733,88.0,83.0,69.0,54.0,41.0,34.0,24.0,22.0,17.0
46734,83.0,69.0,54.0,41.0,34.0,24.0,22.0,17.0,17.0
46735,69.0,54.0,41.0,34.0,24.0,22.0,17.0,17.0,12.0
46736,54.0,41.0,34.0,24.0,22.0,17.0,17.0,12.0,13.0
46737,41.0,34.0,24.0,22.0,17.0,17.0,12.0,13.0,13.0
46738,34.0,24.0,22.0,17.0,17.0,12.0,13.0,13.0,11.0
46739,24.0,22.0,17.0,17.0,12.0,13.0,13.0,11.0,12.0
46740,22.0,17.0,17.0,12.0,13.0,13.0,11.0,12.0,20.0
46741,17.0,17.0,12.0,13.0,13.0,11.0,12.0,20.0,24.0
46742,17.0,12.0,13.0,13.0,11.0,12.0,20.0,24.0,29.0
46743,12.0,13.0,13.0,11.0,12.0,20.0,24.0,29.0,37.0
46744,13.0,13.0,11.0,12.0,20.0,24.0,29.0,37.0,42.0
46745,13.0,11.0,12.0,20.0,24.0,29.0,37.0,42.0,50.0
46746,11.0,12.0,20.0,24.0,29.0,37.0,42.0,50.0,101.0
46747,100.0,83.0,74.0,63.0,57.0,54.0,55.0,67.0,84.0
46748,83.0,74.0,63.0,57.0,54.0,55.0,67.0,84.0,93.0
46749,74.0,63.0,57.0,54.0,55.0,67.0,84.0,93.0,93.0
46750,63.0,57.0,54.0,55.0,67.0,84.0,93.0,93.0,98.0
46751,57.0,54.0,55.0,67.0,84.0,93.0,93.0,98.0,101.0
46752,94.0,89.0,78.0,77.0,74.0,72.0,81.0,90.0,84.0
46753,89.0,78.0,77.0,74.0,72.0,81.0,90.0,84.0,96.0
46754,78.0,77.0,74.0,72.0,81.0,90.0,84.0,96.0,101.0
46755,92.0,79.0,73.0,69.0,74.0,80.0,79.0,76.0,80.0
46756,79.0,73.0,69.0,74.0,80.0,79.0,76.0,80.0,80.0
46757,73.0,69.0,74.0,80.0,79.0,76.0,80.0,80.0,84.0
46758,69.0,74.0,80.0,79.0,76.0,80.0,80.0,84.0,97.0
46759,74.0,80.0,79.0,76.0,80.0,80.0,84.0,97.0,101.0
46760,43.0,17.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0
46761,17.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
46762,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
46763,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
46764,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0
46765,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,13.0
46766,2.0,2.0,2.0,2.0,2.0,3.0,6.0,13.0,20.0
46767,2.0,2.0,2.0,2.0,3.0,6.0,13.0,20.0,36.0
46768,2.0,2.0,2.0,3.0,6.0,13.0,20.0,36.0,61.0
46769,2.0,2.0,3.0,6.0,13.0,20.0,36.0,61.0,70.0
46770,2.0,3.0,6.0,13.0,20.0,36.0,61.0,70.0,80.0
46771,3.0,6.0,13.0,20.0,36.0,61.0,70.0,80.0,86.0
46772,6.0,13.0,20.0,36.0,61.0,70.0,80.0,86.0,101.0
46773,99.0,95.0,88.0,70.0,63.0,62.0,72.0,71.0,75.0
46774,95.0,88.0,70.0,63.0,62.0,72.0,71.0,75.0,89.0
46775,88.0,70.0,63.0,62.0,72.0,71.0,75.0,89.0,97.0
46776,70.0,63.0,62.0,72.0,71.0,75.0,89.0,97.0,101.0
46777,5.0,22.0,26.0,31.0,32.0,32.0,30.0,30.0,28.0
46778,22.0,26.0,31.0,32.0,32.0,30.0,30.0,28.0,30.0
46779,26.0,31.0,32.0,32.0,30.0,30.0,28.0,30.0,32.0
46780,31.0,32.0,32.0,30.0,30.0,28.0,30.0,32.0,37.0
46781,32.0,32.0,30.0,30.0,28.0,30.0,32.0,37.0,42.0
46782,32.0,30.0,30.0,28.0,30.0,32.0,37.0,42.0,52.0
46783,30.0,30.0,28.0,30.0,32.0,37.0,42.0,52.0,51.0
46784,30.0,28.0,30.0,32.0,37.0,42.0,52.0,51.0,47.0
46785,28.0,30.0,32.0,37.0,42.0,52.0,51.0,47.0,50.0
46786,30.0,32.0,37.0,42.0,52.0,51.0,47.0,50.0,70.0
46787,32.0,37.0,42.0,52.0,51.0,47.0,50.0,70.0,80.0
46788,37.0,42.0,52.0,51.0,47.0,50.0,70.0,80.0,100.0
46789,42.0,52.0,51.0,47.0,50.0,70.0,80.0,100.0,101.0
46790,96.0,82.0,66.0,55.0,55.0,46.0,44.0,44.0,37.0
46791,82.0,66.0,55.0,55.0,46.0,44.0,44.0,37.0,35.0
46792,66.0,55.0,55.0,46.0,44.0,44.0,37.0,35.0,32.0
46793,55.0,55.0,46.0,44.0,44.0,37.0,35.0,32.0,25.0
46794,55.0,46.0,44.0,44.0,37.0,35.0,32.0,25.0,21.0
46795,46.0,44.0,44.0,37.0,35.0,32.0,25.0,21.0,20.0
46796,44.0,44.0,37.0,35.0,32.0,25.0,21.0,20.0,20.0
46797,44.0,37.0,35.0,32.0,25.0,21.0,20.0,20.0,25.0
46798,37.0,35.0,32.0,25.0,21.0,20.0,20.0,25.0,30.0
46799,35.0,32.0,25.0,21.0,20.0,20.0,25.0,30.0,33.0
46800,32.0,25.0,21.0,20.0,20.0,25.0,30.0,33.0,45.0
46801,25.0,21.0,20.0,20.0,25.0,30.0,33.0,45.0,56.0
46802,21.0,20.0,20.0,25.0,30.0,33.0,45.0,56.0,101.0
46803,84.0,66.0,53.0,49.0,44.0,34.0,30.0,22.0,17.0
46804,66.0,53.0,49.0,44.0,34.0,30.0,22.0,17.0,17.0
46805,53.0,49.0,44.0,34.0,30.0,22.0,17.0,17.0,16.0
46806,49.0,44.0,34.0,30.0,22.0,17.0,17.0,16.0,17.0
46807,44.0,34.0,30.0,22.0,17.0,17.0,16.0,17.0,16.0
46808,34.0,30.0,22.0,17.0,17.0,16.0,17.0,16.0,20.0
46809,30.0,22.0,17.0,17.0,16.0,17.0,16.0,20.0,20.0
46810,22.0,17.0,17.0,16.0,17.0,16.0,20.0,20.0,21.0
46811,17.0,17.0,16.0,17.0,16.0,20.0,20.0,21.0,21.0
46812,17.0,16.0,17.0,16.0,20.0,20.0,21.0,21.0,28.0
46813,16.0,17.0,16.0,20.0,20.0,21.0,21.0,28.0,31.0
46814,17.0,16.0,20.0,20.0,21.0,21.0,28.0,31.0,33.0
46815,16.0,20.0,20.0,21.0,21.0,28.0,31.0,33.0,40.0
46816,20.0,20.0,21.0,21.0,28.0,31.0,33.0,40.0,41.0
46817,20.0,21.0,21.0,28.0,31.0,33.0,40.0,41.0,41.0
46818,21.0,21.0,28.0,31.0,33.0,40.0,41.0,41.0,41.0
46819,21.0,28.0,31.0,33.0,40.0,41.0,41.0,41.0,48.0
46820,28.0,31.0,33.0,40.0,41.0,41.0,41.0,48.0,101.0
46821,97.0,91.0,83.0,68.0,50.0,46.0,39.0,33.0,18.0
46822,91.0,83.0,68.0,50.0,46.0,39.0,33.0,18.0,15.0
46823,83.0,68.0,50.0,46.0,39.0,33.0,18.0,15.0,12.0
46824,68.0,50.0,46.0,39.0,33.0,18.0,15.0,12.0,12.0
46825,50.0,46.0,39.0,33.0,18.0,15.0,12.0,12.0,11.0
46826,46.0,39.0,33.0,18.0,15.0,12.0,12.0,11.0,10.0
46827,39.0,33.0,18.0,15.0,12.0,12.0,11.0,10.0,11.0
46828,33.0,18.0,15.0,12.0,12.0,11.0,10.0,11.0,10.0
46829,18.0,15.0,12.0,12.0,11.0,10.0,11.0,10.0,13.0
46830,15.0,12.0,12.0,11.0,10.0,11.0,10.0,13.0,13.0
46831,12.0,12.0,11.0,10.0,11.0,10.0,13.0,13.0,13.0
46832,12.0,11.0,10.0,11.0,10.0,13.0,13.0,13.0,12.0
46833,63.0,58.0,47.0,44.0,33.0,30.0,21.0,18.0,18.0
46834,58.0,47.0,44.0,33.0,30.0,21.0,18.0,18.0,16.0
46835,47.0,44.0,33.0,30.0,21.0,18.0,18.0,16.0,13.0
