,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
326,85.0,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0
327,66.0,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0
328,59.0,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0
329,55.0,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0
330,54.0,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0
331,41.0,44.0,29.0,36.0,27.0,43.0,59.0,67.0,78.0,101.0
332,69.0,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0
333,58.0,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0
334,52.0,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0
335,42.0,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0
336,34.0,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0
337,31.0,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0
338,28.0,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0
339,28.0,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0
340,23.0,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0
341,23.0,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0
342,23.0,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0
343,23.0,28.0,26.0,27.0,25.0,33.0,38.0,41.0,46.0,101.0
344,20.0,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0
345,18.0,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0
346,16.0,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0
347,16.0,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0
348,13.0,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0
349,13.0,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0
350,13.0,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0
351,12.0,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0
352,17.0,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0
353,17.0,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0
354,18.0,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0
355,17.0,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0
356,21.0,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0
357,25.0,26.0,28.0,34.0,35.0,40.0,46.0,46.0,47.0,101.0
358,72.0,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0
359,61.0,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0
360,53.0,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0
361,48.0,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0
362,48.0,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0
363,41.0,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0
364,34.0,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0
365,28.0,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0
366,25.0,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0
367,23.0,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0
368,29.0,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0
369,29.0,36.0,46.0,55.0,64.0,68.0,66.0,67.0,75.0,101.0
370,53.0,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0
371,17.0,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0
372,14.0,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0
373,14.0,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0
374,14.0,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0
375,20.0,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0
376,23.0,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0
377,21.0,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0
378,26.0,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0
379,30.0,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0
380,35.0,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0
381,47.0,65.0,66.0,74.0,86.0,96.0,99.0,96.0,97.0,101.0
382,6.0,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0
383,5.0,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0
384,5.0,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0
385,4.0,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0
386,5.0,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0
387,7.0,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0
388,8.0,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0
389,8.0,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0
390,10.0,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0
391,11.0,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0
392,13.0,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0
393,15.0,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0
394,23.0,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0
395,26.0,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0
396,28.0,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0
397,30.0,33.0,39.0,45.0,45.0,46.0,46.0,44.0,49.0,101.0
398,61.0,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0
399,59.0,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0
400,36.0,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0
401,19.0,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0
402,17.0,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0
403,11.0,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0
404,9.0,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0
405,9.0,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0
406,8.0,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0
407,5.0,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0
408,11.0,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0
409,11.0,13.0,14.0,15.0,17.0,22.0,29.0,37.0,46.0,101.0
410,94.0,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0
411,87.0,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0
412,71.0,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0
413,63.0,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0
414,43.0,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0
415,35.0,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0
416,33.0,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0
417,30.0,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0
418,31.0,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0
419,29.0,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0
420,29.0,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0
421,34.0,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0
422,34.0,33.0,35.0,37.0,37.0,24.0,27.0,32.0,41.0,101.0
423,82.0,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0
424,76.0,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0
425,76.0,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0
426,66.0,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0
427,62.0,62.0,83.0,82.0,81.0,97.0,98.0,95.0,100.0,101.0
428,55.0,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0
429,37.0,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0
430,26.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0
431,26.0,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0
432,25.0,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0
433,26.0,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0
434,24.0,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0
435,27.0,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0
436,27.0,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0
437,29.0,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0
438,28.0,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0
439,26.0,22.0,31.0,43.0,51.0,48.0,40.0,58.0,60.0,101.0
440,21.0,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0
441,15.0,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0
442,10.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
443,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
444,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0
445,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
446,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0
447,2.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0
448,1.0,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0
449,1.0,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0
450,1.0,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0
451,1.0,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0
452,3.0,5.0,5.0,11.0,16.0,22.0,35.0,38.0,49.0,101.0
453,99.0,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0
454,99.0,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0
455,90.0,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0
456,86.0,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0
457,82.0,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0
458,82.0,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0
459,82.0,82.0,81.0,80.0,78.0,78.0,81.0,87.0,91.0,101.0
460,83.0,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0
461,80.0,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0
462,76.0,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0
463,68.0,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0
464,22.0,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0
465,17.0,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0
466,10.0,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0
467,10.0,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0
468,12.0,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0
469,14.0,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0
470,16.0,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0
471,24.0,35.0,45.0,53.0,58.0,64.0,69.0,84.0,87.0,101.0
472,84.0,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0
473,69.0,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0
474,65.0,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0
475,57.0,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0
476,55.0,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0
477,58.0,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0
478,61.0,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0
479,57.0,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0
480,61.0,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0
481,67.0,57.0,55.0,55.0,61.0,63.0,74.0,75.0,75.0,101.0
482,97.0,97.0,89.0,89.0,94.0,90.0,99.0,97.0,98.0,101.0
483,95.0,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0
484,87.0,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0
485,73.0,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0
486,68.0,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0
487,62.0,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0
488,52.0,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0
489,54.0,63.0,55.0,63.0,63.0,59.0,66.0,74.0,84.0,101.0
490,71.0,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0
491,67.0,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0
492,62.0,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0
493,56.0,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0
494,53.0,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0
495,53.0,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0
496,46.0,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0
497,40.0,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0
498,37.0,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0
499,37.0,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0
500,46.0,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0
501,51.0,54.0,56.0,62.0,65.0,83.0,86.0,93.0,100.0,101.0
502,71.0,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0
503,63.0,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0
504,55.0,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0
505,50.0,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0
506,49.0,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0
507,47.0,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0
508,45.0,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0
509,42.0,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0
510,44.0,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0
511,39.0,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0
512,40.0,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0
513,45.0,52.0,55.0,62.0,66.0,73.0,84.0,89.0,89.0,101.0
514,95.0,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0
515,90.0,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0
516,87.0,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0
517,88.0,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0
518,80.0,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0
519,76.0,68.0,79.0,76.0,92.0,96.0,97.0,93.0,98.0,101.0
520,94.0,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0
521,71.0,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0
522,46.0,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0
523,36.0,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0
524,29.0,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0
525,21.0,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0
526,16.0,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0
527,11.0,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0
528,10.0,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0
529,9.0,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0
530,7.0,5.0,10.0,21.0,29.0,43.0,53.0,71.0,83.0,101.0
531,41.0,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0
532,40.0,37.0,37.0,49.0,54.0,71.0,80.0,88.0,96.0,101.0
533,92.0,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0
534,91.0,81.0,72.0,68.0,60.0,60.0,54.0,51.0,48.0,101.0
535,75.0,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0
536,68.0,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0
537,65.0,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0
538,61.0,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0
539,60.0,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0
540,61.0,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0
541,57.0,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0
542,59.0,54.0,57.0,59.0,66.0,83.0,90.0,92.0,96.0,101.0
543,94.0,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0
544,81.0,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0
545,74.0,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0
546,72.0,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0
547,64.0,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0
548,65.0,63.0,57.0,52.0,58.0,58.0,77.0,77.0,91.0,101.0
549,68.0,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0
550,3.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0
551,3.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0
552,7.0,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0
553,6.0,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0
554,4.0,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0
555,6.0,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0
556,7.0,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0
557,7.0,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0
558,8.0,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0
559,10.0,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0
560,10.0,15.0,22.0,28.0,31.0,44.0,54.0,60.0,69.0,101.0
561,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0
562,1.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0
563,2.0,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0
564,2.0,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0
565,4.0,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0
566,4.0,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0
567,4.0,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0
568,4.0,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0
569,7.0,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0
570,8.0,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0
571,11.0,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0
572,15.0,19.0,24.0,25.0,24.0,28.0,35.0,39.0,44.0,101.0
573,47.0,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0
574,41.0,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0
575,27.0,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0
576,21.0,23.0,28.0,33.0,48.0,69.0,87.0,95.0,94.0,101.0
577,75.0,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0
578,86.0,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0
579,99.0,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0
580,86.0,83.0,79.0,84.0,81.0,79.0,83.0,86.0,98.0,101.0
581,61.0,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0
582,58.0,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0
583,52.0,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0
584,43.0,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0
585,41.0,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0
586,39.0,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0
587,39.0,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0
588,41.0,49.0,49.0,53.0,64.0,71.0,67.0,70.0,91.0,101.0
589,83.0,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0
590,79.0,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0
591,71.0,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0
592,63.0,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0
593,55.0,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0
594,49.0,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0
595,43.0,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0
596,29.0,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0
597,24.0,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0
598,24.0,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0
599,24.0,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0
600,29.0,33.0,42.0,53.0,59.0,69.0,77.0,85.0,100.0,101.0
601,90.0,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0
602,80.0,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0
603,80.0,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0
604,72.0,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0
605,73.0,72.0,76.0,75.0,83.0,89.0,99.0,97.0,98.0,101.0
606,94.0,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0
607,94.0,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0
608,89.0,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0
609,79.0,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0
610,79.0,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0
611,72.0,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0
612,71.0,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0
613,70.0,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0
614,63.0,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0
615,56.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0
616,55.0,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0
617,55.0,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0
618,55.0,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0
619,55.0,55.0,52.0,51.0,49.0,49.0,48.0,45.0,49.0,101.0
620,61.0,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0
621,50.0,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0
622,35.0,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0
623,35.0,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0
624,27.0,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0
625,30.0,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0
626,23.0,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0
627,20.0,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0
628,16.0,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0
629,14.0,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0
630,13.0,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0
631,12.0,10.0,13.0,15.0,19.0,21.0,32.0,42.0,54.0,101.0
632,84.0,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0
633,70.0,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0
634,10.0,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0
635,16.0,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0
636,10.0,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0
637,9.0,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0
638,13.0,18.0,24.0,33.0,45.0,61.0,81.0,83.0,94.0,101.0
639,38.0,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0
640,29.0,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0
641,23.0,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0
642,19.0,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0
643,15.0,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0
644,13.0,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0
645,10.0,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0
646,8.0,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0
647,8.0,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0
648,8.0,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0
649,7.0,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0
650,11.0,13.0,20.0,23.0,27.0,33.0,36.0,39.0,47.0,101.0
651,77.0,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0
652,57.0,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0
653,57.0,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0
654,35.0,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0
655,22.0,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0
656,14.0,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0
657,10.0,10.0,8.0,8.0,12.0,16.0,17.0,16.0,18.0,20.0
