,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
65064,73.0,70.0,80.0,77.0,81.0,88.0,98.0,93.0,92.0,100.0
65065,70.0,80.0,77.0,81.0,88.0,98.0,93.0,92.0,100.0,101.0
65066,37.0,34.0,32.0,21.0,21.0,21.0,19.0,20.0,21.0,22.0
65067,34.0,32.0,21.0,21.0,21.0,19.0,20.0,21.0,22.0,32.0
65068,32.0,21.0,21.0,21.0,19.0,20.0,21.0,22.0,32.0,33.0
65069,21.0,21.0,21.0,19.0,20.0,21.0,22.0,32.0,33.0,35.0
65070,21.0,21.0,19.0,20.0,21.0,22.0,32.0,33.0,35.0,42.0
65071,21.0,19.0,20.0,21.0,22.0,32.0,33.0,35.0,42.0,45.0
65072,19.0,20.0,21.0,22.0,32.0,33.0,35.0,42.0,45.0,52.0
65073,20.0,21.0,22.0,32.0,33.0,35.0,42.0,45.0,52.0,80.0
65074,21.0,22.0,32.0,33.0,35.0,42.0,45.0,52.0,80.0,74.0
65075,22.0,32.0,33.0,35.0,42.0,45.0,52.0,80.0,74.0,72.0
65076,32.0,33.0,35.0,42.0,45.0,52.0,80.0,74.0,72.0,101.0
65077,80.0,78.0,71.0,68.0,53.0,47.0,54.0,57.0,67.0,65.0
65078,78.0,71.0,68.0,53.0,47.0,54.0,57.0,67.0,65.0,78.0
65079,71.0,68.0,53.0,47.0,54.0,57.0,67.0,65.0,78.0,82.0
65080,68.0,53.0,47.0,54.0,57.0,67.0,65.0,78.0,82.0,91.0
65081,53.0,47.0,54.0,57.0,67.0,65.0,78.0,82.0,91.0,93.0
65082,47.0,54.0,57.0,67.0,65.0,78.0,82.0,91.0,93.0,94.0
65083,54.0,57.0,67.0,65.0,78.0,82.0,91.0,93.0,94.0,97.0
65084,57.0,67.0,65.0,78.0,82.0,91.0,93.0,94.0,97.0,96.0
65085,67.0,65.0,78.0,82.0,91.0,93.0,94.0,97.0,96.0,101.0
65086,95.0,95.0,90.0,88.0,82.0,77.0,74.0,71.0,65.0,62.0
65087,95.0,90.0,88.0,82.0,77.0,74.0,71.0,65.0,62.0,59.0
65088,90.0,88.0,82.0,77.0,74.0,71.0,65.0,62.0,59.0,66.0
65089,88.0,82.0,77.0,74.0,71.0,65.0,62.0,59.0,66.0,90.0
65090,82.0,77.0,74.0,71.0,65.0,62.0,59.0,66.0,90.0,98.0
65091,77.0,74.0,71.0,65.0,62.0,59.0,66.0,90.0,98.0,101.0
65092,40.0,61.0,66.0,53.0,59.0,57.0,68.0,74.0,75.0,81.0
65093,61.0,66.0,53.0,59.0,57.0,68.0,74.0,75.0,81.0,101.0
65094,73.0,51.0,38.0,31.0,25.0,17.0,14.0,5.0,2.0,1.0
65095,51.0,38.0,31.0,25.0,17.0,14.0,5.0,2.0,1.0,1.0
65096,38.0,31.0,25.0,17.0,14.0,5.0,2.0,1.0,1.0,1.0
65097,31.0,25.0,17.0,14.0,5.0,2.0,1.0,1.0,1.0,1.0
65098,25.0,17.0,14.0,5.0,2.0,1.0,1.0,1.0,1.0,8.0
65099,17.0,14.0,5.0,2.0,1.0,1.0,1.0,1.0,8.0,12.0
65100,14.0,5.0,2.0,1.0,1.0,1.0,1.0,8.0,12.0,12.0
65101,5.0,2.0,1.0,1.0,1.0,1.0,8.0,12.0,12.0,20.0
65102,2.0,1.0,1.0,1.0,1.0,8.0,12.0,12.0,20.0,31.0
65103,1.0,1.0,1.0,1.0,8.0,12.0,12.0,20.0,31.0,38.0
65104,1.0,1.0,1.0,8.0,12.0,12.0,20.0,31.0,38.0,50.0
65105,1.0,1.0,8.0,12.0,12.0,20.0,31.0,38.0,50.0,62.0
65106,1.0,8.0,12.0,12.0,20.0,31.0,38.0,50.0,62.0,75.0
65107,8.0,12.0,12.0,20.0,31.0,38.0,50.0,62.0,75.0,101.0
65108,70.0,57.0,54.0,53.0,51.0,48.0,45.0,45.0,55.0,59.0
65109,57.0,54.0,53.0,51.0,48.0,45.0,45.0,55.0,59.0,61.0
65110,54.0,53.0,51.0,48.0,45.0,45.0,55.0,59.0,61.0,71.0
65111,53.0,51.0,48.0,45.0,45.0,55.0,59.0,61.0,71.0,73.0
65112,51.0,48.0,45.0,45.0,55.0,59.0,61.0,71.0,73.0,86.0
65113,48.0,45.0,45.0,55.0,59.0,61.0,71.0,73.0,86.0,95.0
65114,45.0,45.0,55.0,59.0,61.0,71.0,73.0,86.0,95.0,101.0
65115,77.0,73.0,71.0,77.0,68.0,72.0,76.0,79.0,79.0,88.0
65116,73.0,71.0,77.0,68.0,72.0,76.0,79.0,79.0,88.0,88.0
65117,71.0,77.0,68.0,72.0,76.0,79.0,79.0,88.0,88.0,88.0
65118,77.0,68.0,72.0,76.0,79.0,79.0,88.0,88.0,88.0,101.0
65119,15.0,41.0,10.0,3.0,2.0,1.0,6.0,6.0,5.0,7.0
65120,41.0,10.0,3.0,2.0,1.0,6.0,6.0,5.0,7.0,5.0
65121,10.0,3.0,2.0,1.0,6.0,6.0,5.0,7.0,5.0,5.0
65122,3.0,2.0,1.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0
65123,2.0,1.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0
65124,1.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0
65125,6.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,7.0
65126,6.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0
65127,5.0,7.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0
65128,7.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,14.0
65129,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,14.0,16.0
65130,5.0,5.0,6.0,5.0,7.0,7.0,7.0,14.0,16.0,16.0
65131,5.0,6.0,5.0,7.0,7.0,7.0,14.0,16.0,16.0,22.0
65132,6.0,5.0,7.0,7.0,7.0,14.0,16.0,16.0,22.0,24.0
65133,5.0,7.0,7.0,7.0,14.0,16.0,16.0,22.0,24.0,25.0
65134,7.0,7.0,7.0,14.0,16.0,16.0,22.0,24.0,25.0,22.0
65135,7.0,7.0,14.0,16.0,16.0,22.0,24.0,25.0,22.0,19.0
65136,7.0,14.0,16.0,16.0,22.0,24.0,25.0,22.0,19.0,24.0
65137,14.0,16.0,16.0,22.0,24.0,25.0,22.0,19.0,24.0,25.0
65138,16.0,16.0,22.0,24.0,25.0,22.0,19.0,24.0,25.0,27.0
65139,16.0,22.0,24.0,25.0,22.0,19.0,24.0,25.0,27.0,29.0
65140,22.0,24.0,25.0,22.0,19.0,24.0,25.0,27.0,29.0,31.0
65141,24.0,25.0,22.0,19.0,24.0,25.0,27.0,29.0,31.0,32.0
65142,25.0,22.0,19.0,24.0,25.0,27.0,29.0,31.0,32.0,36.0
65143,22.0,19.0,24.0,25.0,27.0,29.0,31.0,32.0,36.0,28.0
65144,19.0,24.0,25.0,27.0,29.0,31.0,32.0,36.0,28.0,21.0
65145,24.0,25.0,27.0,29.0,31.0,32.0,36.0,28.0,21.0,29.0
65146,25.0,27.0,29.0,31.0,32.0,36.0,28.0,21.0,29.0,31.0
65147,27.0,29.0,31.0,32.0,36.0,28.0,21.0,29.0,31.0,26.0
65148,29.0,31.0,32.0,36.0,28.0,21.0,29.0,31.0,26.0,30.0
65149,31.0,32.0,36.0,28.0,21.0,29.0,31.0,26.0,30.0,24.0
65150,32.0,36.0,28.0,21.0,29.0,31.0,26.0,30.0,24.0,13.0
65151,36.0,28.0,21.0,29.0,31.0,26.0,30.0,24.0,13.0,25.0
65152,28.0,21.0,29.0,31.0,26.0,30.0,24.0,13.0,25.0,24.0
65153,21.0,29.0,31.0,26.0,30.0,24.0,13.0,25.0,24.0,28.0
65154,29.0,31.0,26.0,30.0,24.0,13.0,25.0,24.0,28.0,33.0
65155,31.0,26.0,30.0,24.0,13.0,25.0,24.0,28.0,33.0,37.0
65156,26.0,30.0,24.0,13.0,25.0,24.0,28.0,33.0,37.0,40.0
65157,30.0,24.0,13.0,25.0,24.0,28.0,33.0,37.0,40.0,43.0
65158,24.0,13.0,25.0,24.0,28.0,33.0,37.0,40.0,43.0,43.0
65159,13.0,25.0,24.0,28.0,33.0,37.0,40.0,43.0,43.0,45.0
65160,25.0,24.0,28.0,33.0,37.0,40.0,43.0,43.0,45.0,48.0
65161,24.0,28.0,33.0,37.0,40.0,43.0,43.0,45.0,48.0,101.0
65162,71.0,53.0,41.0,33.0,32.0,31.0,31.0,27.0,26.0,26.0
65163,53.0,41.0,33.0,32.0,31.0,31.0,27.0,26.0,26.0,30.0
65164,41.0,33.0,32.0,31.0,31.0,27.0,26.0,26.0,30.0,28.0
65165,33.0,32.0,31.0,31.0,27.0,26.0,26.0,30.0,28.0,44.0
65166,32.0,31.0,31.0,27.0,26.0,26.0,30.0,28.0,44.0,55.0
65167,31.0,31.0,27.0,26.0,26.0,30.0,28.0,44.0,55.0,101.0
65168,39.0,28.0,12.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0
65169,28.0,12.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0
65170,12.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,14.0
65171,4.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,14.0,20.0
65172,2.0,1.0,1.0,1.0,2.0,5.0,6.0,14.0,20.0,23.0
65173,1.0,1.0,1.0,2.0,5.0,6.0,14.0,20.0,23.0,33.0
65174,1.0,1.0,2.0,5.0,6.0,14.0,20.0,23.0,33.0,40.0
65175,1.0,2.0,5.0,6.0,14.0,20.0,23.0,33.0,40.0,50.0
65176,2.0,5.0,6.0,14.0,20.0,23.0,33.0,40.0,50.0,56.0
65177,5.0,6.0,14.0,20.0,23.0,33.0,40.0,50.0,56.0,58.0
65178,6.0,14.0,20.0,23.0,33.0,40.0,50.0,56.0,58.0,59.0
65179,14.0,20.0,23.0,33.0,40.0,50.0,56.0,58.0,59.0,67.0
65180,20.0,23.0,33.0,40.0,50.0,56.0,58.0,59.0,67.0,67.0
65181,23.0,33.0,40.0,50.0,56.0,58.0,59.0,67.0,67.0,76.0
65182,33.0,40.0,50.0,56.0,58.0,59.0,67.0,67.0,76.0,100.0
65183,40.0,50.0,56.0,58.0,59.0,67.0,67.0,76.0,100.0,101.0
65184,76.0,56.0,40.0,25.0,19.0,14.0,13.0,11.0,13.0,19.0
65185,56.0,40.0,25.0,19.0,14.0,13.0,11.0,13.0,19.0,27.0
65186,40.0,25.0,19.0,14.0,13.0,11.0,13.0,19.0,27.0,33.0
65187,25.0,19.0,14.0,13.0,11.0,13.0,19.0,27.0,33.0,39.0
65188,19.0,14.0,13.0,11.0,13.0,19.0,27.0,33.0,39.0,46.0
65189,14.0,13.0,11.0,13.0,19.0,27.0,33.0,39.0,46.0,56.0
65190,13.0,11.0,13.0,19.0,27.0,33.0,39.0,46.0,56.0,82.0
65191,11.0,13.0,19.0,27.0,33.0,39.0,46.0,56.0,82.0,101.0
65192,89.0,91.0,81.0,81.0,77.0,69.0,63.0,80.0,68.0,64.0
65193,91.0,81.0,81.0,77.0,69.0,63.0,80.0,68.0,64.0,60.0
65194,81.0,81.0,77.0,69.0,63.0,80.0,68.0,64.0,60.0,55.0
65195,81.0,77.0,69.0,63.0,80.0,68.0,64.0,60.0,55.0,53.0
65196,77.0,69.0,63.0,80.0,68.0,64.0,60.0,55.0,53.0,57.0
65197,69.0,63.0,80.0,68.0,64.0,60.0,55.0,53.0,57.0,67.0
65198,63.0,80.0,68.0,64.0,60.0,55.0,53.0,57.0,67.0,59.0
65199,80.0,68.0,64.0,60.0,55.0,53.0,57.0,67.0,59.0,60.0
65200,68.0,64.0,60.0,55.0,53.0,57.0,67.0,59.0,60.0,66.0
65201,64.0,60.0,55.0,53.0,57.0,67.0,59.0,60.0,66.0,79.0
65202,60.0,55.0,53.0,57.0,67.0,59.0,60.0,66.0,79.0,97.0
65203,55.0,53.0,57.0,67.0,59.0,60.0,66.0,79.0,97.0,101.0
65204,91.0,22.0,72.0,59.0,57.0,54.0,58.0,63.0,65.0,73.0
65205,22.0,72.0,59.0,57.0,54.0,58.0,63.0,65.0,73.0,77.0
65206,72.0,59.0,57.0,54.0,58.0,63.0,65.0,73.0,77.0,84.0
65207,59.0,57.0,54.0,58.0,63.0,65.0,73.0,77.0,84.0,95.0
65208,57.0,54.0,58.0,63.0,65.0,73.0,77.0,84.0,95.0,92.0
65209,54.0,58.0,63.0,65.0,73.0,77.0,84.0,95.0,92.0,101.0
65210,95.0,87.0,69.0,56.0,47.0,38.0,30.0,24.0,21.0,20.0
65211,87.0,69.0,56.0,47.0,38.0,30.0,24.0,21.0,20.0,18.0
65212,69.0,56.0,47.0,38.0,30.0,24.0,21.0,20.0,18.0,16.0
65213,56.0,47.0,38.0,30.0,24.0,21.0,20.0,18.0,16.0,18.0
65214,47.0,38.0,30.0,24.0,21.0,20.0,18.0,16.0,18.0,21.0
65215,38.0,30.0,24.0,21.0,20.0,18.0,16.0,18.0,21.0,15.0
65216,30.0,24.0,21.0,20.0,18.0,16.0,18.0,21.0,15.0,19.0
65217,24.0,21.0,20.0,18.0,16.0,18.0,21.0,15.0,19.0,18.0
65218,21.0,20.0,18.0,16.0,18.0,21.0,15.0,19.0,18.0,22.0
65219,20.0,18.0,16.0,18.0,21.0,15.0,19.0,18.0,22.0,26.0
65220,18.0,16.0,18.0,21.0,15.0,19.0,18.0,22.0,26.0,29.0
65221,16.0,18.0,21.0,15.0,19.0,18.0,22.0,26.0,29.0,32.0
65222,18.0,21.0,15.0,19.0,18.0,22.0,26.0,29.0,32.0,35.0
65223,21.0,15.0,19.0,18.0,22.0,26.0,29.0,32.0,35.0,36.0
65224,15.0,19.0,18.0,22.0,26.0,29.0,32.0,35.0,36.0,46.0
65225,19.0,18.0,22.0,26.0,29.0,32.0,35.0,36.0,46.0,49.0
65226,18.0,22.0,26.0,29.0,32.0,35.0,36.0,46.0,49.0,101.0
65227,94.0,83.0,61.0,50.0,49.0,43.0,34.0,35.0,30.0,32.0
65228,83.0,61.0,50.0,49.0,43.0,34.0,35.0,30.0,32.0,32.0
65229,61.0,50.0,49.0,43.0,34.0,35.0,30.0,32.0,32.0,22.0
65230,50.0,49.0,43.0,34.0,35.0,30.0,32.0,32.0,22.0,23.0
65231,49.0,43.0,34.0,35.0,30.0,32.0,32.0,22.0,23.0,19.0
65232,43.0,34.0,35.0,30.0,32.0,32.0,22.0,23.0,19.0,20.0
65233,34.0,35.0,30.0,32.0,32.0,22.0,23.0,19.0,20.0,15.0
65234,35.0,30.0,32.0,32.0,22.0,23.0,19.0,20.0,15.0,16.0
65235,30.0,32.0,32.0,22.0,23.0,19.0,20.0,15.0,16.0,21.0
65236,32.0,32.0,22.0,23.0,19.0,20.0,15.0,16.0,21.0,25.0
65237,32.0,22.0,23.0,19.0,20.0,15.0,16.0,21.0,25.0,28.0
65238,22.0,23.0,19.0,20.0,15.0,16.0,21.0,25.0,28.0,43.0
65239,23.0,19.0,20.0,15.0,16.0,21.0,25.0,28.0,43.0,47.0
65240,19.0,20.0,15.0,16.0,21.0,25.0,28.0,43.0,47.0,101.0
65241,76.0,63.0,55.0,51.0,42.0,30.0,30.0,35.0,32.0,36.0
65242,63.0,55.0,51.0,42.0,30.0,30.0,35.0,32.0,36.0,50.0
65243,55.0,51.0,42.0,30.0,30.0,35.0,32.0,36.0,50.0,50.0
65244,51.0,42.0,30.0,30.0,35.0,32.0,36.0,50.0,50.0,56.0
65245,42.0,30.0,30.0,35.0,32.0,36.0,50.0,50.0,56.0,69.0
65246,30.0,30.0,35.0,32.0,36.0,50.0,50.0,56.0,69.0,76.0
65247,30.0,35.0,32.0,36.0,50.0,50.0,56.0,69.0,76.0,87.0
65248,35.0,32.0,36.0,50.0,50.0,56.0,69.0,76.0,87.0,95.0
65249,32.0,36.0,50.0,50.0,56.0,69.0,76.0,87.0,95.0,101.0
65250,77.0,53.0,41.0,40.0,39.0,37.0,35.0,28.0,32.0,32.0
65251,53.0,41.0,40.0,39.0,37.0,35.0,28.0,32.0,32.0,36.0
65252,41.0,40.0,39.0,37.0,35.0,28.0,32.0,32.0,36.0,50.0
65253,40.0,39.0,37.0,35.0,28.0,32.0,32.0,36.0,50.0,60.0
65254,39.0,37.0,35.0,28.0,32.0,32.0,36.0,50.0,60.0,69.0
65255,37.0,35.0,28.0,32.0,32.0,36.0,50.0,60.0,69.0,83.0
65256,35.0,28.0,32.0,32.0,36.0,50.0,60.0,69.0,83.0,93.0
65257,28.0,32.0,32.0,36.0,50.0,60.0,69.0,83.0,93.0,101.0
65258,58.0,58.0,55.0,62.0,62.0,76.0,82.0,84.0,94.0,97.0
65259,58.0,55.0,62.0,62.0,76.0,82.0,84.0,94.0,97.0,101.0
65260,100.0,80.0,31.0,35.0,32.0,34.0,28.0,25.0,26.0,22.0
65261,80.0,31.0,35.0,32.0,34.0,28.0,25.0,26.0,22.0,19.0
65262,31.0,35.0,32.0,34.0,28.0,25.0,26.0,22.0,19.0,20.0
65263,35.0,32.0,34.0,28.0,25.0,26.0,22.0,19.0,20.0,14.0
65264,32.0,34.0,28.0,25.0,26.0,22.0,19.0,20.0,14.0,13.0
65265,34.0,28.0,25.0,26.0,22.0,19.0,20.0,14.0,13.0,13.0
65266,28.0,25.0,26.0,22.0,19.0,20.0,14.0,13.0,13.0,13.0
65267,25.0,26.0,22.0,19.0,20.0,14.0,13.0,13.0,13.0,13.0
65268,26.0,22.0,19.0,20.0,14.0,13.0,13.0,13.0,13.0,14.0
65269,22.0,19.0,20.0,14.0,13.0,13.0,13.0,13.0,14.0,18.0
65270,19.0,20.0,14.0,13.0,13.0,13.0,13.0,14.0,18.0,22.0
65271,20.0,14.0,13.0,13.0,13.0,13.0,14.0,18.0,22.0,20.0
65272,14.0,13.0,13.0,13.0,13.0,14.0,18.0,22.0,20.0,24.0
65273,13.0,13.0,13.0,13.0,14.0,18.0,22.0,20.0,24.0,24.0
65274,13.0,13.0,13.0,14.0,18.0,22.0,20.0,24.0,24.0,25.0
65275,13.0,13.0,14.0,18.0,22.0,20.0,24.0,24.0,25.0,29.0
65276,13.0,14.0,18.0,22.0,20.0,24.0,24.0,25.0,29.0,32.0
65277,14.0,18.0,22.0,20.0,24.0,24.0,25.0,29.0,32.0,33.0
65278,18.0,22.0,20.0,24.0,24.0,25.0,29.0,32.0,33.0,45.0
65279,22.0,20.0,24.0,24.0,25.0,29.0,32.0,33.0,45.0,101.0
65280,99.0,82.0,75.0,64.0,55.0,52.0,55.0,44.0,46.0,50.0
65281,82.0,75.0,64.0,55.0,52.0,55.0,44.0,46.0,50.0,57.0
65282,75.0,64.0,55.0,52.0,55.0,44.0,46.0,50.0,57.0,59.0
65283,64.0,55.0,52.0,55.0,44.0,46.0,50.0,57.0,59.0,61.0
65284,55.0,52.0,55.0,44.0,46.0,50.0,57.0,59.0,61.0,59.0
65285,52.0,55.0,44.0,46.0,50.0,57.0,59.0,61.0,59.0,65.0
65286,55.0,44.0,46.0,50.0,57.0,59.0,61.0,59.0,65.0,69.0
65287,44.0,46.0,50.0,57.0,59.0,61.0,59.0,65.0,69.0,67.0
65288,46.0,50.0,57.0,59.0,61.0,59.0,65.0,69.0,67.0,72.0
65289,50.0,57.0,59.0,61.0,59.0,65.0,69.0,67.0,72.0,66.0
65290,57.0,59.0,61.0,59.0,65.0,69.0,67.0,72.0,66.0,80.0
65291,59.0,61.0,59.0,65.0,69.0,67.0,72.0,66.0,80.0,101.0
65292,71.0,48.0,39.0,34.0,30.0,22.0,17.0,15.0,13.0,27.0
65293,48.0,39.0,34.0,30.0,22.0,17.0,15.0,13.0,27.0,33.0
65294,39.0,34.0,30.0,22.0,17.0,15.0,13.0,27.0,33.0,46.0
65295,34.0,30.0,22.0,17.0,15.0,13.0,27.0,33.0,46.0,56.0
65296,30.0,22.0,17.0,15.0,13.0,27.0,33.0,46.0,56.0,75.0
65297,22.0,17.0,15.0,13.0,27.0,33.0,46.0,56.0,75.0,86.0
65298,17.0,15.0,13.0,27.0,33.0,46.0,56.0,75.0,86.0,90.0
65299,15.0,13.0,27.0,33.0,46.0,56.0,75.0,86.0,90.0,97.0
65300,13.0,27.0,33.0,46.0,56.0,75.0,86.0,90.0,97.0,101.0
65301,95.0,87.0,66.0,73.0,74.0,72.0,84.0,78.0,81.0,79.0
65302,87.0,66.0,73.0,74.0,72.0,84.0,78.0,81.0,79.0,90.0
65303,66.0,73.0,74.0,72.0,84.0,78.0,81.0,79.0,90.0,99.0
65304,73.0,74.0,72.0,84.0,78.0,81.0,79.0,90.0,99.0,101.0
65305,68.0,53.0,43.0,40.0,35.0,31.0,27.0,31.0,60.0,94.0
65306,53.0,43.0,40.0,35.0,31.0,27.0,31.0,60.0,94.0,101.0
65307,100.0,95.0,84.0,93.0,82.0,88.0,83.0,74.0,72.0,70.0
65308,95.0,84.0,93.0,82.0,88.0,83.0,74.0,72.0,70.0,65.0
65309,84.0,93.0,82.0,88.0,83.0,74.0,72.0,70.0,65.0,60.0
65310,93.0,82.0,88.0,83.0,74.0,72.0,70.0,65.0,60.0,56.0
65311,82.0,88.0,83.0,74.0,72.0,70.0,65.0,60.0,56.0,50.0
65312,88.0,83.0,74.0,72.0,70.0,65.0,60.0,56.0,50.0,49.0
65313,83.0,74.0,72.0,70.0,65.0,60.0,56.0,50.0,49.0,42.0
65314,74.0,72.0,70.0,65.0,60.0,56.0,50.0,49.0,42.0,52.0
65315,72.0,70.0,65.0,60.0,56.0,50.0,49.0,42.0,52.0,50.0
65316,70.0,65.0,60.0,56.0,50.0,49.0,42.0,52.0,50.0,47.0
65317,65.0,60.0,56.0,50.0,49.0,42.0,52.0,50.0,47.0,45.0
65318,60.0,56.0,50.0,49.0,42.0,52.0,50.0,47.0,45.0,46.0
65319,56.0,50.0,49.0,42.0,52.0,50.0,47.0,45.0,46.0,101.0
65320,56.0,37.0,25.0,19.0,18.0,11.0,9.0,8.0,9.0,8.0
65321,37.0,25.0,19.0,18.0,11.0,9.0,8.0,9.0,8.0,12.0
65322,25.0,19.0,18.0,11.0,9.0,8.0,9.0,8.0,12.0,16.0
65323,19.0,18.0,11.0,9.0,8.0,9.0,8.0,12.0,16.0,19.0
65324,18.0,11.0,9.0,8.0,9.0,8.0,12.0,16.0,19.0,17.0
65325,11.0,9.0,8.0,9.0,8.0,12.0,16.0,19.0,17.0,14.0
65326,9.0,8.0,9.0,8.0,12.0,16.0,19.0,17.0,14.0,24.0
65327,8.0,9.0,8.0,12.0,16.0,19.0,17.0,14.0,24.0,36.0
65328,9.0,8.0,12.0,16.0,19.0,17.0,14.0,24.0,36.0,57.0
65329,8.0,12.0,16.0,19.0,17.0,14.0,24.0,36.0,57.0,66.0
65330,12.0,16.0,19.0,17.0,14.0,24.0,36.0,57.0,66.0,74.0
65331,16.0,19.0,17.0,14.0,24.0,36.0,57.0,66.0,74.0,101.0
65332,25.0,21.0,37.0,56.0,58.0,55.0,48.0,39.0,40.0,27.0
65333,21.0,37.0,56.0,58.0,55.0,48.0,39.0,40.0,27.0,20.0
65334,37.0,56.0,58.0,55.0,48.0,39.0,40.0,27.0,20.0,22.0
65335,56.0,58.0,55.0,48.0,39.0,40.0,27.0,20.0,22.0,27.0
65336,58.0,55.0,48.0,39.0,40.0,27.0,20.0,22.0,27.0,26.0
65337,55.0,48.0,39.0,40.0,27.0,20.0,22.0,27.0,26.0,23.0
65338,48.0,39.0,40.0,27.0,20.0,22.0,27.0,26.0,23.0,28.0
65339,39.0,40.0,27.0,20.0,22.0,27.0,26.0,23.0,28.0,31.0
65340,40.0,27.0,20.0,22.0,27.0,26.0,23.0,28.0,31.0,27.0
65341,27.0,20.0,22.0,27.0,26.0,23.0,28.0,31.0,27.0,22.0
65342,20.0,22.0,27.0,26.0,23.0,28.0,31.0,27.0,22.0,23.0
65343,22.0,27.0,26.0,23.0,28.0,31.0,27.0,22.0,23.0,27.0
65344,27.0,26.0,23.0,28.0,31.0,27.0,22.0,23.0,27.0,29.0
65345,26.0,23.0,28.0,31.0,27.0,22.0,23.0,27.0,29.0,29.0
65346,23.0,28.0,31.0,27.0,22.0,23.0,27.0,29.0,29.0,28.0
65347,28.0,31.0,27.0,22.0,23.0,27.0,29.0,29.0,28.0,22.0
65348,31.0,27.0,22.0,23.0,27.0,29.0,29.0,28.0,22.0,15.0
65349,27.0,22.0,23.0,27.0,29.0,29.0,28.0,22.0,15.0,23.0
65350,22.0,23.0,27.0,29.0,29.0,28.0,22.0,15.0,23.0,25.0
65351,23.0,27.0,29.0,29.0,28.0,22.0,15.0,23.0,25.0,22.0
65352,27.0,29.0,29.0,28.0,22.0,15.0,23.0,25.0,22.0,25.0
65353,29.0,29.0,28.0,22.0,15.0,23.0,25.0,22.0,25.0,24.0
65354,29.0,28.0,22.0,15.0,23.0,25.0,22.0,25.0,24.0,14.0
65355,28.0,22.0,15.0,23.0,25.0,22.0,25.0,24.0,14.0,21.0
65356,22.0,15.0,23.0,25.0,22.0,25.0,24.0,14.0,21.0,33.0
65357,15.0,23.0,25.0,22.0,25.0,24.0,14.0,21.0,33.0,26.0
65358,23.0,25.0,22.0,25.0,24.0,14.0,21.0,33.0,26.0,34.0
65359,25.0,22.0,25.0,24.0,14.0,21.0,33.0,26.0,34.0,41.0
65360,22.0,25.0,24.0,14.0,21.0,33.0,26.0,34.0,41.0,45.0
65361,25.0,24.0,14.0,21.0,33.0,26.0,34.0,41.0,45.0,47.0
65362,24.0,14.0,21.0,33.0,26.0,34.0,41.0,45.0,47.0,50.0
65363,14.0,21.0,33.0,26.0,34.0,41.0,45.0,47.0,50.0,101.0
65364,43.0,38.0,40.0,47.0,39.0,44.0,59.0,69.0,71.0,68.0
65365,38.0,40.0,47.0,39.0,44.0,59.0,69.0,71.0,68.0,75.0
65366,40.0,47.0,39.0,44.0,59.0,69.0,71.0,68.0,75.0,83.0
65367,47.0,39.0,44.0,59.0,69.0,71.0,68.0,75.0,83.0,80.0
65368,39.0,44.0,59.0,69.0,71.0,68.0,75.0,83.0,80.0,82.0
65369,44.0,59.0,69.0,71.0,68.0,75.0,83.0,80.0,82.0,87.0
65370,59.0,69.0,71.0,68.0,75.0,83.0,80.0,82.0,87.0,88.0
65371,69.0,71.0,68.0,75.0,83.0,80.0,82.0,87.0,88.0,92.0
65372,71.0,68.0,75.0,83.0,80.0,82.0,87.0,88.0,92.0,101.0
65373,98.0,94.0,86.0,49.0,21.0,15.0,11.0,10.0,8.0,7.0
65374,94.0,86.0,49.0,21.0,15.0,11.0,10.0,8.0,7.0,6.0
65375,86.0,49.0,21.0,15.0,11.0,10.0,8.0,7.0,6.0,6.0
65376,49.0,21.0,15.0,11.0,10.0,8.0,7.0,6.0,6.0,8.0
65377,21.0,15.0,11.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0
65378,15.0,11.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0,12.0
65379,11.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0,12.0,12.0
65380,10.0,8.0,7.0,6.0,6.0,8.0,9.0,12.0,12.0,16.0
65381,8.0,7.0,6.0,6.0,8.0,9.0,12.0,12.0,16.0,21.0
65382,7.0,6.0,6.0,8.0,9.0,12.0,12.0,16.0,21.0,22.0
65383,6.0,6.0,8.0,9.0,12.0,12.0,16.0,21.0,22.0,29.0
65384,6.0,8.0,9.0,12.0,12.0,16.0,21.0,22.0,29.0,30.0
65385,8.0,9.0,12.0,12.0,16.0,21.0,22.0,29.0,30.0,33.0
65386,9.0,12.0,12.0,16.0,21.0,22.0,29.0,30.0,33.0,31.0
65387,12.0,12.0,16.0,21.0,22.0,29.0,30.0,33.0,31.0,19.0
