,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
44979,17.0,17.0,17.0,19.0,19.0,18.0,19.0,21.0,27.0,35.0,37.0
44980,17.0,17.0,19.0,19.0,18.0,19.0,21.0,27.0,35.0,37.0,42.0
44981,17.0,19.0,19.0,18.0,19.0,21.0,27.0,35.0,37.0,42.0,101.0
44982,94.0,90.0,85.0,84.0,78.0,65.0,64.0,62.0,56.0,54.0,58.0
44983,90.0,85.0,84.0,78.0,65.0,64.0,62.0,56.0,54.0,58.0,55.0
44984,85.0,84.0,78.0,65.0,64.0,62.0,56.0,54.0,58.0,55.0,56.0
44985,84.0,78.0,65.0,64.0,62.0,56.0,54.0,58.0,55.0,56.0,57.0
44986,78.0,65.0,64.0,62.0,56.0,54.0,58.0,55.0,56.0,57.0,59.0
44987,65.0,64.0,62.0,56.0,54.0,58.0,55.0,56.0,57.0,59.0,63.0
44988,64.0,62.0,56.0,54.0,58.0,55.0,56.0,57.0,59.0,63.0,77.0
44989,62.0,56.0,54.0,58.0,55.0,56.0,57.0,59.0,63.0,77.0,83.0
44990,56.0,54.0,58.0,55.0,56.0,57.0,59.0,63.0,77.0,83.0,98.0
44991,54.0,58.0,55.0,56.0,57.0,59.0,63.0,77.0,83.0,98.0,96.0
44992,58.0,55.0,56.0,57.0,59.0,63.0,77.0,83.0,98.0,96.0,101.0
44993,94.0,94.0,96.0,91.0,84.0,83.0,88.0,87.0,95.0,92.0,101.0
44994,97.0,86.0,83.0,80.0,79.0,83.0,85.0,82.0,90.0,91.0,99.0
44995,86.0,83.0,80.0,79.0,83.0,85.0,82.0,90.0,91.0,99.0,100.0
44996,83.0,80.0,79.0,83.0,85.0,82.0,90.0,91.0,99.0,100.0,101.0
44997,59.0,48.0,51.0,49.0,40.0,43.0,36.0,33.0,37.0,41.0,54.0
44998,48.0,51.0,49.0,40.0,43.0,36.0,33.0,37.0,41.0,54.0,92.0
44999,51.0,49.0,40.0,43.0,36.0,33.0,37.0,41.0,54.0,92.0,99.0
45000,49.0,40.0,43.0,36.0,33.0,37.0,41.0,54.0,92.0,99.0,92.0
45001,40.0,43.0,36.0,33.0,37.0,41.0,54.0,92.0,99.0,92.0,101.0
45002,85.0,71.0,65.0,49.0,39.0,36.0,36.0,34.0,34.0,54.0,70.0
45003,71.0,65.0,49.0,39.0,36.0,36.0,34.0,34.0,54.0,70.0,85.0
45004,65.0,49.0,39.0,36.0,36.0,34.0,34.0,54.0,70.0,85.0,84.0
45005,49.0,39.0,36.0,36.0,34.0,34.0,54.0,70.0,85.0,84.0,90.0
45006,39.0,36.0,36.0,34.0,34.0,54.0,70.0,85.0,84.0,90.0,100.0
45007,36.0,36.0,34.0,34.0,54.0,70.0,85.0,84.0,90.0,100.0,101.0
45008,98.0,87.0,70.0,65.0,57.0,87.0,85.0,85.0,92.0,92.0,100.0
45009,87.0,70.0,65.0,57.0,87.0,85.0,85.0,92.0,92.0,100.0,96.0
45010,70.0,65.0,57.0,87.0,85.0,85.0,92.0,92.0,100.0,96.0,101.0
45011,74.0,67.0,53.0,44.0,34.0,30.0,28.0,22.0,22.0,22.0,24.0
45012,67.0,53.0,44.0,34.0,30.0,28.0,22.0,22.0,22.0,24.0,27.0
45013,53.0,44.0,34.0,30.0,28.0,22.0,22.0,22.0,24.0,27.0,31.0
45014,44.0,34.0,30.0,28.0,22.0,22.0,22.0,24.0,27.0,31.0,49.0
45015,34.0,30.0,28.0,22.0,22.0,22.0,24.0,27.0,31.0,49.0,67.0
45016,30.0,28.0,22.0,22.0,22.0,24.0,27.0,31.0,49.0,67.0,60.0
45017,28.0,22.0,22.0,22.0,24.0,27.0,31.0,49.0,67.0,60.0,71.0
45018,22.0,22.0,22.0,24.0,27.0,31.0,49.0,67.0,60.0,71.0,84.0
45019,22.0,22.0,24.0,27.0,31.0,49.0,67.0,60.0,71.0,84.0,94.0
45020,22.0,24.0,27.0,31.0,49.0,67.0,60.0,71.0,84.0,94.0,101.0
45021,69.0,67.0,60.0,54.0,50.0,56.0,57.0,59.0,62.0,64.0,66.0
45022,67.0,60.0,54.0,50.0,56.0,57.0,59.0,62.0,64.0,66.0,73.0
45023,60.0,54.0,50.0,56.0,57.0,59.0,62.0,64.0,66.0,73.0,87.0
45024,54.0,50.0,56.0,57.0,59.0,62.0,64.0,66.0,73.0,87.0,100.0
45025,50.0,56.0,57.0,59.0,62.0,64.0,66.0,73.0,87.0,100.0,101.0
45026,90.0,89.0,77.0,69.0,64.0,58.0,49.0,41.0,35.0,30.0,30.0
45027,89.0,77.0,69.0,64.0,58.0,49.0,41.0,35.0,30.0,30.0,29.0
45028,77.0,69.0,64.0,58.0,49.0,41.0,35.0,30.0,30.0,29.0,26.0
45029,69.0,64.0,58.0,49.0,41.0,35.0,30.0,30.0,29.0,26.0,25.0
45030,64.0,58.0,49.0,41.0,35.0,30.0,30.0,29.0,26.0,25.0,22.0
45031,58.0,49.0,41.0,35.0,30.0,30.0,29.0,26.0,25.0,22.0,22.0
45032,49.0,41.0,35.0,30.0,30.0,29.0,26.0,25.0,22.0,22.0,28.0
45033,41.0,35.0,30.0,30.0,29.0,26.0,25.0,22.0,22.0,28.0,35.0
45034,35.0,30.0,30.0,29.0,26.0,25.0,22.0,22.0,28.0,35.0,43.0
45035,30.0,30.0,29.0,26.0,25.0,22.0,22.0,28.0,35.0,43.0,51.0
45036,30.0,29.0,26.0,25.0,22.0,22.0,28.0,35.0,43.0,51.0,101.0
45037,46.0,46.0,50.0,55.0,64.0,68.0,80.0,85.0,91.0,96.0,101.0
45038,99.0,84.0,38.0,28.0,25.0,20.0,14.0,11.0,9.0,8.0,10.0
45039,84.0,38.0,28.0,25.0,20.0,14.0,11.0,9.0,8.0,10.0,13.0
45040,38.0,28.0,25.0,20.0,14.0,11.0,9.0,8.0,10.0,13.0,16.0
45041,28.0,25.0,20.0,14.0,11.0,9.0,8.0,10.0,13.0,16.0,16.0
45042,25.0,20.0,14.0,11.0,9.0,8.0,10.0,13.0,16.0,16.0,15.0
45043,20.0,14.0,11.0,9.0,8.0,10.0,13.0,16.0,16.0,15.0,16.0
45044,14.0,11.0,9.0,8.0,10.0,13.0,16.0,16.0,15.0,16.0,14.0
45045,11.0,9.0,8.0,10.0,13.0,16.0,16.0,15.0,16.0,14.0,12.0
45046,9.0,8.0,10.0,13.0,16.0,16.0,15.0,16.0,14.0,12.0,10.0
45047,8.0,10.0,13.0,16.0,16.0,15.0,16.0,14.0,12.0,10.0,15.0
45048,10.0,13.0,16.0,16.0,15.0,16.0,14.0,12.0,10.0,15.0,15.0
45049,13.0,16.0,16.0,15.0,16.0,14.0,12.0,10.0,15.0,15.0,17.0
45050,16.0,16.0,15.0,16.0,14.0,12.0,10.0,15.0,15.0,17.0,15.0
45051,16.0,15.0,16.0,14.0,12.0,10.0,15.0,15.0,17.0,15.0,19.0
45052,15.0,16.0,14.0,12.0,10.0,15.0,15.0,17.0,15.0,19.0,26.0
45053,16.0,14.0,12.0,10.0,15.0,15.0,17.0,15.0,19.0,26.0,28.0
45054,14.0,12.0,10.0,15.0,15.0,17.0,15.0,19.0,26.0,28.0,35.0
45055,12.0,10.0,15.0,15.0,17.0,15.0,19.0,26.0,28.0,35.0,43.0
45056,10.0,15.0,15.0,17.0,15.0,19.0,26.0,28.0,35.0,43.0,101.0
45057,74.0,64.0,55.0,54.0,54.0,52.0,50.0,50.0,49.0,49.0,49.0
45058,64.0,55.0,54.0,54.0,52.0,50.0,50.0,49.0,49.0,49.0,62.0
45059,55.0,54.0,54.0,52.0,50.0,50.0,49.0,49.0,49.0,62.0,57.0
45060,54.0,54.0,52.0,50.0,50.0,49.0,49.0,49.0,62.0,57.0,72.0
45061,54.0,52.0,50.0,50.0,49.0,49.0,49.0,62.0,57.0,72.0,75.0
45062,52.0,50.0,50.0,49.0,49.0,49.0,62.0,57.0,72.0,75.0,85.0
45063,50.0,50.0,49.0,49.0,49.0,62.0,57.0,72.0,75.0,85.0,85.0
45064,50.0,49.0,49.0,49.0,62.0,57.0,72.0,75.0,85.0,85.0,91.0
45065,49.0,49.0,49.0,62.0,57.0,72.0,75.0,85.0,85.0,91.0,100.0
45066,49.0,49.0,62.0,57.0,72.0,75.0,85.0,85.0,91.0,100.0,98.0
45067,49.0,62.0,57.0,72.0,75.0,85.0,85.0,91.0,100.0,98.0,101.0
45068,74.0,61.0,61.0,57.0,52.0,41.0,33.0,32.0,31.0,31.0,29.0
45069,61.0,61.0,57.0,52.0,41.0,33.0,32.0,31.0,31.0,29.0,32.0
45070,61.0,57.0,52.0,41.0,33.0,32.0,31.0,31.0,29.0,32.0,31.0
45071,57.0,52.0,41.0,33.0,32.0,31.0,31.0,29.0,32.0,31.0,46.0
45072,52.0,41.0,33.0,32.0,31.0,31.0,29.0,32.0,31.0,46.0,52.0
45073,41.0,33.0,32.0,31.0,31.0,29.0,32.0,31.0,46.0,52.0,53.0
45074,33.0,32.0,31.0,31.0,29.0,32.0,31.0,46.0,52.0,53.0,63.0
45075,32.0,31.0,31.0,29.0,32.0,31.0,46.0,52.0,53.0,63.0,76.0
45076,31.0,31.0,29.0,32.0,31.0,46.0,52.0,53.0,63.0,76.0,91.0
45077,31.0,29.0,32.0,31.0,46.0,52.0,53.0,63.0,76.0,91.0,99.0
45078,29.0,32.0,31.0,46.0,52.0,53.0,63.0,76.0,91.0,99.0,101.0
45079,86.0,69.0,61.0,52.0,49.0,41.0,33.0,31.0,20.0,21.0,17.0
45080,69.0,61.0,52.0,49.0,41.0,33.0,31.0,20.0,21.0,17.0,14.0
45081,61.0,52.0,49.0,41.0,33.0,31.0,20.0,21.0,17.0,14.0,16.0
45082,52.0,49.0,41.0,33.0,31.0,20.0,21.0,17.0,14.0,16.0,17.0
45083,49.0,41.0,33.0,31.0,20.0,21.0,17.0,14.0,16.0,17.0,15.0
45084,41.0,33.0,31.0,20.0,21.0,17.0,14.0,16.0,17.0,15.0,16.0
45085,33.0,31.0,20.0,21.0,17.0,14.0,16.0,17.0,15.0,16.0,19.0
45086,31.0,20.0,21.0,17.0,14.0,16.0,17.0,15.0,16.0,19.0,22.0
45087,20.0,21.0,17.0,14.0,16.0,17.0,15.0,16.0,19.0,22.0,20.0
45088,21.0,17.0,14.0,16.0,17.0,15.0,16.0,19.0,22.0,20.0,22.0
45089,17.0,14.0,16.0,17.0,15.0,16.0,19.0,22.0,20.0,22.0,24.0
45090,14.0,16.0,17.0,15.0,16.0,19.0,22.0,20.0,22.0,24.0,25.0
45091,16.0,17.0,15.0,16.0,19.0,22.0,20.0,22.0,24.0,25.0,35.0
45092,17.0,15.0,16.0,19.0,22.0,20.0,22.0,24.0,25.0,35.0,40.0
45093,15.0,16.0,19.0,22.0,20.0,22.0,24.0,25.0,35.0,40.0,49.0
45094,16.0,19.0,22.0,20.0,22.0,24.0,25.0,35.0,40.0,49.0,101.0
45095,83.0,65.0,54.0,39.0,4.0,3.0,3.0,3.0,5.0,6.0,8.0
45096,65.0,54.0,39.0,4.0,3.0,3.0,3.0,5.0,6.0,8.0,10.0
45097,54.0,39.0,4.0,3.0,3.0,3.0,5.0,6.0,8.0,10.0,13.0
45098,39.0,4.0,3.0,3.0,3.0,5.0,6.0,8.0,10.0,13.0,17.0
45099,4.0,3.0,3.0,3.0,5.0,6.0,8.0,10.0,13.0,17.0,28.0
45100,3.0,3.0,3.0,5.0,6.0,8.0,10.0,13.0,17.0,28.0,32.0
45101,3.0,3.0,5.0,6.0,8.0,10.0,13.0,17.0,28.0,32.0,36.0
45102,3.0,5.0,6.0,8.0,10.0,13.0,17.0,28.0,32.0,36.0,44.0
45103,5.0,6.0,8.0,10.0,13.0,17.0,28.0,32.0,36.0,44.0,49.0
45104,6.0,8.0,10.0,13.0,17.0,28.0,32.0,36.0,44.0,49.0,59.0
45105,8.0,10.0,13.0,17.0,28.0,32.0,36.0,44.0,49.0,59.0,101.0
45106,93.0,81.0,67.0,63.0,58.0,52.0,47.0,50.0,71.0,87.0,87.0
45107,81.0,67.0,63.0,58.0,52.0,47.0,50.0,71.0,87.0,87.0,88.0
45108,67.0,63.0,58.0,52.0,47.0,50.0,71.0,87.0,87.0,88.0,90.0
45109,63.0,58.0,52.0,47.0,50.0,71.0,87.0,87.0,88.0,90.0,91.0
45110,58.0,52.0,47.0,50.0,71.0,87.0,87.0,88.0,90.0,91.0,96.0
45111,52.0,47.0,50.0,71.0,87.0,87.0,88.0,90.0,91.0,96.0,97.0
45112,47.0,50.0,71.0,87.0,87.0,88.0,90.0,91.0,96.0,97.0,99.0
45113,50.0,71.0,87.0,87.0,88.0,90.0,91.0,96.0,97.0,99.0,101.0
45114,58.0,57.0,52.0,55.0,49.0,57.0,62.0,65.0,87.0,89.0,99.0
45115,57.0,52.0,55.0,49.0,57.0,62.0,65.0,87.0,89.0,99.0,100.0
45116,52.0,55.0,49.0,57.0,62.0,65.0,87.0,89.0,99.0,100.0,101.0
45117,35.0,24.0,16.0,10.0,13.0,9.0,8.0,6.0,10.0,14.0,16.0
45118,24.0,16.0,10.0,13.0,9.0,8.0,6.0,10.0,14.0,16.0,15.0
45119,16.0,10.0,13.0,9.0,8.0,6.0,10.0,14.0,16.0,15.0,17.0
45120,10.0,13.0,9.0,8.0,6.0,10.0,14.0,16.0,15.0,17.0,17.0
45121,13.0,9.0,8.0,6.0,10.0,14.0,16.0,15.0,17.0,17.0,24.0
45122,9.0,8.0,6.0,10.0,14.0,16.0,15.0,17.0,17.0,24.0,23.0
45123,8.0,6.0,10.0,14.0,16.0,15.0,17.0,17.0,24.0,23.0,23.0
45124,6.0,10.0,14.0,16.0,15.0,17.0,17.0,24.0,23.0,23.0,35.0
45125,10.0,14.0,16.0,15.0,17.0,17.0,24.0,23.0,23.0,35.0,35.0
45126,14.0,16.0,15.0,17.0,17.0,24.0,23.0,23.0,35.0,35.0,37.0
45127,16.0,15.0,17.0,17.0,24.0,23.0,23.0,35.0,35.0,37.0,41.0
45128,15.0,17.0,17.0,24.0,23.0,23.0,35.0,35.0,37.0,41.0,47.0
45129,17.0,17.0,24.0,23.0,23.0,35.0,35.0,37.0,41.0,47.0,47.0
45130,17.0,24.0,23.0,23.0,35.0,35.0,37.0,41.0,47.0,47.0,50.0
45131,24.0,23.0,23.0,35.0,35.0,37.0,41.0,47.0,47.0,50.0,101.0
45132,92.0,85.0,65.0,63.0,61.0,55.0,57.0,60.0,71.0,93.0,99.0
45133,85.0,65.0,63.0,61.0,55.0,57.0,60.0,71.0,93.0,99.0,101.0
45134,41.0,33.0,28.0,31.0,26.0,28.0,36.0,39.0,49.0,58.0,62.0
45135,33.0,28.0,31.0,26.0,28.0,36.0,39.0,49.0,58.0,62.0,65.0
45136,28.0,31.0,26.0,28.0,36.0,39.0,49.0,58.0,62.0,65.0,68.0
45137,31.0,26.0,28.0,36.0,39.0,49.0,58.0,62.0,65.0,68.0,68.0
45138,26.0,28.0,36.0,39.0,49.0,58.0,62.0,65.0,68.0,68.0,101.0
45139,98.0,86.0,76.0,65.0,65.0,74.0,57.0,57.0,56.0,68.0,67.0
45140,86.0,76.0,65.0,65.0,74.0,57.0,57.0,56.0,68.0,67.0,92.0
45141,76.0,65.0,65.0,74.0,57.0,57.0,56.0,68.0,67.0,92.0,101.0
45142,90.0,86.0,84.0,85.0,83.0,86.0,80.0,77.0,77.0,74.0,66.0
45143,86.0,84.0,85.0,83.0,86.0,80.0,77.0,77.0,74.0,66.0,64.0
45144,84.0,85.0,83.0,86.0,80.0,77.0,77.0,74.0,66.0,64.0,74.0
45145,85.0,83.0,86.0,80.0,77.0,77.0,74.0,66.0,64.0,74.0,88.0
45146,83.0,86.0,80.0,77.0,77.0,74.0,66.0,64.0,74.0,88.0,101.0
45147,51.0,27.0,30.0,33.0,34.0,60.0,78.0,91.0,95.0,94.0,101.0
45148,99.0,99.0,96.0,91.0,79.0,65.0,65.0,54.0,51.0,42.0,30.0
45149,99.0,96.0,91.0,79.0,65.0,65.0,54.0,51.0,42.0,30.0,30.0
45150,96.0,91.0,79.0,65.0,65.0,54.0,51.0,42.0,30.0,30.0,33.0
45151,91.0,79.0,65.0,65.0,54.0,51.0,42.0,30.0,30.0,33.0,34.0
45152,79.0,65.0,65.0,54.0,51.0,42.0,30.0,30.0,33.0,34.0,37.0
45153,65.0,65.0,54.0,51.0,42.0,30.0,30.0,33.0,34.0,37.0,48.0
45154,65.0,54.0,51.0,42.0,30.0,30.0,33.0,34.0,37.0,48.0,56.0
45155,54.0,51.0,42.0,30.0,30.0,33.0,34.0,37.0,48.0,56.0,53.0
45156,51.0,42.0,30.0,30.0,33.0,34.0,37.0,48.0,56.0,53.0,56.0
45157,42.0,30.0,30.0,33.0,34.0,37.0,48.0,56.0,53.0,56.0,79.0
45158,30.0,30.0,33.0,34.0,37.0,48.0,56.0,53.0,56.0,79.0,101.0
45159,4.0,4.0,3.0,4.0,5.0,6.0,6.0,10.0,14.0,24.0,32.0
45160,4.0,3.0,4.0,5.0,6.0,6.0,10.0,14.0,24.0,32.0,40.0
45161,3.0,4.0,5.0,6.0,6.0,10.0,14.0,24.0,32.0,40.0,56.0
45162,4.0,5.0,6.0,6.0,10.0,14.0,24.0,32.0,40.0,56.0,101.0
45163,84.0,78.0,81.0,73.0,80.0,81.0,82.0,83.0,88.0,90.0,95.0
45164,78.0,81.0,73.0,80.0,81.0,82.0,83.0,88.0,90.0,95.0,97.0
45165,81.0,73.0,80.0,81.0,82.0,83.0,88.0,90.0,95.0,97.0,92.0
45166,73.0,80.0,81.0,82.0,83.0,88.0,90.0,95.0,97.0,92.0,91.0
45167,80.0,81.0,82.0,83.0,88.0,90.0,95.0,97.0,92.0,91.0,97.0
45168,81.0,82.0,83.0,88.0,90.0,95.0,97.0,92.0,91.0,97.0,101.0
45169,89.0,67.0,73.0,70.0,63.0,54.0,52.0,51.0,33.0,6.0,7.0
45170,67.0,73.0,70.0,63.0,54.0,52.0,51.0,33.0,6.0,7.0,9.0
45171,73.0,70.0,63.0,54.0,52.0,51.0,33.0,6.0,7.0,9.0,11.0
45172,70.0,63.0,54.0,52.0,51.0,33.0,6.0,7.0,9.0,11.0,18.0
45173,63.0,54.0,52.0,51.0,33.0,6.0,7.0,9.0,11.0,18.0,18.0
45174,54.0,52.0,51.0,33.0,6.0,7.0,9.0,11.0,18.0,18.0,18.0
45175,52.0,51.0,33.0,6.0,7.0,9.0,11.0,18.0,18.0,18.0,21.0
45176,51.0,33.0,6.0,7.0,9.0,11.0,18.0,18.0,18.0,21.0,24.0
45177,33.0,6.0,7.0,9.0,11.0,18.0,18.0,18.0,21.0,24.0,28.0
45178,6.0,7.0,9.0,11.0,18.0,18.0,18.0,21.0,24.0,28.0,29.0
45179,7.0,9.0,11.0,18.0,18.0,18.0,21.0,24.0,28.0,29.0,32.0
45180,9.0,11.0,18.0,18.0,18.0,21.0,24.0,28.0,29.0,32.0,35.0
45181,11.0,18.0,18.0,18.0,21.0,24.0,28.0,29.0,32.0,35.0,35.0
45182,18.0,18.0,18.0,21.0,24.0,28.0,29.0,32.0,35.0,35.0,39.0
45183,18.0,18.0,21.0,24.0,28.0,29.0,32.0,35.0,35.0,39.0,45.0
45184,18.0,21.0,24.0,28.0,29.0,32.0,35.0,35.0,39.0,45.0,101.0
45185,79.0,37.0,32.0,32.0,37.0,46.0,51.0,58.0,66.0,69.0,79.0
45186,37.0,32.0,32.0,37.0,46.0,51.0,58.0,66.0,69.0,79.0,82.0
45187,32.0,32.0,37.0,46.0,51.0,58.0,66.0,69.0,79.0,82.0,86.0
45188,32.0,37.0,46.0,51.0,58.0,66.0,69.0,79.0,82.0,86.0,94.0
45189,37.0,46.0,51.0,58.0,66.0,69.0,79.0,82.0,86.0,94.0,91.0
45190,46.0,51.0,58.0,66.0,69.0,79.0,82.0,86.0,94.0,91.0,87.0
45191,51.0,58.0,66.0,69.0,79.0,82.0,86.0,94.0,91.0,87.0,73.0
45192,58.0,66.0,69.0,79.0,82.0,86.0,94.0,91.0,87.0,73.0,81.0
45193,66.0,69.0,79.0,82.0,86.0,94.0,91.0,87.0,73.0,81.0,97.0
45194,69.0,79.0,82.0,86.0,94.0,91.0,87.0,73.0,81.0,97.0,101.0
45195,68.0,36.0,23.0,15.0,12.0,8.0,5.0,2.0,2.0,2.0,2.0
45196,36.0,23.0,15.0,12.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0
45197,23.0,15.0,12.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0
45198,15.0,12.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45199,12.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
45200,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
45201,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
45202,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0
45203,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0
45204,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,11.0
45205,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,11.0,15.0
45206,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,11.0,15.0,15.0
45207,2.0,2.0,3.0,3.0,3.0,5.0,7.0,11.0,15.0,15.0,19.0
45208,2.0,3.0,3.0,3.0,5.0,7.0,11.0,15.0,15.0,19.0,24.0
45209,3.0,3.0,3.0,5.0,7.0,11.0,15.0,15.0,19.0,24.0,27.0
45210,3.0,3.0,5.0,7.0,11.0,15.0,15.0,19.0,24.0,27.0,31.0
45211,3.0,5.0,7.0,11.0,15.0,15.0,19.0,24.0,27.0,31.0,43.0
45212,5.0,7.0,11.0,15.0,15.0,19.0,24.0,27.0,31.0,43.0,46.0
45213,7.0,11.0,15.0,15.0,19.0,24.0,27.0,31.0,43.0,46.0,101.0
45214,78.0,76.0,76.0,76.0,73.0,69.0,66.0,61.0,59.0,60.0,67.0
45215,76.0,76.0,76.0,73.0,69.0,66.0,61.0,59.0,60.0,67.0,61.0
45216,76.0,76.0,73.0,69.0,66.0,61.0,59.0,60.0,67.0,61.0,60.0
45217,76.0,73.0,69.0,66.0,61.0,59.0,60.0,67.0,61.0,60.0,59.0
45218,73.0,69.0,66.0,61.0,59.0,60.0,67.0,61.0,60.0,59.0,58.0
45219,69.0,66.0,61.0,59.0,60.0,67.0,61.0,60.0,59.0,58.0,66.0
45220,66.0,61.0,59.0,60.0,67.0,61.0,60.0,59.0,58.0,66.0,67.0
45221,61.0,59.0,60.0,67.0,61.0,60.0,59.0,58.0,66.0,67.0,75.0
45222,59.0,60.0,67.0,61.0,60.0,59.0,58.0,66.0,67.0,75.0,81.0
45223,60.0,67.0,61.0,60.0,59.0,58.0,66.0,67.0,75.0,81.0,90.0
45224,67.0,61.0,60.0,59.0,58.0,66.0,67.0,75.0,81.0,90.0,101.0
45225,98.0,76.0,69.0,69.0,67.0,73.0,76.0,90.0,90.0,94.0,100.0
45226,76.0,69.0,69.0,67.0,73.0,76.0,90.0,90.0,94.0,100.0,101.0
45227,40.0,37.0,15.0,9.0,8.0,8.0,10.0,15.0,25.0,38.0,47.0
45228,37.0,15.0,9.0,8.0,8.0,10.0,15.0,25.0,38.0,47.0,56.0
45229,15.0,9.0,8.0,8.0,10.0,15.0,25.0,38.0,47.0,56.0,58.0
45230,9.0,8.0,8.0,10.0,15.0,25.0,38.0,47.0,56.0,58.0,61.0
45231,8.0,8.0,10.0,15.0,25.0,38.0,47.0,56.0,58.0,61.0,75.0
45232,8.0,10.0,15.0,25.0,38.0,47.0,56.0,58.0,61.0,75.0,87.0
45233,10.0,15.0,25.0,38.0,47.0,56.0,58.0,61.0,75.0,87.0,99.0
45234,15.0,25.0,38.0,47.0,56.0,58.0,61.0,75.0,87.0,99.0,101.0
45235,56.0,48.0,33.0,26.0,25.0,23.0,23.0,21.0,21.0,21.0,31.0
45236,48.0,33.0,26.0,25.0,23.0,23.0,21.0,21.0,21.0,31.0,34.0
45237,33.0,26.0,25.0,23.0,23.0,21.0,21.0,21.0,31.0,34.0,39.0
45238,26.0,25.0,23.0,23.0,21.0,21.0,21.0,31.0,34.0,39.0,40.0
45239,25.0,23.0,23.0,21.0,21.0,21.0,31.0,34.0,39.0,40.0,42.0
45240,23.0,23.0,21.0,21.0,21.0,31.0,34.0,39.0,40.0,42.0,43.0
45241,23.0,21.0,21.0,21.0,31.0,34.0,39.0,40.0,42.0,43.0,52.0
45242,21.0,21.0,21.0,31.0,34.0,39.0,40.0,42.0,43.0,52.0,63.0
45243,21.0,21.0,31.0,34.0,39.0,40.0,42.0,43.0,52.0,63.0,67.0
45244,21.0,31.0,34.0,39.0,40.0,42.0,43.0,52.0,63.0,67.0,76.0
45245,31.0,34.0,39.0,40.0,42.0,43.0,52.0,63.0,67.0,76.0,101.0
45246,80.0,71.0,65.0,60.0,59.0,52.0,49.0,52.0,59.0,54.0,50.0
45247,71.0,65.0,60.0,59.0,52.0,49.0,52.0,59.0,54.0,50.0,56.0
45248,65.0,60.0,59.0,52.0,49.0,52.0,59.0,54.0,50.0,56.0,52.0
45249,60.0,59.0,52.0,49.0,52.0,59.0,54.0,50.0,56.0,52.0,55.0
45250,59.0,52.0,49.0,52.0,59.0,54.0,50.0,56.0,52.0,55.0,62.0
45251,52.0,49.0,52.0,59.0,54.0,50.0,56.0,52.0,55.0,62.0,77.0
45252,49.0,52.0,59.0,54.0,50.0,56.0,52.0,55.0,62.0,77.0,88.0
45253,52.0,59.0,54.0,50.0,56.0,52.0,55.0,62.0,77.0,88.0,77.0
45254,59.0,54.0,50.0,56.0,52.0,55.0,62.0,77.0,88.0,77.0,93.0
45255,54.0,50.0,56.0,52.0,55.0,62.0,77.0,88.0,77.0,93.0,101.0
45256,86.0,85.0,73.0,83.0,84.0,80.0,73.0,78.0,92.0,97.0,98.0
45257,85.0,73.0,83.0,84.0,80.0,73.0,78.0,92.0,97.0,98.0,101.0
45258,54.0,26.0,25.0,30.0,27.0,25.0,21.0,21.0,21.0,23.0,22.0
45259,26.0,25.0,30.0,27.0,25.0,21.0,21.0,21.0,23.0,22.0,22.0
45260,25.0,30.0,27.0,25.0,21.0,21.0,21.0,23.0,22.0,22.0,24.0
45261,30.0,27.0,25.0,21.0,21.0,21.0,23.0,22.0,22.0,24.0,25.0
45262,27.0,25.0,21.0,21.0,21.0,23.0,22.0,22.0,24.0,25.0,32.0
45263,25.0,21.0,21.0,21.0,23.0,22.0,22.0,24.0,25.0,32.0,36.0
45264,21.0,21.0,21.0,23.0,22.0,22.0,24.0,25.0,32.0,36.0,39.0
45265,21.0,21.0,23.0,22.0,22.0,24.0,25.0,32.0,36.0,39.0,37.0
45266,21.0,23.0,22.0,22.0,24.0,25.0,32.0,36.0,39.0,37.0,40.0
45267,23.0,22.0,22.0,24.0,25.0,32.0,36.0,39.0,37.0,40.0,49.0
45268,22.0,22.0,24.0,25.0,32.0,36.0,39.0,37.0,40.0,49.0,101.0
45269,46.0,45.0,48.0,50.0,55.0,67.0,74.0,79.0,81.0,88.0,101.0
45270,96.0,95.0,89.0,76.0,62.0,51.0,39.0,34.0,25.0,20.0,16.0
45271,95.0,89.0,76.0,62.0,51.0,39.0,34.0,25.0,20.0,16.0,16.0
45272,89.0,76.0,62.0,51.0,39.0,34.0,25.0,20.0,16.0,16.0,16.0
45273,76.0,62.0,51.0,39.0,34.0,25.0,20.0,16.0,16.0,16.0,18.0
45274,62.0,51.0,39.0,34.0,25.0,20.0,16.0,16.0,16.0,18.0,17.0
