,diff_0,target
17874,39.0,72.0
17875,72.0,39.0
17876,39.0,28.0
17877,28.0,27.0
17878,27.0,24.0
17879,24.0,24.0
17880,24.0,34.0
17881,34.0,31.0
17882,31.0,31.0
17883,31.0,31.0
17884,31.0,30.0
17885,30.0,33.0
17886,33.0,37.0
17887,37.0,47.0
17888,47.0,53.0
17889,53.0,101.0
17890,99.0,96.0
17891,96.0,92.0
17892,92.0,83.0
17893,83.0,80.0
17894,80.0,76.0
17895,76.0,76.0
17896,76.0,72.0
17897,72.0,66.0
17898,66.0,59.0
17899,59.0,55.0
17900,55.0,52.0
17901,52.0,49.0
17902,49.0,43.0
17903,43.0,45.0
17904,45.0,51.0
17905,51.0,63.0
17906,63.0,75.0
17907,75.0,89.0
17908,89.0,95.0
17909,95.0,101.0
17910,84.0,101.0
17911,89.0,82.0
17912,82.0,74.0
17913,74.0,67.0
17914,67.0,60.0
17915,60.0,51.0
17916,51.0,38.0
17917,38.0,39.0
17918,39.0,41.0
17919,41.0,38.0
17920,38.0,35.0
17921,35.0,20.0
17922,20.0,28.0
17923,28.0,31.0
17924,31.0,26.0
17925,26.0,32.0
17926,32.0,42.0
17927,42.0,56.0
17928,56.0,58.0
17929,58.0,60.0
17930,60.0,101.0
17931,87.0,75.0
17932,75.0,70.0
17933,70.0,68.0
17934,68.0,73.0
17935,73.0,66.0
17936,66.0,59.0
17937,59.0,58.0
17938,58.0,59.0
17939,59.0,59.0
17940,59.0,56.0
17941,56.0,58.0
17942,58.0,63.0
17943,63.0,60.0
17944,60.0,58.0
17945,58.0,63.0
17946,63.0,74.0
17947,74.0,93.0
17948,93.0,101.0
17949,94.0,68.0
17950,68.0,63.0
17951,63.0,61.0
17952,61.0,59.0
17953,59.0,67.0
17954,67.0,63.0
17955,63.0,63.0
17956,63.0,66.0
17957,66.0,64.0
17958,64.0,71.0
17959,71.0,77.0
17960,77.0,83.0
17961,83.0,95.0
17962,95.0,101.0
17963,45.0,101.0
17964,76.0,101.0
17965,81.0,101.0
17966,81.0,62.0
17967,62.0,68.0
17968,68.0,72.0
17969,72.0,66.0
17970,66.0,68.0
17971,68.0,70.0
17972,70.0,74.0
17973,74.0,73.0
17974,73.0,77.0
17975,77.0,84.0
17976,84.0,96.0
17977,96.0,101.0
17978,14.0,13.0
17979,13.0,9.0
17980,9.0,8.0
17981,8.0,7.0
17982,7.0,6.0
17983,6.0,7.0
17984,7.0,7.0
17985,7.0,12.0
17986,12.0,14.0
17987,14.0,11.0
17988,11.0,9.0
17989,9.0,8.0
17990,8.0,14.0
17991,14.0,15.0
17992,15.0,18.0
17993,18.0,19.0
17994,19.0,22.0
17995,22.0,25.0
17996,25.0,32.0
17997,32.0,39.0
17998,39.0,42.0
17999,42.0,101.0
18000,54.0,101.0
18001,42.0,60.0
18002,60.0,80.0
18003,80.0,90.0
18004,90.0,101.0
18005,72.0,64.0
18006,64.0,54.0
18007,54.0,52.0
18008,52.0,40.0
18009,40.0,36.0
18010,36.0,30.0
18011,30.0,33.0
18012,33.0,29.0
18013,29.0,33.0
18014,33.0,26.0
18015,26.0,41.0
18016,41.0,39.0
18017,39.0,55.0
18018,55.0,71.0
18019,71.0,85.0
18020,85.0,99.0
18021,99.0,101.0
18022,95.0,86.0
18023,86.0,94.0
18024,94.0,85.0
18025,85.0,73.0
18026,73.0,77.0
18027,77.0,72.0
18028,72.0,56.0
18029,56.0,42.0
18030,42.0,42.0
18031,42.0,38.0
18032,38.0,34.0
18033,34.0,42.0
18034,42.0,43.0
18035,43.0,45.0
18036,45.0,44.0
18037,44.0,44.0
18038,44.0,35.0
18039,35.0,44.0
18040,44.0,48.0
18041,48.0,101.0
18042,79.0,101.0
18043,97.0,59.0
18044,59.0,32.0
18045,32.0,29.0
18046,29.0,33.0
18047,33.0,39.0
18048,39.0,37.0
18049,37.0,39.0
18050,39.0,53.0
18051,53.0,65.0
18052,65.0,93.0
18053,93.0,101.0
18054,91.0,90.0
18055,90.0,98.0
18056,98.0,101.0
18057,86.0,85.0
18058,85.0,90.0
18059,90.0,100.0
18060,100.0,99.0
18061,99.0,95.0
18062,95.0,101.0
18063,32.0,57.0
18064,57.0,101.0
18065,100.0,101.0
18066,88.0,77.0
18067,77.0,61.0
18068,61.0,56.0
18069,56.0,53.0
18070,53.0,46.0
18071,46.0,49.0
18072,49.0,42.0
18073,42.0,38.0
18074,38.0,32.0
18075,32.0,36.0
18076,36.0,35.0
18077,35.0,36.0
18078,36.0,41.0
18079,41.0,43.0
18080,43.0,52.0
18081,52.0,62.0
18082,62.0,65.0
18083,65.0,71.0
18084,71.0,76.0
18085,76.0,101.0
18086,87.0,79.0
18087,79.0,72.0
18088,72.0,61.0
18089,61.0,55.0
18090,55.0,48.0
18091,48.0,36.0
18092,36.0,28.0
18093,28.0,30.0
18094,30.0,25.0
18095,25.0,26.0
18096,26.0,26.0
18097,26.0,23.0
18098,23.0,22.0
18099,22.0,21.0
18100,21.0,28.0
18101,28.0,36.0
18102,36.0,42.0
18103,42.0,54.0
18104,54.0,61.0
18105,61.0,101.0
18106,68.0,21.0
18107,21.0,37.0
18108,37.0,40.0
18109,40.0,41.0
18110,41.0,41.0
18111,41.0,45.0
18112,45.0,45.0
18113,45.0,46.0
18114,46.0,49.0
18115,49.0,56.0
18116,56.0,59.0
18117,59.0,61.0
18118,61.0,60.0
18119,60.0,63.0
18120,63.0,70.0
18121,70.0,81.0
18122,81.0,101.0
18123,99.0,101.0
18124,24.0,101.0
18125,26.0,60.0
18126,60.0,38.0
18127,38.0,48.0
18128,48.0,58.0
18129,58.0,67.0
18130,67.0,101.0
18131,65.0,68.0
18132,68.0,101.0
18133,85.0,101.0
18134,92.0,101.0
18135,93.0,101.0
18136,100.0,86.0
18137,86.0,76.0
18138,76.0,66.0
18139,66.0,79.0
18140,79.0,67.0
18141,67.0,65.0
18142,65.0,59.0
18143,59.0,56.0
18144,56.0,59.0
18145,59.0,68.0
18146,68.0,77.0
18147,77.0,82.0
18148,82.0,85.0
18149,85.0,85.0
18150,85.0,101.0
18151,56.0,101.0
18152,87.0,65.0
18153,65.0,55.0
18154,55.0,41.0
18155,41.0,29.0
18156,29.0,14.0
18157,14.0,16.0
18158,16.0,22.0
18159,22.0,21.0
18160,21.0,15.0
18161,15.0,21.0
18162,21.0,20.0
18163,20.0,20.0
18164,20.0,28.0
18165,28.0,32.0
18166,32.0,37.0
18167,37.0,42.0
18168,42.0,50.0
18169,50.0,59.0
18170,59.0,62.0
18171,62.0,101.0
18172,83.0,89.0
18173,89.0,89.0
18174,89.0,85.0
18175,85.0,66.0
18176,66.0,36.0
18177,36.0,40.0
18178,40.0,36.0
18179,36.0,35.0
18180,35.0,29.0
18181,29.0,19.0
18182,19.0,16.0
18183,16.0,12.0
18184,12.0,10.0
18185,10.0,8.0
18186,8.0,8.0
18187,8.0,7.0
18188,7.0,7.0
18189,7.0,7.0
18190,7.0,7.0
18191,7.0,7.0
18192,7.0,8.0
18193,95.0,95.0
18194,95.0,97.0
18195,97.0,97.0
18196,97.0,88.0
18197,88.0,82.0
18198,82.0,82.0
18199,82.0,83.0
18200,83.0,75.0
18201,75.0,74.0
18202,74.0,75.0
18203,75.0,66.0
18204,66.0,66.0
18205,66.0,65.0
18206,65.0,63.0
18207,63.0,57.0
18208,57.0,55.0
18209,55.0,56.0
18210,56.0,53.0
18211,53.0,68.0
18212,68.0,101.0
18213,11.0,101.0
18214,90.0,67.0
18215,67.0,48.0
18216,48.0,51.0
18217,51.0,50.0
18218,50.0,54.0
18219,54.0,46.0
18220,46.0,37.0
18221,37.0,34.0
18222,34.0,39.0
18223,39.0,33.0
18224,33.0,37.0
18225,37.0,31.0
18226,31.0,34.0
18227,34.0,39.0
18228,39.0,44.0
18229,44.0,55.0
18230,55.0,61.0
18231,61.0,63.0
18232,63.0,101.0
18233,100.0,86.0
18234,86.0,82.0
18235,82.0,81.0
18236,81.0,63.0
18237,63.0,64.0
18238,64.0,62.0
18239,62.0,62.0
18240,62.0,56.0
18241,56.0,55.0
18242,55.0,41.0
18243,41.0,47.0
18244,47.0,51.0
18245,51.0,57.0
18246,57.0,60.0
18247,60.0,66.0
18248,66.0,71.0
18249,71.0,83.0
18250,83.0,100.0
18251,100.0,101.0
18252,8.0,9.0
18253,9.0,11.0
18254,11.0,13.0
18255,13.0,21.0
18256,21.0,30.0
18257,30.0,31.0
18258,31.0,33.0
18259,33.0,32.0
18260,32.0,39.0
18261,39.0,43.0
18262,43.0,48.0
18263,48.0,101.0
18264,52.0,101.0
18265,88.0,98.0
18266,98.0,101.0
18267,94.0,73.0
18268,73.0,64.0
18269,64.0,62.0
18270,62.0,58.0
18271,58.0,60.0
18272,60.0,51.0
18273,51.0,51.0
18274,51.0,50.0
18275,50.0,46.0
18276,46.0,50.0
18277,50.0,52.0
18278,52.0,57.0
18279,57.0,63.0
18280,63.0,101.0
18281,95.0,101.0
18282,38.0,21.0
18283,21.0,39.0
18284,39.0,39.0
18285,39.0,36.0
18286,36.0,27.0
18287,27.0,26.0
18288,26.0,24.0
18289,24.0,23.0
18290,23.0,21.0
18291,21.0,19.0
18292,19.0,15.0
18293,15.0,15.0
18294,15.0,14.0
18295,14.0,15.0
18296,15.0,13.0
18297,13.0,14.0
18298,14.0,16.0
18299,16.0,20.0
18300,20.0,19.0
18301,19.0,19.0
18302,19.0,19.0
18303,19.0,18.0
18304,18.0,20.0
18305,20.0,17.0
18306,17.0,20.0
18307,20.0,23.0
18308,23.0,27.0
18309,27.0,33.0
18310,33.0,38.0
18311,38.0,41.0
18312,41.0,47.0
18313,47.0,101.0
18314,88.0,89.0
18315,89.0,75.0
18316,75.0,76.0
18317,76.0,72.0
18318,72.0,69.0
18319,69.0,67.0
18320,67.0,63.0
18321,63.0,67.0
18322,67.0,68.0
18323,68.0,63.0
18324,63.0,67.0
18325,67.0,69.0
18326,69.0,73.0
18327,73.0,77.0
18328,77.0,101.0
18329,95.0,88.0
18330,88.0,79.0
18331,79.0,73.0
18332,73.0,70.0
18333,70.0,57.0
18334,57.0,50.0
18335,50.0,31.0
18336,31.0,26.0
18337,26.0,20.0
18338,20.0,22.0
18339,74.0,78.0
18340,78.0,75.0
18341,75.0,75.0
18342,75.0,74.0
18343,74.0,72.0
18344,72.0,73.0
18345,73.0,73.0
18346,73.0,77.0
18347,77.0,82.0
18348,82.0,78.0
18349,78.0,83.0
18350,83.0,88.0
18351,88.0,88.0
18352,88.0,88.0
18353,88.0,83.0
18354,83.0,83.0
18355,83.0,84.0
18356,84.0,80.0
18357,80.0,87.0
18358,87.0,101.0
18359,12.0,101.0
18360,68.0,92.0
18361,92.0,101.0
18362,84.0,65.0
18363,65.0,101.0
18364,29.0,101.0
18365,85.0,80.0
18366,80.0,78.0
18367,78.0,82.0
18368,82.0,84.0
18369,84.0,83.0
18370,83.0,78.0
18371,100.0,96.0
18372,96.0,94.0
18373,94.0,83.0
18374,83.0,81.0
18375,81.0,77.0
18376,85.0,84.0
18377,84.0,88.0
18378,88.0,86.0
18379,86.0,84.0
18380,84.0,74.0
18381,100.0,75.0
18382,75.0,65.0
18383,65.0,60.0
18384,60.0,58.0
18385,58.0,54.0
18386,54.0,48.0
18387,48.0,49.0
18388,49.0,47.0
18389,47.0,44.0
18390,44.0,43.0
18391,43.0,42.0
18392,42.0,40.0
18393,40.0,38.0
18394,38.0,28.0
18395,28.0,36.0
18396,36.0,39.0
18397,39.0,53.0
18398,53.0,63.0
18399,63.0,74.0
18400,74.0,101.0
18401,99.0,82.0
18402,82.0,101.0
18403,3.0,8.0
18404,8.0,14.0
18405,14.0,9.0
18406,9.0,7.0
18407,7.0,10.0
18408,10.0,12.0
18409,12.0,11.0
18410,11.0,12.0
18411,12.0,14.0
18412,14.0,14.0
18413,14.0,13.0
18414,13.0,21.0
18415,21.0,16.0
18416,16.0,23.0
18417,23.0,33.0
18418,33.0,37.0
18419,37.0,47.0
18420,47.0,50.0
18421,50.0,52.0
18422,52.0,42.0
18423,42.0,31.0
18424,31.0,50.0
18425,50.0,101.0
18426,16.0,44.0
18427,44.0,73.0
18428,73.0,101.0
18429,74.0,76.0
18430,76.0,96.0
18431,96.0,101.0
18432,57.0,63.0
18433,63.0,68.0
18434,68.0,86.0
18435,86.0,85.0
18436,85.0,81.0
18437,81.0,84.0
18438,84.0,90.0
18439,90.0,86.0
18440,86.0,84.0
18441,84.0,95.0
18442,95.0,101.0
18443,24.0,76.0
18444,76.0,97.0
18445,97.0,77.0
18446,77.0,25.0
18447,25.0,13.0
18448,13.0,11.0
18449,11.0,12.0
18450,12.0,7.0
18451,7.0,7.0
18452,7.0,5.0
18453,5.0,3.0
18454,3.0,3.0
18455,3.0,3.0
18456,3.0,3.0
18457,3.0,2.0
18458,2.0,4.0
18459,4.0,5.0
18460,5.0,7.0
18461,7.0,7.0
18462,7.0,7.0
18463,7.0,9.0
18464,9.0,10.0
18465,10.0,11.0
18466,11.0,14.0
18467,14.0,13.0
18468,13.0,20.0
18469,20.0,21.0
18470,21.0,19.0
18471,19.0,21.0
18472,21.0,20.0
18473,20.0,22.0
18474,22.0,19.0
18475,19.0,20.0
18476,20.0,28.0
18477,28.0,30.0
18478,30.0,31.0
18479,31.0,36.0
18480,36.0,41.0
18481,41.0,44.0
18482,44.0,47.0
18483,47.0,50.0
18484,50.0,101.0
18485,52.0,101.0
18486,44.0,54.0
18487,54.0,44.0
18488,44.0,28.0
18489,28.0,21.0
18490,21.0,18.0
18491,18.0,17.0
18492,17.0,19.0
18493,19.0,19.0
18494,19.0,17.0
18495,17.0,17.0
18496,17.0,19.0
18497,19.0,20.0
18498,20.0,14.0
18499,14.0,18.0
18500,18.0,23.0
18501,23.0,29.0
18502,29.0,34.0
18503,34.0,50.0
18504,50.0,55.0
18505,55.0,101.0
18506,68.0,101.0
18507,15.0,50.0
18508,50.0,63.0
18509,63.0,76.0
18510,76.0,72.0
18511,72.0,75.0
18512,75.0,70.0
18513,70.0,61.0
18514,61.0,53.0
18515,53.0,55.0
18516,55.0,49.0
18517,49.0,40.0
18518,40.0,39.0
18519,39.0,39.0
18520,39.0,42.0
18521,42.0,49.0
18522,49.0,54.0
18523,54.0,62.0
18524,62.0,62.0
18525,62.0,69.0
18526,69.0,101.0
18527,85.0,101.0
18528,83.0,78.0
18529,78.0,76.0
18530,76.0,95.0
18531,95.0,91.0
18532,91.0,86.0
18533,86.0,95.0
18534,95.0,101.0
18535,98.0,92.0
18536,92.0,82.0
18537,82.0,101.0
18538,11.0,75.0
18539,75.0,101.0
18540,85.0,96.0
18541,96.0,60.0
18542,60.0,44.0
18543,44.0,34.0
18544,34.0,32.0
18545,32.0,19.0
18546,19.0,53.0
18547,53.0,101.0
18548,60.0,92.0
18549,92.0,101.0
18550,93.0,70.0
18551,70.0,64.0
18552,64.0,62.0
18553,62.0,51.0
18554,51.0,56.0
18555,56.0,49.0
18556,49.0,55.0
18557,55.0,50.0
18558,50.0,63.0
18559,63.0,66.0
18560,66.0,85.0
18561,85.0,74.0
18562,74.0,101.0
18563,100.0,101.0
18564,95.0,100.0
18565,100.0,99.0
18566,99.0,101.0
18567,66.0,85.0
18568,85.0,91.0
18569,91.0,86.0
18570,86.0,78.0
18571,78.0,76.0
18572,76.0,87.0
18573,87.0,89.0
18574,89.0,89.0
18575,89.0,90.0
18576,90.0,94.0
18577,94.0,97.0
18578,97.0,101.0
18579,82.0,69.0
18580,69.0,63.0
18581,63.0,51.0
18582,51.0,44.0
18583,44.0,37.0
18584,37.0,27.0
18585,27.0,22.0
18586,22.0,19.0
18587,19.0,18.0
18588,18.0,15.0
18589,15.0,13.0
18590,13.0,17.0
18591,17.0,18.0
18592,18.0,15.0
18593,15.0,15.0
18594,15.0,15.0
18595,15.0,17.0
18596,17.0,21.0
18597,21.0,21.0
18598,21.0,28.0
18599,28.0,42.0
18600,42.0,47.0
18601,47.0,101.0
18602,26.0,26.0
18603,26.0,33.0
18604,33.0,36.0
18605,36.0,38.0
18606,38.0,38.0
18607,38.0,44.0
18608,44.0,52.0
18609,52.0,62.0
18610,62.0,67.0
18611,67.0,73.0
18612,73.0,101.0
18613,78.0,101.0
18614,98.0,93.0
18615,93.0,101.0
18616,100.0,92.0
18617,92.0,97.0
18618,97.0,101.0
18619,79.0,18.0
18620,18.0,49.0
18621,49.0,79.0
18622,79.0,77.0
18623,77.0,101.0
18624,96.0,101.0
18625,36.0,100.0
18626,100.0,101.0
18627,98.0,93.0
18628,93.0,92.0
18629,92.0,85.0
18630,85.0,91.0
18631,91.0,84.0
18632,84.0,79.0
18633,79.0,82.0
18634,82.0,84.0
18635,84.0,84.0
18636,84.0,87.0
18637,87.0,85.0
18638,85.0,85.0
18639,85.0,82.0
18640,82.0,83.0
18641,83.0,80.0
18642,80.0,81.0
18643,81.0,73.0
18644,73.0,78.0
18645,78.0,101.0
18646,76.0,101.0
18647,88.0,73.0
18648,73.0,70.0
18649,70.0,47.0
18650,47.0,33.0
18651,33.0,25.0
18652,25.0,23.0
18653,23.0,26.0
18654,26.0,21.0
18655,21.0,15.0
18656,15.0,17.0
18657,17.0,19.0
18658,19.0,20.0
18659,20.0,20.0
18660,20.0,20.0
18661,20.0,21.0
18662,21.0,27.0
18663,27.0,26.0
18664,26.0,32.0
18665,32.0,39.0
18666,39.0,47.0
18667,47.0,101.0
18668,55.0,54.0
18669,54.0,43.0
18670,43.0,31.0
18671,31.0,26.0
18672,26.0,21.0
18673,21.0,25.0
18674,25.0,25.0
18675,25.0,23.0
18676,23.0,24.0
18677,24.0,23.0
18678,23.0,21.0
18679,21.0,19.0
18680,19.0,20.0
18681,20.0,17.0
18682,17.0,17.0
18683,17.0,19.0
18684,19.0,22.0
18685,22.0,23.0
18686,23.0,23.0
18687,23.0,26.0
18688,26.0,24.0
18689,24.0,27.0
18690,27.0,34.0
18691,34.0,44.0
18692,44.0,101.0
18693,54.0,101.0
18694,99.0,95.0
18695,95.0,75.0
18696,75.0,69.0
18697,69.0,60.0
18698,60.0,56.0
18699,56.0,46.0
18700,46.0,54.0
18701,54.0,50.0
18702,50.0,52.0
18703,52.0,53.0
18704,53.0,48.0
18705,48.0,51.0
18706,51.0,60.0
18707,60.0,67.0
18708,67.0,80.0
18709,80.0,81.0
18710,81.0,90.0
18711,90.0,101.0
18712,62.0,101.0
18713,8.0,23.0
18714,23.0,62.0
18715,62.0,61.0
18716,61.0,41.0
18717,41.0,25.0
18718,25.0,8.0
18719,8.0,3.0
18720,3.0,4.0
18721,4.0,1.0
18722,1.0,2.0
18723,2.0,1.0
18724,1.0,1.0
18725,1.0,1.0
18726,1.0,2.0
18727,2.0,2.0
18728,2.0,2.0
18729,2.0,3.0
18730,3.0,4.0
18731,4.0,4.0
18732,4.0,5.0
18733,5.0,6.0
18734,6.0,4.0
18735,4.0,4.0
18736,4.0,8.0
18737,8.0,9.0
18738,9.0,12.0
18739,12.0,11.0
18740,11.0,12.0
18741,12.0,14.0
18742,14.0,13.0
18743,13.0,15.0
18744,15.0,18.0
18745,18.0,23.0
18746,23.0,31.0
18747,31.0,28.0
18748,28.0,28.0
18749,28.0,27.0
18750,27.0,28.0
18751,28.0,31.0
18752,31.0,36.0
18753,36.0,42.0
18754,42.0,43.0
18755,43.0,44.0
18756,44.0,47.0
18757,47.0,49.0
18758,49.0,49.0
18759,49.0,49.0
18760,49.0,48.0
18761,48.0,101.0
18762,90.0,101.0
18763,18.0,35.0
18764,35.0,38.0
18765,38.0,30.0
18766,30.0,27.0
18767,27.0,24.0
18768,24.0,19.0
18769,19.0,10.0
18770,10.0,15.0
18771,15.0,19.0
18772,19.0,20.0
18773,20.0,16.0
18774,16.0,18.0
18775,18.0,20.0
18776,20.0,21.0
18777,21.0,32.0
18778,32.0,20.0
18779,20.0,27.0
18780,27.0,32.0
18781,32.0,34.0
18782,34.0,35.0
18783,35.0,45.0
18784,45.0,49.0
18785,49.0,101.0
18786,92.0,84.0
18787,84.0,86.0
18788,86.0,85.0
18789,85.0,85.0
18790,85.0,101.0
18791,77.0,101.0
18792,92.0,81.0
18793,81.0,74.0
18794,74.0,59.0
18795,59.0,53.0
18796,53.0,44.0
18797,44.0,38.0
18798,38.0,36.0
18799,36.0,33.0
18800,33.0,29.0
18801,29.0,29.0
18802,29.0,26.0
18803,26.0,26.0
18804,26.0,21.0
18805,21.0,24.0
18806,24.0,27.0
18807,27.0,29.0
18808,29.0,36.0
18809,36.0,39.0
18810,39.0,44.0
18811,44.0,101.0
18812,98.0,97.0
18813,97.0,91.0
18814,91.0,87.0
18815,87.0,101.0
18816,95.0,89.0
18817,89.0,93.0
18818,93.0,95.0
18819,95.0,97.0
18820,97.0,101.0
18821,97.0,101.0
18822,99.0,92.0
18823,92.0,77.0
18824,77.0,73.0
18825,73.0,79.0
18826,79.0,74.0
18827,74.0,72.0
18828,72.0,78.0
18829,78.0,84.0
18830,84.0,101.0
18831,82.0,101.0
18832,74.0,101.0
18833,34.0,101.0
18834,87.0,101.0
18835,82.0,101.0
18836,65.0,101.0
18837,46.0,44.0
18838,44.0,27.0
18839,27.0,24.0
18840,24.0,21.0
18841,21.0,18.0
18842,18.0,16.0
18843,16.0,13.0
18844,13.0,11.0
18845,11.0,11.0
18846,11.0,15.0
18847,15.0,14.0
18848,14.0,18.0
18849,18.0,21.0
18850,21.0,24.0
18851,24.0,34.0
18852,34.0,45.0
18853,45.0,55.0
18854,55.0,62.0
18855,62.0,65.0
18856,65.0,101.0
18857,91.0,71.0
18858,71.0,65.0
18859,65.0,63.0
18860,63.0,55.0
18861,55.0,55.0
18862,55.0,51.0
18863,51.0,53.0
18864,53.0,53.0
18865,53.0,50.0
18866,92.0,101.0
18867,97.0,57.0
18868,57.0,60.0
18869,60.0,57.0
18870,57.0,51.0
18871,51.0,47.0
18872,47.0,42.0
18873,42.0,39.0
18874,39.0,44.0
18875,44.0,48.0
18876,48.0,60.0
18877,60.0,78.0
18878,78.0,86.0
18879,86.0,95.0
18880,95.0,92.0
18881,92.0,99.0
18882,99.0,101.0
18883,9.0,21.0
18884,21.0,34.0
18885,34.0,36.0
18886,36.0,28.0
18887,28.0,17.0
18888,17.0,15.0
18889,15.0,15.0
18890,15.0,20.0
18891,20.0,23.0
18892,23.0,20.0
18893,20.0,22.0
18894,22.0,24.0
18895,24.0,42.0
18896,42.0,59.0
18897,59.0,70.0
18898,70.0,87.0
18899,87.0,93.0
18900,93.0,101.0
18901,67.0,22.0
18902,22.0,20.0
18903,20.0,20.0
18904,20.0,22.0
18905,22.0,24.0
18906,24.0,19.0
18907,19.0,26.0
18908,26.0,23.0
18909,23.0,23.0
18910,23.0,21.0
18911,21.0,24.0
18912,24.0,24.0
18913,24.0,25.0
18914,25.0,27.0
18915,27.0,27.0
18916,27.0,29.0
18917,29.0,26.0
18918,26.0,25.0
18919,25.0,24.0
18920,24.0,22.0
18921,22.0,19.0
18922,19.0,21.0
18923,21.0,28.0
18924,28.0,29.0
18925,29.0,33.0
18926,33.0,41.0
18927,41.0,46.0
18928,46.0,101.0
18929,38.0,74.0
18930,74.0,85.0
18931,85.0,86.0
18932,86.0,92.0
18933,92.0,88.0
18934,88.0,84.0
18935,84.0,80.0
18936,80.0,84.0
18937,84.0,86.0
18938,86.0,87.0
18939,87.0,89.0
18940,89.0,93.0
18941,93.0,101.0
18942,96.0,99.0
18943,99.0,83.0
18944,83.0,70.0
18945,70.0,55.0
18946,55.0,51.0
18947,51.0,37.0
18948,37.0,34.0
18949,34.0,32.0
18950,32.0,23.0
18951,23.0,12.0
18952,12.0,5.0
18953,5.0,8.0
18954,8.0,5.0
18955,5.0,5.0
18956,5.0,5.0
18957,5.0,4.0
18958,4.0,4.0
18959,4.0,5.0
18960,5.0,4.0
18961,4.0,6.0
18962,54.0,65.0
18963,65.0,64.0
18964,64.0,66.0
18965,66.0,68.0
18966,68.0,59.0
18967,59.0,55.0
18968,55.0,56.0
18969,56.0,48.0
18970,48.0,55.0
18971,55.0,45.0
18972,45.0,46.0
18973,46.0,45.0
18974,45.0,46.0
18975,46.0,46.0
18976,46.0,39.0
18977,39.0,43.0
18978,43.0,46.0
18979,46.0,43.0
18980,43.0,48.0
18981,48.0,101.0
18982,89.0,101.0
18983,97.0,84.0
18984,84.0,72.0
18985,72.0,68.0
18986,68.0,63.0
18987,63.0,54.0
18988,54.0,54.0
18989,54.0,46.0
18990,46.0,53.0
18991,53.0,43.0
18992,43.0,43.0
18993,43.0,34.0
18994,34.0,37.0
18995,37.0,37.0
18996,37.0,30.0
18997,30.0,34.0
18998,34.0,35.0
18999,35.0,37.0
19000,37.0,42.0
19001,42.0,50.0
19002,50.0,101.0
19003,51.0,101.0
19004,27.0,80.0
19005,80.0,99.0
19006,99.0,101.0
19007,94.0,101.0
19008,99.0,89.0
19009,89.0,95.0
19010,95.0,96.0
19011,96.0,94.0
19012,94.0,100.0
19013,100.0,101.0
19014,99.0,101.0
19015,26.0,60.0
19016,60.0,56.0
19017,56.0,55.0
19018,55.0,47.0
19019,47.0,36.0
19020,36.0,28.0
19021,28.0,27.0
19022,27.0,27.0
19023,27.0,30.0
19024,30.0,15.0
19025,15.0,15.0
19026,15.0,18.0
19027,18.0,16.0
19028,16.0,15.0
19029,15.0,17.0
19030,17.0,18.0
19031,18.0,19.0
19032,19.0,13.0
19033,13.0,13.0
19034,13.0,15.0
19035,15.0,18.0
19036,18.0,24.0
19037,24.0,25.0
19038,25.0,38.0
19039,38.0,43.0
19040,43.0,101.0
19041,89.0,101.0
19042,98.0,101.0
19043,87.0,7.0
19044,7.0,8.0
19045,8.0,10.0
19046,10.0,8.0
19047,8.0,11.0
19048,11.0,11.0
19049,11.0,16.0
19050,16.0,15.0
19051,15.0,15.0
19052,15.0,15.0
19053,15.0,16.0
19054,16.0,18.0
19055,18.0,21.0
19056,21.0,26.0
19057,26.0,28.0
19058,28.0,35.0
19059,35.0,35.0
19060,35.0,39.0
19061,39.0,35.0
19062,35.0,43.0
19063,43.0,101.0
19064,77.0,101.0
19065,91.0,95.0
19066,95.0,80.0
19067,80.0,69.0
19068,69.0,55.0
19069,55.0,48.0
19070,48.0,46.0
19071,46.0,35.0
19072,35.0,30.0
19073,30.0,30.0
19074,30.0,28.0
19075,28.0,22.0
19076,22.0,25.0
19077,25.0,23.0
19078,23.0,27.0
19079,27.0,27.0
19080,27.0,33.0
19081,33.0,33.0
19082,33.0,32.0
19083,32.0,31.0
19084,31.0,31.0
19085,31.0,30.0
19086,30.0,31.0
19087,31.0,21.0
19088,21.0,25.0
19089,25.0,34.0
19090,34.0,45.0
19091,45.0,49.0
19092,49.0,101.0
19093,99.0,101.0
19094,43.0,17.0
19095,17.0,9.0
19096,9.0,11.0
19097,11.0,9.0
19098,9.0,10.0
19099,10.0,10.0
19100,10.0,13.0
19101,13.0,18.0
19102,18.0,23.0
19103,23.0,25.0
19104,25.0,30.0
19105,30.0,36.0
19106,36.0,34.0
19107,34.0,37.0
19108,37.0,38.0
19109,38.0,46.0
19110,46.0,46.0
19111,46.0,52.0
19112,52.0,58.0
19113,58.0,101.0
19114,83.0,65.0
19115,65.0,60.0
19116,60.0,41.0
19117,41.0,42.0
19118,42.0,54.0
19119,54.0,82.0
19120,82.0,88.0
19121,88.0,99.0
19122,99.0,101.0
19123,39.0,42.0
19124,42.0,36.0
19125,36.0,29.0
19126,29.0,47.0
19127,47.0,55.0
19128,55.0,37.0
19129,37.0,36.0
19130,36.0,37.0
19131,37.0,43.0
19132,43.0,54.0
19133,54.0,50.0
19134,50.0,46.0
19135,46.0,42.0
19136,42.0,40.0
19137,40.0,40.0
19138,40.0,37.0
19139,37.0,36.0
19140,36.0,35.0
19141,35.0,40.0
19142,40.0,42.0
19143,42.0,101.0
19144,72.0,62.0
19145,62.0,101.0
