,diff_0,diff_1,diff_2,diff_3,diff_4,target
22656,92.0,89.0,89.0,94.0,92.0,94.0
22657,89.0,89.0,94.0,92.0,94.0,89.0
22658,89.0,94.0,92.0,94.0,89.0,91.0
22659,94.0,92.0,94.0,89.0,91.0,101.0
22660,83.0,60.0,1.0,7.0,8.0,5.0
22661,60.0,1.0,7.0,8.0,5.0,3.0
22662,1.0,7.0,8.0,5.0,3.0,2.0
22663,7.0,8.0,5.0,3.0,2.0,3.0
22664,8.0,5.0,3.0,2.0,3.0,4.0
22665,5.0,3.0,2.0,3.0,4.0,4.0
22666,3.0,2.0,3.0,4.0,4.0,3.0
22667,2.0,3.0,4.0,4.0,3.0,4.0
22668,3.0,4.0,4.0,3.0,4.0,5.0
22669,4.0,4.0,3.0,4.0,5.0,6.0
22670,4.0,3.0,4.0,5.0,6.0,8.0
22671,3.0,4.0,5.0,6.0,8.0,13.0
22672,4.0,5.0,6.0,8.0,13.0,12.0
22673,5.0,6.0,8.0,13.0,12.0,26.0
22674,6.0,8.0,13.0,12.0,26.0,30.0
22675,8.0,13.0,12.0,26.0,30.0,35.0
22676,13.0,12.0,26.0,30.0,35.0,46.0
22677,12.0,26.0,30.0,35.0,46.0,101.0
22678,72.0,68.0,70.0,65.0,55.0,37.0
22679,68.0,70.0,65.0,55.0,37.0,35.0
22680,70.0,65.0,55.0,37.0,35.0,35.0
22681,65.0,55.0,37.0,35.0,35.0,31.0
22682,55.0,37.0,35.0,35.0,31.0,28.0
22683,37.0,35.0,35.0,31.0,28.0,24.0
22684,35.0,35.0,31.0,28.0,24.0,25.0
22685,35.0,31.0,28.0,24.0,25.0,22.0
22686,31.0,28.0,24.0,25.0,22.0,21.0
22687,28.0,24.0,25.0,22.0,21.0,20.0
22688,24.0,25.0,22.0,21.0,20.0,23.0
22689,25.0,22.0,21.0,20.0,23.0,23.0
22690,22.0,21.0,20.0,23.0,23.0,10.0
22691,21.0,20.0,23.0,23.0,10.0,13.0
22692,20.0,23.0,23.0,10.0,13.0,18.0
22693,23.0,23.0,10.0,13.0,18.0,24.0
22694,23.0,10.0,13.0,18.0,24.0,28.0
22695,10.0,13.0,18.0,24.0,28.0,29.0
22696,13.0,18.0,24.0,28.0,29.0,35.0
22697,18.0,24.0,28.0,29.0,35.0,40.0
22698,24.0,28.0,29.0,35.0,40.0,42.0
22699,28.0,29.0,35.0,40.0,42.0,41.0
22700,29.0,35.0,40.0,42.0,41.0,47.0
22701,35.0,40.0,42.0,41.0,47.0,45.0
22702,40.0,42.0,41.0,47.0,45.0,49.0
22703,42.0,41.0,47.0,45.0,49.0,101.0
22704,7.0,7.0,6.0,8.0,11.0,14.0
22705,7.0,6.0,8.0,11.0,14.0,25.0
22706,6.0,8.0,11.0,14.0,25.0,28.0
22707,8.0,11.0,14.0,25.0,28.0,31.0
22708,11.0,14.0,25.0,28.0,31.0,32.0
22709,14.0,25.0,28.0,31.0,32.0,36.0
22710,25.0,28.0,31.0,32.0,36.0,35.0
22711,28.0,31.0,32.0,36.0,35.0,42.0
22712,31.0,32.0,36.0,35.0,42.0,46.0
22713,32.0,36.0,35.0,42.0,46.0,49.0
22714,36.0,35.0,42.0,46.0,49.0,101.0
22715,91.0,85.0,76.0,74.0,71.0,70.0
22716,85.0,76.0,74.0,71.0,70.0,61.0
22717,76.0,74.0,71.0,70.0,61.0,52.0
22718,74.0,71.0,70.0,61.0,52.0,52.0
22719,71.0,70.0,61.0,52.0,52.0,46.0
22720,70.0,61.0,52.0,52.0,46.0,43.0
22721,61.0,52.0,52.0,46.0,43.0,40.0
22722,52.0,52.0,46.0,43.0,40.0,46.0
22723,52.0,46.0,43.0,40.0,46.0,43.0
22724,46.0,43.0,40.0,46.0,43.0,39.0
22725,43.0,40.0,46.0,43.0,39.0,39.0
22726,40.0,46.0,43.0,39.0,39.0,38.0
22727,46.0,43.0,39.0,39.0,38.0,39.0
22728,43.0,39.0,39.0,38.0,39.0,35.0
22729,39.0,39.0,38.0,39.0,35.0,45.0
22730,39.0,38.0,39.0,35.0,45.0,49.0
22731,38.0,39.0,35.0,45.0,49.0,101.0
22732,96.0,79.0,81.0,57.0,58.0,25.0
22733,79.0,81.0,57.0,58.0,25.0,16.0
22734,81.0,57.0,58.0,25.0,16.0,27.0
22735,57.0,58.0,25.0,16.0,27.0,52.0
22736,58.0,25.0,16.0,27.0,52.0,68.0
22737,25.0,16.0,27.0,52.0,68.0,91.0
22738,16.0,27.0,52.0,68.0,91.0,94.0
22739,27.0,52.0,68.0,91.0,94.0,101.0
22740,97.0,96.0,93.0,89.0,90.0,84.0
22741,96.0,93.0,89.0,90.0,84.0,90.0
22742,93.0,89.0,90.0,84.0,90.0,101.0
22743,89.0,74.0,49.0,22.0,9.0,8.0
22744,74.0,49.0,22.0,9.0,8.0,3.0
22745,49.0,22.0,9.0,8.0,3.0,3.0
22746,22.0,9.0,8.0,3.0,3.0,3.0
22747,9.0,8.0,3.0,3.0,3.0,3.0
22748,8.0,3.0,3.0,3.0,3.0,4.0
22749,3.0,3.0,3.0,3.0,4.0,2.0
22750,3.0,3.0,3.0,4.0,2.0,1.0
22751,3.0,3.0,4.0,2.0,1.0,3.0
22752,3.0,4.0,2.0,1.0,3.0,4.0
22753,4.0,2.0,1.0,3.0,4.0,6.0
22754,2.0,1.0,3.0,4.0,6.0,5.0
22755,1.0,3.0,4.0,6.0,5.0,4.0
22756,3.0,4.0,6.0,5.0,4.0,4.0
22757,4.0,6.0,5.0,4.0,4.0,10.0
22758,6.0,5.0,4.0,4.0,10.0,11.0
22759,5.0,4.0,4.0,10.0,11.0,14.0
22760,4.0,4.0,10.0,11.0,14.0,17.0
22761,4.0,10.0,11.0,14.0,17.0,20.0
22762,10.0,11.0,14.0,17.0,20.0,26.0
22763,11.0,14.0,17.0,20.0,26.0,29.0
22764,14.0,17.0,20.0,26.0,29.0,31.0
22765,17.0,20.0,26.0,29.0,31.0,31.0
22766,20.0,26.0,29.0,31.0,31.0,33.0
22767,26.0,29.0,31.0,31.0,33.0,34.0
22768,29.0,31.0,31.0,33.0,34.0,39.0
22769,31.0,31.0,33.0,34.0,39.0,49.0
22770,31.0,33.0,34.0,39.0,49.0,101.0
22771,93.0,70.0,60.0,57.0,57.0,56.0
22772,70.0,60.0,57.0,57.0,56.0,53.0
22773,60.0,57.0,57.0,56.0,53.0,52.0
22774,57.0,57.0,56.0,53.0,52.0,43.0
22775,57.0,56.0,53.0,52.0,43.0,46.0
22776,56.0,53.0,52.0,43.0,46.0,40.0
22777,53.0,52.0,43.0,46.0,40.0,41.0
22778,52.0,43.0,46.0,40.0,41.0,40.0
22779,43.0,46.0,40.0,41.0,40.0,38.0
22780,46.0,40.0,41.0,40.0,38.0,41.0
22781,40.0,41.0,40.0,38.0,41.0,55.0
22782,41.0,40.0,38.0,41.0,55.0,61.0
22783,40.0,38.0,41.0,55.0,61.0,69.0
22784,38.0,41.0,55.0,61.0,69.0,71.0
22785,41.0,55.0,61.0,69.0,71.0,73.0
22786,55.0,61.0,69.0,71.0,73.0,101.0
22787,48.0,75.0,70.0,62.0,61.0,56.0
22788,75.0,70.0,62.0,61.0,56.0,60.0
22789,70.0,62.0,61.0,56.0,60.0,44.0
22790,62.0,61.0,56.0,60.0,44.0,48.0
22791,61.0,56.0,60.0,44.0,48.0,52.0
22792,56.0,60.0,44.0,48.0,52.0,70.0
22793,60.0,44.0,48.0,52.0,70.0,66.0
22794,44.0,48.0,52.0,70.0,66.0,66.0
22795,48.0,52.0,70.0,66.0,66.0,62.0
22796,52.0,70.0,66.0,66.0,62.0,77.0
22797,70.0,66.0,66.0,62.0,77.0,96.0
22798,66.0,66.0,62.0,77.0,96.0,101.0
22799,22.0,69.0,78.0,55.0,54.0,47.0
22800,69.0,78.0,55.0,54.0,47.0,41.0
22801,78.0,55.0,54.0,47.0,41.0,41.0
22802,55.0,54.0,47.0,41.0,41.0,35.0
22803,54.0,47.0,41.0,41.0,35.0,29.0
22804,47.0,41.0,41.0,35.0,29.0,29.0
22805,41.0,41.0,35.0,29.0,29.0,20.0
22806,41.0,35.0,29.0,29.0,20.0,14.0
22807,35.0,29.0,29.0,20.0,14.0,18.0
22808,29.0,29.0,20.0,14.0,18.0,23.0
22809,29.0,20.0,14.0,18.0,23.0,28.0
22810,20.0,14.0,18.0,23.0,28.0,34.0
22811,14.0,18.0,23.0,28.0,34.0,50.0
22812,18.0,23.0,28.0,34.0,50.0,58.0
22813,97.0,93.0,98.0,82.0,64.0,42.0
22814,93.0,98.0,82.0,64.0,42.0,40.0
22815,98.0,82.0,64.0,42.0,40.0,37.0
22816,82.0,64.0,42.0,40.0,37.0,30.0
22817,64.0,42.0,40.0,37.0,30.0,24.0
22818,42.0,40.0,37.0,30.0,24.0,22.0
22819,40.0,37.0,30.0,24.0,22.0,20.0
22820,37.0,30.0,24.0,22.0,20.0,17.0
22821,30.0,24.0,22.0,20.0,17.0,19.0
22822,24.0,22.0,20.0,17.0,19.0,16.0
22823,22.0,20.0,17.0,19.0,16.0,15.0
22824,20.0,17.0,19.0,16.0,15.0,17.0
22825,17.0,19.0,16.0,15.0,17.0,8.0
22826,19.0,16.0,15.0,17.0,8.0,9.0
22827,16.0,15.0,17.0,8.0,9.0,12.0
22828,15.0,17.0,8.0,9.0,12.0,13.0
22829,17.0,8.0,9.0,12.0,13.0,12.0
22830,8.0,9.0,12.0,13.0,12.0,12.0
22831,9.0,12.0,13.0,12.0,12.0,12.0
22832,12.0,13.0,12.0,12.0,12.0,14.0
22833,13.0,12.0,12.0,12.0,14.0,13.0
22834,12.0,12.0,12.0,14.0,13.0,10.0
22835,12.0,12.0,14.0,13.0,10.0,13.0
22836,12.0,14.0,13.0,10.0,13.0,19.0
22837,14.0,13.0,10.0,13.0,19.0,24.0
22838,13.0,10.0,13.0,19.0,24.0,24.0
22839,10.0,13.0,19.0,24.0,24.0,27.0
22840,13.0,19.0,24.0,24.0,27.0,33.0
22841,19.0,24.0,24.0,27.0,33.0,37.0
22842,24.0,24.0,27.0,33.0,37.0,41.0
22843,24.0,27.0,33.0,37.0,41.0,46.0
22844,27.0,33.0,37.0,41.0,46.0,49.0
22845,33.0,37.0,41.0,46.0,49.0,34.0
22846,37.0,41.0,46.0,49.0,34.0,32.0
22847,41.0,46.0,49.0,34.0,32.0,31.0
22848,46.0,49.0,34.0,32.0,31.0,38.0
22849,49.0,34.0,32.0,31.0,38.0,39.0
22850,34.0,32.0,31.0,38.0,39.0,49.0
22851,32.0,31.0,38.0,39.0,49.0,49.0
22852,31.0,38.0,39.0,49.0,49.0,49.0
22853,38.0,39.0,49.0,49.0,49.0,101.0
22854,78.0,29.0,18.0,13.0,11.0,9.0
22855,29.0,18.0,13.0,11.0,9.0,8.0
22856,18.0,13.0,11.0,9.0,8.0,8.0
22857,13.0,11.0,9.0,8.0,8.0,5.0
22858,11.0,9.0,8.0,8.0,5.0,5.0
22859,9.0,8.0,8.0,5.0,5.0,6.0
22860,8.0,8.0,5.0,5.0,6.0,6.0
22861,8.0,5.0,5.0,6.0,6.0,7.0
22862,5.0,5.0,6.0,6.0,7.0,7.0
22863,5.0,6.0,6.0,7.0,7.0,7.0
22864,6.0,6.0,7.0,7.0,7.0,10.0
22865,6.0,7.0,7.0,7.0,10.0,15.0
22866,7.0,7.0,7.0,10.0,15.0,15.0
22867,7.0,7.0,10.0,15.0,15.0,18.0
22868,7.0,10.0,15.0,15.0,18.0,20.0
22869,10.0,15.0,15.0,18.0,20.0,24.0
22870,15.0,15.0,18.0,20.0,24.0,27.0
22871,15.0,18.0,20.0,24.0,27.0,34.0
22872,18.0,20.0,24.0,27.0,34.0,42.0
22873,20.0,24.0,27.0,34.0,42.0,49.0
22874,24.0,27.0,34.0,42.0,49.0,101.0
22875,94.0,90.0,95.0,90.0,89.0,84.0
22876,90.0,95.0,90.0,89.0,84.0,93.0
22877,95.0,90.0,89.0,84.0,93.0,98.0
22878,90.0,89.0,84.0,93.0,98.0,83.0
22879,89.0,84.0,93.0,98.0,83.0,80.0
22880,84.0,93.0,98.0,83.0,80.0,77.0
22881,93.0,98.0,83.0,80.0,77.0,72.0
22882,98.0,83.0,80.0,77.0,72.0,71.0
22883,83.0,80.0,77.0,72.0,71.0,77.0
22884,80.0,77.0,72.0,71.0,77.0,94.0
22885,77.0,72.0,71.0,77.0,94.0,101.0
22886,86.0,86.0,82.0,80.0,77.0,76.0
22887,86.0,82.0,80.0,77.0,76.0,73.0
22888,82.0,80.0,77.0,76.0,73.0,71.0
22889,80.0,77.0,76.0,73.0,71.0,74.0
22890,77.0,76.0,73.0,71.0,74.0,73.0
22891,76.0,73.0,71.0,74.0,73.0,67.0
22892,73.0,71.0,74.0,73.0,67.0,61.0
22893,71.0,74.0,73.0,67.0,61.0,60.0
22894,74.0,73.0,67.0,61.0,60.0,63.0
22895,73.0,67.0,61.0,60.0,63.0,55.0
22896,67.0,61.0,60.0,63.0,55.0,53.0
22897,61.0,60.0,63.0,55.0,53.0,48.0
22898,60.0,63.0,55.0,53.0,48.0,42.0
22899,63.0,55.0,53.0,48.0,42.0,48.0
22900,55.0,53.0,48.0,42.0,48.0,101.0
22901,14.0,41.0,61.0,65.0,61.0,58.0
22902,41.0,61.0,65.0,61.0,58.0,54.0
22903,61.0,65.0,61.0,58.0,54.0,38.0
22904,65.0,61.0,58.0,54.0,38.0,32.0
22905,61.0,58.0,54.0,38.0,32.0,32.0
22906,58.0,54.0,38.0,32.0,32.0,32.0
22907,54.0,38.0,32.0,32.0,32.0,28.0
22908,38.0,32.0,32.0,32.0,28.0,31.0
22909,32.0,32.0,32.0,28.0,31.0,27.0
22910,32.0,32.0,28.0,31.0,27.0,28.0
22911,32.0,28.0,31.0,27.0,28.0,30.0
22912,28.0,31.0,27.0,28.0,30.0,40.0
22913,31.0,27.0,28.0,30.0,40.0,78.0
22914,27.0,28.0,30.0,40.0,78.0,76.0
22915,28.0,30.0,40.0,78.0,76.0,76.0
22916,30.0,40.0,78.0,76.0,76.0,101.0
22917,68.0,81.0,89.0,87.0,85.0,59.0
22918,81.0,89.0,87.0,85.0,59.0,52.0
22919,89.0,87.0,85.0,59.0,52.0,48.0
22920,87.0,85.0,59.0,52.0,48.0,47.0
22921,85.0,59.0,52.0,48.0,47.0,33.0
22922,59.0,52.0,48.0,47.0,33.0,32.0
22923,52.0,48.0,47.0,33.0,32.0,30.0
22924,48.0,47.0,33.0,32.0,30.0,28.0
22925,47.0,33.0,32.0,30.0,28.0,28.0
22926,33.0,32.0,30.0,28.0,28.0,31.0
22927,32.0,30.0,28.0,28.0,31.0,30.0
22928,30.0,28.0,28.0,31.0,30.0,31.0
22929,28.0,28.0,31.0,30.0,31.0,35.0
22930,28.0,31.0,30.0,31.0,35.0,34.0
22931,31.0,30.0,31.0,35.0,34.0,29.0
22932,30.0,31.0,35.0,34.0,29.0,35.0
22933,31.0,35.0,34.0,29.0,35.0,35.0
22934,35.0,34.0,29.0,35.0,35.0,45.0
22935,34.0,29.0,35.0,35.0,45.0,45.0
22936,29.0,35.0,35.0,45.0,45.0,47.0
22937,35.0,35.0,45.0,45.0,47.0,101.0
22938,96.0,89.0,64.0,74.0,82.0,88.0
22939,89.0,64.0,74.0,82.0,88.0,101.0
22940,78.0,11.0,13.0,18.0,22.0,23.0
22941,11.0,13.0,18.0,22.0,23.0,27.0
22942,13.0,18.0,22.0,23.0,27.0,27.0
22943,18.0,22.0,23.0,27.0,27.0,35.0
22944,22.0,23.0,27.0,27.0,35.0,23.0
22945,23.0,27.0,27.0,35.0,23.0,29.0
22946,27.0,27.0,35.0,23.0,29.0,41.0
22947,27.0,35.0,23.0,29.0,41.0,52.0
22948,35.0,23.0,29.0,41.0,52.0,65.0
22949,23.0,29.0,41.0,52.0,65.0,75.0
22950,29.0,41.0,52.0,65.0,75.0,87.0
22951,41.0,52.0,65.0,75.0,87.0,101.0
22952,98.0,87.0,84.0,78.0,79.0,76.0
22953,87.0,84.0,78.0,79.0,76.0,72.0
22954,84.0,78.0,79.0,76.0,72.0,67.0
22955,78.0,79.0,76.0,72.0,67.0,69.0
22956,79.0,76.0,72.0,67.0,69.0,57.0
22957,76.0,72.0,67.0,69.0,57.0,54.0
22958,72.0,67.0,69.0,57.0,54.0,54.0
22959,67.0,69.0,57.0,54.0,54.0,52.0
22960,69.0,57.0,54.0,54.0,52.0,54.0
22961,57.0,54.0,54.0,52.0,54.0,53.0
22962,54.0,54.0,52.0,54.0,53.0,54.0
22963,54.0,52.0,54.0,53.0,54.0,81.0
22964,52.0,54.0,53.0,54.0,81.0,100.0
22965,54.0,53.0,54.0,81.0,100.0,101.0
22966,86.0,58.0,20.0,12.0,7.0,6.0
22967,58.0,20.0,12.0,7.0,6.0,4.0
22968,20.0,12.0,7.0,6.0,4.0,3.0
22969,12.0,7.0,6.0,4.0,3.0,1.0
22970,7.0,6.0,4.0,3.0,1.0,2.0
22971,6.0,4.0,3.0,1.0,2.0,2.0
22972,4.0,3.0,1.0,2.0,2.0,1.0
22973,3.0,1.0,2.0,2.0,1.0,3.0
22974,1.0,2.0,2.0,1.0,3.0,4.0
22975,2.0,2.0,1.0,3.0,4.0,6.0
22976,2.0,1.0,3.0,4.0,6.0,8.0
22977,1.0,3.0,4.0,6.0,8.0,12.0
22978,3.0,4.0,6.0,8.0,12.0,17.0
22979,4.0,6.0,8.0,12.0,17.0,19.0
22980,6.0,8.0,12.0,17.0,19.0,22.0
22981,8.0,12.0,17.0,19.0,22.0,28.0
22982,12.0,17.0,19.0,22.0,28.0,30.0
22983,17.0,19.0,22.0,28.0,30.0,38.0
22984,19.0,22.0,28.0,30.0,38.0,41.0
22985,22.0,28.0,30.0,38.0,41.0,48.0
22986,28.0,30.0,38.0,41.0,48.0,101.0
22987,84.0,71.0,73.0,68.0,53.0,46.0
22988,71.0,73.0,68.0,53.0,46.0,44.0
22989,73.0,68.0,53.0,46.0,44.0,37.0
22990,68.0,53.0,46.0,44.0,37.0,36.0
22991,53.0,46.0,44.0,37.0,36.0,28.0
22992,46.0,44.0,37.0,36.0,28.0,28.0
22993,44.0,37.0,36.0,28.0,28.0,25.0
22994,37.0,36.0,28.0,28.0,25.0,22.0
22995,36.0,28.0,28.0,25.0,22.0,23.0
22996,28.0,28.0,25.0,22.0,23.0,22.0
22997,28.0,25.0,22.0,23.0,22.0,24.0
22998,25.0,22.0,23.0,22.0,24.0,15.0
22999,22.0,23.0,22.0,24.0,15.0,14.0
23000,23.0,22.0,24.0,15.0,14.0,16.0
23001,22.0,24.0,15.0,14.0,16.0,17.0
23002,24.0,15.0,14.0,16.0,17.0,19.0
23003,15.0,14.0,16.0,17.0,19.0,24.0
23004,14.0,16.0,17.0,19.0,24.0,34.0
23005,16.0,17.0,19.0,24.0,34.0,39.0
23006,17.0,19.0,24.0,34.0,39.0,42.0
23007,19.0,24.0,34.0,39.0,42.0,44.0
23008,24.0,34.0,39.0,42.0,44.0,46.0
23009,34.0,39.0,42.0,44.0,46.0,49.0
23010,39.0,42.0,44.0,46.0,49.0,45.0
23011,42.0,44.0,46.0,49.0,45.0,49.0
23012,49.0,52.0,49.0,47.0,51.0,47.0
23013,52.0,49.0,47.0,51.0,47.0,49.0
23014,49.0,47.0,51.0,47.0,49.0,54.0
23015,47.0,51.0,47.0,49.0,54.0,60.0
23016,51.0,47.0,49.0,54.0,60.0,66.0
23017,47.0,49.0,54.0,60.0,66.0,78.0
23018,49.0,54.0,60.0,66.0,78.0,82.0
23019,54.0,60.0,66.0,78.0,82.0,101.0
23020,100.0,98.0,85.0,71.0,62.0,56.0
23021,98.0,85.0,71.0,62.0,56.0,49.0
23022,85.0,71.0,62.0,56.0,49.0,39.0
23023,71.0,62.0,56.0,49.0,39.0,31.0
23024,62.0,56.0,49.0,39.0,31.0,23.0
23025,56.0,49.0,39.0,31.0,23.0,22.0
23026,49.0,39.0,31.0,23.0,22.0,17.0
23027,39.0,31.0,23.0,22.0,17.0,15.0
23028,31.0,23.0,22.0,17.0,15.0,19.0
23029,23.0,22.0,17.0,15.0,19.0,18.0
23030,22.0,17.0,15.0,19.0,18.0,21.0
23031,17.0,15.0,19.0,18.0,21.0,22.0
23032,15.0,19.0,18.0,21.0,22.0,23.0
23033,19.0,18.0,21.0,22.0,23.0,28.0
23034,18.0,21.0,22.0,23.0,28.0,29.0
23035,21.0,22.0,23.0,28.0,29.0,44.0
23036,22.0,23.0,28.0,29.0,44.0,51.0
23037,23.0,28.0,29.0,44.0,51.0,101.0
23038,99.0,81.0,76.0,71.0,64.0,54.0
23039,81.0,76.0,71.0,64.0,54.0,51.0
23040,76.0,71.0,64.0,54.0,51.0,54.0
23041,71.0,64.0,54.0,51.0,54.0,51.0
23042,64.0,54.0,51.0,54.0,51.0,52.0
23043,54.0,51.0,54.0,51.0,52.0,50.0
23044,51.0,54.0,51.0,52.0,50.0,46.0
23045,54.0,51.0,52.0,50.0,46.0,46.0
23046,51.0,52.0,50.0,46.0,46.0,46.0
23047,52.0,50.0,46.0,46.0,46.0,55.0
23048,50.0,46.0,46.0,46.0,55.0,56.0
23049,46.0,46.0,46.0,55.0,56.0,54.0
23050,46.0,46.0,55.0,56.0,54.0,53.0
23051,46.0,55.0,56.0,54.0,53.0,61.0
23052,55.0,56.0,54.0,53.0,61.0,69.0
23053,56.0,54.0,53.0,61.0,69.0,101.0
23054,93.0,91.0,95.0,84.0,80.0,76.0
23055,91.0,95.0,84.0,80.0,76.0,73.0
23056,95.0,84.0,80.0,76.0,73.0,68.0
23057,84.0,80.0,76.0,73.0,68.0,70.0
23058,80.0,76.0,73.0,68.0,70.0,66.0
23059,76.0,73.0,68.0,70.0,66.0,69.0
23060,73.0,68.0,70.0,66.0,69.0,74.0
23061,68.0,70.0,66.0,69.0,74.0,73.0
23062,70.0,66.0,69.0,74.0,73.0,85.0
23063,66.0,69.0,74.0,73.0,85.0,89.0
23064,69.0,74.0,73.0,85.0,89.0,101.0
23065,55.0,67.0,69.0,59.0,53.0,39.0
23066,67.0,69.0,59.0,53.0,39.0,29.0
23067,69.0,59.0,53.0,39.0,29.0,32.0
23068,59.0,53.0,39.0,29.0,32.0,34.0
23069,53.0,39.0,29.0,32.0,34.0,40.0
23070,39.0,29.0,32.0,34.0,40.0,54.0
23071,29.0,32.0,34.0,40.0,54.0,53.0
23072,32.0,34.0,40.0,54.0,53.0,56.0
23073,34.0,40.0,54.0,53.0,56.0,64.0
23074,40.0,54.0,53.0,56.0,64.0,85.0
23075,54.0,53.0,56.0,64.0,85.0,101.0
23076,78.0,54.0,59.0,59.0,62.0,65.0
23077,54.0,59.0,59.0,62.0,65.0,64.0
23078,59.0,59.0,62.0,65.0,64.0,65.0
23079,59.0,62.0,65.0,64.0,65.0,64.0
23080,62.0,65.0,64.0,65.0,64.0,61.0
23081,65.0,64.0,65.0,64.0,61.0,62.0
23082,64.0,65.0,64.0,61.0,62.0,58.0
23083,65.0,64.0,61.0,62.0,58.0,67.0
23084,64.0,61.0,62.0,58.0,67.0,65.0
23085,61.0,62.0,58.0,67.0,65.0,65.0
23086,62.0,58.0,67.0,65.0,65.0,68.0
23087,58.0,67.0,65.0,65.0,68.0,72.0
23088,67.0,65.0,65.0,68.0,72.0,80.0
23089,65.0,65.0,68.0,72.0,80.0,82.0
23090,65.0,68.0,72.0,80.0,82.0,82.0
23091,68.0,72.0,80.0,82.0,82.0,101.0
23092,94.0,80.0,76.0,68.0,67.0,61.0
23093,80.0,76.0,68.0,67.0,61.0,57.0
23094,76.0,68.0,67.0,61.0,57.0,51.0
23095,68.0,67.0,61.0,57.0,51.0,48.0
23096,67.0,61.0,57.0,51.0,48.0,51.0
23097,61.0,57.0,51.0,48.0,51.0,50.0
23098,57.0,51.0,48.0,51.0,50.0,50.0
23099,51.0,48.0,51.0,50.0,50.0,51.0
23100,48.0,51.0,50.0,50.0,51.0,65.0
23101,51.0,50.0,50.0,51.0,65.0,78.0
23102,50.0,50.0,51.0,65.0,78.0,81.0
23103,50.0,51.0,65.0,78.0,81.0,92.0
23104,51.0,65.0,78.0,81.0,92.0,95.0
23105,65.0,78.0,81.0,92.0,95.0,98.0
23106,78.0,81.0,92.0,95.0,98.0,101.0
23107,24.0,28.0,33.0,31.0,37.0,25.0
23108,28.0,33.0,31.0,37.0,25.0,28.0
23109,33.0,31.0,37.0,25.0,28.0,35.0
23110,31.0,37.0,25.0,28.0,35.0,40.0
23111,37.0,25.0,28.0,35.0,40.0,35.0
23112,25.0,28.0,35.0,40.0,35.0,35.0
23113,28.0,35.0,40.0,35.0,35.0,31.0
23114,35.0,40.0,35.0,35.0,31.0,27.0
23115,40.0,35.0,35.0,31.0,27.0,22.0
23116,35.0,35.0,31.0,27.0,22.0,21.0
23117,35.0,31.0,27.0,22.0,21.0,28.0
23118,31.0,27.0,22.0,21.0,28.0,38.0
23119,27.0,22.0,21.0,28.0,38.0,52.0
23120,22.0,21.0,28.0,38.0,52.0,64.0
23121,21.0,28.0,38.0,52.0,64.0,72.0
23122,28.0,38.0,52.0,64.0,72.0,101.0
23123,85.0,51.0,63.0,60.0,69.0,82.0
23124,51.0,63.0,60.0,69.0,82.0,87.0
23125,63.0,60.0,69.0,82.0,87.0,91.0
23126,60.0,69.0,82.0,87.0,91.0,101.0
23127,75.0,64.0,74.0,65.0,64.0,51.0
23128,64.0,74.0,65.0,64.0,51.0,53.0
23129,74.0,65.0,64.0,51.0,53.0,44.0
23130,65.0,64.0,51.0,53.0,44.0,42.0
23131,64.0,51.0,53.0,44.0,42.0,35.0
23132,51.0,53.0,44.0,42.0,35.0,39.0
23133,53.0,44.0,42.0,35.0,39.0,38.0
23134,44.0,42.0,35.0,39.0,38.0,45.0
23135,42.0,35.0,39.0,38.0,45.0,49.0
23136,35.0,39.0,38.0,45.0,49.0,50.0
23137,39.0,38.0,45.0,49.0,50.0,60.0
23138,38.0,45.0,49.0,50.0,60.0,101.0
23139,48.0,70.0,74.0,80.0,76.0,75.0
23140,70.0,74.0,80.0,76.0,75.0,72.0
23141,74.0,80.0,76.0,75.0,72.0,69.0
23142,80.0,76.0,75.0,72.0,69.0,63.0
23143,76.0,75.0,72.0,69.0,63.0,63.0
23144,75.0,72.0,69.0,63.0,63.0,66.0
23145,72.0,69.0,63.0,63.0,66.0,64.0
23146,69.0,63.0,63.0,66.0,64.0,61.0
23147,63.0,63.0,66.0,64.0,61.0,52.0
23148,63.0,66.0,64.0,61.0,52.0,53.0
23149,66.0,64.0,61.0,52.0,53.0,53.0
23150,64.0,61.0,52.0,53.0,53.0,58.0
23151,61.0,52.0,53.0,53.0,58.0,65.0
23152,52.0,53.0,53.0,58.0,65.0,97.0
23153,53.0,53.0,58.0,65.0,97.0,89.0
23154,53.0,58.0,65.0,97.0,89.0,101.0
23155,97.0,97.0,88.0,85.0,87.0,74.0
23156,97.0,88.0,85.0,87.0,74.0,83.0
23157,88.0,85.0,87.0,74.0,83.0,77.0
23158,85.0,87.0,74.0,83.0,77.0,74.0
23159,87.0,74.0,83.0,77.0,74.0,76.0
23160,74.0,83.0,77.0,74.0,76.0,68.0
23161,83.0,77.0,74.0,76.0,68.0,67.0
23162,77.0,74.0,76.0,68.0,67.0,63.0
23163,74.0,76.0,68.0,67.0,63.0,60.0
23164,76.0,68.0,67.0,63.0,60.0,56.0
23165,68.0,67.0,63.0,60.0,56.0,57.0
23166,67.0,63.0,60.0,56.0,57.0,54.0
23167,63.0,60.0,56.0,57.0,54.0,52.0
23168,60.0,56.0,57.0,54.0,52.0,54.0
23169,56.0,57.0,54.0,52.0,54.0,54.0
23170,57.0,54.0,52.0,54.0,54.0,50.0
23171,54.0,52.0,54.0,54.0,50.0,54.0
23172,52.0,54.0,54.0,50.0,54.0,101.0
