,diff_0,diff_1,diff_2,diff_3,diff_4,rank,target
82416,1,1,-1,1,-1,83.0,1
82417,1,-1,1,-1,1,77.0,1
82418,-1,1,-1,1,1,74.0,-1
82419,1,-1,1,1,-1,76.0,1
82420,-1,1,1,-1,1,68.0,1
82421,1,1,-1,1,1,67.0,1
82422,1,-1,1,1,1,63.0,1
82423,-1,1,1,1,1,60.0,1
82424,1,1,1,1,1,56.0,-1
82425,1,1,1,1,-1,57.0,1
82426,1,1,1,-1,1,54.0,1
82427,1,1,-1,1,1,52.0,-1
82428,1,-1,1,1,-1,54.0,0
82429,-1,1,1,-1,0,54.0,1
82430,1,1,-1,0,1,50.0,-1
82431,1,1,1,1,1,44.0,1
82432,1,1,1,1,1,33.0,1
82433,1,1,1,1,1,32.0,-1
82434,1,1,1,1,-1,33.0,1
82435,1,1,1,-1,1,31.0,1
82436,1,1,-1,1,1,29.0,-1
82437,1,-1,1,1,-1,30.0,-1
82438,-1,1,1,-1,-1,32.0,1
82439,1,1,-1,-1,1,31.0,0
82440,1,-1,-1,1,0,31.0,-1
82441,-1,-1,1,0,-1,34.0,-1
82442,-1,1,0,-1,-1,37.0,-1
82443,1,0,-1,-1,-1,48.0,-1
82444,0,-1,-1,-1,-1,56.0,-1
82445,1,1,1,1,1,46.0,1
82446,1,1,1,1,1,42.0,1
82447,1,1,1,1,1,41.0,1
82448,1,1,1,1,1,37.0,1
82449,1,1,1,1,1,34.0,-1
82450,1,1,1,1,-1,38.0,-1
82451,1,1,1,-1,-1,45.0,-1
82452,1,1,-1,-1,-1,56.0,-1
82453,1,-1,-1,-1,-1,61.0,-1
82454,-1,-1,-1,-1,-1,69.0,-1
82455,-1,-1,-1,-1,-1,78.0,-1
82456,-1,-1,-1,-1,-1,90.0,-1
82457,-1,-1,-1,-1,-1,94.0,-1
82458,-1,-1,-1,-1,-1,98.0,1
82459,1,1,1,1,0,23.0,1
82460,1,1,1,0,1,16.0,0
82461,1,1,0,1,0,16.0,1
82462,1,0,1,0,1,13.0,-1
82463,0,1,0,1,-1,14.0,1
82464,1,0,1,-1,1,11.0,-1
82465,0,1,-1,1,-1,15.0,1
82466,1,-1,1,-1,1,13.0,-1
82467,-1,1,-1,1,-1,21.0,-1
82468,1,-1,1,-1,-1,33.0,-1
82469,-1,1,-1,-1,-1,45.0,-1
82470,1,-1,-1,-1,-1,59.0,-1
82471,-1,-1,-1,-1,-1,64.0,-1
82472,-1,-1,-1,-1,-1,78.0,-1
82473,1,1,1,1,1,60.0,1
82474,1,1,1,1,1,57.0,1
82475,1,1,1,1,1,54.0,1
82476,1,1,1,1,1,53.0,1
82477,1,1,1,1,1,49.0,1
82478,1,1,1,1,1,43.0,-1
82479,1,1,1,1,-1,49.0,-1
82480,1,1,1,-1,-1,56.0,-1
82481,1,1,-1,-1,-1,62.0,-1
82482,1,-1,-1,-1,-1,69.0,-1
82483,-1,-1,-1,-1,-1,79.0,-1
82484,-1,-1,-1,-1,-1,84.0,-1
82485,-1,-1,-1,-1,-1,89.0,-1
82486,-1,-1,-1,-1,-1,94.0,-1
82487,1,1,1,0,1,49.0,1
82488,1,1,0,1,1,47.0,1
82489,1,0,1,1,1,38.0,1
82490,0,1,1,1,1,26.0,1
82491,1,1,1,1,1,20.0,1
82492,1,1,1,1,1,17.0,1
82493,1,1,1,1,1,11.0,1
82494,1,1,1,1,1,7.0,1
82495,1,1,1,1,1,6.0,-1
82496,1,1,1,1,-1,10.0,-1
82497,1,1,1,-1,-1,23.0,-1
82498,1,1,-1,-1,-1,29.0,-1
82499,1,-1,-1,-1,-1,36.0,-1
82500,-1,-1,-1,-1,-1,42.0,-1
82501,-1,-1,-1,-1,-1,45.0,-1
82502,-1,-1,-1,-1,-1,50.0,-1
82503,-1,-1,-1,-1,-1,67.0,-1
82504,-1,-1,-1,-1,-1,73.0,-1
82505,1,1,1,1,1,63.0,1
82506,1,1,1,1,1,61.0,1
82507,1,1,1,1,1,58.0,-1
82508,1,1,1,1,-1,68.0,1
82509,1,1,1,-1,1,60.0,1
82510,1,1,-1,1,1,53.0,-1
82511,1,-1,1,1,-1,57.0,1
82512,-1,1,1,-1,1,54.0,1
82513,1,1,-1,1,1,53.0,0
82514,1,-1,1,1,0,53.0,0
82515,-1,1,1,0,0,53.0,-1
82516,1,1,0,0,-1,54.0,-1
82517,1,0,0,-1,-1,64.0,-1
82518,0,0,-1,-1,-1,71.0,-1
82519,1,-1,1,-1,0,82.0,1
82520,-1,1,-1,0,1,79.0,1
82521,1,-1,0,1,1,69.0,-1
82522,-1,0,1,1,-1,82.0,-1
82523,1,1,1,0,0,4.0,0
82524,1,1,0,0,0,4.0,1
82525,1,0,0,0,1,3.0,0
82526,0,0,0,1,0,3.0,1
82527,0,0,1,0,1,2.0,-1
82528,0,1,0,1,-1,4.0,0
82529,1,0,1,-1,0,4.0,-1
82530,0,1,-1,0,-1,5.0,-1
82531,1,-1,0,-1,-1,7.0,0
82532,-1,0,-1,-1,0,7.0,-1
82533,0,-1,-1,0,-1,11.0,-1
82534,-1,-1,0,-1,-1,14.0,1
82535,-1,0,-1,-1,1,13.0,-1
82536,0,-1,-1,1,-1,17.0,-1
82537,-1,-1,1,-1,-1,21.0,-1
82538,-1,1,-1,-1,-1,25.0,-1
82539,1,-1,-1,-1,-1,28.0,1
82540,-1,-1,-1,-1,1,27.0,-1
82541,-1,-1,-1,1,-1,33.0,-1
82542,-1,-1,1,-1,-1,41.0,-1
82543,1,1,-1,-1,1,83.0,-1
82544,1,-1,-1,1,-1,90.0,-1
82545,-1,-1,1,-1,-1,91.0,1
82546,-1,1,-1,-1,1,85.0,-1
82547,1,-1,-1,1,-1,92.0,-1
82548,-1,-1,1,-1,-1,96.0,1
82549,-1,1,-1,-1,1,92.0,-1
82550,1,-1,-1,1,-1,96.0,1
82551,-1,-1,1,-1,1,41.0,-1
82552,-1,1,-1,1,-1,47.0,-1
82553,1,-1,1,-1,-1,59.0,-1
82554,-1,1,-1,-1,-1,67.0,-1
82555,1,-1,-1,-1,-1,78.0,-1
82556,-1,-1,-1,-1,-1,89.0,1
82557,1,1,0,1,-1,71.0,-1
82558,1,0,1,-1,-1,75.0,-1
82559,1,1,1,1,1,31.0,1
82560,1,1,1,1,1,25.0,1
82561,1,1,1,1,1,22.0,-1
82562,1,1,1,1,-1,25.0,1
82563,1,1,1,-1,1,24.0,1
82564,1,1,-1,1,1,21.0,1
82565,1,-1,1,1,1,20.0,1
82566,-1,1,1,1,1,19.0,0
82567,1,1,1,1,0,19.0,1
82568,1,1,1,0,1,8.0,1
82569,1,1,0,1,1,7.0,-1
82570,1,0,1,1,-1,10.0,-1
82571,0,1,1,-1,-1,12.0,-1
82572,1,1,-1,-1,-1,21.0,-1
82573,1,-1,-1,-1,-1,25.0,-1
82574,1,1,1,1,1,30.0,1
82575,1,1,1,1,1,25.0,1
82576,1,1,1,1,1,21.0,1
82577,1,1,1,1,1,19.0,1
82578,1,1,1,1,1,17.0,1
82579,1,1,1,1,1,15.0,-1
82580,1,1,1,1,-1,19.0,0
82581,1,1,1,-1,0,19.0,-1
82582,1,1,-1,0,-1,26.0,-1
82583,1,-1,0,-1,-1,27.0,-1
82584,-1,0,-1,-1,-1,32.0,-1
82585,0,-1,-1,-1,-1,37.0,-1
82586,-1,-1,-1,-1,-1,55.0,-1
82587,-1,-1,-1,-1,-1,67.0,-1
82588,-1,-1,-1,-1,-1,78.0,-1
82589,-1,-1,-1,-1,-1,86.0,-1
82590,1,1,1,0,1,5.0,0
82591,1,1,0,1,0,5.0,-1
82592,1,0,1,0,-1,6.0,0
82593,0,1,0,-1,0,6.0,0
82594,1,0,-1,0,0,6.0,0
82595,0,-1,0,0,0,6.0,-1
82596,-1,0,0,0,-1,8.0,-1
82597,0,0,0,-1,-1,14.0,-1
82598,0,0,-1,-1,-1,21.0,-1
82599,0,-1,-1,-1,-1,27.0,-1
82600,-1,-1,-1,-1,-1,29.0,-1
82601,-1,-1,-1,-1,-1,40.0,-1
82602,-1,-1,-1,-1,-1,41.0,-1
82603,-1,-1,-1,-1,-1,44.0,-1
82604,-1,-1,-1,-1,-1,51.0,1
82605,1,1,1,1,-1,69.0,-1
82606,1,1,1,-1,-1,73.0,-1
82607,1,1,-1,-1,-1,74.0,1
82608,1,-1,-1,-1,1,69.0,0
82609,-1,-1,-1,1,0,69.0,1
82610,-1,-1,1,0,1,53.0,-1
82611,-1,1,0,1,-1,66.0,-1
82612,1,0,1,-1,-1,69.0,-1
82613,0,1,-1,-1,-1,72.0,-1
82614,1,1,1,-1,1,73.0,1
82615,1,1,-1,1,1,70.0,1
82616,1,-1,1,1,1,68.0,1
82617,-1,1,1,1,1,64.0,1
82618,1,1,1,1,1,58.0,1
82619,1,1,1,1,1,56.0,-1
82620,1,1,1,1,-1,57.0,-1
82621,1,1,1,-1,-1,67.0,-1
82622,1,-1,-1,1,1,85.0,0
82623,-1,-1,1,1,0,85.0,1
82624,-1,1,1,0,1,80.0,0
82625,1,1,0,1,0,80.0,-1
82626,1,0,1,0,-1,84.0,0
82627,0,1,0,-1,0,84.0,1
82628,1,0,-1,0,1,83.0,-1
82629,0,-1,0,1,-1,96.0,-1
82630,1,-1,1,1,0,65.0,1
82631,-1,1,1,0,1,63.0,1
82632,1,1,0,1,1,56.0,1
82633,1,0,1,1,1,51.0,1
82634,0,1,1,1,1,50.0,-1
82635,1,1,1,1,-1,53.0,-1
82636,1,1,1,-1,-1,62.0,-1
82637,1,1,-1,-1,-1,78.0,-1
82638,1,1,1,1,1,10.0,1
82639,1,1,1,1,1,8.0,1
82640,1,1,1,1,1,4.0,0
82641,1,1,1,1,0,4.0,0
82642,1,1,1,0,0,4.0,1
82643,1,1,0,0,1,3.0,0
82644,1,0,0,1,0,3.0,-1
82645,0,0,1,0,-1,5.0,-1
82646,0,1,0,-1,-1,6.0,0
82647,1,0,-1,-1,0,6.0,1
82648,0,-1,-1,0,1,5.0,-1
82649,-1,-1,0,1,-1,8.0,-1
82650,-1,0,1,-1,-1,10.0,-1
82651,0,1,-1,-1,-1,14.0,-1
82652,1,-1,-1,-1,-1,17.0,-1
82653,-1,-1,-1,-1,-1,20.0,-1
82654,-1,-1,-1,-1,-1,24.0,-1
82655,-1,-1,-1,-1,-1,25.0,-1
82656,-1,-1,-1,-1,-1,27.0,-1
82657,-1,-1,-1,-1,-1,28.0,-1
82658,-1,-1,-1,-1,-1,29.0,0
82659,-1,-1,-1,-1,0,29.0,-1
82660,-1,-1,-1,0,-1,37.0,-1
82661,-1,-1,0,-1,-1,46.0,1
82662,-1,0,-1,-1,1,34.0,1
82663,0,-1,-1,1,1,32.0,-1
82664,-1,-1,1,1,-1,36.0,-1
82665,-1,1,1,-1,-1,40.0,-1
82666,1,1,-1,-1,-1,41.0,-1
82667,1,-1,-1,-1,-1,43.0,-1
82668,-1,-1,-1,-1,-1,50.0,1
82669,-1,-1,-1,-1,1,49.0,0
82670,1,1,1,1,1,19.0,1
82671,1,1,1,1,1,12.0,1
82672,1,1,1,1,1,9.0,1
82673,1,1,1,1,1,7.0,0
82674,1,1,1,1,0,7.0,0
82675,1,1,1,0,0,7.0,1
82676,1,1,0,0,1,6.0,0
82677,1,0,0,1,0,6.0,0
82678,0,0,1,0,0,6.0,1
82679,0,1,0,0,1,5.0,0
82680,1,0,0,1,0,5.0,-1
82681,0,0,1,0,-1,6.0,0
82682,0,1,0,-1,0,6.0,-1
82683,1,0,-1,0,-1,7.0,0
82684,0,-1,0,-1,0,7.0,-1
82685,-1,0,-1,0,-1,9.0,-1
82686,0,-1,0,-1,-1,11.0,-1
82687,-1,0,-1,-1,-1,12.0,1
82688,0,-1,-1,-1,1,11.0,-1
82689,-1,-1,-1,1,-1,13.0,-1
82690,-1,-1,1,-1,-1,18.0,-1
82691,-1,1,-1,-1,-1,21.0,-1
82692,1,-1,-1,-1,-1,25.0,-1
82693,-1,-1,-1,-1,-1,30.0,-1
82694,-1,-1,-1,-1,-1,33.0,-1
82695,-1,-1,-1,-1,-1,37.0,1
82696,-1,-1,-1,-1,1,36.0,-1
82697,1,1,1,1,0,86.0,0
82698,1,1,1,0,0,86.0,1
82699,1,1,0,0,1,85.0,-1
82700,1,-1,-1,1,1,57.0,1
82701,-1,-1,1,1,1,52.0,1
82702,-1,1,1,1,1,43.0,1
82703,1,1,1,1,1,35.0,1
82704,1,1,1,1,1,30.0,0
82705,1,1,1,1,0,30.0,-1
82706,1,1,1,0,-1,34.0,-1
82707,1,1,0,-1,-1,36.0,-1
82708,1,0,-1,-1,-1,45.0,-1
82709,0,-1,-1,-1,-1,66.0,-1
82710,-1,-1,-1,-1,-1,78.0,-1
82711,-1,-1,-1,-1,-1,93.0,-1
82712,1,1,1,1,0,13.0,0
82713,1,1,1,0,0,13.0,1
82714,1,1,0,0,1,8.0,0
82715,1,0,0,1,0,8.0,1
82716,0,0,1,0,1,1.0,-1
82717,0,1,0,1,-1,2.0,-1
82718,1,0,1,-1,-1,4.0,-1
82719,0,1,-1,-1,-1,10.0,-1
82720,1,-1,-1,-1,-1,14.0,-1
82721,-1,-1,-1,-1,-1,43.0,-1
82722,-1,-1,-1,-1,-1,68.0,-1
82723,1,1,1,1,1,37.0,0
82724,1,1,1,1,0,37.0,1
82725,1,1,1,0,1,34.0,-1
82726,1,1,0,1,-1,57.0,-1
82727,1,1,1,1,1,31.0,1
82728,1,1,1,1,1,30.0,1
82729,1,1,1,1,1,27.0,0
82730,1,1,1,1,0,27.0,-1
82731,1,1,1,0,-1,30.0,-1
82732,1,1,0,-1,-1,37.0,-1
82733,1,0,-1,-1,-1,47.0,1
82734,0,-1,-1,-1,1,44.0,-1
82735,-1,-1,-1,1,-1,49.0,-1
82736,-1,-1,1,-1,-1,51.0,-1
82737,-1,1,-1,-1,-1,62.0,-1
82738,1,-1,-1,-1,-1,71.0,-1
82739,-1,-1,-1,-1,-1,74.0,1
82740,-1,-1,-1,-1,1,69.0,-1
82741,1,-1,1,1,-1,9.0,1
82742,-1,1,1,-1,1,6.0,1
82743,1,1,-1,1,1,5.0,-1
82744,1,-1,1,1,-1,7.0,-1
82745,-1,1,1,-1,-1,8.0,0
82746,1,1,-1,-1,0,8.0,-1
82747,1,-1,-1,0,-1,9.0,-1
82748,-1,-1,0,-1,-1,13.0,-1
82749,-1,0,-1,-1,-1,14.0,-1
82750,0,-1,-1,-1,-1,18.0,-1
82751,-1,-1,-1,-1,-1,23.0,1
82752,-1,-1,-1,-1,1,22.0,1
82753,-1,-1,-1,1,1,18.0,-1
82754,-1,-1,1,1,-1,21.0,-1
82755,-1,1,1,-1,-1,28.0,-1
82756,1,1,-1,-1,-1,34.0,0
82757,1,-1,-1,-1,0,34.0,-1
82758,-1,-1,-1,0,-1,35.0,-1
82759,-1,-1,0,-1,-1,38.0,-1
82760,-1,0,-1,-1,-1,46.0,0
82761,1,1,1,-1,0,81.0,-1
82762,1,1,-1,0,-1,84.0,-1
82763,1,1,1,1,1,10.0,0
82764,1,1,1,1,0,10.0,0
82765,1,1,1,0,0,10.0,0
82766,1,1,0,0,0,10.0,0
82767,1,0,0,0,0,10.0,-1
82768,0,0,0,0,-1,14.0,-1
82769,0,0,0,-1,-1,18.0,-1
82770,0,0,-1,-1,-1,23.0,-1
82771,0,-1,-1,-1,-1,30.0,-1
82772,-1,-1,-1,-1,-1,47.0,-1
82773,-1,-1,-1,-1,-1,55.0,-1
82774,-1,-1,-1,-1,-1,64.0,-1
82775,-1,-1,-1,-1,-1,68.0,-1
82776,-1,-1,-1,-1,-1,84.0,-1
82777,1,1,1,1,0,25.0,-1
82778,1,1,1,0,-1,43.0,-1
82779,1,1,0,-1,-1,58.0,-1
82780,1,0,-1,-1,-1,63.0,1
82781,0,-1,-1,-1,1,58.0,1
82782,-1,-1,-1,1,1,57.0,-1
82783,1,1,1,1,1,8.0,1
82784,1,1,1,1,1,7.0,-1
82785,1,1,1,1,-1,8.0,1
82786,1,1,1,-1,1,7.0,0
82787,1,1,-1,1,0,7.0,-1
82788,1,-1,1,0,-1,8.0,-1
82789,-1,1,0,-1,-1,17.0,-1
82790,1,0,-1,-1,-1,26.0,-1
82791,0,-1,-1,-1,-1,32.0,-1
82792,-1,-1,-1,-1,-1,40.0,-1
82793,-1,-1,-1,-1,-1,46.0,-1
82794,-1,-1,-1,-1,-1,53.0,-1
82795,1,0,1,1,1,44.0,1
82796,0,1,1,1,1,41.0,1
82797,1,1,1,1,1,39.0,0
82798,1,1,1,1,0,39.0,-1
82799,1,1,1,0,-1,41.0,-1
82800,1,1,0,-1,-1,47.0,-1
82801,1,0,-1,-1,-1,48.0,-1
82802,0,-1,-1,-1,-1,53.0,-1
82803,-1,-1,-1,-1,-1,61.0,-1
82804,-1,-1,-1,-1,-1,62.0,-1
82805,-1,-1,-1,-1,-1,70.0,-1
82806,-1,-1,-1,-1,-1,81.0,-1
82807,1,1,1,1,1,19.0,-1
82808,1,1,1,1,-1,20.0,-1
82809,1,1,1,-1,-1,21.0,-1
82810,1,1,-1,-1,-1,27.0,-1
82811,1,-1,-1,-1,-1,36.0,-1
82812,-1,-1,-1,-1,-1,45.0,-1
82813,-1,-1,-1,-1,-1,70.0,-1
82814,1,1,1,1,1,46.0,1
82815,1,1,1,1,1,42.0,1
82816,1,1,1,1,1,33.0,0
82817,1,1,1,1,0,33.0,1
82818,1,1,1,0,1,26.0,-1
82819,1,1,0,1,-1,31.0,1
82820,1,0,1,-1,1,29.0,-1
82821,0,1,-1,1,-1,33.0,-1
82822,1,-1,1,-1,-1,35.0,-1
82823,-1,1,-1,-1,-1,40.0,-1
82824,1,-1,-1,-1,-1,52.0,-1
82825,-1,-1,-1,-1,-1,63.0,-1
82826,-1,-1,-1,-1,-1,67.0,-1
82827,-1,-1,-1,-1,-1,77.0,-1
82828,1,1,1,1,-1,7.0,-1
82829,1,1,1,-1,-1,12.0,-1
82830,1,1,-1,-1,-1,21.0,1
82831,1,-1,-1,-1,1,15.0,-1
82832,-1,-1,-1,1,-1,25.0,-1
82833,-1,-1,1,-1,-1,36.0,-1
82834,-1,1,-1,-1,-1,45.0,-1
82835,1,-1,-1,-1,-1,55.0,-1
82836,-1,-1,-1,-1,-1,65.0,-1
82837,-1,-1,-1,-1,-1,68.0,-1
82838,-1,-1,-1,-1,-1,70.0,-1
82839,-1,-1,-1,-1,-1,81.0,-1
82840,1,1,1,1,1,32.0,1
82841,1,1,1,1,1,28.0,1
82842,1,1,1,1,1,20.0,1
82843,1,1,1,1,1,17.0,1
82844,1,1,1,1,1,11.0,1
82845,1,1,1,1,1,10.0,1
82846,1,1,1,1,1,9.0,1
82847,1,1,1,1,1,7.0,1
82848,1,1,1,1,1,4.0,-1
82849,1,1,1,1,-1,8.0,-1
82850,1,1,1,-1,-1,15.0,-1
82851,1,1,-1,-1,-1,20.0,-1
82852,1,-1,-1,-1,-1,22.0,-1
82853,-1,-1,-1,-1,-1,30.0,-1
82854,-1,-1,-1,-1,-1,37.0,-1
82855,-1,-1,-1,-1,-1,44.0,-1
82856,-1,-1,-1,-1,-1,49.0,-1
82857,-1,-1,-1,-1,-1,63.0,-1
82858,-1,-1,-1,-1,-1,67.0,-1
82859,1,1,1,-1,0,23.0,-1
82860,1,1,-1,0,-1,27.0,-1
82861,1,-1,0,-1,-1,46.0,-1
82862,-1,0,-1,-1,-1,51.0,1
82863,0,-1,-1,-1,1,47.0,-1
82864,0,1,0,0,-1,81.0,-1
82865,1,0,0,-1,-1,83.0,-1
82866,0,0,-1,-1,-1,87.0,-1
82867,0,-1,-1,-1,-1,89.0,-1
82868,1,0,-1,-1,1,79.0,-1
82869,0,-1,-1,1,-1,87.0,-1
82870,-1,-1,1,-1,-1,98.0,1
82871,1,1,1,1,1,61.0,0
82872,1,1,1,1,0,61.0,-1
82873,1,1,1,0,-1,66.0,-1
82874,1,1,0,-1,-1,74.0,-1
82875,1,0,-1,-1,-1,76.0,1
82876,0,-1,-1,-1,1,59.0,1
82877,-1,-1,-1,1,1,54.0,0
82878,-1,-1,1,1,0,54.0,1
82879,-1,1,1,0,1,53.0,1
82880,1,1,0,1,1,52.0,-1
82881,1,0,1,1,-1,53.0,-1
82882,0,1,1,-1,-1,64.0,-1
82883,1,1,-1,-1,-1,77.0,-1
82884,1,-1,-1,-1,-1,84.0,0
82885,-1,1,1,1,1,29.0,-1
82886,1,1,1,1,-1,30.0,-1
82887,1,1,1,-1,-1,38.0,-1
82888,1,1,-1,-1,-1,56.0,-1
82889,1,-1,-1,-1,-1,71.0,-1
82890,1,1,-1,0,1,41.0,0
82891,1,-1,0,1,0,41.0,1
82892,-1,0,1,0,1,38.0,-1
82893,0,1,0,1,-1,43.0,0
82894,1,0,1,-1,0,43.0,-1
82895,0,1,-1,0,-1,47.0,-1
82896,1,-1,0,-1,-1,56.0,-1
82897,-1,0,-1,-1,-1,64.0,-1
82898,0,-1,-1,-1,-1,71.0,-1
82899,-1,-1,-1,-1,-1,85.0,-1
82900,-1,-1,-1,-1,-1,91.0,-1
82901,1,0,1,0,1,79.0,-1
82902,0,1,0,1,-1,82.0,-1
82903,1,0,1,-1,-1,86.0,1
82904,0,1,-1,-1,1,82.0,0
82905,1,-1,-1,1,0,82.0,1
82906,-1,-1,1,0,1,80.0,-1
82907,-1,1,0,1,-1,93.0,1
82908,1,0,1,-1,1,88.0,1
82909,0,1,-1,1,1,85.0,-1
82910,1,-1,1,1,-1,92.0,-1
82911,-1,1,1,-1,-1,93.0,-1
82912,1,1,-1,-1,-1,97.0,-1
82913,1,-1,-1,-1,-1,100.0,0
82914,1,1,1,-1,1,53.0,1
82915,1,1,-1,1,1,51.0,1
82916,1,-1,1,1,1,45.0,1
82917,-1,1,1,1,1,36.0,1
82918,1,1,1,1,1,34.0,0
82919,1,1,1,1,0,34.0,-1
82920,1,1,1,0,-1,42.0,-1
82921,1,1,0,-1,-1,44.0,-1
82922,1,0,-1,-1,-1,50.0,-1
82923,0,-1,-1,-1,-1,62.0,-1
82924,-1,-1,-1,-1,-1,68.0,-1
82925,-1,-1,-1,-1,-1,75.0,-1
82926,-1,-1,-1,-1,-1,81.0,-1
82927,-1,-1,-1,-1,-1,82.0,1
82928,1,1,1,1,1,10.0,0
82929,1,1,1,1,0,10.0,1
82930,1,1,1,0,1,9.0,0
82931,1,1,0,1,0,9.0,-1
82932,1,0,1,0,-1,10.0,-1
82933,0,1,0,-1,-1,11.0,-1
82934,1,0,-1,-1,-1,18.0,-1
82935,0,-1,-1,-1,-1,23.0,-1
82936,-1,-1,-1,-1,-1,27.0,-1
82937,-1,-1,-1,-1,-1,32.0,-1
82938,-1,-1,-1,-1,-1,42.0,-1
82939,-1,-1,-1,-1,-1,54.0,-1
82940,-1,-1,-1,-1,-1,58.0,-1
82941,-1,-1,-1,-1,-1,70.0,-1
82942,1,-1,1,-1,-1,54.0,-1
82943,-1,1,-1,-1,-1,57.0,-1
82944,1,-1,-1,-1,-1,67.0,-1
82945,-1,-1,-1,-1,-1,72.0,-1
82946,-1,-1,-1,-1,-1,79.0,1
82947,-1,-1,-1,-1,1,77.0,-1
82948,-1,-1,-1,1,-1,80.0,-1
82949,-1,-1,1,-1,-1,88.0,-1
82950,-1,1,-1,-1,-1,89.0,-1
82951,1,-1,-1,-1,-1,90.0,-1
82952,-1,-1,-1,-1,-1,92.0,-1
82953,-1,-1,-1,-1,-1,95.0,-1
82954,-1,-1,-1,-1,-1,97.0,1
82955,-1,-1,-1,-1,1,94.0,-1
82956,1,1,1,1,1,68.0,-1
82957,1,1,1,1,-1,74.0,-1
82958,1,1,1,-1,-1,75.0,1
82959,1,1,-1,-1,1,69.0,-1
82960,1,-1,-1,1,-1,74.0,1
82961,-1,-1,1,-1,1,70.0,-1
82962,-1,1,-1,1,-1,79.0,-1
82963,1,-1,1,-1,-1,84.0,-1
82964,-1,1,-1,-1,-1,86.0,1
82965,1,-1,-1,-1,1,76.0,1
82966,1,1,1,1,1,7.0,1
82967,1,1,1,1,1,5.0,1
82968,1,1,1,1,1,3.0,0
82969,1,1,1,1,0,3.0,0
82970,1,1,1,0,0,3.0,1
82971,1,1,0,0,1,1.0,-1
82972,1,0,0,1,-1,2.0,0
82973,0,0,1,-1,0,2.0,-1
82974,0,1,-1,0,-1,3.0,0
82975,1,-1,0,-1,0,3.0,0
82976,-1,0,-1,0,0,3.0,-1
82977,0,-1,0,0,-1,4.0,-1
82978,-1,0,0,-1,-1,5.0,0
82979,0,0,-1,-1,0,5.0,0
82980,0,-1,-1,0,0,5.0,0
82981,-1,-1,0,0,0,5.0,-1
82982,-1,0,0,0,-1,9.0,-1
82983,0,0,0,-1,-1,12.0,-1
82984,0,0,-1,-1,-1,13.0,0
82985,0,-1,-1,-1,0,13.0,-1
82986,-1,-1,-1,0,-1,17.0,-1
82987,-1,-1,0,-1,-1,22.0,-1
82988,-1,0,-1,-1,-1,26.0,-1
82989,0,-1,-1,-1,-1,28.0,-1
82990,-1,-1,-1,-1,-1,37.0,-1
82991,0,-1,-1,-1,-1,43.0,-1
82992,-1,-1,-1,-1,-1,64.0,-1
82993,-1,1,1,-1,-1,45.0,-1
82994,1,1,-1,-1,-1,59.0,-1
82995,1,-1,-1,-1,-1,72.0,-1
82996,1,-1,0,0,1,73.0,1
82997,-1,0,0,1,1,71.0,1
82998,0,0,1,1,1,63.0,-1
82999,0,1,1,1,-1,65.0,-1
83000,1,1,1,-1,-1,71.0,-1
83001,1,1,-1,-1,-1,87.0,1
83002,1,-1,-1,-1,1,82.0,-1
83003,-1,-1,-1,1,-1,85.0,-1
83004,-1,-1,1,-1,-1,92.0,-1
83005,1,1,1,-1,1,12.0,1
83006,1,1,-1,1,1,6.0,1
83007,1,-1,1,1,1,4.0,1
83008,-1,1,1,1,1,3.0,1
83009,1,1,1,1,1,2.0,0
83010,1,1,1,1,0,2.0,0
83011,1,1,1,0,0,2.0,0
83012,1,1,0,0,0,2.0,-1
83013,1,0,0,0,-1,3.0,1
83014,0,0,0,-1,1,2.0,0
83015,0,0,-1,1,0,2.0,-1
83016,0,-1,1,0,-1,4.0,-1
83017,-1,1,0,-1,-1,8.0,0
83018,1,0,-1,-1,0,8.0,0
83019,0,-1,-1,0,0,8.0,-1
83020,-1,-1,0,0,-1,9.0,-1
83021,-1,0,0,-1,-1,10.0,-1
83022,0,0,-1,-1,-1,16.0,-1
83023,0,-1,-1,-1,-1,18.0,1
83024,-1,-1,-1,-1,1,17.0,-1
83025,-1,-1,-1,1,-1,29.0,0
83026,-1,-1,1,-1,0,29.0,-1
83027,-1,1,-1,0,-1,35.0,-1
83028,1,0,0,1,1,32.0,1
83029,0,0,1,1,1,24.0,0
83030,0,1,1,1,0,24.0,1
83031,1,1,1,0,1,23.0,1
83032,1,1,0,1,1,19.0,1
83033,1,0,1,1,1,16.0,0
83034,0,1,1,1,0,16.0,1
83035,1,1,1,0,1,14.0,-1
83036,1,1,0,1,-1,15.0,-1
83037,1,0,1,-1,-1,16.0,-1
83038,0,1,-1,-1,-1,21.0,-1
83039,1,-1,-1,-1,-1,22.0,-1
83040,-1,-1,-1,-1,-1,24.0,1
83041,-1,-1,-1,-1,1,23.0,0
83042,-1,-1,-1,1,0,23.0,0
83043,-1,-1,1,0,0,23.0,-1
83044,-1,1,0,0,-1,36.0,-1
83045,1,1,0,1,1,68.0,1
83046,1,0,1,1,1,63.0,1
83047,0,1,1,1,1,54.0,1
83048,1,1,1,1,1,51.0,1
83049,1,1,1,1,1,45.0,0
83050,1,1,1,1,0,45.0,1
83051,1,1,1,0,1,41.0,0
83052,1,1,0,1,0,41.0,0
83053,1,0,1,0,0,41.0,-1
83054,0,1,0,0,-1,48.0,-1
83055,1,0,0,-1,-1,62.0,-1
83056,0,0,-1,-1,-1,78.0,-1
