,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
14466,23.0,28.0,33.0,28.0,30.0,29.0,36.0,44.0,47.0,48.0,101.0
14467,2.0,22.0,39.0,30.0,24.0,31.0,30.0,30.0,35.0,36.0,38.0
14468,22.0,39.0,30.0,24.0,31.0,30.0,30.0,35.0,36.0,38.0,41.0
14469,39.0,30.0,24.0,31.0,30.0,30.0,35.0,36.0,38.0,41.0,56.0
14470,30.0,24.0,31.0,30.0,30.0,35.0,36.0,38.0,41.0,56.0,65.0
14471,24.0,31.0,30.0,30.0,35.0,36.0,38.0,41.0,56.0,65.0,81.0
14472,31.0,30.0,30.0,35.0,36.0,38.0,41.0,56.0,65.0,81.0,85.0
14473,30.0,30.0,35.0,36.0,38.0,41.0,56.0,65.0,81.0,85.0,96.0
14474,30.0,35.0,36.0,38.0,41.0,56.0,65.0,81.0,85.0,96.0,97.0
14475,35.0,36.0,38.0,41.0,56.0,65.0,81.0,85.0,96.0,97.0,101.0
14476,39.0,60.0,78.0,77.0,76.0,77.0,75.0,77.0,74.0,73.0,72.0
14477,60.0,78.0,77.0,76.0,77.0,75.0,77.0,74.0,73.0,72.0,72.0
14478,78.0,77.0,76.0,77.0,75.0,77.0,74.0,73.0,72.0,72.0,70.0
14479,77.0,76.0,77.0,75.0,77.0,74.0,73.0,72.0,72.0,70.0,69.0
14480,76.0,77.0,75.0,77.0,74.0,73.0,72.0,72.0,70.0,69.0,64.0
14481,77.0,75.0,77.0,74.0,73.0,72.0,72.0,70.0,69.0,64.0,66.0
14482,75.0,77.0,74.0,73.0,72.0,72.0,70.0,69.0,64.0,66.0,66.0
14483,77.0,74.0,73.0,72.0,72.0,70.0,69.0,64.0,66.0,66.0,71.0
14484,74.0,73.0,72.0,72.0,70.0,69.0,64.0,66.0,66.0,71.0,65.0
14485,73.0,72.0,72.0,70.0,69.0,64.0,66.0,66.0,71.0,65.0,57.0
14486,72.0,72.0,70.0,69.0,64.0,66.0,66.0,71.0,65.0,57.0,101.0
14487,96.0,75.0,70.0,67.0,63.0,62.0,61.0,52.0,52.0,48.0,52.0
14488,75.0,70.0,67.0,63.0,62.0,61.0,52.0,52.0,48.0,52.0,47.0
14489,70.0,67.0,63.0,62.0,61.0,52.0,52.0,48.0,52.0,47.0,45.0
14490,67.0,63.0,62.0,61.0,52.0,52.0,48.0,52.0,47.0,45.0,45.0
14491,63.0,62.0,61.0,52.0,52.0,48.0,52.0,47.0,45.0,45.0,46.0
14492,62.0,61.0,52.0,52.0,48.0,52.0,47.0,45.0,45.0,46.0,46.0
14493,61.0,52.0,52.0,48.0,52.0,47.0,45.0,45.0,46.0,46.0,39.0
14494,52.0,52.0,48.0,52.0,47.0,45.0,45.0,46.0,46.0,39.0,36.0
14495,52.0,48.0,52.0,47.0,45.0,45.0,46.0,46.0,39.0,36.0,36.0
14496,48.0,52.0,47.0,45.0,45.0,46.0,46.0,39.0,36.0,36.0,44.0
14497,52.0,47.0,45.0,45.0,46.0,46.0,39.0,36.0,36.0,44.0,101.0
14498,74.0,78.0,73.0,64.0,60.0,57.0,58.0,57.0,51.0,48.0,42.0
14499,78.0,73.0,64.0,60.0,57.0,58.0,57.0,51.0,48.0,42.0,48.0
14500,73.0,64.0,60.0,57.0,58.0,57.0,51.0,48.0,42.0,48.0,44.0
14501,64.0,60.0,57.0,58.0,57.0,51.0,48.0,42.0,48.0,44.0,47.0
14502,60.0,57.0,58.0,57.0,51.0,48.0,42.0,48.0,44.0,47.0,55.0
14503,57.0,58.0,57.0,51.0,48.0,42.0,48.0,44.0,47.0,55.0,60.0
14504,58.0,57.0,51.0,48.0,42.0,48.0,44.0,47.0,55.0,60.0,76.0
14505,57.0,51.0,48.0,42.0,48.0,44.0,47.0,55.0,60.0,76.0,101.0
14506,18.0,20.0,15.0,13.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0
14507,20.0,15.0,13.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0
14508,15.0,13.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,9.0
14509,13.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,9.0,7.0
14510,7.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,9.0,7.0,9.0
14511,6.0,6.0,6.0,4.0,5.0,6.0,6.0,9.0,7.0,9.0,8.0
14512,6.0,6.0,4.0,5.0,6.0,6.0,9.0,7.0,9.0,8.0,12.0
14513,6.0,4.0,5.0,6.0,6.0,9.0,7.0,9.0,8.0,12.0,13.0
14514,4.0,5.0,6.0,6.0,9.0,7.0,9.0,8.0,12.0,13.0,16.0
14515,5.0,6.0,6.0,9.0,7.0,9.0,8.0,12.0,13.0,16.0,25.0
14516,6.0,6.0,9.0,7.0,9.0,8.0,12.0,13.0,16.0,25.0,29.0
14517,6.0,9.0,7.0,9.0,8.0,12.0,13.0,16.0,25.0,29.0,36.0
14518,9.0,7.0,9.0,8.0,12.0,13.0,16.0,25.0,29.0,36.0,34.0
14519,7.0,9.0,8.0,12.0,13.0,16.0,25.0,29.0,36.0,34.0,39.0
14520,9.0,8.0,12.0,13.0,16.0,25.0,29.0,36.0,34.0,39.0,50.0
14521,8.0,12.0,13.0,16.0,25.0,29.0,36.0,34.0,39.0,50.0,101.0
14522,96.0,70.0,68.0,61.0,54.0,60.0,54.0,46.0,45.0,38.0,43.0
14523,70.0,68.0,61.0,54.0,60.0,54.0,46.0,45.0,38.0,43.0,48.0
14524,68.0,61.0,54.0,60.0,54.0,46.0,45.0,38.0,43.0,48.0,51.0
14525,61.0,54.0,60.0,54.0,46.0,45.0,38.0,43.0,48.0,51.0,41.0
14526,54.0,60.0,54.0,46.0,45.0,38.0,43.0,48.0,51.0,41.0,38.0
14527,60.0,54.0,46.0,45.0,38.0,43.0,48.0,51.0,41.0,38.0,41.0
14528,54.0,46.0,45.0,38.0,43.0,48.0,51.0,41.0,38.0,41.0,43.0
14529,46.0,45.0,38.0,43.0,48.0,51.0,41.0,38.0,41.0,43.0,45.0
14530,45.0,38.0,43.0,48.0,51.0,41.0,38.0,41.0,43.0,45.0,55.0
14531,38.0,43.0,48.0,51.0,41.0,38.0,41.0,43.0,45.0,55.0,61.0
14532,43.0,48.0,51.0,41.0,38.0,41.0,43.0,45.0,55.0,61.0,101.0
14533,96.0,88.0,97.0,94.0,74.0,66.0,56.0,51.0,52.0,52.0,53.0
14534,88.0,97.0,94.0,74.0,66.0,56.0,51.0,52.0,52.0,53.0,46.0
14535,97.0,94.0,74.0,66.0,56.0,51.0,52.0,52.0,53.0,46.0,49.0
14536,94.0,74.0,66.0,56.0,51.0,52.0,52.0,53.0,46.0,49.0,59.0
14537,74.0,66.0,56.0,51.0,52.0,52.0,53.0,46.0,49.0,59.0,62.0
14538,66.0,56.0,51.0,52.0,52.0,53.0,46.0,49.0,59.0,62.0,79.0
14539,56.0,51.0,52.0,52.0,53.0,46.0,49.0,59.0,62.0,79.0,93.0
14540,51.0,52.0,52.0,53.0,46.0,49.0,59.0,62.0,79.0,93.0,101.0
14541,93.0,75.0,69.0,57.0,56.0,45.0,41.0,27.0,22.0,20.0,13.0
14542,75.0,69.0,57.0,56.0,45.0,41.0,27.0,22.0,20.0,13.0,10.0
14543,69.0,57.0,56.0,45.0,41.0,27.0,22.0,20.0,13.0,10.0,9.0
14544,57.0,56.0,45.0,41.0,27.0,22.0,20.0,13.0,10.0,9.0,9.0
14545,56.0,45.0,41.0,27.0,22.0,20.0,13.0,10.0,9.0,9.0,7.0
14546,45.0,41.0,27.0,22.0,20.0,13.0,10.0,9.0,9.0,7.0,8.0
14547,41.0,27.0,22.0,20.0,13.0,10.0,9.0,9.0,7.0,8.0,10.0
14548,27.0,22.0,20.0,13.0,10.0,9.0,9.0,7.0,8.0,10.0,11.0
14549,22.0,20.0,13.0,10.0,9.0,9.0,7.0,8.0,10.0,11.0,12.0
14550,20.0,13.0,10.0,9.0,9.0,7.0,8.0,10.0,11.0,12.0,13.0
14551,13.0,10.0,9.0,9.0,7.0,8.0,10.0,11.0,12.0,13.0,18.0
14552,10.0,9.0,9.0,7.0,8.0,10.0,11.0,12.0,13.0,18.0,16.0
14553,9.0,9.0,7.0,8.0,10.0,11.0,12.0,13.0,18.0,16.0,19.0
14554,9.0,7.0,8.0,10.0,11.0,12.0,13.0,18.0,16.0,19.0,20.0
14555,7.0,8.0,10.0,11.0,12.0,13.0,18.0,16.0,19.0,20.0,23.0
14556,8.0,10.0,11.0,12.0,13.0,18.0,16.0,19.0,20.0,23.0,28.0
14557,10.0,11.0,12.0,13.0,18.0,16.0,19.0,20.0,23.0,28.0,31.0
14558,11.0,12.0,13.0,18.0,16.0,19.0,20.0,23.0,28.0,31.0,39.0
14559,12.0,13.0,18.0,16.0,19.0,20.0,23.0,28.0,31.0,39.0,40.0
14560,13.0,18.0,16.0,19.0,20.0,23.0,28.0,31.0,39.0,40.0,43.0
14561,18.0,16.0,19.0,20.0,23.0,28.0,31.0,39.0,40.0,43.0,101.0
14562,75.0,63.0,48.0,67.0,74.0,75.0,67.0,64.0,61.0,59.0,45.0
14563,63.0,48.0,67.0,74.0,75.0,67.0,64.0,61.0,59.0,45.0,35.0
14564,48.0,67.0,74.0,75.0,67.0,64.0,61.0,59.0,45.0,35.0,30.0
14565,67.0,74.0,75.0,67.0,64.0,61.0,59.0,45.0,35.0,30.0,24.0
14566,74.0,75.0,67.0,64.0,61.0,59.0,45.0,35.0,30.0,24.0,21.0
14567,75.0,67.0,64.0,61.0,59.0,45.0,35.0,30.0,24.0,21.0,20.0
14568,67.0,64.0,61.0,59.0,45.0,35.0,30.0,24.0,21.0,20.0,18.0
14569,64.0,61.0,59.0,45.0,35.0,30.0,24.0,21.0,20.0,18.0,15.0
14570,61.0,59.0,45.0,35.0,30.0,24.0,21.0,20.0,18.0,15.0,10.0
14571,59.0,45.0,35.0,30.0,24.0,21.0,20.0,18.0,15.0,10.0,8.0
14572,45.0,35.0,30.0,24.0,21.0,20.0,18.0,15.0,10.0,8.0,9.0
14573,35.0,30.0,24.0,21.0,20.0,18.0,15.0,10.0,8.0,9.0,9.0
14574,30.0,24.0,21.0,20.0,18.0,15.0,10.0,8.0,9.0,9.0,10.0
14575,24.0,21.0,20.0,18.0,15.0,10.0,8.0,9.0,9.0,10.0,7.0
14576,21.0,20.0,18.0,15.0,10.0,8.0,9.0,9.0,10.0,7.0,7.0
14577,20.0,18.0,15.0,10.0,8.0,9.0,9.0,10.0,7.0,7.0,8.0
14578,18.0,15.0,10.0,8.0,9.0,9.0,10.0,7.0,7.0,8.0,9.0
14579,15.0,10.0,8.0,9.0,9.0,10.0,7.0,7.0,8.0,9.0,9.0
14580,10.0,8.0,9.0,9.0,10.0,7.0,7.0,8.0,9.0,9.0,11.0
14581,8.0,9.0,9.0,10.0,7.0,7.0,8.0,9.0,9.0,11.0,12.0
14582,9.0,9.0,10.0,7.0,7.0,8.0,9.0,9.0,11.0,12.0,13.0
14583,9.0,10.0,7.0,7.0,8.0,9.0,9.0,11.0,12.0,13.0,20.0
14584,10.0,7.0,7.0,8.0,9.0,9.0,11.0,12.0,13.0,20.0,24.0
14585,7.0,7.0,8.0,9.0,9.0,11.0,12.0,13.0,20.0,24.0,28.0
14586,7.0,8.0,9.0,9.0,11.0,12.0,13.0,20.0,24.0,28.0,34.0
14587,8.0,9.0,9.0,11.0,12.0,13.0,20.0,24.0,28.0,34.0,28.0
14588,9.0,9.0,11.0,12.0,13.0,20.0,24.0,28.0,34.0,28.0,37.0
14589,9.0,11.0,12.0,13.0,20.0,24.0,28.0,34.0,28.0,37.0,40.0
14590,11.0,12.0,13.0,20.0,24.0,28.0,34.0,28.0,37.0,40.0,47.0
14591,12.0,13.0,20.0,24.0,28.0,34.0,28.0,37.0,40.0,47.0,101.0
14592,94.0,87.0,83.0,80.0,74.0,80.0,68.0,67.0,69.0,81.0,80.0
14593,87.0,83.0,80.0,74.0,80.0,68.0,67.0,69.0,81.0,80.0,101.0
14594,99.0,94.0,89.0,82.0,80.0,85.0,82.0,78.0,73.0,76.0,85.0
14595,94.0,89.0,82.0,80.0,85.0,82.0,78.0,73.0,76.0,85.0,84.0
14596,89.0,82.0,80.0,85.0,82.0,78.0,73.0,76.0,85.0,84.0,79.0
14597,82.0,80.0,85.0,82.0,78.0,73.0,76.0,85.0,84.0,79.0,101.0
14598,97.0,88.0,83.0,78.0,76.0,66.0,66.0,65.0,57.0,58.0,59.0
14599,88.0,83.0,78.0,76.0,66.0,66.0,65.0,57.0,58.0,59.0,56.0
14600,83.0,78.0,76.0,66.0,66.0,65.0,57.0,58.0,59.0,56.0,52.0
14601,78.0,76.0,66.0,66.0,65.0,57.0,58.0,59.0,56.0,52.0,52.0
14602,76.0,66.0,66.0,65.0,57.0,58.0,59.0,56.0,52.0,52.0,54.0
14603,66.0,66.0,65.0,57.0,58.0,59.0,56.0,52.0,52.0,54.0,51.0
14604,66.0,65.0,57.0,58.0,59.0,56.0,52.0,52.0,54.0,51.0,54.0
14605,65.0,57.0,58.0,59.0,56.0,52.0,52.0,54.0,51.0,54.0,57.0
14606,57.0,58.0,59.0,56.0,52.0,52.0,54.0,51.0,54.0,57.0,70.0
14607,58.0,59.0,56.0,52.0,52.0,54.0,51.0,54.0,57.0,70.0,79.0
14608,59.0,56.0,52.0,52.0,54.0,51.0,54.0,57.0,70.0,79.0,101.0
14609,95.0,77.0,74.0,65.0,66.0,60.0,55.0,55.0,49.0,51.0,43.0
14610,77.0,74.0,65.0,66.0,60.0,55.0,55.0,49.0,51.0,43.0,44.0
14611,74.0,65.0,66.0,60.0,55.0,55.0,49.0,51.0,43.0,44.0,55.0
14612,65.0,66.0,60.0,55.0,55.0,49.0,51.0,43.0,44.0,55.0,46.0
14613,66.0,60.0,55.0,55.0,49.0,51.0,43.0,44.0,55.0,46.0,47.0
14614,60.0,55.0,55.0,49.0,51.0,43.0,44.0,55.0,46.0,47.0,52.0
14615,55.0,55.0,49.0,51.0,43.0,44.0,55.0,46.0,47.0,52.0,56.0
14616,55.0,49.0,51.0,43.0,44.0,55.0,46.0,47.0,52.0,56.0,52.0
14617,49.0,51.0,43.0,44.0,55.0,46.0,47.0,52.0,56.0,52.0,58.0
14618,51.0,43.0,44.0,55.0,46.0,47.0,52.0,56.0,52.0,58.0,62.0
14619,43.0,44.0,55.0,46.0,47.0,52.0,56.0,52.0,58.0,62.0,101.0
14620,86.0,72.0,60.0,41.0,35.0,16.0,12.0,10.0,8.0,6.0,6.0
14621,72.0,60.0,41.0,35.0,16.0,12.0,10.0,8.0,6.0,6.0,4.0
14622,60.0,41.0,35.0,16.0,12.0,10.0,8.0,6.0,6.0,4.0,5.0
14623,41.0,35.0,16.0,12.0,10.0,8.0,6.0,6.0,4.0,5.0,3.0
14624,35.0,16.0,12.0,10.0,8.0,6.0,6.0,4.0,5.0,3.0,2.0
14625,16.0,12.0,10.0,8.0,6.0,6.0,4.0,5.0,3.0,2.0,2.0
14626,12.0,10.0,8.0,6.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0
14627,10.0,8.0,6.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0
14628,8.0,6.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0
14629,6.0,6.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
14630,6.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
14631,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
14632,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0
14633,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0
14634,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0
14635,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0
14636,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0
14637,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0
14638,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0,9.0
14639,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0,9.0,7.0
14640,3.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0,9.0,7.0,9.0
14641,3.0,4.0,5.0,6.0,6.0,6.0,7.0,9.0,7.0,9.0,9.0
14642,4.0,5.0,6.0,6.0,6.0,7.0,9.0,7.0,9.0,9.0,14.0
14643,5.0,6.0,6.0,6.0,7.0,9.0,7.0,9.0,9.0,14.0,18.0
14644,6.0,6.0,6.0,7.0,9.0,7.0,9.0,9.0,14.0,18.0,17.0
14645,6.0,6.0,7.0,9.0,7.0,9.0,9.0,14.0,18.0,17.0,18.0
14646,6.0,7.0,9.0,7.0,9.0,9.0,14.0,18.0,17.0,18.0,14.0
14647,7.0,9.0,7.0,9.0,9.0,14.0,18.0,17.0,18.0,14.0,17.0
14648,9.0,7.0,9.0,9.0,14.0,18.0,17.0,18.0,14.0,17.0,19.0
14649,7.0,9.0,9.0,14.0,18.0,17.0,18.0,14.0,17.0,19.0,23.0
14650,9.0,9.0,14.0,18.0,17.0,18.0,14.0,17.0,19.0,23.0,23.0
14651,9.0,14.0,18.0,17.0,18.0,14.0,17.0,19.0,23.0,23.0,24.0
14652,14.0,18.0,17.0,18.0,14.0,17.0,19.0,23.0,23.0,24.0,22.0
14653,18.0,17.0,18.0,14.0,17.0,19.0,23.0,23.0,24.0,22.0,29.0
14654,17.0,18.0,14.0,17.0,19.0,23.0,23.0,24.0,22.0,29.0,26.0
14655,18.0,14.0,17.0,19.0,23.0,23.0,24.0,22.0,29.0,26.0,28.0
14656,14.0,17.0,19.0,23.0,23.0,24.0,22.0,29.0,26.0,28.0,27.0
14657,17.0,19.0,23.0,23.0,24.0,22.0,29.0,26.0,28.0,27.0,31.0
14658,19.0,23.0,23.0,24.0,22.0,29.0,26.0,28.0,27.0,31.0,29.0
14659,23.0,23.0,24.0,22.0,29.0,26.0,28.0,27.0,31.0,29.0,27.0
14660,23.0,24.0,22.0,29.0,26.0,28.0,27.0,31.0,29.0,27.0,35.0
14661,24.0,22.0,29.0,26.0,28.0,27.0,31.0,29.0,27.0,35.0,39.0
14662,22.0,29.0,26.0,28.0,27.0,31.0,29.0,27.0,35.0,39.0,101.0
14663,71.0,36.0,25.0,16.0,11.0,8.0,8.0,8.0,7.0,5.0,6.0
14664,36.0,25.0,16.0,11.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0
14665,25.0,16.0,11.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0,7.0
14666,16.0,11.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0,7.0,8.0
14667,11.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0,7.0,8.0,11.0
14668,8.0,8.0,8.0,7.0,5.0,6.0,7.0,7.0,8.0,11.0,16.0
14669,8.0,8.0,7.0,5.0,6.0,7.0,7.0,8.0,11.0,16.0,15.0
14670,8.0,7.0,5.0,6.0,7.0,7.0,8.0,11.0,16.0,15.0,17.0
14671,7.0,5.0,6.0,7.0,7.0,8.0,11.0,16.0,15.0,17.0,24.0
14672,5.0,6.0,7.0,7.0,8.0,11.0,16.0,15.0,17.0,24.0,23.0
14673,6.0,7.0,7.0,8.0,11.0,16.0,15.0,17.0,24.0,23.0,29.0
14674,7.0,7.0,8.0,11.0,16.0,15.0,17.0,24.0,23.0,29.0,33.0
14675,7.0,8.0,11.0,16.0,15.0,17.0,24.0,23.0,29.0,33.0,44.0
14676,8.0,11.0,16.0,15.0,17.0,24.0,23.0,29.0,33.0,44.0,101.0
14677,73.0,65.0,63.0,60.0,55.0,50.0,51.0,52.0,55.0,52.0,55.0
14678,65.0,63.0,60.0,55.0,50.0,51.0,52.0,55.0,52.0,55.0,64.0
14679,63.0,60.0,55.0,50.0,51.0,52.0,55.0,52.0,55.0,64.0,63.0
14680,60.0,55.0,50.0,51.0,52.0,55.0,52.0,55.0,64.0,63.0,61.0
14681,55.0,50.0,51.0,52.0,55.0,52.0,55.0,64.0,63.0,61.0,70.0
14682,50.0,51.0,52.0,55.0,52.0,55.0,64.0,63.0,61.0,70.0,71.0
14683,51.0,52.0,55.0,52.0,55.0,64.0,63.0,61.0,70.0,71.0,75.0
14684,52.0,55.0,52.0,55.0,64.0,63.0,61.0,70.0,71.0,75.0,75.0
14685,55.0,52.0,55.0,64.0,63.0,61.0,70.0,71.0,75.0,75.0,82.0
14686,52.0,55.0,64.0,63.0,61.0,70.0,71.0,75.0,75.0,82.0,85.0
14687,55.0,64.0,63.0,61.0,70.0,71.0,75.0,75.0,82.0,85.0,101.0
14688,87.0,65.0,57.0,49.0,44.0,37.0,34.0,32.0,31.0,30.0,29.0
14689,65.0,57.0,49.0,44.0,37.0,34.0,32.0,31.0,30.0,29.0,32.0
14690,57.0,49.0,44.0,37.0,34.0,32.0,31.0,30.0,29.0,32.0,39.0
14691,49.0,44.0,37.0,34.0,32.0,31.0,30.0,29.0,32.0,39.0,31.0
14692,44.0,37.0,34.0,32.0,31.0,30.0,29.0,32.0,39.0,31.0,25.0
14693,37.0,34.0,32.0,31.0,30.0,29.0,32.0,39.0,31.0,25.0,36.0
14694,34.0,32.0,31.0,30.0,29.0,32.0,39.0,31.0,25.0,36.0,43.0
14695,32.0,31.0,30.0,29.0,32.0,39.0,31.0,25.0,36.0,43.0,60.0
14696,31.0,30.0,29.0,32.0,39.0,31.0,25.0,36.0,43.0,60.0,70.0
14697,30.0,29.0,32.0,39.0,31.0,25.0,36.0,43.0,60.0,70.0,75.0
14698,29.0,32.0,39.0,31.0,25.0,36.0,43.0,60.0,70.0,75.0,101.0
14699,69.0,71.0,68.0,62.0,61.0,62.0,59.0,59.0,57.0,63.0,62.0
14700,71.0,68.0,62.0,61.0,62.0,59.0,59.0,57.0,63.0,62.0,61.0
14701,68.0,62.0,61.0,62.0,59.0,59.0,57.0,63.0,62.0,61.0,65.0
14702,62.0,61.0,62.0,59.0,59.0,57.0,63.0,62.0,61.0,65.0,67.0
14703,61.0,62.0,59.0,59.0,57.0,63.0,62.0,61.0,65.0,67.0,66.0
14704,62.0,59.0,59.0,57.0,63.0,62.0,61.0,65.0,67.0,66.0,80.0
14705,59.0,59.0,57.0,63.0,62.0,61.0,65.0,67.0,66.0,80.0,101.0
14706,85.0,69.0,60.0,59.0,61.0,62.0,54.0,58.0,57.0,53.0,55.0
14707,69.0,60.0,59.0,61.0,62.0,54.0,58.0,57.0,53.0,55.0,59.0
14708,60.0,59.0,61.0,62.0,54.0,58.0,57.0,53.0,55.0,59.0,77.0
14709,59.0,61.0,62.0,54.0,58.0,57.0,53.0,55.0,59.0,77.0,84.0
14710,61.0,62.0,54.0,58.0,57.0,53.0,55.0,59.0,77.0,84.0,101.0
14711,71.0,27.0,26.0,22.0,17.0,14.0,14.0,14.0,14.0,15.0,18.0
14712,27.0,26.0,22.0,17.0,14.0,14.0,14.0,14.0,15.0,18.0,18.0
14713,26.0,22.0,17.0,14.0,14.0,14.0,14.0,15.0,18.0,18.0,22.0
14714,22.0,17.0,14.0,14.0,14.0,14.0,15.0,18.0,18.0,22.0,27.0
14715,17.0,14.0,14.0,14.0,14.0,15.0,18.0,18.0,22.0,27.0,32.0
14716,14.0,14.0,14.0,14.0,15.0,18.0,18.0,22.0,27.0,32.0,37.0
14717,14.0,14.0,14.0,15.0,18.0,18.0,22.0,27.0,32.0,37.0,46.0
14718,14.0,14.0,15.0,18.0,18.0,22.0,27.0,32.0,37.0,46.0,55.0
14719,14.0,15.0,18.0,18.0,22.0,27.0,32.0,37.0,46.0,55.0,60.0
14720,15.0,18.0,18.0,22.0,27.0,32.0,37.0,46.0,55.0,60.0,65.0
14721,18.0,18.0,22.0,27.0,32.0,37.0,46.0,55.0,60.0,65.0,101.0
14722,87.0,56.0,57.0,61.0,61.0,67.0,76.0,77.0,80.0,85.0,89.0
14723,56.0,57.0,61.0,61.0,67.0,76.0,77.0,80.0,85.0,89.0,85.0
14724,57.0,61.0,61.0,67.0,76.0,77.0,80.0,85.0,89.0,85.0,80.0
14725,61.0,61.0,67.0,76.0,77.0,80.0,85.0,89.0,85.0,80.0,66.0
14726,61.0,67.0,76.0,77.0,80.0,85.0,89.0,85.0,80.0,66.0,58.0
14727,67.0,76.0,77.0,80.0,85.0,89.0,85.0,80.0,66.0,58.0,48.0
14728,76.0,77.0,80.0,85.0,89.0,85.0,80.0,66.0,58.0,48.0,33.0
14729,77.0,80.0,85.0,89.0,85.0,80.0,66.0,58.0,48.0,33.0,27.0
14730,80.0,85.0,89.0,85.0,80.0,66.0,58.0,48.0,33.0,27.0,23.0
14731,85.0,89.0,85.0,80.0,66.0,58.0,48.0,33.0,27.0,23.0,18.0
14732,89.0,85.0,80.0,66.0,58.0,48.0,33.0,27.0,23.0,18.0,15.0
14733,85.0,80.0,66.0,58.0,48.0,33.0,27.0,23.0,18.0,15.0,14.0
14734,80.0,66.0,58.0,48.0,33.0,27.0,23.0,18.0,15.0,14.0,14.0
14735,66.0,58.0,48.0,33.0,27.0,23.0,18.0,15.0,14.0,14.0,14.0
14736,58.0,48.0,33.0,27.0,23.0,18.0,15.0,14.0,14.0,14.0,18.0
14737,48.0,33.0,27.0,23.0,18.0,15.0,14.0,14.0,14.0,18.0,17.0
14738,33.0,27.0,23.0,18.0,15.0,14.0,14.0,14.0,18.0,17.0,22.0
14739,27.0,23.0,18.0,15.0,14.0,14.0,14.0,18.0,17.0,22.0,27.0
14740,23.0,18.0,15.0,14.0,14.0,14.0,18.0,17.0,22.0,27.0,31.0
14741,18.0,15.0,14.0,14.0,14.0,18.0,17.0,22.0,27.0,31.0,37.0
14742,15.0,14.0,14.0,14.0,18.0,17.0,22.0,27.0,31.0,37.0,30.0
14743,14.0,14.0,14.0,18.0,17.0,22.0,27.0,31.0,37.0,30.0,40.0
14744,14.0,14.0,18.0,17.0,22.0,27.0,31.0,37.0,30.0,40.0,101.0
14745,67.0,64.0,53.0,46.0,47.0,46.0,48.0,45.0,46.0,45.0,47.0
14746,64.0,53.0,46.0,47.0,46.0,48.0,45.0,46.0,45.0,47.0,47.0
14747,53.0,46.0,47.0,46.0,48.0,45.0,46.0,45.0,47.0,47.0,53.0
14748,46.0,47.0,46.0,48.0,45.0,46.0,45.0,47.0,47.0,53.0,57.0
14749,47.0,46.0,48.0,45.0,46.0,45.0,47.0,47.0,53.0,57.0,60.0
14750,46.0,48.0,45.0,46.0,45.0,47.0,47.0,53.0,57.0,60.0,71.0
14751,48.0,45.0,46.0,45.0,47.0,47.0,53.0,57.0,60.0,71.0,78.0
14752,45.0,46.0,45.0,47.0,47.0,53.0,57.0,60.0,71.0,78.0,90.0
14753,46.0,45.0,47.0,47.0,53.0,57.0,60.0,71.0,78.0,90.0,96.0
14754,45.0,47.0,47.0,53.0,57.0,60.0,71.0,78.0,90.0,96.0,99.0
14755,47.0,47.0,53.0,57.0,60.0,71.0,78.0,90.0,96.0,99.0,101.0
14756,56.0,27.0,55.0,55.0,49.0,46.0,45.0,56.0,49.0,44.0,45.0
14757,27.0,55.0,55.0,49.0,46.0,45.0,56.0,49.0,44.0,45.0,47.0
14758,55.0,55.0,49.0,46.0,45.0,56.0,49.0,44.0,45.0,47.0,52.0
14759,55.0,49.0,46.0,45.0,56.0,49.0,44.0,45.0,47.0,52.0,52.0
14760,49.0,46.0,45.0,56.0,49.0,44.0,45.0,47.0,52.0,52.0,65.0
14761,46.0,45.0,56.0,49.0,44.0,45.0,47.0,52.0,52.0,65.0,71.0
