,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
55152,51.0,39.0,45.0,51.0,58.0,75.0,82.0,67.0
55153,39.0,45.0,51.0,58.0,75.0,82.0,67.0,57.0
55154,45.0,51.0,58.0,75.0,82.0,67.0,57.0,64.0
55155,51.0,58.0,75.0,82.0,67.0,57.0,64.0,70.0
55156,58.0,75.0,82.0,67.0,57.0,64.0,70.0,80.0
55157,75.0,82.0,67.0,57.0,64.0,70.0,80.0,80.0
55158,82.0,67.0,57.0,64.0,70.0,80.0,80.0,86.0
55159,67.0,57.0,64.0,70.0,80.0,80.0,86.0,86.0
55160,57.0,64.0,70.0,80.0,80.0,86.0,86.0,86.0
55161,64.0,70.0,80.0,80.0,86.0,86.0,86.0,90.0
55162,70.0,80.0,80.0,86.0,86.0,86.0,90.0,101.0
55163,86.0,86.0,77.0,76.0,64.0,58.0,50.0,46.0
55164,86.0,77.0,76.0,64.0,58.0,50.0,46.0,48.0
55165,77.0,76.0,64.0,58.0,50.0,46.0,48.0,55.0
55166,76.0,64.0,58.0,50.0,46.0,48.0,55.0,65.0
55167,64.0,58.0,50.0,46.0,48.0,55.0,65.0,88.0
55168,58.0,50.0,46.0,48.0,55.0,65.0,88.0,100.0
55169,50.0,46.0,48.0,55.0,65.0,88.0,100.0,101.0
55170,88.0,84.0,78.0,72.0,71.0,78.0,73.0,73.0
55171,84.0,78.0,72.0,71.0,78.0,73.0,73.0,71.0
55172,78.0,72.0,71.0,78.0,73.0,73.0,71.0,75.0
55173,72.0,71.0,78.0,73.0,73.0,71.0,75.0,70.0
55174,71.0,78.0,73.0,73.0,71.0,75.0,70.0,74.0
55175,78.0,73.0,73.0,71.0,75.0,70.0,74.0,86.0
55176,73.0,73.0,71.0,75.0,70.0,74.0,86.0,94.0
55177,73.0,71.0,75.0,70.0,74.0,86.0,94.0,101.0
55178,1.0,1.0,3.0,8.0,17.0,23.0,40.0,46.0
55179,1.0,3.0,8.0,17.0,23.0,40.0,46.0,58.0
55180,3.0,8.0,17.0,23.0,40.0,46.0,58.0,65.0
55181,8.0,17.0,23.0,40.0,46.0,58.0,65.0,80.0
55182,17.0,23.0,40.0,46.0,58.0,65.0,80.0,87.0
55183,23.0,40.0,46.0,58.0,65.0,80.0,87.0,89.0
55184,40.0,46.0,58.0,65.0,80.0,87.0,89.0,96.0
55185,46.0,58.0,65.0,80.0,87.0,89.0,96.0,98.0
55186,58.0,65.0,80.0,87.0,89.0,96.0,98.0,97.0
55187,65.0,80.0,87.0,89.0,96.0,98.0,97.0,101.0
55188,69.0,50.0,43.0,35.0,29.0,28.0,26.0,21.0
55189,50.0,43.0,35.0,29.0,28.0,26.0,21.0,21.0
55190,43.0,35.0,29.0,28.0,26.0,21.0,21.0,28.0
55191,35.0,29.0,28.0,26.0,21.0,21.0,28.0,54.0
55192,29.0,28.0,26.0,21.0,21.0,28.0,54.0,76.0
55193,28.0,26.0,21.0,21.0,28.0,54.0,76.0,99.0
55194,26.0,21.0,21.0,28.0,54.0,76.0,99.0,101.0
55195,87.0,72.0,59.0,46.0,32.0,1.0,1.0,2.0
55196,72.0,59.0,46.0,32.0,1.0,1.0,2.0,2.0
55197,59.0,46.0,32.0,1.0,1.0,2.0,2.0,4.0
55198,46.0,32.0,1.0,1.0,2.0,2.0,4.0,3.0
55199,32.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0
55200,1.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0
55201,1.0,2.0,2.0,4.0,3.0,5.0,6.0,8.0
55202,2.0,2.0,4.0,3.0,5.0,6.0,8.0,17.0
55203,2.0,4.0,3.0,5.0,6.0,8.0,17.0,20.0
55204,4.0,3.0,5.0,6.0,8.0,17.0,20.0,25.0
55205,3.0,5.0,6.0,8.0,17.0,20.0,25.0,25.0
55206,5.0,6.0,8.0,17.0,20.0,25.0,25.0,26.0
55207,6.0,8.0,17.0,20.0,25.0,25.0,26.0,27.0
55208,8.0,17.0,20.0,25.0,25.0,26.0,27.0,29.0
55209,17.0,20.0,25.0,25.0,26.0,27.0,29.0,30.0
55210,20.0,25.0,25.0,26.0,27.0,29.0,30.0,46.0
55211,25.0,25.0,26.0,27.0,29.0,30.0,46.0,101.0
55212,98.0,93.0,82.0,80.0,74.0,83.0,70.0,64.0
55213,93.0,82.0,80.0,74.0,83.0,70.0,64.0,60.0
55214,82.0,80.0,74.0,83.0,70.0,64.0,60.0,54.0
55215,80.0,74.0,83.0,70.0,64.0,60.0,54.0,52.0
55216,74.0,83.0,70.0,64.0,60.0,54.0,52.0,51.0
55217,83.0,70.0,64.0,60.0,54.0,52.0,51.0,45.0
55218,70.0,64.0,60.0,54.0,52.0,51.0,45.0,43.0
55219,64.0,60.0,54.0,52.0,51.0,45.0,43.0,38.0
55220,60.0,54.0,52.0,51.0,45.0,43.0,38.0,30.0
55221,54.0,52.0,51.0,45.0,43.0,38.0,30.0,30.0
55222,52.0,51.0,45.0,43.0,38.0,30.0,30.0,27.0
55223,51.0,45.0,43.0,38.0,30.0,30.0,27.0,27.0
55224,45.0,43.0,38.0,30.0,30.0,27.0,27.0,27.0
55225,43.0,38.0,30.0,30.0,27.0,27.0,27.0,34.0
55226,38.0,30.0,30.0,27.0,27.0,27.0,34.0,28.0
55227,30.0,30.0,27.0,27.0,27.0,34.0,28.0,27.0
55228,30.0,27.0,27.0,27.0,34.0,28.0,27.0,25.0
55229,27.0,27.0,27.0,34.0,28.0,27.0,25.0,25.0
55230,27.0,27.0,34.0,28.0,27.0,25.0,25.0,25.0
55231,27.0,34.0,28.0,27.0,25.0,25.0,25.0,25.0
55232,34.0,28.0,27.0,25.0,25.0,25.0,25.0,25.0
55233,28.0,27.0,25.0,25.0,25.0,25.0,25.0,26.0
55234,27.0,25.0,25.0,25.0,25.0,25.0,26.0,30.0
55235,25.0,25.0,25.0,25.0,25.0,26.0,30.0,32.0
55236,25.0,25.0,25.0,25.0,26.0,30.0,32.0,28.0
55237,25.0,25.0,25.0,26.0,30.0,32.0,28.0,24.0
55238,25.0,25.0,26.0,30.0,32.0,28.0,24.0,28.0
55239,25.0,26.0,30.0,32.0,28.0,24.0,28.0,31.0
55240,26.0,30.0,32.0,28.0,24.0,28.0,31.0,29.0
55241,30.0,32.0,28.0,24.0,28.0,31.0,29.0,39.0
55242,32.0,28.0,24.0,28.0,31.0,29.0,39.0,40.0
55243,28.0,24.0,28.0,31.0,29.0,39.0,40.0,40.0
55244,24.0,28.0,31.0,29.0,39.0,40.0,40.0,47.0
55245,28.0,31.0,29.0,39.0,40.0,40.0,47.0,101.0
55246,90.0,78.0,74.0,64.0,59.0,47.0,44.0,42.0
55247,78.0,74.0,64.0,59.0,47.0,44.0,42.0,35.0
55248,74.0,64.0,59.0,47.0,44.0,42.0,35.0,45.0
55249,64.0,59.0,47.0,44.0,42.0,35.0,45.0,31.0
55250,59.0,47.0,44.0,42.0,35.0,45.0,31.0,31.0
55251,47.0,44.0,42.0,35.0,45.0,31.0,31.0,31.0
55252,44.0,42.0,35.0,45.0,31.0,31.0,31.0,31.0
55253,42.0,35.0,45.0,31.0,31.0,31.0,31.0,31.0
55254,35.0,45.0,31.0,31.0,31.0,31.0,31.0,26.0
55255,45.0,31.0,31.0,31.0,31.0,31.0,26.0,31.0
55256,31.0,31.0,31.0,31.0,31.0,26.0,31.0,28.0
55257,31.0,31.0,31.0,31.0,26.0,31.0,28.0,29.0
55258,31.0,31.0,31.0,26.0,31.0,28.0,29.0,28.0
55259,31.0,31.0,26.0,31.0,28.0,29.0,28.0,25.0
55260,31.0,26.0,31.0,28.0,29.0,28.0,25.0,22.0
55261,26.0,31.0,28.0,29.0,28.0,25.0,22.0,19.0
55262,31.0,28.0,29.0,28.0,25.0,22.0,19.0,16.0
55263,28.0,29.0,28.0,25.0,22.0,19.0,16.0,16.0
55264,29.0,28.0,25.0,22.0,19.0,16.0,16.0,16.0
55265,28.0,25.0,22.0,19.0,16.0,16.0,16.0,16.0
55266,25.0,22.0,19.0,16.0,16.0,16.0,16.0,13.0
55267,22.0,19.0,16.0,16.0,16.0,16.0,13.0,12.0
55268,19.0,16.0,16.0,16.0,16.0,13.0,12.0,7.0
55269,16.0,16.0,16.0,16.0,13.0,12.0,7.0,7.0
55270,16.0,16.0,16.0,13.0,12.0,7.0,7.0,7.0
55271,16.0,16.0,13.0,12.0,7.0,7.0,7.0,8.0
55272,16.0,13.0,12.0,7.0,7.0,7.0,8.0,8.0
55273,13.0,12.0,7.0,7.0,7.0,8.0,8.0,9.0
55274,12.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0
55275,7.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0
55276,7.0,7.0,8.0,8.0,9.0,9.0,7.0,11.0
55277,7.0,8.0,8.0,9.0,9.0,7.0,11.0,13.0
55278,8.0,8.0,9.0,9.0,7.0,11.0,13.0,13.0
55279,8.0,9.0,9.0,7.0,11.0,13.0,13.0,14.0
55280,9.0,9.0,7.0,11.0,13.0,13.0,14.0,14.0
55281,9.0,7.0,11.0,13.0,13.0,14.0,14.0,14.0
55282,7.0,11.0,13.0,13.0,14.0,14.0,14.0,16.0
55283,11.0,13.0,13.0,14.0,14.0,14.0,16.0,27.0
55284,13.0,13.0,14.0,14.0,14.0,16.0,27.0,32.0
55285,13.0,14.0,14.0,14.0,16.0,27.0,32.0,41.0
55286,14.0,14.0,14.0,16.0,27.0,32.0,41.0,47.0
55287,14.0,14.0,16.0,27.0,32.0,41.0,47.0,101.0
55288,64.0,52.0,36.0,25.0,21.0,19.0,18.0,17.0
55289,52.0,36.0,25.0,21.0,19.0,18.0,17.0,17.0
55290,36.0,25.0,21.0,19.0,18.0,17.0,17.0,17.0
55291,25.0,21.0,19.0,18.0,17.0,17.0,17.0,15.0
55292,21.0,19.0,18.0,17.0,17.0,17.0,15.0,18.0
55293,19.0,18.0,17.0,17.0,17.0,15.0,18.0,20.0
55294,18.0,17.0,17.0,17.0,15.0,18.0,20.0,23.0
55295,17.0,17.0,17.0,15.0,18.0,20.0,23.0,26.0
55296,17.0,17.0,15.0,18.0,20.0,23.0,26.0,34.0
55297,17.0,15.0,18.0,20.0,23.0,26.0,34.0,42.0
55298,15.0,18.0,20.0,23.0,26.0,34.0,42.0,43.0
55299,18.0,20.0,23.0,26.0,34.0,42.0,43.0,54.0
55300,20.0,23.0,26.0,34.0,42.0,43.0,54.0,57.0
55301,23.0,26.0,34.0,42.0,43.0,54.0,57.0,101.0
55302,66.0,53.0,34.0,27.0,24.0,19.0,12.0,10.0
55303,53.0,34.0,27.0,24.0,19.0,12.0,10.0,6.0
55304,34.0,27.0,24.0,19.0,12.0,10.0,6.0,6.0
55305,27.0,24.0,19.0,12.0,10.0,6.0,6.0,5.0
55306,24.0,19.0,12.0,10.0,6.0,6.0,5.0,6.0
55307,19.0,12.0,10.0,6.0,6.0,5.0,6.0,6.0
55308,12.0,10.0,6.0,6.0,5.0,6.0,6.0,5.0
55309,10.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
55310,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0
55311,6.0,5.0,6.0,6.0,5.0,5.0,7.0,7.0
55312,5.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0
55313,6.0,6.0,5.0,5.0,7.0,7.0,7.0,10.0
55314,6.0,5.0,5.0,7.0,7.0,7.0,10.0,8.0
55315,5.0,5.0,7.0,7.0,7.0,10.0,8.0,10.0
55316,5.0,7.0,7.0,7.0,10.0,8.0,10.0,12.0
55317,7.0,7.0,7.0,10.0,8.0,10.0,12.0,13.0
55318,7.0,7.0,10.0,8.0,10.0,12.0,13.0,12.0
55319,7.0,10.0,8.0,10.0,12.0,13.0,12.0,13.0
55320,10.0,8.0,10.0,12.0,13.0,12.0,13.0,16.0
55321,8.0,10.0,12.0,13.0,12.0,13.0,16.0,20.0
55322,10.0,12.0,13.0,12.0,13.0,16.0,20.0,19.0
55323,12.0,13.0,12.0,13.0,16.0,20.0,19.0,20.0
55324,13.0,12.0,13.0,16.0,20.0,19.0,20.0,22.0
55325,12.0,13.0,16.0,20.0,19.0,20.0,22.0,22.0
55326,13.0,16.0,20.0,19.0,20.0,22.0,22.0,25.0
55327,16.0,20.0,19.0,20.0,22.0,22.0,25.0,24.0
55328,20.0,19.0,20.0,22.0,22.0,25.0,24.0,26.0
55329,19.0,20.0,22.0,22.0,25.0,24.0,26.0,27.0
55330,20.0,22.0,22.0,25.0,24.0,26.0,27.0,29.0
55331,22.0,22.0,25.0,24.0,26.0,27.0,29.0,31.0
55332,22.0,25.0,24.0,26.0,27.0,29.0,31.0,31.0
55333,25.0,24.0,26.0,27.0,29.0,31.0,31.0,31.0
55334,24.0,26.0,27.0,29.0,31.0,31.0,31.0,38.0
55335,26.0,27.0,29.0,31.0,31.0,31.0,38.0,42.0
55336,27.0,29.0,31.0,31.0,31.0,38.0,42.0,46.0
55337,29.0,31.0,31.0,31.0,38.0,42.0,46.0,49.0
55338,31.0,31.0,31.0,38.0,42.0,46.0,49.0,101.0
55339,62.0,46.0,38.0,28.0,25.0,20.0,16.0,13.0
55340,46.0,38.0,28.0,25.0,20.0,16.0,13.0,11.0
55341,38.0,28.0,25.0,20.0,16.0,13.0,11.0,10.0
55342,28.0,25.0,20.0,16.0,13.0,11.0,10.0,18.0
55343,25.0,20.0,16.0,13.0,11.0,10.0,18.0,32.0
55344,20.0,16.0,13.0,11.0,10.0,18.0,32.0,42.0
55345,16.0,13.0,11.0,10.0,18.0,32.0,42.0,58.0
55346,13.0,11.0,10.0,18.0,32.0,42.0,58.0,74.0
55347,11.0,10.0,18.0,32.0,42.0,58.0,74.0,94.0
55348,10.0,18.0,32.0,42.0,58.0,74.0,94.0,101.0
55349,7.0,7.0,7.0,17.0,35.0,58.0,70.0,81.0
55350,7.0,7.0,17.0,35.0,58.0,70.0,81.0,100.0
55351,7.0,17.0,35.0,58.0,70.0,81.0,100.0,101.0
55352,73.0,67.0,62.0,54.0,52.0,54.0,53.0,53.0
55353,67.0,62.0,54.0,52.0,54.0,53.0,53.0,46.0
55354,62.0,54.0,52.0,54.0,53.0,53.0,46.0,41.0
55355,54.0,52.0,54.0,53.0,53.0,46.0,41.0,40.0
55356,52.0,54.0,53.0,53.0,46.0,41.0,40.0,39.0
55357,54.0,53.0,53.0,46.0,41.0,40.0,39.0,42.0
55358,53.0,53.0,46.0,41.0,40.0,39.0,42.0,44.0
55359,53.0,46.0,41.0,40.0,39.0,42.0,44.0,56.0
55360,46.0,41.0,40.0,39.0,42.0,44.0,56.0,72.0
55361,41.0,40.0,39.0,42.0,44.0,56.0,72.0,84.0
55362,40.0,39.0,42.0,44.0,56.0,72.0,84.0,93.0
55363,39.0,42.0,44.0,56.0,72.0,84.0,93.0,93.0
55364,42.0,44.0,56.0,72.0,84.0,93.0,93.0,100.0
55365,44.0,56.0,72.0,84.0,93.0,93.0,100.0,101.0
55366,22.0,22.0,20.0,45.0,87.0,71.0,95.0,101.0
55367,89.0,76.0,67.0,63.0,54.0,57.0,86.0,101.0
55368,35.0,17.0,7.0,2.0,2.0,1.0,3.0,3.0
55369,17.0,7.0,2.0,2.0,1.0,3.0,3.0,4.0
55370,7.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0
55371,2.0,2.0,1.0,3.0,3.0,4.0,5.0,11.0
55372,2.0,1.0,3.0,3.0,4.0,5.0,11.0,15.0
55373,1.0,3.0,3.0,4.0,5.0,11.0,15.0,22.0
55374,3.0,3.0,4.0,5.0,11.0,15.0,22.0,30.0
55375,3.0,4.0,5.0,11.0,15.0,22.0,30.0,42.0
55376,4.0,5.0,11.0,15.0,22.0,30.0,42.0,57.0
55377,5.0,11.0,15.0,22.0,30.0,42.0,57.0,59.0
55378,11.0,15.0,22.0,30.0,42.0,57.0,59.0,68.0
55379,15.0,22.0,30.0,42.0,57.0,59.0,68.0,73.0
55380,22.0,30.0,42.0,57.0,59.0,68.0,73.0,88.0
55381,30.0,42.0,57.0,59.0,68.0,73.0,88.0,101.0
55382,82.0,70.0,70.0,67.0,57.0,57.0,61.0,68.0
55383,70.0,70.0,67.0,57.0,57.0,61.0,68.0,82.0
55384,70.0,67.0,57.0,57.0,61.0,68.0,82.0,101.0
55385,75.0,66.0,65.0,63.0,59.0,58.0,67.0,70.0
55386,66.0,65.0,63.0,59.0,58.0,67.0,70.0,75.0
55387,65.0,63.0,59.0,58.0,67.0,70.0,75.0,77.0
55388,63.0,59.0,58.0,67.0,70.0,75.0,77.0,80.0
55389,59.0,58.0,67.0,70.0,75.0,77.0,80.0,91.0
55390,58.0,67.0,70.0,75.0,77.0,80.0,91.0,96.0
55391,67.0,70.0,75.0,77.0,80.0,91.0,96.0,96.0
55392,70.0,75.0,77.0,80.0,91.0,96.0,96.0,101.0
55393,67.0,51.0,41.0,38.0,24.0,14.0,17.0,17.0
55394,51.0,41.0,38.0,24.0,14.0,17.0,17.0,14.0
55395,41.0,38.0,24.0,14.0,17.0,17.0,14.0,12.0
55396,38.0,24.0,14.0,17.0,17.0,14.0,12.0,11.0
55397,24.0,14.0,17.0,17.0,14.0,12.0,11.0,15.0
55398,14.0,17.0,17.0,14.0,12.0,11.0,15.0,15.0
55399,17.0,17.0,14.0,12.0,11.0,15.0,15.0,15.0
55400,17.0,14.0,12.0,11.0,15.0,15.0,15.0,16.0
55401,14.0,12.0,11.0,15.0,15.0,15.0,16.0,27.0
55402,12.0,11.0,15.0,15.0,15.0,16.0,27.0,35.0
55403,11.0,15.0,15.0,15.0,16.0,27.0,35.0,33.0
55404,15.0,15.0,15.0,16.0,27.0,35.0,33.0,37.0
55405,15.0,15.0,16.0,27.0,35.0,33.0,37.0,38.0
55406,15.0,16.0,27.0,35.0,33.0,37.0,38.0,36.0
55407,16.0,27.0,35.0,33.0,37.0,38.0,36.0,37.0
55408,27.0,35.0,33.0,37.0,38.0,36.0,37.0,40.0
55409,35.0,33.0,37.0,38.0,36.0,37.0,40.0,41.0
55410,33.0,37.0,38.0,36.0,37.0,40.0,41.0,47.0
55411,37.0,38.0,36.0,37.0,40.0,41.0,47.0,44.0
55412,38.0,36.0,37.0,40.0,41.0,47.0,44.0,45.0
55413,36.0,37.0,40.0,41.0,47.0,44.0,45.0,48.0
55414,37.0,40.0,41.0,47.0,44.0,45.0,48.0,101.0
55415,33.0,23.0,23.0,23.0,23.0,22.0,22.0,15.0
55416,23.0,23.0,23.0,23.0,22.0,22.0,15.0,13.0
55417,23.0,23.0,23.0,22.0,22.0,15.0,13.0,17.0
55418,23.0,23.0,22.0,22.0,15.0,13.0,17.0,17.0
55419,23.0,22.0,22.0,15.0,13.0,17.0,17.0,18.0
55420,22.0,22.0,15.0,13.0,17.0,17.0,18.0,22.0
55421,22.0,15.0,13.0,17.0,17.0,18.0,22.0,28.0
55422,15.0,13.0,17.0,17.0,18.0,22.0,28.0,45.0
55423,13.0,17.0,17.0,18.0,22.0,28.0,45.0,53.0
55424,17.0,17.0,18.0,22.0,28.0,45.0,53.0,65.0
55425,17.0,18.0,22.0,28.0,45.0,53.0,65.0,101.0
55426,74.0,63.0,35.0,26.0,26.0,23.0,20.0,16.0
55427,63.0,35.0,26.0,26.0,23.0,20.0,16.0,13.0
55428,35.0,26.0,26.0,23.0,20.0,16.0,13.0,10.0
55429,26.0,26.0,23.0,20.0,16.0,13.0,10.0,6.0
55430,26.0,23.0,20.0,16.0,13.0,10.0,6.0,6.0
55431,23.0,20.0,16.0,13.0,10.0,6.0,6.0,5.0
55432,20.0,16.0,13.0,10.0,6.0,6.0,5.0,4.0
55433,16.0,13.0,10.0,6.0,6.0,5.0,4.0,4.0
55434,13.0,10.0,6.0,6.0,5.0,4.0,4.0,4.0
55435,10.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0
55436,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0
55437,6.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0
55438,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
55439,4.0,4.0,4.0,3.0,3.0,4.0,3.0,7.0
55440,4.0,4.0,3.0,3.0,4.0,3.0,7.0,8.0
55441,4.0,3.0,3.0,4.0,3.0,7.0,8.0,13.0
55442,3.0,3.0,4.0,3.0,7.0,8.0,13.0,17.0
55443,3.0,4.0,3.0,7.0,8.0,13.0,17.0,24.0
55444,4.0,3.0,7.0,8.0,13.0,17.0,24.0,31.0
55445,3.0,7.0,8.0,13.0,17.0,24.0,31.0,43.0
55446,7.0,8.0,13.0,17.0,24.0,31.0,43.0,46.0
55447,8.0,13.0,17.0,24.0,31.0,43.0,46.0,101.0
55448,73.0,61.0,45.0,35.0,29.0,24.0,19.0,17.0
55449,61.0,45.0,35.0,29.0,24.0,19.0,17.0,13.0
55450,45.0,35.0,29.0,24.0,19.0,17.0,13.0,13.0
55451,35.0,29.0,24.0,19.0,17.0,13.0,13.0,13.0
55452,29.0,24.0,19.0,17.0,13.0,13.0,13.0,16.0
55453,24.0,19.0,17.0,13.0,13.0,13.0,16.0,20.0
55454,19.0,17.0,13.0,13.0,13.0,16.0,20.0,24.0
55455,17.0,13.0,13.0,13.0,16.0,20.0,24.0,29.0
55456,13.0,13.0,13.0,16.0,20.0,24.0,29.0,37.0
55457,13.0,13.0,16.0,20.0,24.0,29.0,37.0,46.0
55458,13.0,16.0,20.0,24.0,29.0,37.0,46.0,50.0
55459,16.0,20.0,24.0,29.0,37.0,46.0,50.0,55.0
55460,20.0,24.0,29.0,37.0,46.0,50.0,55.0,55.0
55461,24.0,29.0,37.0,46.0,50.0,55.0,55.0,101.0
55462,79.0,66.0,54.0,43.0,33.0,35.0,27.0,26.0
55463,66.0,54.0,43.0,33.0,35.0,27.0,26.0,18.0
55464,54.0,43.0,33.0,35.0,27.0,26.0,18.0,22.0
55465,43.0,33.0,35.0,27.0,26.0,18.0,22.0,20.0
55466,33.0,35.0,27.0,26.0,18.0,22.0,20.0,17.0
55467,35.0,27.0,26.0,18.0,22.0,20.0,17.0,21.0
55468,27.0,26.0,18.0,22.0,20.0,17.0,21.0,25.0
55469,26.0,18.0,22.0,20.0,17.0,21.0,25.0,27.0
55470,18.0,22.0,20.0,17.0,21.0,25.0,27.0,33.0
55471,22.0,20.0,17.0,21.0,25.0,27.0,33.0,47.0
55472,20.0,17.0,21.0,25.0,27.0,33.0,47.0,55.0
55473,17.0,21.0,25.0,27.0,33.0,47.0,55.0,62.0
55474,21.0,25.0,27.0,33.0,47.0,55.0,62.0,65.0
55475,25.0,27.0,33.0,47.0,55.0,62.0,65.0,101.0
55476,73.0,63.0,57.0,55.0,45.0,43.0,40.0,33.0
55477,63.0,57.0,55.0,45.0,43.0,40.0,33.0,33.0
55478,57.0,55.0,45.0,43.0,40.0,33.0,33.0,31.0
55479,55.0,45.0,43.0,40.0,33.0,33.0,31.0,34.0
55480,45.0,43.0,40.0,33.0,33.0,31.0,34.0,42.0
55481,43.0,40.0,33.0,33.0,31.0,34.0,42.0,52.0
55482,40.0,33.0,33.0,31.0,34.0,42.0,52.0,56.0
55483,33.0,33.0,31.0,34.0,42.0,52.0,56.0,67.0
55484,33.0,31.0,34.0,42.0,52.0,56.0,67.0,67.0
55485,31.0,34.0,42.0,52.0,56.0,67.0,67.0,74.0
55486,34.0,42.0,52.0,56.0,67.0,67.0,74.0,80.0
55487,42.0,52.0,56.0,67.0,67.0,74.0,80.0,83.0
55488,52.0,56.0,67.0,67.0,74.0,80.0,83.0,88.0
55489,56.0,67.0,67.0,74.0,80.0,83.0,88.0,101.0
55490,87.0,71.0,77.0,76.0,76.0,80.0,78.0,78.0
55491,71.0,77.0,76.0,76.0,80.0,78.0,78.0,87.0
55492,77.0,76.0,76.0,80.0,78.0,78.0,87.0,81.0
55493,76.0,76.0,80.0,78.0,78.0,87.0,81.0,79.0
55494,76.0,80.0,78.0,78.0,87.0,81.0,79.0,74.0
55495,80.0,78.0,78.0,87.0,81.0,79.0,74.0,71.0
55496,78.0,78.0,87.0,81.0,79.0,74.0,71.0,59.0
55497,78.0,87.0,81.0,79.0,74.0,71.0,59.0,56.0
55498,87.0,81.0,79.0,74.0,71.0,59.0,56.0,51.0
55499,81.0,79.0,74.0,71.0,59.0,56.0,51.0,49.0
55500,79.0,74.0,71.0,59.0,56.0,51.0,49.0,45.0
55501,74.0,71.0,59.0,56.0,51.0,49.0,45.0,44.0
55502,71.0,59.0,56.0,51.0,49.0,45.0,44.0,41.0
55503,59.0,56.0,51.0,49.0,45.0,44.0,41.0,39.0
55504,56.0,51.0,49.0,45.0,44.0,41.0,39.0,44.0
55505,51.0,49.0,45.0,44.0,41.0,39.0,44.0,41.0
55506,49.0,45.0,44.0,41.0,39.0,44.0,41.0,41.0
55507,45.0,44.0,41.0,39.0,44.0,41.0,41.0,40.0
55508,44.0,41.0,39.0,44.0,41.0,41.0,40.0,42.0
55509,41.0,39.0,44.0,41.0,41.0,40.0,42.0,101.0
55510,94.0,89.0,74.0,52.0,39.0,33.0,31.0,31.0
55511,89.0,74.0,52.0,39.0,33.0,31.0,31.0,26.0
55512,74.0,52.0,39.0,33.0,31.0,31.0,26.0,19.0
55513,52.0,39.0,33.0,31.0,31.0,26.0,19.0,16.0
55514,39.0,33.0,31.0,31.0,26.0,19.0,16.0,15.0
55515,33.0,31.0,31.0,26.0,19.0,16.0,15.0,15.0
55516,31.0,31.0,26.0,19.0,16.0,15.0,15.0,15.0
55517,31.0,26.0,19.0,16.0,15.0,15.0,15.0,15.0
55518,26.0,19.0,16.0,15.0,15.0,15.0,15.0,15.0
55519,19.0,16.0,15.0,15.0,15.0,15.0,15.0,20.0
55520,16.0,15.0,15.0,15.0,15.0,15.0,20.0,26.0
55521,15.0,15.0,15.0,15.0,15.0,20.0,26.0,38.0
55522,15.0,15.0,15.0,15.0,20.0,26.0,38.0,42.0
55523,15.0,15.0,15.0,20.0,26.0,38.0,42.0,47.0
55524,15.0,15.0,20.0,26.0,38.0,42.0,47.0,101.0
55525,94.0,99.0,91.0,87.0,84.0,82.0,70.0,60.0
55526,99.0,91.0,87.0,84.0,82.0,70.0,60.0,47.0
55527,91.0,87.0,84.0,82.0,70.0,60.0,47.0,38.0
55528,87.0,84.0,82.0,70.0,60.0,47.0,38.0,23.0
55529,84.0,82.0,70.0,60.0,47.0,38.0,23.0,22.0
55530,82.0,70.0,60.0,47.0,38.0,23.0,22.0,20.0
55531,70.0,60.0,47.0,38.0,23.0,22.0,20.0,17.0
55532,60.0,47.0,38.0,23.0,22.0,20.0,17.0,14.0
55533,47.0,38.0,23.0,22.0,20.0,17.0,14.0,19.0
55534,38.0,23.0,22.0,20.0,17.0,14.0,19.0,18.0
55535,23.0,22.0,20.0,17.0,14.0,19.0,18.0,19.0
55536,22.0,20.0,17.0,14.0,19.0,18.0,19.0,26.0
55537,20.0,17.0,14.0,19.0,18.0,19.0,26.0,30.0
55538,17.0,14.0,19.0,18.0,19.0,26.0,30.0,30.0
55539,14.0,19.0,18.0,19.0,26.0,30.0,30.0,41.0
55540,19.0,18.0,19.0,26.0,30.0,30.0,41.0,44.0
55541,18.0,19.0,26.0,30.0,30.0,41.0,44.0,101.0
55542,100.0,86.0,76.0,87.0,73.0,75.0,76.0,59.0
55543,86.0,76.0,87.0,73.0,75.0,76.0,59.0,49.0
55544,76.0,87.0,73.0,75.0,76.0,59.0,49.0,45.0
55545,87.0,73.0,75.0,76.0,59.0,49.0,45.0,49.0
55546,73.0,75.0,76.0,59.0,49.0,45.0,49.0,45.0
55547,75.0,76.0,59.0,49.0,45.0,49.0,45.0,32.0
55548,76.0,59.0,49.0,45.0,49.0,45.0,32.0,27.0
55549,59.0,49.0,45.0,49.0,45.0,32.0,27.0,6.0
