,diff_0,diff_1,diff_2,diff_3,target
22769,57.0,58.0,59.0,56.0,52.0
22770,58.0,59.0,56.0,52.0,52.0
22771,59.0,56.0,52.0,52.0,54.0
22772,56.0,52.0,52.0,54.0,51.0
22773,52.0,52.0,54.0,51.0,54.0
22774,52.0,54.0,51.0,54.0,57.0
22775,54.0,51.0,54.0,57.0,70.0
22776,51.0,54.0,57.0,70.0,79.0
22777,54.0,57.0,70.0,79.0,101.0
22778,95.0,77.0,74.0,65.0,66.0
22779,77.0,74.0,65.0,66.0,60.0
22780,74.0,65.0,66.0,60.0,55.0
22781,65.0,66.0,60.0,55.0,55.0
22782,66.0,60.0,55.0,55.0,49.0
22783,60.0,55.0,55.0,49.0,51.0
22784,55.0,55.0,49.0,51.0,43.0
22785,55.0,49.0,51.0,43.0,44.0
22786,49.0,51.0,43.0,44.0,55.0
22787,51.0,43.0,44.0,55.0,46.0
22788,43.0,44.0,55.0,46.0,47.0
22789,44.0,55.0,46.0,47.0,52.0
22790,55.0,46.0,47.0,52.0,56.0
22791,46.0,47.0,52.0,56.0,52.0
22792,47.0,52.0,56.0,52.0,58.0
22793,52.0,56.0,52.0,58.0,62.0
22794,56.0,52.0,58.0,62.0,101.0
22795,97.0,97.0,98.0,99.0,101.0
22796,86.0,72.0,60.0,41.0,35.0
22797,72.0,60.0,41.0,35.0,16.0
22798,60.0,41.0,35.0,16.0,12.0
22799,41.0,35.0,16.0,12.0,10.0
22800,35.0,16.0,12.0,10.0,8.0
22801,16.0,12.0,10.0,8.0,6.0
22802,12.0,10.0,8.0,6.0,6.0
22803,10.0,8.0,6.0,6.0,4.0
22804,8.0,6.0,6.0,4.0,5.0
22805,6.0,6.0,4.0,5.0,3.0
22806,6.0,4.0,5.0,3.0,2.0
22807,4.0,5.0,3.0,2.0,2.0
22808,5.0,3.0,2.0,2.0,2.0
22809,3.0,2.0,2.0,2.0,3.0
22810,2.0,2.0,2.0,3.0,3.0
22811,2.0,2.0,3.0,3.0,3.0
22812,2.0,3.0,3.0,3.0,3.0
22813,3.0,3.0,3.0,3.0,3.0
22814,3.0,3.0,3.0,3.0,4.0
22815,3.0,3.0,3.0,4.0,5.0
22816,3.0,3.0,4.0,5.0,6.0
22817,3.0,4.0,5.0,6.0,6.0
22818,4.0,5.0,6.0,6.0,6.0
22819,5.0,6.0,6.0,6.0,7.0
22820,6.0,6.0,6.0,7.0,9.0
22821,6.0,6.0,7.0,9.0,7.0
22822,6.0,7.0,9.0,7.0,9.0
22823,7.0,9.0,7.0,9.0,9.0
22824,9.0,7.0,9.0,9.0,14.0
22825,7.0,9.0,9.0,14.0,18.0
22826,9.0,9.0,14.0,18.0,17.0
22827,9.0,14.0,18.0,17.0,18.0
22828,14.0,18.0,17.0,18.0,14.0
22829,18.0,17.0,18.0,14.0,17.0
22830,17.0,18.0,14.0,17.0,19.0
22831,18.0,14.0,17.0,19.0,23.0
22832,14.0,17.0,19.0,23.0,23.0
22833,17.0,19.0,23.0,23.0,24.0
22834,19.0,23.0,23.0,24.0,22.0
22835,23.0,23.0,24.0,22.0,29.0
22836,23.0,24.0,22.0,29.0,26.0
22837,24.0,22.0,29.0,26.0,28.0
22838,22.0,29.0,26.0,28.0,27.0
22839,29.0,26.0,28.0,27.0,31.0
22840,26.0,28.0,27.0,31.0,29.0
22841,28.0,27.0,31.0,29.0,27.0
22842,27.0,31.0,29.0,27.0,35.0
22843,31.0,29.0,27.0,35.0,39.0
22844,29.0,27.0,35.0,39.0,101.0
22845,71.0,36.0,25.0,16.0,11.0
22846,36.0,25.0,16.0,11.0,8.0
22847,25.0,16.0,11.0,8.0,8.0
22848,16.0,11.0,8.0,8.0,8.0
22849,11.0,8.0,8.0,8.0,7.0
22850,8.0,8.0,8.0,7.0,5.0
22851,8.0,8.0,7.0,5.0,6.0
22852,8.0,7.0,5.0,6.0,7.0
22853,7.0,5.0,6.0,7.0,7.0
22854,5.0,6.0,7.0,7.0,8.0
22855,6.0,7.0,7.0,8.0,11.0
22856,7.0,7.0,8.0,11.0,16.0
22857,7.0,8.0,11.0,16.0,15.0
22858,8.0,11.0,16.0,15.0,17.0
22859,11.0,16.0,15.0,17.0,24.0
22860,16.0,15.0,17.0,24.0,23.0
22861,15.0,17.0,24.0,23.0,29.0
22862,17.0,24.0,23.0,29.0,33.0
22863,24.0,23.0,29.0,33.0,44.0
22864,23.0,29.0,33.0,44.0,101.0
22865,73.0,65.0,63.0,60.0,55.0
22866,65.0,63.0,60.0,55.0,50.0
22867,63.0,60.0,55.0,50.0,51.0
22868,60.0,55.0,50.0,51.0,52.0
22869,55.0,50.0,51.0,52.0,55.0
22870,50.0,51.0,52.0,55.0,52.0
22871,51.0,52.0,55.0,52.0,55.0
22872,52.0,55.0,52.0,55.0,64.0
22873,55.0,52.0,55.0,64.0,63.0
22874,52.0,55.0,64.0,63.0,61.0
22875,55.0,64.0,63.0,61.0,70.0
22876,64.0,63.0,61.0,70.0,71.0
22877,63.0,61.0,70.0,71.0,75.0
22878,61.0,70.0,71.0,75.0,75.0
22879,70.0,71.0,75.0,75.0,82.0
22880,71.0,75.0,75.0,82.0,85.0
22881,75.0,75.0,82.0,85.0,101.0
22882,67.0,73.0,84.0,83.0,98.0
22883,73.0,84.0,83.0,98.0,101.0
22884,87.0,65.0,57.0,49.0,44.0
22885,65.0,57.0,49.0,44.0,37.0
22886,57.0,49.0,44.0,37.0,34.0
22887,49.0,44.0,37.0,34.0,32.0
22888,44.0,37.0,34.0,32.0,31.0
22889,37.0,34.0,32.0,31.0,30.0
22890,34.0,32.0,31.0,30.0,29.0
22891,32.0,31.0,30.0,29.0,32.0
22892,31.0,30.0,29.0,32.0,39.0
22893,30.0,29.0,32.0,39.0,31.0
22894,29.0,32.0,39.0,31.0,25.0
22895,32.0,39.0,31.0,25.0,36.0
22896,39.0,31.0,25.0,36.0,43.0
22897,31.0,25.0,36.0,43.0,60.0
22898,25.0,36.0,43.0,60.0,70.0
22899,36.0,43.0,60.0,70.0,75.0
22900,43.0,60.0,70.0,75.0,101.0
22901,69.0,71.0,68.0,62.0,61.0
22902,71.0,68.0,62.0,61.0,62.0
22903,68.0,62.0,61.0,62.0,59.0
22904,62.0,61.0,62.0,59.0,59.0
22905,61.0,62.0,59.0,59.0,57.0
22906,62.0,59.0,59.0,57.0,63.0
22907,59.0,59.0,57.0,63.0,62.0
22908,59.0,57.0,63.0,62.0,61.0
22909,57.0,63.0,62.0,61.0,65.0
22910,63.0,62.0,61.0,65.0,67.0
22911,62.0,61.0,65.0,67.0,66.0
22912,61.0,65.0,67.0,66.0,80.0
22913,65.0,67.0,66.0,80.0,101.0
22914,85.0,69.0,60.0,59.0,61.0
22915,69.0,60.0,59.0,61.0,62.0
22916,60.0,59.0,61.0,62.0,54.0
22917,59.0,61.0,62.0,54.0,58.0
22918,61.0,62.0,54.0,58.0,57.0
22919,62.0,54.0,58.0,57.0,53.0
22920,54.0,58.0,57.0,53.0,55.0
22921,58.0,57.0,53.0,55.0,59.0
22922,57.0,53.0,55.0,59.0,77.0
22923,53.0,55.0,59.0,77.0,84.0
22924,55.0,59.0,77.0,84.0,101.0
22925,71.0,27.0,26.0,22.0,17.0
22926,27.0,26.0,22.0,17.0,14.0
22927,26.0,22.0,17.0,14.0,14.0
22928,22.0,17.0,14.0,14.0,14.0
22929,17.0,14.0,14.0,14.0,14.0
22930,14.0,14.0,14.0,14.0,15.0
22931,14.0,14.0,14.0,15.0,18.0
22932,14.0,14.0,15.0,18.0,18.0
22933,14.0,15.0,18.0,18.0,22.0
22934,15.0,18.0,18.0,22.0,27.0
22935,18.0,18.0,22.0,27.0,32.0
22936,18.0,22.0,27.0,32.0,37.0
22937,22.0,27.0,32.0,37.0,46.0
22938,27.0,32.0,37.0,46.0,55.0
22939,32.0,37.0,46.0,55.0,60.0
22940,37.0,46.0,55.0,60.0,65.0
22941,46.0,55.0,60.0,65.0,101.0
22942,87.0,56.0,57.0,61.0,61.0
22943,56.0,57.0,61.0,61.0,67.0
22944,57.0,61.0,61.0,67.0,76.0
22945,61.0,61.0,67.0,76.0,77.0
22946,61.0,67.0,76.0,77.0,80.0
22947,67.0,76.0,77.0,80.0,85.0
22948,76.0,77.0,80.0,85.0,89.0
22949,77.0,80.0,85.0,89.0,85.0
22950,80.0,85.0,89.0,85.0,80.0
22951,85.0,89.0,85.0,80.0,66.0
22952,89.0,85.0,80.0,66.0,58.0
22953,85.0,80.0,66.0,58.0,48.0
22954,80.0,66.0,58.0,48.0,33.0
22955,66.0,58.0,48.0,33.0,27.0
22956,58.0,48.0,33.0,27.0,23.0
22957,48.0,33.0,27.0,23.0,18.0
22958,33.0,27.0,23.0,18.0,15.0
22959,27.0,23.0,18.0,15.0,14.0
22960,23.0,18.0,15.0,14.0,14.0
22961,18.0,15.0,14.0,14.0,14.0
22962,15.0,14.0,14.0,14.0,18.0
22963,14.0,14.0,14.0,18.0,17.0
22964,14.0,14.0,18.0,17.0,22.0
22965,14.0,18.0,17.0,22.0,27.0
22966,18.0,17.0,22.0,27.0,31.0
22967,17.0,22.0,27.0,31.0,37.0
22968,22.0,27.0,31.0,37.0,30.0
22969,27.0,31.0,37.0,30.0,40.0
22970,31.0,37.0,30.0,40.0,101.0
22971,67.0,64.0,53.0,46.0,47.0
22972,64.0,53.0,46.0,47.0,46.0
22973,53.0,46.0,47.0,46.0,48.0
22974,46.0,47.0,46.0,48.0,45.0
22975,47.0,46.0,48.0,45.0,46.0
22976,46.0,48.0,45.0,46.0,45.0
22977,48.0,45.0,46.0,45.0,47.0
22978,45.0,46.0,45.0,47.0,47.0
22979,46.0,45.0,47.0,47.0,53.0
22980,45.0,47.0,47.0,53.0,57.0
22981,47.0,47.0,53.0,57.0,60.0
22982,47.0,53.0,57.0,60.0,71.0
22983,53.0,57.0,60.0,71.0,78.0
22984,57.0,60.0,71.0,78.0,90.0
22985,60.0,71.0,78.0,90.0,96.0
22986,71.0,78.0,90.0,96.0,99.0
22987,78.0,90.0,96.0,99.0,101.0
22988,56.0,27.0,55.0,55.0,49.0
22989,27.0,55.0,55.0,49.0,46.0
22990,55.0,55.0,49.0,46.0,45.0
22991,55.0,49.0,46.0,45.0,56.0
22992,49.0,46.0,45.0,56.0,49.0
22993,46.0,45.0,56.0,49.0,44.0
22994,45.0,56.0,49.0,44.0,45.0
22995,56.0,49.0,44.0,45.0,47.0
22996,49.0,44.0,45.0,47.0,52.0
22997,44.0,45.0,47.0,52.0,52.0
22998,45.0,47.0,52.0,52.0,65.0
22999,47.0,52.0,52.0,65.0,71.0
23000,52.0,52.0,65.0,71.0,90.0
23001,52.0,65.0,71.0,90.0,101.0
23002,94.0,95.0,91.0,87.0,82.0
23003,95.0,91.0,87.0,82.0,65.0
23004,91.0,87.0,82.0,65.0,73.0
23005,87.0,82.0,65.0,73.0,71.0
23006,82.0,65.0,73.0,71.0,79.0
23007,65.0,73.0,71.0,79.0,70.0
23008,73.0,71.0,79.0,70.0,66.0
23009,71.0,79.0,70.0,66.0,74.0
23010,79.0,70.0,66.0,74.0,73.0
23011,70.0,66.0,74.0,73.0,74.0
23012,66.0,74.0,73.0,74.0,77.0
23013,74.0,73.0,74.0,77.0,85.0
23014,73.0,74.0,77.0,85.0,66.0
23015,74.0,77.0,85.0,66.0,65.0
23016,77.0,85.0,66.0,65.0,101.0
23017,93.0,69.0,50.0,18.0,20.0
23018,69.0,50.0,18.0,20.0,16.0
23019,50.0,18.0,20.0,16.0,14.0
23020,18.0,20.0,16.0,14.0,13.0
23021,20.0,16.0,14.0,13.0,18.0
23022,16.0,14.0,13.0,18.0,16.0
23023,14.0,13.0,18.0,16.0,12.0
23024,13.0,18.0,16.0,12.0,13.0
23025,18.0,16.0,12.0,13.0,11.0
23026,16.0,12.0,13.0,11.0,9.0
23027,12.0,13.0,11.0,9.0,13.0
23028,13.0,11.0,9.0,13.0,18.0
23029,11.0,9.0,13.0,18.0,20.0
23030,9.0,13.0,18.0,20.0,25.0
23031,13.0,18.0,20.0,25.0,30.0
23032,18.0,20.0,25.0,30.0,32.0
23033,20.0,25.0,30.0,32.0,37.0
23034,25.0,30.0,32.0,37.0,43.0
23035,30.0,32.0,37.0,43.0,47.0
23036,32.0,37.0,43.0,47.0,101.0
23037,90.0,79.0,73.0,62.0,35.0
23038,79.0,73.0,62.0,35.0,20.0
23039,73.0,62.0,35.0,20.0,26.0
23040,62.0,35.0,20.0,26.0,12.0
23041,35.0,20.0,26.0,12.0,13.0
23042,20.0,26.0,12.0,13.0,16.0
23043,26.0,12.0,13.0,16.0,16.0
23044,12.0,13.0,16.0,16.0,16.0
23045,13.0,16.0,16.0,16.0,17.0
23046,16.0,16.0,16.0,17.0,18.0
23047,16.0,16.0,17.0,18.0,18.0
23048,16.0,17.0,18.0,18.0,19.0
23049,17.0,18.0,18.0,19.0,21.0
23050,18.0,18.0,19.0,21.0,25.0
23051,18.0,19.0,21.0,25.0,30.0
23052,19.0,21.0,25.0,30.0,37.0
23053,21.0,25.0,30.0,37.0,40.0
23054,25.0,30.0,37.0,40.0,49.0
23055,30.0,37.0,40.0,49.0,101.0
23056,38.0,37.0,51.0,42.0,41.0
23057,37.0,51.0,42.0,41.0,43.0
23058,51.0,42.0,41.0,43.0,37.0
23059,42.0,41.0,43.0,37.0,32.0
23060,41.0,43.0,37.0,32.0,29.0
23061,43.0,37.0,32.0,29.0,28.0
23062,37.0,32.0,29.0,28.0,27.0
23063,32.0,29.0,28.0,27.0,21.0
23064,29.0,28.0,27.0,21.0,15.0
23065,28.0,27.0,21.0,15.0,10.0
23066,27.0,21.0,15.0,10.0,10.0
23067,21.0,15.0,10.0,10.0,8.0
23068,15.0,10.0,10.0,8.0,7.0
23069,10.0,10.0,8.0,7.0,5.0
23070,10.0,8.0,7.0,5.0,7.0
23071,8.0,7.0,5.0,7.0,6.0
23072,7.0,5.0,7.0,6.0,5.0
23073,5.0,7.0,6.0,5.0,5.0
23074,7.0,6.0,5.0,5.0,4.0
23075,6.0,5.0,5.0,4.0,4.0
23076,5.0,5.0,4.0,4.0,6.0
23077,5.0,4.0,4.0,6.0,9.0
23078,4.0,4.0,6.0,9.0,9.0
23079,4.0,6.0,9.0,9.0,10.0
23080,6.0,9.0,9.0,10.0,14.0
23081,9.0,9.0,10.0,14.0,13.0
23082,9.0,10.0,14.0,13.0,18.0
23083,10.0,14.0,13.0,18.0,25.0
23084,14.0,13.0,18.0,25.0,30.0
23085,13.0,18.0,25.0,30.0,35.0
23086,18.0,25.0,30.0,35.0,42.0
23087,25.0,30.0,35.0,42.0,47.0
23088,30.0,35.0,42.0,47.0,46.0
23089,35.0,42.0,47.0,46.0,101.0
23090,68.0,62.0,51.0,25.0,10.0
23091,62.0,51.0,25.0,10.0,4.0
23092,51.0,25.0,10.0,4.0,5.0
23093,25.0,10.0,4.0,5.0,5.0
23094,10.0,4.0,5.0,5.0,8.0
23095,4.0,5.0,5.0,8.0,11.0
23096,5.0,5.0,8.0,11.0,8.0
23097,5.0,8.0,11.0,8.0,8.0
23098,8.0,11.0,8.0,8.0,6.0
23099,11.0,8.0,8.0,6.0,7.0
23100,8.0,8.0,6.0,7.0,10.0
23101,8.0,6.0,7.0,10.0,13.0
23102,6.0,7.0,10.0,13.0,12.0
23103,7.0,10.0,13.0,12.0,15.0
23104,10.0,13.0,12.0,15.0,19.0
23105,13.0,12.0,15.0,19.0,21.0
23106,12.0,15.0,19.0,21.0,22.0
23107,15.0,19.0,21.0,22.0,31.0
23108,19.0,21.0,22.0,31.0,37.0
23109,21.0,22.0,31.0,37.0,47.0
23110,22.0,31.0,37.0,47.0,50.0
23111,31.0,37.0,47.0,50.0,101.0
23112,89.0,78.0,68.0,66.0,66.0
23113,78.0,68.0,66.0,66.0,56.0
23114,68.0,66.0,66.0,56.0,54.0
23115,66.0,66.0,56.0,54.0,51.0
23116,66.0,56.0,54.0,51.0,55.0
23117,56.0,54.0,51.0,55.0,50.0
23118,54.0,51.0,55.0,50.0,53.0
23119,51.0,55.0,50.0,53.0,54.0
23120,55.0,50.0,53.0,54.0,55.0
23121,50.0,53.0,54.0,55.0,59.0
23122,53.0,54.0,55.0,59.0,65.0
23123,54.0,55.0,59.0,65.0,72.0
23124,55.0,59.0,65.0,72.0,80.0
23125,59.0,65.0,72.0,80.0,82.0
23126,65.0,72.0,80.0,82.0,83.0
23127,72.0,80.0,82.0,83.0,87.0
23128,80.0,82.0,83.0,87.0,101.0
23129,94.0,98.0,98.0,83.0,76.0
23130,98.0,98.0,83.0,76.0,76.0
23131,98.0,83.0,76.0,76.0,79.0
23132,83.0,76.0,76.0,79.0,69.0
23133,76.0,76.0,79.0,69.0,65.0
23134,76.0,79.0,69.0,65.0,63.0
23135,79.0,69.0,65.0,63.0,64.0
23136,69.0,65.0,63.0,64.0,63.0
23137,65.0,63.0,64.0,63.0,53.0
23138,63.0,64.0,63.0,53.0,59.0
23139,64.0,63.0,53.0,59.0,82.0
23140,63.0,53.0,59.0,82.0,71.0
23141,53.0,59.0,82.0,71.0,78.0
23142,59.0,82.0,71.0,78.0,99.0
23143,82.0,71.0,78.0,99.0,101.0
23144,62.0,78.0,72.0,61.0,75.0
23145,78.0,72.0,61.0,75.0,78.0
23146,72.0,61.0,75.0,78.0,101.0
23147,10.0,19.0,27.0,28.0,25.0
23148,19.0,27.0,28.0,25.0,25.0
23149,27.0,28.0,25.0,25.0,27.0
23150,28.0,25.0,25.0,27.0,33.0
23151,25.0,25.0,27.0,33.0,40.0
23152,25.0,27.0,33.0,40.0,51.0
23153,27.0,33.0,40.0,51.0,54.0
23154,33.0,40.0,51.0,54.0,65.0
23155,40.0,51.0,54.0,65.0,66.0
23156,51.0,54.0,65.0,66.0,68.0
23157,54.0,65.0,66.0,68.0,72.0
23158,65.0,66.0,68.0,72.0,84.0
23159,66.0,68.0,72.0,84.0,89.0
23160,68.0,72.0,84.0,89.0,100.0
23161,72.0,84.0,89.0,100.0,94.0
23162,84.0,89.0,100.0,94.0,100.0
23163,89.0,100.0,94.0,100.0,101.0
23164,90.0,85.0,76.0,70.0,61.0
23165,85.0,76.0,70.0,61.0,63.0
23166,76.0,70.0,61.0,63.0,53.0
23167,70.0,61.0,63.0,53.0,50.0
23168,61.0,63.0,53.0,50.0,50.0
23169,63.0,53.0,50.0,50.0,41.0
23170,53.0,50.0,50.0,41.0,47.0
23171,50.0,50.0,41.0,47.0,46.0
23172,50.0,41.0,47.0,46.0,43.0
23173,41.0,47.0,46.0,43.0,44.0
23174,47.0,46.0,43.0,44.0,55.0
23175,46.0,43.0,44.0,55.0,61.0
23176,43.0,44.0,55.0,61.0,70.0
23177,44.0,55.0,61.0,70.0,69.0
23178,55.0,61.0,70.0,69.0,83.0
23179,61.0,70.0,69.0,83.0,95.0
23180,70.0,69.0,83.0,95.0,101.0
23181,28.0,23.0,20.0,23.0,24.0
23182,23.0,20.0,23.0,24.0,18.0
23183,20.0,23.0,24.0,18.0,22.0
23184,23.0,24.0,18.0,22.0,20.0
23185,24.0,18.0,22.0,20.0,21.0
23186,18.0,22.0,20.0,21.0,23.0
23187,22.0,20.0,21.0,23.0,29.0
23188,20.0,21.0,23.0,29.0,29.0
23189,21.0,23.0,29.0,29.0,35.0
23190,23.0,29.0,29.0,35.0,48.0
23191,29.0,29.0,35.0,48.0,101.0
23192,98.0,89.0,80.0,70.0,63.0
23193,89.0,80.0,70.0,63.0,57.0
23194,80.0,70.0,63.0,57.0,57.0
23195,70.0,63.0,57.0,57.0,55.0
23196,63.0,57.0,57.0,55.0,50.0
23197,57.0,57.0,55.0,50.0,56.0
23198,57.0,55.0,50.0,56.0,53.0
23199,55.0,50.0,56.0,53.0,55.0
23200,50.0,56.0,53.0,55.0,56.0
23201,56.0,53.0,55.0,56.0,52.0
23202,53.0,55.0,56.0,52.0,64.0
23203,55.0,56.0,52.0,64.0,70.0
23204,56.0,52.0,64.0,70.0,73.0
23205,52.0,64.0,70.0,73.0,75.0
23206,64.0,70.0,73.0,75.0,77.0
23207,70.0,73.0,75.0,77.0,79.0
23208,73.0,75.0,77.0,79.0,101.0
23209,94.0,90.0,94.0,100.0,101.0
23210,99.0,86.0,69.0,55.0,52.0
23211,86.0,69.0,55.0,52.0,45.0
23212,69.0,55.0,52.0,45.0,38.0
23213,55.0,52.0,45.0,38.0,36.0
23214,52.0,45.0,38.0,36.0,45.0
23215,45.0,38.0,36.0,45.0,36.0
23216,38.0,36.0,45.0,36.0,33.0
23217,36.0,45.0,36.0,33.0,30.0
23218,45.0,36.0,33.0,30.0,27.0
23219,36.0,33.0,30.0,27.0,29.0
23220,33.0,30.0,27.0,29.0,20.0
23221,30.0,27.0,29.0,20.0,24.0
23222,27.0,29.0,20.0,24.0,38.0
23223,29.0,20.0,24.0,38.0,44.0
23224,20.0,24.0,38.0,44.0,53.0
23225,24.0,38.0,44.0,53.0,55.0
23226,38.0,44.0,53.0,55.0,101.0
23227,92.0,79.0,64.0,59.0,57.0
23228,79.0,64.0,59.0,57.0,55.0
23229,64.0,59.0,57.0,55.0,53.0
23230,59.0,57.0,55.0,53.0,48.0
23231,57.0,55.0,53.0,48.0,49.0
23232,55.0,53.0,48.0,49.0,50.0
23233,53.0,48.0,49.0,50.0,48.0
23234,48.0,49.0,50.0,48.0,46.0
23235,49.0,50.0,48.0,46.0,55.0
23236,50.0,48.0,46.0,55.0,63.0
23237,48.0,46.0,55.0,63.0,76.0
23238,46.0,55.0,63.0,76.0,77.0
23239,55.0,63.0,76.0,77.0,81.0
23240,63.0,76.0,77.0,81.0,84.0
23241,76.0,77.0,81.0,84.0,98.0
23242,77.0,81.0,84.0,98.0,97.0
23243,81.0,84.0,98.0,97.0,101.0
23244,93.0,84.0,88.0,70.0,56.0
23245,84.0,88.0,70.0,56.0,54.0
23246,88.0,70.0,56.0,54.0,51.0
23247,70.0,56.0,54.0,51.0,49.0
23248,56.0,54.0,51.0,49.0,47.0
23249,54.0,51.0,49.0,47.0,42.0
23250,51.0,49.0,47.0,42.0,39.0
23251,49.0,47.0,42.0,39.0,36.0
23252,47.0,42.0,39.0,36.0,31.0
23253,42.0,39.0,36.0,31.0,26.0
23254,39.0,36.0,31.0,26.0,26.0
23255,36.0,31.0,26.0,26.0,24.0
23256,31.0,26.0,26.0,24.0,23.0
23257,26.0,26.0,24.0,23.0,22.0
23258,26.0,24.0,23.0,22.0,27.0
23259,24.0,23.0,22.0,27.0,26.0
23260,23.0,22.0,27.0,26.0,25.0
23261,22.0,27.0,26.0,25.0,29.0
23262,27.0,26.0,25.0,29.0,37.0
23263,26.0,25.0,29.0,37.0,43.0
23264,25.0,29.0,37.0,43.0,101.0
23265,88.0,83.0,58.0,44.0,46.0
23266,83.0,58.0,44.0,46.0,35.0
23267,58.0,44.0,46.0,35.0,27.0
23268,44.0,46.0,35.0,27.0,29.0
23269,46.0,35.0,27.0,29.0,29.0
23270,35.0,27.0,29.0,29.0,22.0
23271,27.0,29.0,29.0,22.0,21.0
23272,29.0,29.0,22.0,21.0,27.0
23273,29.0,22.0,21.0,27.0,24.0
23274,22.0,21.0,27.0,24.0,21.0
23275,21.0,27.0,24.0,21.0,21.0
23276,27.0,24.0,21.0,21.0,25.0
23277,24.0,21.0,21.0,25.0,30.0
23278,21.0,21.0,25.0,30.0,38.0
23279,21.0,25.0,30.0,38.0,43.0
23280,25.0,30.0,38.0,43.0,51.0
23281,30.0,38.0,43.0,51.0,101.0
23282,30.0,25.0,21.0,16.0,16.0
23283,25.0,21.0,16.0,16.0,15.0
23284,21.0,16.0,16.0,15.0,14.0
23285,16.0,16.0,15.0,14.0,17.0
23286,16.0,15.0,14.0,17.0,23.0
23287,15.0,14.0,17.0,23.0,20.0
23288,14.0,17.0,23.0,20.0,29.0
23289,17.0,23.0,20.0,29.0,32.0
23290,23.0,20.0,29.0,32.0,43.0
23291,20.0,29.0,32.0,43.0,49.0
23292,29.0,32.0,43.0,49.0,62.0
23293,32.0,43.0,49.0,62.0,68.0
23294,43.0,49.0,62.0,68.0,73.0
23295,49.0,62.0,68.0,73.0,75.0
23296,62.0,68.0,73.0,75.0,82.0
23297,68.0,73.0,75.0,82.0,98.0
23298,73.0,75.0,82.0,98.0,101.0
23299,95.0,73.0,59.0,25.0,25.0
23300,73.0,59.0,25.0,25.0,23.0
23301,59.0,25.0,25.0,23.0,25.0
23302,25.0,25.0,23.0,25.0,30.0
23303,25.0,23.0,25.0,30.0,27.0
23304,23.0,25.0,30.0,27.0,25.0
23305,25.0,30.0,27.0,25.0,24.0
23306,30.0,27.0,25.0,24.0,24.0
23307,27.0,25.0,24.0,24.0,26.0
23308,25.0,24.0,24.0,26.0,36.0
23309,24.0,24.0,26.0,36.0,45.0
23310,24.0,26.0,36.0,45.0,56.0
23311,26.0,36.0,45.0,56.0,61.0
23312,36.0,45.0,56.0,61.0,59.0
23313,45.0,56.0,61.0,59.0,67.0
23314,56.0,61.0,59.0,67.0,101.0
23315,92.0,52.0,64.0,68.0,70.0
23316,52.0,64.0,68.0,70.0,75.0
23317,64.0,68.0,70.0,75.0,74.0
23318,68.0,70.0,75.0,74.0,75.0
23319,70.0,75.0,74.0,75.0,73.0
23320,75.0,74.0,75.0,73.0,78.0
23321,74.0,75.0,73.0,78.0,66.0
23322,75.0,73.0,78.0,66.0,60.0
23323,73.0,78.0,66.0,60.0,66.0
23324,78.0,66.0,60.0,66.0,71.0
23325,66.0,60.0,66.0,71.0,71.0
23326,60.0,66.0,71.0,71.0,74.0
23327,66.0,71.0,71.0,74.0,82.0
23328,71.0,71.0,74.0,82.0,101.0
23329,90.0,87.0,82.0,77.0,77.0
23330,87.0,82.0,77.0,77.0,68.0
23331,82.0,77.0,77.0,68.0,75.0
23332,77.0,77.0,68.0,75.0,77.0
23333,77.0,68.0,75.0,77.0,78.0
23334,68.0,75.0,77.0,78.0,82.0
23335,75.0,77.0,78.0,82.0,91.0
23336,77.0,78.0,82.0,91.0,101.0
23337,99.0,100.0,91.0,74.0,71.0
23338,100.0,91.0,74.0,71.0,67.0
23339,91.0,74.0,71.0,67.0,78.0
23340,74.0,71.0,67.0,78.0,69.0
23341,71.0,67.0,78.0,69.0,64.0
23342,67.0,78.0,69.0,64.0,56.0
23343,78.0,69.0,64.0,56.0,63.0
23344,69.0,64.0,56.0,63.0,77.0
23345,64.0,56.0,63.0,77.0,99.0
23346,56.0,63.0,77.0,99.0,101.0
23347,95.0,99.0,87.0,82.0,79.0
23348,99.0,87.0,82.0,79.0,84.0
23349,87.0,82.0,79.0,84.0,78.0
23350,82.0,79.0,84.0,78.0,69.0
23351,79.0,84.0,78.0,69.0,66.0
23352,84.0,78.0,69.0,66.0,65.0
23353,78.0,69.0,66.0,65.0,67.0
23354,69.0,66.0,65.0,67.0,66.0
23355,66.0,65.0,67.0,66.0,65.0
23356,65.0,67.0,66.0,65.0,62.0
23357,67.0,66.0,65.0,62.0,63.0
23358,66.0,65.0,62.0,63.0,66.0
23359,65.0,62.0,63.0,66.0,67.0
23360,62.0,63.0,66.0,67.0,72.0
23361,63.0,66.0,67.0,72.0,72.0
23362,66.0,67.0,72.0,72.0,81.0
23363,67.0,72.0,72.0,81.0,101.0
23364,66.0,56.0,51.0,58.0,62.0
23365,56.0,51.0,58.0,62.0,67.0
23366,51.0,58.0,62.0,67.0,73.0
23367,58.0,62.0,67.0,73.0,101.0
23368,65.0,18.0,8.0,5.0,3.0
23369,18.0,8.0,5.0,3.0,3.0
23370,8.0,5.0,3.0,3.0,2.0
23371,5.0,3.0,3.0,2.0,1.0
23372,3.0,3.0,2.0,1.0,1.0
23373,3.0,2.0,1.0,1.0,1.0
23374,2.0,1.0,1.0,1.0,1.0
23375,1.0,1.0,1.0,1.0,1.0
