,diff_0,target
99404,85.0,76.0
99405,76.0,65.0
99406,65.0,54.0
99407,54.0,61.0
99408,61.0,58.0
99409,58.0,54.0
99410,54.0,54.0
99411,54.0,53.0
99412,53.0,53.0
99413,53.0,43.0
99414,43.0,40.0
99415,40.0,44.0
99416,44.0,41.0
99417,41.0,51.0
99418,51.0,65.0
99419,65.0,78.0
99420,78.0,84.0
99421,84.0,101.0
99422,85.0,78.0
99423,78.0,75.0
99424,75.0,68.0
99425,68.0,67.0
99426,67.0,67.0
99427,67.0,67.0
99428,67.0,68.0
99429,68.0,67.0
99430,67.0,65.0
99431,65.0,69.0
99432,69.0,86.0
99433,86.0,97.0
99434,97.0,101.0
99435,83.0,75.0
99436,75.0,73.0
99437,73.0,82.0
99438,82.0,95.0
99439,95.0,101.0
99440,92.0,101.0
99441,83.0,98.0
99442,98.0,101.0
99443,84.0,101.0
99444,98.0,88.0
99445,88.0,84.0
99446,84.0,71.0
99447,71.0,59.0
99448,59.0,54.0
99449,54.0,37.0
99450,37.0,34.0
99451,34.0,32.0
99452,32.0,25.0
99453,25.0,26.0
99454,26.0,23.0
99455,23.0,27.0
99456,27.0,25.0
99457,25.0,24.0
99458,24.0,24.0
99459,24.0,27.0
99460,27.0,27.0
99461,27.0,30.0
99462,30.0,34.0
99463,34.0,36.0
99464,36.0,39.0
99465,39.0,40.0
99466,40.0,44.0
99467,44.0,48.0
99468,48.0,48.0
99469,48.0,101.0
99470,17.0,44.0
99471,44.0,68.0
99472,68.0,76.0
99473,76.0,71.0
99474,71.0,55.0
99475,55.0,79.0
99476,79.0,91.0
99477,89.0,82.0
99478,82.0,84.0
99479,84.0,91.0
99480,91.0,101.0
99481,89.0,83.0
99482,83.0,83.0
99483,83.0,79.0
99484,79.0,66.0
99485,66.0,62.0
99486,62.0,60.0
99487,60.0,65.0
99488,65.0,64.0
99489,64.0,75.0
99490,75.0,89.0
99491,89.0,100.0
99492,100.0,101.0
99493,39.0,39.0
99494,39.0,28.0
99495,28.0,20.0
99496,20.0,19.0
99497,19.0,18.0
99498,18.0,13.0
99499,13.0,13.0
99500,13.0,12.0
99501,12.0,11.0
99502,11.0,11.0
99503,11.0,12.0
99504,12.0,12.0
99505,12.0,13.0
99506,13.0,13.0
99507,13.0,15.0
99508,15.0,14.0
99509,14.0,15.0
99510,15.0,17.0
99511,17.0,19.0
99512,19.0,28.0
99513,28.0,31.0
99514,31.0,31.0
99515,31.0,34.0
99516,34.0,38.0
99517,38.0,40.0
99518,40.0,44.0
99519,44.0,41.0
99520,41.0,40.0
99521,40.0,46.0
99522,46.0,101.0
99523,75.0,67.0
99524,67.0,62.0
99525,62.0,60.0
99526,60.0,56.0
99527,56.0,56.0
99528,56.0,52.0
99529,52.0,47.0
99530,47.0,43.0
99531,43.0,43.0
99532,43.0,36.0
99533,36.0,32.0
99534,32.0,31.0
99535,31.0,30.0
99536,30.0,36.0
99537,36.0,38.0
99538,38.0,51.0
99539,51.0,60.0
99540,60.0,65.0
99541,65.0,67.0
99542,67.0,101.0
99543,84.0,96.0
99544,96.0,99.0
99545,99.0,100.0
99546,100.0,101.0
99547,64.0,55.0
99548,55.0,57.0
99549,57.0,52.0
99550,52.0,49.0
99551,49.0,49.0
99552,49.0,46.0
99553,46.0,39.0
99554,39.0,37.0
99555,37.0,41.0
99556,41.0,44.0
99557,44.0,47.0
99558,47.0,56.0
99559,56.0,66.0
99560,66.0,76.0
99561,76.0,76.0
99562,76.0,84.0
99563,84.0,101.0
99564,77.0,59.0
99565,59.0,49.0
99566,49.0,48.0
99567,48.0,39.0
99568,39.0,37.0
99569,37.0,35.0
99570,35.0,35.0
99571,35.0,38.0
99572,38.0,43.0
99573,43.0,42.0
99574,42.0,56.0
99575,56.0,68.0
99576,68.0,79.0
99577,79.0,88.0
99578,88.0,100.0
99579,100.0,101.0
99580,95.0,99.0
99581,99.0,97.0
99582,97.0,100.0
99583,100.0,97.0
99584,97.0,99.0
99585,99.0,101.0
99586,91.0,90.0
99587,90.0,91.0
99588,91.0,91.0
99589,91.0,100.0
99590,100.0,101.0
99591,73.0,61.0
99592,61.0,49.0
99593,49.0,47.0
99594,47.0,47.0
99595,47.0,52.0
99596,52.0,51.0
99597,51.0,55.0
99598,55.0,59.0
99599,59.0,60.0
99600,60.0,71.0
99601,71.0,74.0
99602,74.0,79.0
99603,79.0,83.0
99604,83.0,88.0
99605,88.0,94.0
99606,94.0,95.0
99607,95.0,99.0
99608,99.0,101.0
99609,96.0,99.0
99610,99.0,101.0
99611,74.0,64.0
99612,64.0,69.0
99613,69.0,67.0
99614,67.0,61.0
99615,61.0,51.0
99616,51.0,43.0
99617,43.0,101.0
99618,37.0,35.0
99619,35.0,30.0
99620,30.0,24.0
99621,24.0,22.0
99622,22.0,28.0
99623,28.0,34.0
99624,34.0,39.0
99625,39.0,39.0
99626,39.0,47.0
99627,47.0,53.0
99628,53.0,55.0
99629,55.0,61.0
99630,61.0,101.0
99631,98.0,100.0
99632,100.0,101.0
99633,78.0,59.0
99634,59.0,53.0
99635,53.0,52.0
99636,52.0,47.0
99637,47.0,46.0
99638,46.0,43.0
99639,43.0,47.0
99640,47.0,47.0
99641,47.0,58.0
99642,58.0,54.0
99643,54.0,57.0
99644,57.0,70.0
99645,70.0,85.0
99646,85.0,84.0
99647,84.0,93.0
99648,93.0,97.0
99649,97.0,101.0
99650,75.0,69.0
99651,69.0,65.0
99652,65.0,72.0
99653,72.0,72.0
99654,72.0,85.0
99655,85.0,86.0
99656,86.0,92.0
99657,92.0,99.0
99658,99.0,92.0
99659,92.0,99.0
99660,99.0,92.0
99661,92.0,100.0
99662,100.0,101.0
99663,79.0,72.0
99664,72.0,67.0
99665,67.0,58.0
99666,58.0,50.0
99667,50.0,39.0
99668,39.0,36.0
99669,36.0,33.0
99670,33.0,26.0
99671,26.0,23.0
99672,23.0,15.0
99673,15.0,13.0
99674,13.0,13.0
99675,13.0,10.0
99676,10.0,9.0
99677,9.0,19.0
99678,19.0,39.0
99679,39.0,56.0
99680,56.0,79.0
99681,79.0,94.0
99682,94.0,101.0
99683,65.0,43.0
99684,43.0,22.0
99685,22.0,15.0
99686,15.0,8.0
99687,8.0,4.0
99688,4.0,3.0
99689,3.0,3.0
99690,3.0,3.0
99691,3.0,2.0
99692,2.0,2.0
99693,2.0,2.0
99694,2.0,2.0
99695,2.0,2.0
99696,2.0,3.0
99697,3.0,3.0
99698,3.0,2.0
99699,2.0,2.0
99700,2.0,3.0
99701,3.0,3.0
99702,3.0,4.0
99703,4.0,7.0
99704,7.0,7.0
99705,7.0,9.0
99706,9.0,9.0
99707,9.0,11.0
99708,11.0,9.0
99709,9.0,11.0
99710,11.0,14.0
99711,14.0,14.0
99712,14.0,13.0
99713,13.0,11.0
99714,11.0,7.0
99715,7.0,8.0
99716,8.0,16.0
99717,16.0,21.0
99718,21.0,20.0
99719,20.0,29.0
99720,29.0,28.0
99721,28.0,32.0
99722,32.0,31.0
99723,31.0,36.0
99724,36.0,38.0
99725,38.0,41.0
99726,41.0,47.0
99727,47.0,101.0
99728,97.0,101.0
99729,89.0,82.0
99730,82.0,67.0
99731,67.0,58.0
99732,58.0,54.0
99733,54.0,61.0
99734,61.0,50.0
99735,50.0,35.0
99736,35.0,23.0
99737,23.0,18.0
99738,18.0,14.0
99739,14.0,15.0
99740,15.0,14.0
99741,14.0,14.0
99742,14.0,14.0
99743,14.0,11.0
99744,11.0,12.0
99745,12.0,15.0
99746,15.0,18.0
99747,18.0,23.0
99748,23.0,23.0
99749,23.0,29.0
99750,29.0,39.0
99751,39.0,45.0
99752,45.0,48.0
99753,48.0,101.0
99754,87.0,84.0
99755,84.0,101.0
99756,74.0,70.0
99757,70.0,58.0
99758,58.0,47.0
99759,47.0,40.0
99760,40.0,40.0
99761,40.0,45.0
99762,45.0,36.0
99763,36.0,36.0
99764,36.0,37.0
99765,37.0,31.0
99766,31.0,38.0
99767,38.0,42.0
99768,42.0,53.0
99769,53.0,59.0
99770,59.0,76.0
99771,76.0,95.0
99772,95.0,101.0
99773,76.0,76.0
99774,76.0,67.0
99775,67.0,67.0
99776,67.0,53.0
99777,53.0,53.0
99778,53.0,52.0
99779,52.0,49.0
99780,49.0,49.0
99781,49.0,41.0
99782,41.0,36.0
99783,36.0,35.0
99784,35.0,34.0
99785,34.0,32.0
99786,32.0,32.0
99787,32.0,37.0
99788,37.0,43.0
99789,43.0,43.0
99790,43.0,52.0
99791,52.0,57.0
99792,57.0,101.0
99793,75.0,71.0
99794,71.0,62.0
99795,62.0,15.0
99796,15.0,101.0
99797,90.0,89.0
99798,89.0,84.0
99799,84.0,78.0
99800,78.0,78.0
99801,78.0,83.0
99802,83.0,84.0
99803,84.0,93.0
99804,93.0,101.0
99805,94.0,101.0
99806,60.0,38.0
99807,38.0,38.0
99808,38.0,36.0
99809,36.0,26.0
99810,26.0,29.0
99811,29.0,30.0
99812,30.0,30.0
99813,30.0,34.0
99814,34.0,46.0
99815,46.0,56.0
99816,56.0,65.0
99817,65.0,68.0
99818,68.0,72.0
99819,72.0,80.0
99820,80.0,81.0
99821,81.0,87.0
99822,87.0,87.0
99823,87.0,84.0
99824,84.0,84.0
99825,84.0,101.0
99826,71.0,71.0
99827,71.0,62.0
99828,62.0,56.0
99829,56.0,52.0
99830,52.0,57.0
99831,57.0,46.0
99832,46.0,41.0
99833,41.0,38.0
99834,38.0,28.0
99835,28.0,27.0
99836,27.0,26.0
99837,26.0,23.0
99838,23.0,24.0
99839,24.0,42.0
99840,42.0,59.0
99841,59.0,79.0
99842,79.0,85.0
99843,85.0,95.0
99844,95.0,101.0
99845,99.0,93.0
99846,93.0,86.0
99847,86.0,76.0
99848,77.0,63.0
99849,63.0,56.0
99850,56.0,47.0
99851,47.0,45.0
99852,45.0,34.0
99853,34.0,32.0
99854,32.0,20.0
99855,20.0,16.0
99856,16.0,14.0
99857,14.0,12.0
99858,12.0,12.0
99859,12.0,11.0
99860,11.0,8.0
99861,8.0,10.0
99862,10.0,9.0
99863,9.0,9.0
99864,9.0,12.0
99865,12.0,12.0
99866,12.0,14.0
99867,14.0,18.0
99868,18.0,21.0
99869,21.0,22.0
99870,22.0,21.0
99871,21.0,23.0
99872,23.0,23.0
99873,23.0,25.0
99874,25.0,27.0
99875,27.0,30.0
99876,30.0,34.0
99877,34.0,33.0
99878,33.0,33.0
99879,33.0,33.0
99880,33.0,39.0
99881,39.0,46.0
99882,46.0,101.0
99883,96.0,98.0
99884,98.0,100.0
99885,100.0,101.0
99886,88.0,88.0
99887,88.0,88.0
99888,88.0,81.0
99889,81.0,76.0
99890,76.0,74.0
99891,74.0,78.0
99892,78.0,83.0
99893,83.0,94.0
99894,94.0,84.0
99895,84.0,93.0
99896,93.0,98.0
99897,98.0,101.0
99898,16.0,14.0
99899,14.0,13.0
99900,13.0,12.0
99901,12.0,9.0
99902,9.0,10.0
99903,10.0,14.0
99904,14.0,18.0
99905,18.0,20.0
99906,20.0,17.0
99907,17.0,17.0
99908,17.0,20.0
99909,20.0,21.0
99910,21.0,22.0
99911,22.0,32.0
99912,32.0,33.0
99913,33.0,44.0
99914,44.0,51.0
99915,51.0,55.0
99916,55.0,61.0
99917,61.0,101.0
99918,73.0,73.0
99919,73.0,84.0
99920,84.0,100.0
99921,100.0,101.0
99922,100.0,81.0
99923,81.0,70.0
99924,70.0,64.0
99925,64.0,48.0
99926,48.0,46.0
99927,46.0,50.0
99928,50.0,46.0
99929,46.0,44.0
99930,44.0,48.0
99931,48.0,47.0
99932,47.0,53.0
99933,53.0,61.0
99934,61.0,77.0
99935,77.0,74.0
99936,74.0,84.0
99937,84.0,96.0
99938,96.0,101.0
99939,97.0,100.0
99940,100.0,101.0
99941,81.0,81.0
99942,81.0,82.0
99943,82.0,80.0
99944,80.0,78.0
99945,78.0,87.0
99946,87.0,91.0
99947,91.0,101.0
99948,92.0,93.0
99949,93.0,101.0
99950,79.0,73.0
99951,73.0,69.0
99952,69.0,60.0
99953,60.0,52.0
99954,52.0,44.0
99955,44.0,33.0
99956,33.0,32.0
99957,32.0,33.0
99958,33.0,31.0
99959,31.0,29.0
99960,29.0,30.0
99961,30.0,32.0
99962,32.0,31.0
99963,31.0,31.0
99964,31.0,34.0
99965,34.0,37.0
99966,37.0,48.0
99967,48.0,56.0
99968,56.0,75.0
99969,75.0,101.0
99970,100.0,87.0
99971,87.0,77.0
99972,77.0,64.0
99973,64.0,53.0
99974,53.0,46.0
99975,46.0,42.0
99976,42.0,41.0
99977,41.0,37.0
99978,37.0,34.0
99979,34.0,38.0
99980,38.0,45.0
99981,45.0,56.0
99982,56.0,61.0
99983,61.0,69.0
99984,69.0,78.0
99985,78.0,90.0
99986,90.0,94.0
99987,94.0,98.0
99988,98.0,95.0
99989,95.0,101.0
99990,61.0,52.0
99991,52.0,36.0
99992,36.0,26.0
99993,26.0,23.0
99994,23.0,23.0
99995,23.0,16.0
99996,16.0,16.0
99997,16.0,13.0
99998,13.0,14.0
99999,14.0,11.0
100000,11.0,15.0
100001,15.0,13.0
100002,13.0,21.0
100003,21.0,33.0
100004,33.0,45.0
100005,45.0,59.0
100006,59.0,64.0
100007,64.0,78.0
100008,78.0,87.0
100009,87.0,101.0
100010,96.0,88.0
100011,88.0,72.0
100012,72.0,68.0
100013,68.0,65.0
100014,65.0,60.0
100015,60.0,57.0
100016,57.0,54.0
100017,54.0,53.0
100018,53.0,49.0
100019,49.0,43.0
100020,43.0,49.0
100021,49.0,56.0
100022,56.0,62.0
100023,62.0,69.0
100024,69.0,79.0
100025,79.0,84.0
100026,84.0,89.0
100027,89.0,94.0
100028,94.0,100.0
100029,100.0,101.0
100030,100.0,99.0
100031,99.0,100.0
100032,100.0,101.0
100033,94.0,77.0
100034,77.0,69.0
100035,69.0,64.0
100036,64.0,64.0
100037,64.0,49.0
100038,49.0,47.0
100039,47.0,38.0
100040,38.0,26.0
100041,26.0,20.0
100042,20.0,17.0
100043,17.0,11.0
100044,11.0,7.0
100045,7.0,6.0
100046,6.0,10.0
100047,10.0,23.0
100048,23.0,29.0
100049,29.0,36.0
100050,36.0,42.0
100051,42.0,45.0
100052,45.0,50.0
100053,50.0,67.0
100054,67.0,73.0
100055,73.0,93.0
100056,93.0,101.0
100057,56.0,55.0
100058,55.0,84.0
100059,84.0,81.0
100060,81.0,82.0
100061,82.0,82.0
100062,82.0,79.0
100063,79.0,69.0
100064,69.0,82.0
100065,82.0,99.0
100066,99.0,101.0
100067,93.0,89.0
100068,89.0,81.0
100069,81.0,83.0
100070,83.0,87.0
100071,87.0,83.0
100072,83.0,90.0
100073,90.0,91.0
100074,91.0,85.0
100075,85.0,92.0
100076,92.0,96.0
100077,96.0,92.0
100078,92.0,96.0
100079,96.0,41.0
100080,41.0,47.0
100081,47.0,59.0
100082,59.0,67.0
100083,67.0,78.0
100084,78.0,89.0
100085,89.0,80.0
100086,80.0,101.0
100087,93.0,75.0
100088,75.0,66.0
100089,66.0,66.0
100090,66.0,64.0
100091,64.0,71.0
100092,71.0,75.0
100093,75.0,92.0
100094,92.0,101.0
100095,85.0,61.0
100096,61.0,46.0
100097,46.0,40.0
100098,40.0,36.0
100099,36.0,31.0
100100,31.0,25.0
100101,25.0,22.0
100102,22.0,25.0
100103,25.0,24.0
100104,24.0,21.0
100105,21.0,20.0
100106,20.0,19.0
100107,19.0,19.0
100108,19.0,8.0
100109,8.0,7.0
100110,7.0,10.0
100111,10.0,12.0
100112,12.0,21.0
100113,21.0,25.0
100114,25.0,35.0
100115,35.0,101.0
100116,95.0,74.0
100117,74.0,58.0
100118,58.0,55.0
100119,55.0,46.0
100120,46.0,30.0
100121,30.0,25.0
100122,25.0,21.0
100123,21.0,19.0
100124,19.0,17.0
100125,17.0,15.0
100126,15.0,19.0
100127,19.0,19.0
100128,19.0,26.0
100129,26.0,27.0
100130,27.0,32.0
100131,32.0,37.0
100132,37.0,55.0
100133,55.0,67.0
100134,67.0,78.0
100135,78.0,86.0
100136,86.0,92.0
100137,92.0,101.0
100138,82.0,76.0
100139,76.0,74.0
100140,74.0,68.0
100141,68.0,66.0
100142,66.0,69.0
100143,69.0,73.0
100144,73.0,74.0
100145,74.0,69.0
100146,69.0,69.0
100147,69.0,53.0
100148,53.0,66.0
100149,66.0,69.0
100150,69.0,72.0
100151,72.0,93.0
100152,93.0,101.0
100153,79.0,70.0
100154,70.0,81.0
100155,81.0,72.0
100156,72.0,65.0
100157,65.0,65.0
100158,65.0,63.0
100159,63.0,56.0
100160,56.0,51.0
100161,51.0,50.0
100162,50.0,53.0
100163,53.0,62.0
100164,62.0,78.0
100165,78.0,90.0
100166,90.0,101.0
100167,98.0,101.0
100168,88.0,70.0
100169,70.0,51.0
100170,51.0,40.0
100171,40.0,101.0
100172,27.0,22.0
100173,22.0,16.0
100174,16.0,13.0
100175,13.0,12.0
100176,12.0,10.0
100177,10.0,8.0
100178,8.0,4.0
100179,4.0,4.0
100180,4.0,4.0
100181,4.0,3.0
100182,3.0,3.0
100183,3.0,5.0
100184,5.0,6.0
100185,6.0,6.0
100186,6.0,5.0
100187,5.0,8.0
100188,8.0,10.0
100189,10.0,14.0
100190,14.0,17.0
100191,17.0,20.0
100192,20.0,24.0
100193,24.0,25.0
100194,25.0,27.0
100195,27.0,28.0
100196,28.0,29.0
100197,29.0,29.0
100198,29.0,37.0
100199,37.0,46.0
100200,46.0,34.0
100201,34.0,32.0
100202,32.0,36.0
100203,36.0,40.0
100204,40.0,41.0
100205,41.0,43.0
100206,43.0,50.0
100207,50.0,49.0
100208,49.0,49.0
100209,49.0,101.0
100210,94.0,93.0
100211,93.0,92.0
100212,92.0,88.0
100213,88.0,86.0
100214,86.0,86.0
100215,86.0,86.0
100216,86.0,85.0
100217,85.0,88.0
100218,88.0,101.0
100219,32.0,23.0
100220,23.0,16.0
100221,16.0,14.0
100222,14.0,13.0
100223,13.0,13.0
100224,13.0,13.0
100225,13.0,8.0
100226,8.0,8.0
100227,8.0,1.0
100228,1.0,2.0
100229,2.0,4.0
100230,4.0,10.0
100231,10.0,14.0
100232,14.0,43.0
100233,43.0,68.0
100234,68.0,92.0
100235,92.0,101.0
100236,84.0,75.0
100237,75.0,67.0
100238,67.0,58.0
100239,58.0,43.0
100240,43.0,37.0
100241,37.0,37.0
100242,37.0,34.0
100243,34.0,57.0
100244,57.0,82.0
100245,82.0,101.0
100246,77.0,69.0
100247,69.0,56.0
100248,56.0,44.0
100249,44.0,39.0
100250,39.0,31.0
100251,31.0,30.0
100252,30.0,27.0
100253,27.0,27.0
100254,27.0,30.0
100255,30.0,37.0
100256,37.0,47.0
100257,47.0,44.0
100258,44.0,49.0
100259,49.0,51.0
100260,51.0,62.0
100261,62.0,71.0
100262,71.0,74.0
100263,74.0,69.0
100264,69.0,73.0
100265,73.0,101.0
100266,47.0,43.0
100267,43.0,26.0
100268,26.0,21.0
100269,21.0,15.0
100270,15.0,10.0
100271,10.0,10.0
100272,10.0,10.0
100273,10.0,10.0
100274,10.0,10.0
100275,10.0,14.0
100276,14.0,18.0
100277,18.0,23.0
100278,23.0,30.0
100279,30.0,47.0
100280,47.0,55.0
100281,55.0,64.0
100282,64.0,68.0
100283,68.0,84.0
100284,84.0,99.0
100285,99.0,101.0
100286,60.0,101.0
100287,47.0,41.0
100288,41.0,32.0
100289,32.0,26.0
100290,26.0,25.0
100291,25.0,25.0
100292,25.0,43.0
100293,43.0,58.0
100294,58.0,63.0
100295,63.0,58.0
100296,58.0,57.0
100297,57.0,100.0
100298,100.0,101.0
100299,36.0,27.0
100300,27.0,24.0
100301,24.0,14.0
100302,14.0,12.0
100303,12.0,8.0
100304,8.0,7.0
100305,7.0,8.0
100306,8.0,7.0
100307,7.0,7.0
100308,7.0,8.0
100309,8.0,17.0
100310,17.0,26.0
100311,26.0,32.0
100312,32.0,40.0
100313,40.0,46.0
100314,46.0,53.0
100315,53.0,60.0
100316,60.0,101.0
100317,87.0,73.0
100318,73.0,73.0
100319,73.0,64.0
100320,64.0,51.0
100321,51.0,44.0
100322,44.0,41.0
100323,41.0,39.0
100324,39.0,39.0
100325,39.0,41.0
100326,41.0,47.0
100327,47.0,48.0
100328,48.0,53.0
100329,53.0,61.0
100330,61.0,62.0
100331,62.0,70.0
100332,70.0,81.0
100333,81.0,91.0
100334,91.0,101.0
100335,63.0,45.0
100336,45.0,101.0
100337,78.0,46.0
100338,46.0,31.0
100339,31.0,25.0
100340,25.0,21.0
100341,21.0,19.0
100342,19.0,20.0
100343,20.0,21.0
100344,21.0,27.0
100345,27.0,36.0
100346,36.0,45.0
100347,45.0,70.0
100348,70.0,96.0
100349,96.0,101.0
100350,88.0,80.0
100351,80.0,71.0
100352,71.0,67.0
100353,67.0,60.0
100354,60.0,46.0
100355,46.0,42.0
100356,42.0,33.0
100357,33.0,33.0
100358,33.0,26.0
100359,26.0,31.0
100360,31.0,29.0
100361,29.0,33.0
100362,33.0,35.0
100363,35.0,40.0
100364,40.0,52.0
100365,52.0,63.0
100366,63.0,67.0
100367,67.0,77.0
100368,77.0,80.0
100369,80.0,101.0
100370,40.0,36.0
100371,36.0,25.0
100372,25.0,7.0
100373,7.0,6.0
100374,6.0,7.0
100375,7.0,12.0
100376,12.0,21.0
100377,21.0,15.0
100378,15.0,25.0
100379,25.0,36.0
100380,36.0,45.0
100381,45.0,55.0
100382,55.0,65.0
100383,65.0,68.0
100384,68.0,70.0
100385,70.0,81.0
100386,81.0,100.0
100387,100.0,101.0
100388,91.0,79.0
100389,79.0,68.0
100390,68.0,53.0
100391,53.0,36.0
100392,36.0,32.0
100393,32.0,28.0
100394,28.0,20.0
100395,20.0,17.0
100396,17.0,11.0
100397,11.0,10.0
100398,10.0,9.0
100399,9.0,7.0
100400,7.0,4.0
100401,4.0,8.0
100402,8.0,15.0
100403,15.0,20.0
100404,20.0,22.0
100405,22.0,30.0
100406,30.0,37.0
100407,37.0,44.0
100408,44.0,49.0
100409,49.0,63.0
100410,63.0,67.0
100411,67.0,86.0
100412,86.0,101.0
100413,82.0,64.0
100414,64.0,30.0
100415,30.0,20.0
100416,20.0,23.0
100417,23.0,23.0
100418,23.0,27.0
100419,27.0,46.0
100420,46.0,51.0
100421,51.0,47.0
100422,47.0,73.0
100423,73.0,101.0
100424,97.0,87.0
100425,87.0,101.0
100426,88.0,88.0
100427,88.0,79.0
100428,79.0,79.0
100429,79.0,79.0
100430,79.0,81.0
100431,81.0,83.0
100432,83.0,87.0
100433,87.0,89.0
100434,89.0,94.0
100435,94.0,101.0
100436,91.0,99.0
100437,99.0,99.0
100438,99.0,97.0
100439,97.0,101.0
100440,94.0,89.0
100441,89.0,82.0
100442,82.0,79.0
100443,79.0,70.0
100444,70.0,61.0
100445,61.0,61.0
100446,61.0,66.0
100447,66.0,74.0
100448,74.0,76.0
100449,76.0,59.0
100450,59.0,54.0
100451,54.0,54.0
100452,54.0,53.0
100453,53.0,52.0
100454,52.0,53.0
100455,53.0,64.0
100456,64.0,77.0
100457,77.0,84.0
100458,84.0,84.0
100459,84.0,101.0
100460,100.0,101.0
100461,96.0,70.0
100462,70.0,42.0
100463,42.0,47.0
100464,47.0,47.0
100465,47.0,41.0
100466,41.0,41.0
100467,41.0,38.0
100468,38.0,43.0
100469,43.0,43.0
100470,43.0,47.0
100471,47.0,56.0
100472,56.0,64.0
100473,64.0,71.0
100474,71.0,85.0
100475,85.0,91.0
100476,91.0,100.0
100477,100.0,101.0
100478,92.0,90.0
100479,90.0,90.0
100480,90.0,82.0
100481,82.0,82.0
100482,82.0,79.0
100483,79.0,82.0
100484,82.0,86.0
100485,86.0,82.0
100486,82.0,82.0
100487,82.0,80.0
100488,80.0,93.0
100489,93.0,88.0
100490,88.0,85.0
100491,85.0,92.0
100492,92.0,93.0
100493,93.0,97.0
100494,97.0,100.0
100495,100.0,100.0
100496,100.0,101.0
100497,83.0,73.0
100498,73.0,66.0
100499,66.0,56.0
100500,56.0,58.0
100501,58.0,53.0
100502,53.0,51.0
100503,51.0,45.0
100504,45.0,36.0
100505,36.0,34.0
100506,34.0,34.0
100507,34.0,42.0
100508,42.0,44.0
100509,44.0,50.0
100510,50.0,62.0
100511,62.0,68.0
100512,68.0,75.0
100513,75.0,81.0
100514,81.0,82.0
100515,82.0,81.0
100516,81.0,101.0
100517,99.0,95.0
100518,95.0,86.0
100519,86.0,98.0
100520,98.0,97.0
100521,97.0,101.0
100522,41.0,31.0
100523,31.0,17.0
100524,17.0,14.0
100525,14.0,11.0
100526,11.0,10.0
100527,10.0,10.0
100528,10.0,9.0
100529,9.0,9.0
100530,9.0,10.0
100531,10.0,11.0
100532,11.0,18.0
100533,18.0,23.0
100534,23.0,27.0
100535,27.0,32.0
100536,32.0,42.0
100537,42.0,54.0
100538,54.0,58.0
100539,58.0,70.0
100540,70.0,77.0
100541,77.0,101.0
100542,86.0,91.0
100543,91.0,95.0
100544,95.0,96.0
100545,96.0,101.0
100546,48.0,47.0
100547,47.0,50.0
100548,50.0,49.0
100549,49.0,53.0
100550,53.0,54.0
100551,54.0,57.0
100552,57.0,67.0
100553,67.0,72.0
100554,72.0,79.0
100555,79.0,77.0
100556,77.0,80.0
100557,80.0,88.0
100558,88.0,89.0
100559,89.0,90.0
100560,90.0,92.0
100561,92.0,95.0
100562,95.0,97.0
100563,97.0,94.0
100564,94.0,97.0
100565,97.0,101.0
100566,62.0,64.0
100567,64.0,92.0
100568,92.0,101.0
100569,84.0,78.0
100570,78.0,76.0
100571,76.0,74.0
100572,74.0,70.0
100573,70.0,68.0
100574,68.0,74.0
100575,74.0,75.0
100576,75.0,69.0
100577,69.0,74.0
100578,74.0,70.0
100579,70.0,79.0
100580,79.0,84.0
100581,84.0,86.0
100582,86.0,76.0
100583,76.0,62.0
100584,62.0,101.0
100585,45.0,29.0
100586,29.0,19.0
100587,19.0,11.0
100588,11.0,10.0
100589,10.0,7.0
100590,7.0,5.0
100591,5.0,3.0
100592,3.0,3.0
100593,3.0,3.0
100594,3.0,1.0
100595,1.0,2.0
100596,2.0,2.0
100597,2.0,3.0
100598,3.0,3.0
100599,3.0,3.0
100600,3.0,4.0
100601,4.0,5.0
100602,5.0,5.0
100603,5.0,5.0
100604,5.0,5.0
100605,5.0,9.0
100606,9.0,12.0
100607,12.0,13.0
100608,13.0,13.0
100609,13.0,17.0
100610,17.0,22.0
100611,22.0,26.0
100612,26.0,28.0
100613,28.0,37.0
100614,37.0,41.0
100615,41.0,101.0
100616,5.0,5.0
100617,5.0,9.0
100618,9.0,22.0
100619,22.0,31.0
100620,31.0,43.0
100621,43.0,64.0
100622,64.0,83.0
100623,83.0,101.0
100624,42.0,54.0
100625,54.0,43.0
100626,43.0,24.0
100627,24.0,28.0
100628,28.0,45.0
100629,45.0,59.0
100630,59.0,72.0
100631,72.0,81.0
100632,81.0,101.0
100633,75.0,70.0
100634,70.0,75.0
100635,75.0,75.0
100636,75.0,75.0
100637,75.0,73.0
100638,73.0,71.0
100639,71.0,63.0
100640,63.0,65.0
100641,65.0,71.0
100642,71.0,87.0
100643,87.0,82.0
100644,82.0,85.0
100645,85.0,92.0
100646,92.0,95.0
100647,95.0,101.0
100648,72.0,40.0
100649,40.0,25.0
100650,25.0,16.0
100651,16.0,18.0
100652,18.0,12.0
100653,12.0,6.0
100654,6.0,4.0
100655,4.0,3.0
100656,3.0,2.0
100657,2.0,2.0
100658,2.0,2.0
100659,2.0,2.0
100660,2.0,3.0
100661,3.0,2.0
100662,2.0,2.0
100663,2.0,4.0
100664,4.0,8.0
100665,8.0,8.0
100666,8.0,8.0
100667,8.0,9.0
100668,9.0,10.0
100669,10.0,16.0
100670,16.0,18.0
100671,18.0,17.0
100672,17.0,29.0
100673,29.0,29.0
100674,29.0,35.0
100675,35.0,50.0
