,diff_0,diff_1,diff_2,target
20271,86.0,89.0,87.0,77.0
20272,89.0,87.0,77.0,86.0
20273,87.0,77.0,86.0,83.0
20274,77.0,86.0,83.0,81.0
20275,86.0,83.0,81.0,91.0
20276,83.0,81.0,91.0,93.0
20277,81.0,91.0,93.0,101.0
20278,96.0,92.0,90.0,96.0
20279,92.0,90.0,96.0,98.0
20280,90.0,96.0,98.0,101.0
20281,96.0,91.0,85.0,79.0
20282,91.0,85.0,79.0,73.0
20283,85.0,79.0,73.0,61.0
20284,79.0,73.0,61.0,56.0
20285,73.0,61.0,56.0,50.0
20286,61.0,56.0,50.0,38.0
20287,56.0,50.0,38.0,25.0
20288,50.0,38.0,25.0,23.0
20289,38.0,25.0,23.0,24.0
20290,25.0,23.0,24.0,22.0
20291,23.0,24.0,22.0,19.0
20292,24.0,22.0,19.0,20.0
20293,22.0,19.0,20.0,26.0
20294,19.0,20.0,26.0,36.0
20295,20.0,26.0,36.0,46.0
20296,26.0,36.0,46.0,55.0
20297,36.0,46.0,55.0,101.0
20298,60.0,66.0,54.0,47.0
20299,66.0,54.0,47.0,45.0
20300,54.0,47.0,45.0,37.0
20301,47.0,45.0,37.0,32.0
20302,45.0,37.0,32.0,27.0
20303,37.0,32.0,27.0,24.0
20304,32.0,27.0,24.0,30.0
20305,27.0,24.0,30.0,37.0
20306,24.0,30.0,37.0,40.0
20307,30.0,37.0,40.0,52.0
20308,37.0,40.0,52.0,56.0
20309,40.0,52.0,56.0,72.0
20310,52.0,56.0,72.0,74.0
20311,56.0,72.0,74.0,58.0
20312,72.0,74.0,58.0,81.0
20313,74.0,58.0,81.0,86.0
20314,58.0,81.0,86.0,74.0
20315,81.0,86.0,74.0,101.0
20316,3.0,17.0,40.0,28.0
20317,17.0,40.0,28.0,26.0
20318,40.0,28.0,26.0,28.0
20319,28.0,26.0,28.0,27.0
20320,26.0,28.0,27.0,22.0
20321,28.0,27.0,22.0,19.0
20322,27.0,22.0,19.0,23.0
20323,22.0,19.0,23.0,23.0
20324,19.0,23.0,23.0,24.0
20325,23.0,23.0,24.0,29.0
20326,23.0,24.0,29.0,28.0
20327,24.0,29.0,28.0,33.0
20328,29.0,28.0,33.0,30.0
20329,28.0,33.0,30.0,36.0
20330,33.0,30.0,36.0,35.0
20331,30.0,36.0,35.0,36.0
20332,36.0,35.0,36.0,44.0
20333,35.0,36.0,44.0,50.0
20334,36.0,44.0,50.0,101.0
20335,99.0,93.0,89.0,83.0
20336,93.0,89.0,83.0,75.0
20337,89.0,83.0,75.0,69.0
20338,83.0,75.0,69.0,70.0
20339,75.0,69.0,70.0,60.0
20340,69.0,70.0,60.0,62.0
20341,70.0,60.0,62.0,58.0
20342,60.0,62.0,58.0,55.0
20343,62.0,58.0,55.0,53.0
20344,58.0,55.0,53.0,56.0
20345,55.0,53.0,56.0,57.0
20346,53.0,56.0,57.0,59.0
20347,56.0,57.0,59.0,63.0
20348,57.0,59.0,63.0,80.0
20349,59.0,63.0,80.0,95.0
20350,63.0,80.0,95.0,101.0
20351,22.0,54.0,34.0,41.0
20352,54.0,34.0,41.0,42.0
20353,34.0,41.0,42.0,47.0
20354,41.0,42.0,47.0,58.0
20355,42.0,47.0,58.0,61.0
20356,47.0,58.0,61.0,82.0
20357,58.0,61.0,82.0,101.0
20358,90.0,79.0,74.0,70.0
20359,79.0,74.0,70.0,63.0
20360,74.0,70.0,63.0,58.0
20361,70.0,63.0,58.0,49.0
20362,63.0,58.0,49.0,53.0
20363,58.0,49.0,53.0,40.0
20364,49.0,53.0,40.0,43.0
20365,53.0,40.0,43.0,52.0
20366,40.0,43.0,52.0,58.0
20367,43.0,52.0,58.0,66.0
20368,52.0,58.0,66.0,75.0
20369,58.0,66.0,75.0,83.0
20370,66.0,75.0,83.0,94.0
20371,75.0,83.0,94.0,101.0
20372,94.0,98.0,97.0,94.0
20373,98.0,97.0,94.0,97.0
20374,97.0,94.0,97.0,92.0
20375,94.0,97.0,92.0,94.0
20376,97.0,92.0,94.0,101.0
20377,97.0,84.0,76.0,65.0
20378,84.0,76.0,65.0,66.0
20379,76.0,65.0,66.0,54.0
20380,65.0,66.0,54.0,54.0
20381,66.0,54.0,54.0,45.0
20382,54.0,54.0,45.0,47.0
20383,54.0,45.0,47.0,43.0
20384,45.0,47.0,43.0,39.0
20385,47.0,43.0,39.0,38.0
20386,43.0,39.0,38.0,41.0
20387,39.0,38.0,41.0,43.0
20388,38.0,41.0,43.0,48.0
20389,41.0,43.0,48.0,55.0
20390,43.0,48.0,55.0,62.0
20391,48.0,55.0,62.0,74.0
20392,55.0,62.0,74.0,82.0
20393,62.0,74.0,82.0,84.0
20394,74.0,82.0,84.0,101.0
20395,96.0,95.0,83.0,77.0
20396,95.0,83.0,77.0,68.0
20397,83.0,77.0,68.0,69.0
20398,77.0,68.0,69.0,87.0
20399,68.0,69.0,87.0,88.0
20400,69.0,87.0,88.0,93.0
20401,87.0,88.0,93.0,95.0
20402,88.0,93.0,95.0,83.0
20403,93.0,95.0,83.0,87.0
20404,95.0,83.0,87.0,93.0
20405,83.0,87.0,93.0,88.0
20406,87.0,93.0,88.0,86.0
20407,93.0,88.0,86.0,94.0
20408,88.0,86.0,94.0,101.0
20409,90.0,83.0,72.0,67.0
20410,83.0,72.0,67.0,64.0
20411,72.0,67.0,64.0,64.0
20412,67.0,64.0,64.0,75.0
20413,64.0,64.0,75.0,51.0
20414,64.0,75.0,51.0,68.0
20415,75.0,51.0,68.0,91.0
20416,51.0,68.0,91.0,101.0
20417,68.0,67.0,55.0,48.0
20418,67.0,55.0,48.0,39.0
20419,55.0,48.0,39.0,29.0
20420,48.0,39.0,29.0,42.0
20421,39.0,29.0,42.0,31.0
20422,29.0,42.0,31.0,21.0
20423,42.0,31.0,21.0,24.0
20424,31.0,21.0,24.0,19.0
20425,21.0,24.0,19.0,22.0
20426,24.0,19.0,22.0,20.0
20427,19.0,22.0,20.0,17.0
20428,22.0,20.0,17.0,16.0
20429,20.0,17.0,16.0,14.0
20430,17.0,16.0,14.0,15.0
20431,16.0,14.0,15.0,15.0
20432,14.0,15.0,15.0,13.0
20433,15.0,15.0,13.0,15.0
20434,15.0,13.0,15.0,15.0
20435,13.0,15.0,15.0,19.0
20436,15.0,15.0,19.0,23.0
20437,15.0,19.0,23.0,25.0
20438,19.0,23.0,25.0,34.0
20439,23.0,25.0,34.0,31.0
20440,25.0,34.0,31.0,37.0
20441,34.0,31.0,37.0,41.0
20442,31.0,37.0,41.0,38.0
20443,37.0,41.0,38.0,45.0
20444,41.0,38.0,45.0,101.0
20445,98.0,75.0,81.0,90.0
20446,75.0,81.0,90.0,90.0
20447,81.0,90.0,90.0,95.0
20448,90.0,90.0,95.0,95.0
20449,90.0,95.0,95.0,100.0
20450,95.0,95.0,100.0,101.0
20451,88.0,75.0,55.0,45.0
20452,75.0,55.0,45.0,31.0
20453,55.0,45.0,31.0,21.0
20454,45.0,31.0,21.0,18.0
20455,31.0,21.0,18.0,16.0
20456,21.0,18.0,16.0,17.0
20457,18.0,16.0,17.0,17.0
20458,16.0,17.0,17.0,17.0
20459,17.0,17.0,17.0,19.0
20460,17.0,17.0,19.0,23.0
20461,17.0,19.0,23.0,28.0
20462,19.0,23.0,28.0,34.0
20463,23.0,28.0,34.0,39.0
20464,28.0,34.0,39.0,48.0
20465,34.0,39.0,48.0,51.0
20466,39.0,48.0,51.0,55.0
20467,48.0,51.0,55.0,61.0
20468,51.0,55.0,61.0,101.0
20469,83.0,69.0,87.0,75.0
20470,69.0,87.0,75.0,67.0
20471,87.0,75.0,67.0,53.0
20472,75.0,67.0,53.0,51.0
20473,67.0,53.0,51.0,42.0
20474,53.0,51.0,42.0,48.0
20475,51.0,42.0,48.0,58.0
20476,42.0,48.0,58.0,76.0
20477,48.0,58.0,76.0,87.0
20478,58.0,76.0,87.0,95.0
20479,76.0,87.0,95.0,101.0
20480,88.0,75.0,83.0,86.0
20481,75.0,83.0,86.0,89.0
20482,83.0,86.0,89.0,77.0
20483,86.0,89.0,77.0,71.0
20484,89.0,77.0,71.0,74.0
20485,77.0,71.0,74.0,64.0
20486,71.0,74.0,64.0,63.0
20487,74.0,64.0,63.0,66.0
20488,64.0,63.0,66.0,57.0
20489,63.0,66.0,57.0,48.0
20490,66.0,57.0,48.0,43.0
20491,57.0,48.0,43.0,36.0
20492,48.0,43.0,36.0,21.0
20493,43.0,36.0,21.0,15.0
20494,36.0,21.0,15.0,12.0
20495,21.0,15.0,12.0,12.0
20496,15.0,12.0,12.0,9.0
20497,12.0,12.0,9.0,8.0
20498,12.0,9.0,8.0,7.0
20499,9.0,8.0,7.0,5.0
20500,8.0,7.0,5.0,5.0
20501,7.0,5.0,5.0,4.0
20502,5.0,5.0,4.0,4.0
20503,5.0,4.0,4.0,4.0
20504,4.0,4.0,4.0,4.0
20505,4.0,4.0,4.0,4.0
20506,4.0,4.0,4.0,5.0
20507,4.0,4.0,5.0,5.0
20508,4.0,5.0,5.0,7.0
20509,5.0,5.0,7.0,7.0
20510,5.0,7.0,7.0,7.0
20511,7.0,7.0,7.0,9.0
20512,7.0,7.0,9.0,10.0
20513,7.0,9.0,10.0,14.0
20514,9.0,10.0,14.0,14.0
20515,10.0,14.0,14.0,10.0
20516,14.0,14.0,10.0,16.0
20517,14.0,10.0,16.0,17.0
20518,10.0,16.0,17.0,19.0
20519,16.0,17.0,19.0,20.0
20520,17.0,19.0,20.0,26.0
20521,19.0,20.0,26.0,25.0
20522,20.0,26.0,25.0,24.0
20523,26.0,25.0,24.0,29.0
20524,25.0,24.0,29.0,33.0
20525,24.0,29.0,33.0,36.0
20526,29.0,33.0,36.0,38.0
20527,33.0,36.0,38.0,39.0
20528,36.0,38.0,39.0,101.0
20529,86.0,88.0,93.0,101.0
20530,15.0,14.0,16.0,15.0
20531,14.0,16.0,15.0,15.0
20532,16.0,15.0,15.0,16.0
20533,15.0,15.0,16.0,13.0
20534,15.0,16.0,13.0,14.0
20535,16.0,13.0,14.0,16.0
20536,13.0,14.0,16.0,16.0
20537,14.0,16.0,16.0,13.0
20538,16.0,16.0,13.0,16.0
20539,16.0,13.0,16.0,23.0
20540,13.0,16.0,23.0,41.0
20541,16.0,23.0,41.0,56.0
20542,23.0,41.0,56.0,68.0
20543,41.0,56.0,68.0,72.0
20544,56.0,68.0,72.0,74.0
20545,68.0,72.0,74.0,81.0
20546,72.0,74.0,81.0,78.0
20547,74.0,81.0,78.0,101.0
20548,92.0,58.0,75.0,79.0
20549,58.0,75.0,79.0,84.0
20550,75.0,79.0,84.0,74.0
20551,79.0,84.0,74.0,74.0
20552,84.0,74.0,74.0,77.0
20553,74.0,74.0,77.0,80.0
20554,74.0,77.0,80.0,81.0
20555,77.0,80.0,81.0,70.0
20556,80.0,81.0,70.0,78.0
20557,81.0,70.0,78.0,80.0
20558,70.0,78.0,80.0,90.0
20559,78.0,80.0,90.0,89.0
20560,80.0,90.0,89.0,99.0
20561,90.0,89.0,99.0,99.0
20562,89.0,99.0,99.0,101.0
20563,18.0,56.0,99.0,101.0
20564,96.0,81.0,76.0,59.0
20565,81.0,76.0,59.0,53.0
20566,76.0,59.0,53.0,44.0
20567,59.0,53.0,44.0,45.0
20568,53.0,44.0,45.0,40.0
20569,44.0,45.0,40.0,40.0
20570,45.0,40.0,40.0,49.0
20571,40.0,40.0,49.0,44.0
20572,40.0,49.0,44.0,44.0
20573,49.0,44.0,44.0,49.0
20574,44.0,44.0,49.0,60.0
20575,44.0,49.0,60.0,68.0
20576,49.0,60.0,68.0,77.0
20577,60.0,68.0,77.0,85.0
20578,68.0,77.0,85.0,85.0
20579,77.0,85.0,85.0,94.0
20580,85.0,85.0,94.0,101.0
20581,8.0,13.0,45.0,52.0
20582,13.0,45.0,52.0,56.0
20583,45.0,52.0,56.0,33.0
20584,52.0,56.0,33.0,21.0
20585,56.0,33.0,21.0,32.0
20586,33.0,21.0,32.0,43.0
20587,21.0,32.0,43.0,61.0
20588,32.0,43.0,61.0,72.0
20589,43.0,61.0,72.0,73.0
20590,61.0,72.0,73.0,62.0
20591,72.0,73.0,62.0,78.0
20592,73.0,62.0,78.0,83.0
20593,62.0,78.0,83.0,84.0
20594,78.0,83.0,84.0,100.0
20595,83.0,84.0,100.0,101.0
20596,83.0,61.0,33.0,101.0
20597,10.0,51.0,80.0,86.0
20598,51.0,80.0,86.0,82.0
20599,80.0,86.0,82.0,76.0
20600,86.0,82.0,76.0,60.0
20601,82.0,76.0,60.0,73.0
20602,76.0,60.0,73.0,60.0
20603,60.0,73.0,60.0,61.0
20604,73.0,60.0,61.0,55.0
20605,60.0,61.0,55.0,54.0
20606,61.0,55.0,54.0,74.0
20607,55.0,54.0,74.0,77.0
20608,54.0,74.0,77.0,90.0
20609,74.0,77.0,90.0,101.0
20610,93.0,99.0,94.0,75.0
20611,99.0,94.0,75.0,40.0
20612,94.0,75.0,40.0,46.0
20613,75.0,40.0,46.0,44.0
20614,40.0,46.0,44.0,51.0
20615,46.0,44.0,51.0,49.0
20616,44.0,51.0,49.0,53.0
20617,51.0,49.0,53.0,52.0
20618,49.0,53.0,52.0,72.0
20619,53.0,52.0,72.0,87.0
20620,52.0,72.0,87.0,91.0
20621,72.0,87.0,91.0,98.0
20622,87.0,91.0,98.0,101.0
20623,100.0,91.0,84.0,78.0
20624,91.0,84.0,78.0,56.0
20625,84.0,78.0,56.0,64.0
20626,78.0,56.0,64.0,64.0
20627,56.0,64.0,64.0,60.0
20628,64.0,64.0,60.0,51.0
20629,64.0,60.0,51.0,59.0
20630,60.0,51.0,59.0,59.0
20631,51.0,59.0,59.0,59.0
20632,59.0,59.0,59.0,58.0
20633,59.0,59.0,58.0,67.0
20634,59.0,58.0,67.0,79.0
20635,58.0,67.0,79.0,90.0
20636,67.0,79.0,90.0,101.0
20637,94.0,81.0,68.0,57.0
20638,81.0,68.0,57.0,57.0
20639,68.0,57.0,57.0,54.0
20640,57.0,57.0,54.0,45.0
20641,57.0,54.0,45.0,36.0
20642,54.0,45.0,36.0,36.0
20643,45.0,36.0,36.0,33.0
20644,36.0,36.0,33.0,31.0
20645,36.0,33.0,31.0,33.0
20646,33.0,31.0,33.0,28.0
20647,31.0,33.0,28.0,29.0
20648,33.0,28.0,29.0,27.0
20649,28.0,29.0,27.0,38.0
20650,29.0,27.0,38.0,50.0
20651,27.0,38.0,50.0,69.0
20652,38.0,50.0,69.0,101.0
20653,100.0,96.0,97.0,100.0
20654,96.0,97.0,100.0,101.0
20655,96.0,77.0,68.0,64.0
20656,77.0,68.0,64.0,58.0
20657,68.0,64.0,58.0,51.0
20658,64.0,58.0,51.0,51.0
20659,58.0,51.0,51.0,45.0
20660,51.0,51.0,45.0,38.0
20661,51.0,45.0,38.0,35.0
20662,45.0,38.0,35.0,31.0
20663,38.0,35.0,31.0,27.0
20664,35.0,31.0,27.0,26.0
20665,31.0,27.0,26.0,29.0
20666,27.0,26.0,29.0,29.0
20667,26.0,29.0,29.0,27.0
20668,29.0,29.0,27.0,29.0
20669,29.0,27.0,29.0,29.0
20670,27.0,29.0,29.0,32.0
20671,29.0,29.0,32.0,35.0
20672,29.0,32.0,35.0,38.0
20673,32.0,35.0,38.0,35.0
20674,35.0,38.0,35.0,40.0
20675,38.0,35.0,40.0,39.0
20676,35.0,40.0,39.0,49.0
20677,40.0,39.0,49.0,101.0
20678,95.0,96.0,91.0,91.0
20679,96.0,91.0,91.0,94.0
20680,91.0,91.0,94.0,96.0
20681,91.0,94.0,96.0,96.0
20682,94.0,96.0,96.0,93.0
20683,96.0,96.0,93.0,68.0
20684,96.0,93.0,68.0,70.0
20685,93.0,68.0,70.0,67.0
20686,68.0,70.0,67.0,68.0
20687,70.0,67.0,68.0,67.0
20688,67.0,68.0,67.0,70.0
20689,68.0,67.0,70.0,72.0
20690,67.0,70.0,72.0,68.0
20691,70.0,72.0,68.0,72.0
20692,72.0,68.0,72.0,71.0
20693,68.0,72.0,71.0,72.0
20694,72.0,71.0,72.0,70.0
20695,71.0,72.0,70.0,101.0
20696,94.0,80.0,80.0,75.0
20697,80.0,80.0,75.0,68.0
20698,80.0,75.0,68.0,73.0
20699,75.0,68.0,73.0,97.0
20700,68.0,73.0,97.0,101.0
20701,58.0,54.0,44.0,43.0
20702,54.0,44.0,43.0,47.0
20703,44.0,43.0,47.0,44.0
20704,43.0,47.0,44.0,101.0
20705,33.0,31.0,33.0,32.0
20706,31.0,33.0,32.0,35.0
20707,33.0,32.0,35.0,38.0
20708,32.0,35.0,38.0,37.0
20709,35.0,38.0,37.0,44.0
20710,38.0,37.0,44.0,48.0
20711,37.0,44.0,48.0,101.0
20712,97.0,99.0,97.0,99.0
20713,99.0,97.0,99.0,97.0
20714,97.0,99.0,97.0,97.0
20715,99.0,97.0,97.0,99.0
20716,97.0,97.0,99.0,92.0
20717,97.0,99.0,92.0,84.0
20718,99.0,92.0,84.0,78.0
20719,92.0,84.0,78.0,83.0
20720,84.0,78.0,83.0,82.0
20721,78.0,83.0,82.0,87.0
20722,83.0,82.0,87.0,87.0
20723,82.0,87.0,87.0,93.0
20724,87.0,87.0,93.0,83.0
20725,87.0,93.0,83.0,83.0
20726,93.0,83.0,83.0,86.0
20727,83.0,83.0,86.0,80.0
20728,83.0,86.0,80.0,82.0
20729,86.0,80.0,82.0,101.0
20730,43.0,76.0,71.0,65.0
20731,76.0,71.0,65.0,63.0
20732,71.0,65.0,63.0,66.0
20733,65.0,63.0,66.0,68.0
20734,63.0,66.0,68.0,61.0
20735,66.0,68.0,61.0,56.0
20736,68.0,61.0,56.0,51.0
20737,61.0,56.0,51.0,49.0
20738,56.0,51.0,49.0,46.0
20739,51.0,49.0,46.0,56.0
20740,49.0,46.0,56.0,59.0
20741,46.0,56.0,59.0,71.0
20742,56.0,59.0,71.0,83.0
20743,59.0,71.0,83.0,97.0
20744,71.0,83.0,97.0,101.0
20745,90.0,83.0,83.0,77.0
20746,83.0,83.0,77.0,72.0
20747,83.0,77.0,72.0,75.0
20748,77.0,72.0,75.0,69.0
20749,72.0,75.0,69.0,66.0
20750,75.0,69.0,66.0,58.0
20751,69.0,66.0,58.0,55.0
20752,66.0,58.0,55.0,49.0
20753,58.0,55.0,49.0,47.0
20754,55.0,49.0,47.0,53.0
20755,49.0,47.0,53.0,48.0
20756,47.0,53.0,48.0,59.0
20757,53.0,48.0,59.0,63.0
20758,48.0,59.0,63.0,75.0
20759,59.0,63.0,75.0,84.0
20760,63.0,75.0,84.0,92.0
20761,75.0,84.0,92.0,94.0
20762,84.0,92.0,94.0,101.0
20763,97.0,92.0,90.0,86.0
20764,92.0,90.0,86.0,74.0
20765,90.0,86.0,74.0,73.0
20766,86.0,74.0,73.0,79.0
20767,74.0,73.0,79.0,81.0
20768,73.0,79.0,81.0,80.0
20769,79.0,81.0,80.0,82.0
20770,81.0,80.0,82.0,79.0
20771,80.0,82.0,79.0,82.0
20772,82.0,79.0,82.0,99.0
20773,79.0,82.0,99.0,101.0
20774,100.0,88.0,82.0,79.0
20775,88.0,82.0,79.0,71.0
20776,82.0,79.0,71.0,70.0
20777,79.0,71.0,70.0,62.0
20778,71.0,70.0,62.0,64.0
20779,70.0,62.0,64.0,60.0
20780,62.0,64.0,60.0,55.0
20781,11.0,29.0,55.0,47.0
20782,29.0,55.0,47.0,27.0
20783,55.0,47.0,27.0,23.0
20784,47.0,27.0,23.0,19.0
20785,27.0,23.0,19.0,16.0
20786,23.0,19.0,16.0,17.0
20787,19.0,16.0,17.0,19.0
20788,16.0,17.0,19.0,32.0
20789,17.0,19.0,32.0,38.0
20790,19.0,32.0,38.0,52.0
20791,32.0,38.0,52.0,51.0
20792,38.0,52.0,51.0,64.0
20793,52.0,51.0,64.0,84.0
20794,51.0,64.0,84.0,94.0
20795,64.0,84.0,94.0,99.0
20796,84.0,94.0,99.0,101.0
20797,58.0,69.0,74.0,80.0
20798,69.0,74.0,80.0,52.0
20799,74.0,80.0,52.0,63.0
20800,80.0,52.0,63.0,70.0
20801,52.0,63.0,70.0,77.0
20802,63.0,70.0,77.0,79.0
20803,70.0,77.0,79.0,88.0
20804,77.0,79.0,88.0,90.0
20805,79.0,88.0,90.0,101.0
20806,43.0,70.0,72.0,65.0
20807,70.0,72.0,65.0,65.0
20808,72.0,65.0,65.0,55.0
20809,65.0,65.0,55.0,48.0
20810,65.0,55.0,48.0,42.0
20811,55.0,48.0,42.0,39.0
20812,48.0,42.0,39.0,39.0
20813,42.0,39.0,39.0,32.0
20814,39.0,39.0,32.0,33.0
20815,39.0,32.0,33.0,39.0
20816,32.0,33.0,39.0,53.0
20817,33.0,39.0,53.0,69.0
20818,39.0,53.0,69.0,79.0
20819,53.0,69.0,79.0,88.0
20820,69.0,79.0,88.0,101.0
20821,62.0,89.0,82.0,76.0
20822,89.0,82.0,76.0,70.0
20823,82.0,76.0,70.0,68.0
20824,76.0,70.0,68.0,68.0
20825,70.0,68.0,68.0,68.0
20826,68.0,68.0,68.0,69.0
20827,68.0,68.0,69.0,74.0
20828,68.0,69.0,74.0,76.0
20829,69.0,74.0,76.0,76.0
20830,74.0,76.0,76.0,67.0
20831,76.0,76.0,67.0,64.0
20832,76.0,67.0,64.0,59.0
20833,67.0,64.0,59.0,47.0
20834,64.0,59.0,47.0,41.0
20835,59.0,47.0,41.0,32.0
20836,47.0,41.0,32.0,32.0
20837,41.0,32.0,32.0,28.0
20838,32.0,32.0,28.0,17.0
20839,32.0,28.0,17.0,14.0
20840,28.0,17.0,14.0,11.0
20841,17.0,14.0,11.0,11.0
20842,14.0,11.0,11.0,8.0
20843,11.0,11.0,8.0,6.0
20844,11.0,8.0,6.0,5.0
20845,8.0,6.0,5.0,5.0
20846,6.0,5.0,5.0,4.0
20847,5.0,5.0,4.0,3.0
20848,5.0,4.0,3.0,3.0
20849,4.0,3.0,3.0,3.0
20850,3.0,3.0,3.0,4.0
20851,3.0,3.0,4.0,4.0
20852,3.0,4.0,4.0,3.0
20853,4.0,4.0,3.0,3.0
20854,4.0,3.0,3.0,3.0
20855,3.0,3.0,3.0,4.0
20856,3.0,3.0,4.0,5.0
20857,3.0,4.0,5.0,6.0
20858,4.0,5.0,6.0,6.0
20859,5.0,6.0,6.0,8.0
20860,6.0,6.0,8.0,9.0
20861,6.0,8.0,9.0,14.0
20862,8.0,9.0,14.0,13.0
20863,9.0,14.0,13.0,15.0
20864,14.0,13.0,15.0,14.0
20865,13.0,15.0,14.0,18.0
20866,15.0,14.0,18.0,20.0
20867,14.0,18.0,20.0,24.0
20868,18.0,20.0,24.0,24.0
20869,20.0,24.0,24.0,28.0
20870,24.0,24.0,28.0,38.0
20871,24.0,28.0,38.0,38.0
20872,28.0,38.0,38.0,39.0
20873,38.0,38.0,39.0,49.0
20874,38.0,39.0,49.0,101.0
20875,91.0,58.0,50.0,31.0
20876,58.0,50.0,31.0,27.0
20877,50.0,31.0,27.0,26.0
20878,31.0,27.0,26.0,27.0
20879,27.0,26.0,27.0,16.0
20880,26.0,27.0,16.0,9.0
20881,27.0,16.0,9.0,5.0
20882,16.0,9.0,5.0,5.0
20883,9.0,5.0,5.0,4.0
20884,5.0,5.0,4.0,3.0
20885,5.0,4.0,3.0,2.0
20886,4.0,3.0,2.0,1.0
20887,3.0,2.0,1.0,1.0
20888,2.0,1.0,1.0,1.0
20889,1.0,1.0,1.0,1.0
20890,1.0,1.0,1.0,1.0
20891,1.0,1.0,1.0,1.0
20892,1.0,1.0,1.0,1.0
20893,1.0,1.0,1.0,1.0
20894,1.0,1.0,1.0,2.0
20895,1.0,1.0,2.0,2.0
20896,1.0,2.0,2.0,3.0
20897,2.0,2.0,3.0,3.0
20898,2.0,3.0,3.0,3.0
20899,3.0,3.0,3.0,4.0
20900,3.0,3.0,4.0,5.0
20901,3.0,4.0,5.0,6.0
20902,4.0,5.0,6.0,6.0
20903,5.0,6.0,6.0,6.0
20904,6.0,6.0,6.0,11.0
20905,6.0,6.0,11.0,14.0
20906,6.0,11.0,14.0,14.0
20907,11.0,14.0,14.0,15.0
20908,14.0,14.0,15.0,16.0
20909,14.0,15.0,16.0,19.0
20910,15.0,16.0,19.0,19.0
20911,16.0,19.0,19.0,22.0
20912,19.0,19.0,22.0,22.0
20913,19.0,22.0,22.0,26.0
20914,22.0,22.0,26.0,26.0
20915,22.0,26.0,26.0,32.0
20916,26.0,26.0,32.0,29.0
20917,26.0,32.0,29.0,36.0
20918,32.0,29.0,36.0,43.0
20919,29.0,36.0,43.0,47.0
20920,36.0,43.0,47.0,46.0
20921,43.0,47.0,46.0,48.0
20922,47.0,46.0,48.0,49.0
20923,46.0,48.0,49.0,48.0
20924,48.0,49.0,48.0,43.0
20925,49.0,48.0,43.0,42.0
20926,48.0,43.0,42.0,45.0
20927,43.0,42.0,45.0,44.0
20928,42.0,45.0,44.0,47.0
20929,45.0,44.0,47.0,42.0
20930,44.0,47.0,42.0,36.0
20931,47.0,42.0,36.0,101.0
20932,98.0,80.0,69.0,54.0
20933,80.0,69.0,54.0,48.0
20934,69.0,54.0,48.0,33.0
20935,54.0,48.0,33.0,25.0
20936,48.0,33.0,25.0,15.0
20937,33.0,25.0,15.0,20.0
20938,25.0,15.0,20.0,25.0
20939,15.0,20.0,25.0,38.0
20940,20.0,25.0,38.0,57.0
20941,25.0,38.0,57.0,76.0
20942,38.0,57.0,76.0,86.0
20943,57.0,76.0,86.0,97.0
20944,76.0,86.0,97.0,71.0
20945,86.0,97.0,71.0,92.0
20946,97.0,71.0,92.0,101.0
20947,94.0,76.0,59.0,37.0
20948,76.0,59.0,37.0,27.0
20949,59.0,37.0,27.0,24.0
20950,37.0,27.0,24.0,19.0
20951,27.0,24.0,19.0,15.0
20952,24.0,19.0,15.0,13.0
20953,19.0,15.0,13.0,10.0
20954,15.0,13.0,10.0,11.0
20955,13.0,10.0,11.0,11.0
20956,10.0,11.0,11.0,10.0
20957,11.0,11.0,10.0,11.0
20958,11.0,10.0,11.0,12.0
20959,10.0,11.0,12.0,12.0
20960,11.0,12.0,12.0,16.0
20961,12.0,12.0,16.0,19.0
20962,12.0,16.0,19.0,23.0
20963,16.0,19.0,23.0,28.0
20964,19.0,23.0,28.0,31.0
20965,23.0,28.0,31.0,37.0
20966,28.0,31.0,37.0,42.0
20967,31.0,37.0,42.0,44.0
20968,37.0,42.0,44.0,49.0
20969,42.0,44.0,49.0,43.0
20970,44.0,49.0,43.0,101.0
20971,100.0,86.0,81.0,73.0
20972,86.0,81.0,73.0,69.0
20973,81.0,73.0,69.0,55.0
20974,73.0,69.0,55.0,59.0
20975,69.0,55.0,59.0,60.0
20976,55.0,59.0,60.0,62.0
20977,59.0,60.0,62.0,59.0
20978,60.0,62.0,59.0,58.0
20979,62.0,59.0,58.0,54.0
20980,59.0,58.0,54.0,56.0
20981,58.0,54.0,56.0,57.0
20982,54.0,56.0,57.0,60.0
20983,56.0,57.0,60.0,55.0
20984,57.0,60.0,55.0,54.0
20985,60.0,55.0,54.0,54.0
20986,55.0,54.0,54.0,54.0
20987,54.0,54.0,54.0,62.0
20988,54.0,54.0,62.0,101.0
20989,76.0,74.0,84.0,74.0
20990,74.0,84.0,74.0,78.0
20991,84.0,74.0,78.0,75.0
20992,74.0,78.0,75.0,76.0
20993,78.0,75.0,76.0,79.0
20994,75.0,76.0,79.0,82.0
20995,76.0,79.0,82.0,78.0
20996,79.0,82.0,78.0,85.0
20997,82.0,78.0,85.0,76.0
20998,78.0,85.0,76.0,76.0
20999,85.0,76.0,76.0,72.0
21000,76.0,76.0,72.0,73.0
21001,76.0,72.0,73.0,67.0
21002,72.0,73.0,67.0,59.0
21003,73.0,67.0,59.0,101.0
21004,100.0,96.0,86.0,80.0
21005,96.0,86.0,80.0,78.0
