,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
87924,98.0,82.0,64.0,42.0,40.0,37.0,30.0
87925,82.0,64.0,42.0,40.0,37.0,30.0,24.0
87926,64.0,42.0,40.0,37.0,30.0,24.0,22.0
87927,42.0,40.0,37.0,30.0,24.0,22.0,20.0
87928,40.0,37.0,30.0,24.0,22.0,20.0,17.0
87929,37.0,30.0,24.0,22.0,20.0,17.0,19.0
87930,30.0,24.0,22.0,20.0,17.0,19.0,16.0
87931,24.0,22.0,20.0,17.0,19.0,16.0,15.0
87932,22.0,20.0,17.0,19.0,16.0,15.0,17.0
87933,20.0,17.0,19.0,16.0,15.0,17.0,8.0
87934,17.0,19.0,16.0,15.0,17.0,8.0,9.0
87935,19.0,16.0,15.0,17.0,8.0,9.0,12.0
87936,16.0,15.0,17.0,8.0,9.0,12.0,13.0
87937,15.0,17.0,8.0,9.0,12.0,13.0,12.0
87938,17.0,8.0,9.0,12.0,13.0,12.0,12.0
87939,8.0,9.0,12.0,13.0,12.0,12.0,12.0
87940,9.0,12.0,13.0,12.0,12.0,12.0,14.0
87941,12.0,13.0,12.0,12.0,12.0,14.0,13.0
87942,13.0,12.0,12.0,12.0,14.0,13.0,10.0
87943,12.0,12.0,12.0,14.0,13.0,10.0,13.0
87944,12.0,12.0,14.0,13.0,10.0,13.0,19.0
87945,12.0,14.0,13.0,10.0,13.0,19.0,24.0
87946,14.0,13.0,10.0,13.0,19.0,24.0,24.0
87947,13.0,10.0,13.0,19.0,24.0,24.0,27.0
87948,10.0,13.0,19.0,24.0,24.0,27.0,33.0
87949,13.0,19.0,24.0,24.0,27.0,33.0,37.0
87950,19.0,24.0,24.0,27.0,33.0,37.0,41.0
87951,24.0,24.0,27.0,33.0,37.0,41.0,46.0
87952,24.0,27.0,33.0,37.0,41.0,46.0,49.0
87953,27.0,33.0,37.0,41.0,46.0,49.0,34.0
87954,33.0,37.0,41.0,46.0,49.0,34.0,32.0
87955,37.0,41.0,46.0,49.0,34.0,32.0,31.0
87956,41.0,46.0,49.0,34.0,32.0,31.0,38.0
87957,46.0,49.0,34.0,32.0,31.0,38.0,39.0
87958,49.0,34.0,32.0,31.0,38.0,39.0,49.0
87959,34.0,32.0,31.0,38.0,39.0,49.0,49.0
87960,32.0,31.0,38.0,39.0,49.0,49.0,49.0
87961,31.0,38.0,39.0,49.0,49.0,49.0,101.0
87962,69.0,69.0,80.0,79.0,78.0,89.0,101.0
87963,76.0,73.0,73.0,71.0,75.0,71.0,71.0
87964,73.0,73.0,71.0,75.0,71.0,71.0,66.0
87965,73.0,71.0,75.0,71.0,71.0,66.0,66.0
87966,71.0,75.0,71.0,71.0,66.0,66.0,59.0
87967,75.0,71.0,71.0,66.0,66.0,59.0,52.0
87968,71.0,71.0,66.0,66.0,59.0,52.0,44.0
87969,71.0,66.0,66.0,59.0,52.0,44.0,44.0
87970,66.0,66.0,59.0,52.0,44.0,44.0,40.0
87971,66.0,59.0,52.0,44.0,44.0,40.0,39.0
87972,59.0,52.0,44.0,44.0,40.0,39.0,43.0
87973,52.0,44.0,44.0,40.0,39.0,43.0,47.0
87974,44.0,44.0,40.0,39.0,43.0,47.0,49.0
87975,44.0,40.0,39.0,43.0,47.0,49.0,56.0
87976,40.0,39.0,43.0,47.0,49.0,56.0,64.0
87977,39.0,43.0,47.0,49.0,56.0,64.0,101.0
87978,86.0,84.0,73.0,73.0,66.0,61.0,61.0
87979,84.0,73.0,73.0,66.0,61.0,61.0,52.0
87980,73.0,73.0,66.0,61.0,61.0,52.0,50.0
87981,73.0,66.0,61.0,61.0,52.0,50.0,50.0
87982,66.0,61.0,61.0,52.0,50.0,50.0,57.0
87983,61.0,61.0,52.0,50.0,50.0,57.0,55.0
87984,61.0,52.0,50.0,50.0,57.0,55.0,60.0
87985,52.0,50.0,50.0,57.0,55.0,60.0,65.0
87986,50.0,50.0,57.0,55.0,60.0,65.0,69.0
87987,50.0,57.0,55.0,60.0,65.0,69.0,79.0
87988,57.0,55.0,60.0,65.0,69.0,79.0,88.0
87989,55.0,60.0,65.0,69.0,79.0,88.0,100.0
87990,60.0,65.0,69.0,79.0,88.0,100.0,101.0
87991,84.0,64.0,56.0,55.0,50.0,50.0,49.0
87992,64.0,56.0,55.0,50.0,50.0,49.0,48.0
87993,56.0,55.0,50.0,50.0,49.0,48.0,60.0
87994,55.0,50.0,50.0,49.0,48.0,60.0,66.0
87995,50.0,50.0,49.0,48.0,60.0,66.0,68.0
87996,50.0,49.0,48.0,60.0,66.0,68.0,81.0
87997,49.0,48.0,60.0,66.0,68.0,81.0,94.0
87998,48.0,60.0,66.0,68.0,81.0,94.0,97.0
87999,60.0,66.0,68.0,81.0,94.0,97.0,101.0
88000,80.0,71.0,71.0,74.0,74.0,82.0,82.0
88001,71.0,71.0,74.0,74.0,82.0,82.0,83.0
88002,71.0,74.0,74.0,82.0,82.0,83.0,85.0
88003,74.0,74.0,82.0,82.0,83.0,85.0,80.0
88004,74.0,82.0,82.0,83.0,85.0,80.0,87.0
88005,82.0,82.0,83.0,85.0,80.0,87.0,87.0
88006,82.0,83.0,85.0,80.0,87.0,87.0,91.0
88007,83.0,85.0,80.0,87.0,87.0,91.0,97.0
88008,85.0,80.0,87.0,87.0,91.0,97.0,101.0
88009,68.0,56.0,49.0,44.0,34.0,32.0,22.0
88010,56.0,49.0,44.0,34.0,32.0,22.0,17.0
88011,49.0,44.0,34.0,32.0,22.0,17.0,17.0
88012,44.0,34.0,32.0,22.0,17.0,17.0,16.0
88013,34.0,32.0,22.0,17.0,17.0,16.0,13.0
88014,32.0,22.0,17.0,17.0,16.0,13.0,12.0
88015,22.0,17.0,17.0,16.0,13.0,12.0,9.0
88016,17.0,17.0,16.0,13.0,12.0,9.0,7.0
88017,17.0,16.0,13.0,12.0,9.0,7.0,5.0
88018,16.0,13.0,12.0,9.0,7.0,5.0,5.0
88019,13.0,12.0,9.0,7.0,5.0,5.0,5.0
88020,12.0,9.0,7.0,5.0,5.0,5.0,6.0
88021,9.0,7.0,5.0,5.0,5.0,6.0,8.0
88022,7.0,5.0,5.0,5.0,6.0,8.0,9.0
88023,5.0,5.0,5.0,6.0,8.0,9.0,8.0
88024,5.0,5.0,6.0,8.0,9.0,8.0,8.0
88025,5.0,6.0,8.0,9.0,8.0,8.0,10.0
88026,6.0,8.0,9.0,8.0,8.0,10.0,10.0
88027,8.0,9.0,8.0,8.0,10.0,10.0,12.0
88028,9.0,8.0,8.0,10.0,10.0,12.0,13.0
88029,8.0,8.0,10.0,10.0,12.0,13.0,17.0
88030,8.0,10.0,10.0,12.0,13.0,17.0,17.0
88031,10.0,10.0,12.0,13.0,17.0,17.0,12.0
88032,10.0,12.0,13.0,17.0,17.0,12.0,12.0
88033,12.0,13.0,17.0,17.0,12.0,12.0,13.0
88034,13.0,17.0,17.0,12.0,12.0,13.0,16.0
88035,17.0,17.0,12.0,12.0,13.0,16.0,19.0
88036,17.0,12.0,12.0,13.0,16.0,19.0,19.0
88037,12.0,12.0,13.0,16.0,19.0,19.0,23.0
88038,12.0,13.0,16.0,19.0,19.0,23.0,28.0
88039,13.0,16.0,19.0,19.0,23.0,28.0,29.0
88040,16.0,19.0,19.0,23.0,28.0,29.0,40.0
88041,19.0,19.0,23.0,28.0,29.0,40.0,49.0
88042,19.0,23.0,28.0,29.0,40.0,49.0,101.0
88043,80.0,65.0,51.0,51.0,39.0,36.0,24.0
88044,65.0,51.0,51.0,39.0,36.0,24.0,18.0
88045,51.0,51.0,39.0,36.0,24.0,18.0,13.0
88046,51.0,39.0,36.0,24.0,18.0,13.0,11.0
88047,39.0,36.0,24.0,18.0,13.0,11.0,6.0
88048,36.0,24.0,18.0,13.0,11.0,6.0,5.0
88049,24.0,18.0,13.0,11.0,6.0,5.0,4.0
88050,18.0,13.0,11.0,6.0,5.0,4.0,4.0
88051,13.0,11.0,6.0,5.0,4.0,4.0,9.0
88052,11.0,6.0,5.0,4.0,4.0,9.0,19.0
88053,6.0,5.0,4.0,4.0,9.0,19.0,23.0
88054,5.0,4.0,4.0,9.0,19.0,23.0,30.0
88055,4.0,4.0,9.0,19.0,23.0,30.0,36.0
88056,4.0,9.0,19.0,23.0,30.0,36.0,49.0
88057,9.0,19.0,23.0,30.0,36.0,49.0,55.0
88058,19.0,23.0,30.0,36.0,49.0,55.0,68.0
88059,23.0,30.0,36.0,49.0,55.0,68.0,79.0
88060,30.0,36.0,49.0,55.0,68.0,79.0,87.0
88061,36.0,49.0,55.0,68.0,79.0,87.0,101.0
88062,78.0,78.0,74.0,74.0,69.0,65.0,63.0
88063,78.0,74.0,74.0,69.0,65.0,63.0,59.0
88064,74.0,74.0,69.0,65.0,63.0,59.0,65.0
88065,74.0,69.0,65.0,63.0,59.0,65.0,59.0
88066,69.0,65.0,63.0,59.0,65.0,59.0,64.0
88067,65.0,63.0,59.0,65.0,59.0,64.0,75.0
88068,63.0,59.0,65.0,59.0,64.0,75.0,80.0
88069,59.0,65.0,59.0,64.0,75.0,80.0,80.0
88070,65.0,59.0,64.0,75.0,80.0,80.0,85.0
88071,59.0,64.0,75.0,80.0,80.0,85.0,99.0
88072,64.0,75.0,80.0,80.0,85.0,99.0,81.0
88073,75.0,80.0,80.0,85.0,99.0,81.0,98.0
88074,80.0,80.0,85.0,99.0,81.0,98.0,84.0
88075,80.0,85.0,99.0,81.0,98.0,84.0,88.0
88076,85.0,99.0,81.0,98.0,84.0,88.0,101.0
88077,75.0,73.0,62.0,53.0,52.0,52.0,53.0
88078,73.0,62.0,53.0,52.0,52.0,53.0,49.0
88079,62.0,53.0,52.0,52.0,53.0,49.0,58.0
88080,53.0,52.0,52.0,53.0,49.0,58.0,62.0
88081,52.0,52.0,53.0,49.0,58.0,62.0,56.0
88082,52.0,53.0,49.0,58.0,62.0,56.0,52.0
88083,53.0,49.0,58.0,62.0,56.0,52.0,55.0
88084,49.0,58.0,62.0,56.0,52.0,55.0,58.0
88085,58.0,62.0,56.0,52.0,55.0,58.0,63.0
88086,62.0,56.0,52.0,55.0,58.0,63.0,101.0
88087,17.0,16.0,10.0,9.0,8.0,8.0,8.0
88088,16.0,10.0,9.0,8.0,8.0,8.0,10.0
88089,10.0,9.0,8.0,8.0,8.0,10.0,13.0
88090,9.0,8.0,8.0,8.0,10.0,13.0,15.0
88091,8.0,8.0,8.0,10.0,13.0,15.0,16.0
88092,8.0,8.0,10.0,13.0,15.0,16.0,18.0
88093,8.0,10.0,13.0,15.0,16.0,18.0,21.0
88094,10.0,13.0,15.0,16.0,18.0,21.0,22.0
88095,13.0,15.0,16.0,18.0,21.0,22.0,33.0
88096,15.0,16.0,18.0,21.0,22.0,33.0,30.0
88097,16.0,18.0,21.0,22.0,33.0,30.0,34.0
88098,18.0,21.0,22.0,33.0,30.0,34.0,43.0
88099,21.0,22.0,33.0,30.0,34.0,43.0,42.0
88100,22.0,33.0,30.0,34.0,43.0,42.0,45.0
88101,33.0,30.0,34.0,43.0,42.0,45.0,48.0
88102,30.0,34.0,43.0,42.0,45.0,48.0,101.0
88103,78.0,29.0,18.0,13.0,11.0,9.0,8.0
88104,29.0,18.0,13.0,11.0,9.0,8.0,8.0
88105,18.0,13.0,11.0,9.0,8.0,8.0,5.0
88106,13.0,11.0,9.0,8.0,8.0,5.0,5.0
88107,11.0,9.0,8.0,8.0,5.0,5.0,6.0
88108,9.0,8.0,8.0,5.0,5.0,6.0,6.0
88109,8.0,8.0,5.0,5.0,6.0,6.0,7.0
88110,8.0,5.0,5.0,6.0,6.0,7.0,7.0
88111,5.0,5.0,6.0,6.0,7.0,7.0,7.0
88112,5.0,6.0,6.0,7.0,7.0,7.0,10.0
88113,6.0,6.0,7.0,7.0,7.0,10.0,15.0
88114,6.0,7.0,7.0,7.0,10.0,15.0,15.0
88115,7.0,7.0,7.0,10.0,15.0,15.0,18.0
88116,7.0,7.0,10.0,15.0,15.0,18.0,20.0
88117,7.0,10.0,15.0,15.0,18.0,20.0,24.0
88118,10.0,15.0,15.0,18.0,20.0,24.0,27.0
88119,15.0,15.0,18.0,20.0,24.0,27.0,34.0
88120,15.0,18.0,20.0,24.0,27.0,34.0,42.0
88121,18.0,20.0,24.0,27.0,34.0,42.0,49.0
88122,20.0,24.0,27.0,34.0,42.0,49.0,101.0
88123,76.0,71.0,56.0,49.0,42.0,40.0,34.0
88124,71.0,56.0,49.0,42.0,40.0,34.0,34.0
88125,56.0,49.0,42.0,40.0,34.0,34.0,38.0
88126,49.0,42.0,40.0,34.0,34.0,38.0,39.0
88127,42.0,40.0,34.0,34.0,38.0,39.0,42.0
88128,40.0,34.0,34.0,38.0,39.0,42.0,44.0
88129,34.0,34.0,38.0,39.0,42.0,44.0,46.0
88130,34.0,38.0,39.0,42.0,44.0,46.0,65.0
88131,38.0,39.0,42.0,44.0,46.0,65.0,69.0
88132,39.0,42.0,44.0,46.0,65.0,69.0,77.0
88133,42.0,44.0,46.0,65.0,69.0,77.0,76.0
88134,44.0,46.0,65.0,69.0,77.0,76.0,80.0
88135,46.0,65.0,69.0,77.0,76.0,80.0,83.0
88136,65.0,69.0,77.0,76.0,80.0,83.0,94.0
88137,69.0,77.0,76.0,80.0,83.0,94.0,101.0
88138,94.0,90.0,95.0,90.0,89.0,84.0,93.0
88139,90.0,95.0,90.0,89.0,84.0,93.0,98.0
88140,95.0,90.0,89.0,84.0,93.0,98.0,83.0
88141,90.0,89.0,84.0,93.0,98.0,83.0,80.0
88142,89.0,84.0,93.0,98.0,83.0,80.0,77.0
88143,84.0,93.0,98.0,83.0,80.0,77.0,72.0
88144,93.0,98.0,83.0,80.0,77.0,72.0,71.0
88145,98.0,83.0,80.0,77.0,72.0,71.0,77.0
88146,83.0,80.0,77.0,72.0,71.0,77.0,94.0
88147,80.0,77.0,72.0,71.0,77.0,94.0,101.0
88148,81.0,71.0,65.0,50.0,41.0,41.0,36.0
88149,71.0,65.0,50.0,41.0,41.0,36.0,41.0
88150,65.0,50.0,41.0,41.0,36.0,41.0,38.0
88151,50.0,41.0,41.0,36.0,41.0,38.0,35.0
88152,41.0,41.0,36.0,41.0,38.0,35.0,33.0
88153,41.0,36.0,41.0,38.0,35.0,33.0,29.0
88154,36.0,41.0,38.0,35.0,33.0,29.0,36.0
88155,41.0,38.0,35.0,33.0,29.0,36.0,34.0
88156,38.0,35.0,33.0,29.0,36.0,34.0,34.0
88157,35.0,33.0,29.0,36.0,34.0,34.0,40.0
88158,33.0,29.0,36.0,34.0,34.0,40.0,42.0
88159,29.0,36.0,34.0,34.0,40.0,42.0,49.0
88160,36.0,34.0,34.0,40.0,42.0,49.0,55.0
88161,34.0,34.0,40.0,42.0,49.0,55.0,62.0
88162,34.0,40.0,42.0,49.0,55.0,62.0,101.0
88163,100.0,94.0,82.0,74.0,73.0,68.0,73.0
88164,94.0,82.0,74.0,73.0,68.0,73.0,64.0
88165,82.0,74.0,73.0,68.0,73.0,64.0,64.0
88166,74.0,73.0,68.0,73.0,64.0,64.0,81.0
88167,73.0,68.0,73.0,64.0,64.0,81.0,97.0
88168,68.0,73.0,64.0,64.0,81.0,97.0,101.0
88169,86.0,86.0,82.0,80.0,77.0,76.0,73.0
88170,86.0,82.0,80.0,77.0,76.0,73.0,71.0
88171,82.0,80.0,77.0,76.0,73.0,71.0,74.0
88172,80.0,77.0,76.0,73.0,71.0,74.0,73.0
88173,77.0,76.0,73.0,71.0,74.0,73.0,67.0
88174,76.0,73.0,71.0,74.0,73.0,67.0,61.0
88175,73.0,71.0,74.0,73.0,67.0,61.0,60.0
88176,71.0,74.0,73.0,67.0,61.0,60.0,63.0
88177,74.0,73.0,67.0,61.0,60.0,63.0,55.0
88178,73.0,67.0,61.0,60.0,63.0,55.0,53.0
88179,67.0,61.0,60.0,63.0,55.0,53.0,48.0
88180,61.0,60.0,63.0,55.0,53.0,48.0,42.0
88181,60.0,63.0,55.0,53.0,48.0,42.0,48.0
88182,63.0,55.0,53.0,48.0,42.0,48.0,101.0
88183,69.0,54.0,36.0,29.0,25.0,16.0,14.0
88184,54.0,36.0,29.0,25.0,16.0,14.0,12.0
88185,36.0,29.0,25.0,16.0,14.0,12.0,8.0
88186,29.0,25.0,16.0,14.0,12.0,8.0,8.0
88187,25.0,16.0,14.0,12.0,8.0,8.0,11.0
88188,16.0,14.0,12.0,8.0,8.0,11.0,9.0
88189,14.0,12.0,8.0,8.0,11.0,9.0,10.0
88190,12.0,8.0,8.0,11.0,9.0,10.0,9.0
88191,8.0,8.0,11.0,9.0,10.0,9.0,9.0
88192,8.0,11.0,9.0,10.0,9.0,9.0,9.0
88193,11.0,9.0,10.0,9.0,9.0,9.0,8.0
88194,9.0,10.0,9.0,9.0,9.0,8.0,10.0
88195,10.0,9.0,9.0,9.0,8.0,10.0,12.0
88196,9.0,9.0,9.0,8.0,10.0,12.0,14.0
88197,9.0,9.0,8.0,10.0,12.0,14.0,21.0
88198,9.0,8.0,10.0,12.0,14.0,21.0,25.0
88199,8.0,10.0,12.0,14.0,21.0,25.0,33.0
88200,10.0,12.0,14.0,21.0,25.0,33.0,35.0
88201,12.0,14.0,21.0,25.0,33.0,35.0,45.0
88202,14.0,21.0,25.0,33.0,35.0,45.0,101.0
88203,75.0,71.0,65.0,65.0,65.0,61.0,61.0
88204,71.0,65.0,65.0,65.0,61.0,61.0,67.0
88205,65.0,65.0,65.0,61.0,61.0,67.0,72.0
88206,65.0,65.0,61.0,61.0,67.0,72.0,73.0
88207,65.0,61.0,61.0,67.0,72.0,73.0,75.0
88208,61.0,61.0,67.0,72.0,73.0,75.0,79.0
88209,61.0,67.0,72.0,73.0,75.0,79.0,78.0
88210,67.0,72.0,73.0,75.0,79.0,78.0,83.0
88211,72.0,73.0,75.0,79.0,78.0,83.0,81.0
88212,73.0,75.0,79.0,78.0,83.0,81.0,82.0
88213,75.0,79.0,78.0,83.0,81.0,82.0,93.0
88214,79.0,78.0,83.0,81.0,82.0,93.0,94.0
88215,78.0,83.0,81.0,82.0,93.0,94.0,95.0
88216,83.0,81.0,82.0,93.0,94.0,95.0,101.0
88217,90.0,69.0,15.0,9.0,5.0,6.0,5.0
88218,69.0,15.0,9.0,5.0,6.0,5.0,4.0
88219,15.0,9.0,5.0,6.0,5.0,4.0,5.0
88220,9.0,5.0,6.0,5.0,4.0,5.0,9.0
88221,5.0,6.0,5.0,4.0,5.0,9.0,7.0
88222,6.0,5.0,4.0,5.0,9.0,7.0,9.0
88223,5.0,4.0,5.0,9.0,7.0,9.0,10.0
88224,4.0,5.0,9.0,7.0,9.0,10.0,8.0
88225,5.0,9.0,7.0,9.0,10.0,8.0,9.0
88226,9.0,7.0,9.0,10.0,8.0,9.0,9.0
88227,7.0,9.0,10.0,8.0,9.0,9.0,7.0
88228,9.0,10.0,8.0,9.0,9.0,7.0,6.0
88229,10.0,8.0,9.0,9.0,7.0,6.0,7.0
88230,8.0,9.0,9.0,7.0,6.0,7.0,8.0
88231,9.0,9.0,7.0,6.0,7.0,8.0,9.0
88232,9.0,7.0,6.0,7.0,8.0,9.0,10.0
88233,7.0,6.0,7.0,8.0,9.0,10.0,12.0
88234,6.0,7.0,8.0,9.0,10.0,12.0,14.0
88235,7.0,8.0,9.0,10.0,12.0,14.0,14.0
88236,8.0,9.0,10.0,12.0,14.0,14.0,15.0
88237,9.0,10.0,12.0,14.0,14.0,15.0,15.0
88238,10.0,12.0,14.0,14.0,15.0,15.0,16.0
88239,12.0,14.0,14.0,15.0,15.0,16.0,14.0
88240,14.0,14.0,15.0,15.0,16.0,14.0,16.0
88241,14.0,15.0,15.0,16.0,14.0,16.0,15.0
88242,15.0,15.0,16.0,14.0,16.0,15.0,13.0
88243,15.0,16.0,14.0,16.0,15.0,13.0,15.0
88244,16.0,14.0,16.0,15.0,13.0,15.0,17.0
88245,14.0,16.0,15.0,13.0,15.0,17.0,19.0
88246,16.0,15.0,13.0,15.0,17.0,19.0,31.0
88247,15.0,13.0,15.0,17.0,19.0,31.0,28.0
88248,13.0,15.0,17.0,19.0,31.0,28.0,26.0
88249,15.0,17.0,19.0,31.0,28.0,26.0,34.0
88250,17.0,19.0,31.0,28.0,26.0,34.0,30.0
88251,19.0,31.0,28.0,26.0,34.0,30.0,41.0
88252,31.0,28.0,26.0,34.0,30.0,41.0,48.0
88253,28.0,26.0,34.0,30.0,41.0,48.0,101.0
88254,78.0,74.0,67.0,67.0,57.0,53.0,51.0
88255,74.0,67.0,67.0,57.0,53.0,51.0,51.0
88256,67.0,67.0,57.0,53.0,51.0,51.0,46.0
88257,67.0,57.0,53.0,51.0,51.0,46.0,45.0
88258,57.0,53.0,51.0,51.0,46.0,45.0,40.0
88259,53.0,51.0,51.0,46.0,45.0,40.0,35.0
88260,51.0,51.0,46.0,45.0,40.0,35.0,35.0
88261,51.0,46.0,45.0,40.0,35.0,35.0,37.0
88262,46.0,45.0,40.0,35.0,35.0,37.0,55.0
88263,45.0,40.0,35.0,35.0,37.0,55.0,78.0
88264,40.0,35.0,35.0,37.0,55.0,78.0,81.0
88265,35.0,35.0,37.0,55.0,78.0,81.0,84.0
88266,35.0,37.0,55.0,78.0,81.0,84.0,86.0
88267,37.0,55.0,78.0,81.0,84.0,86.0,91.0
88268,55.0,78.0,81.0,84.0,86.0,91.0,101.0
88269,88.0,86.0,83.0,70.0,70.0,68.0,78.0
88270,86.0,83.0,70.0,70.0,68.0,78.0,84.0
88271,83.0,70.0,70.0,68.0,78.0,84.0,101.0
88272,42.0,36.0,29.0,28.0,21.0,13.0,11.0
88273,36.0,29.0,28.0,21.0,13.0,11.0,11.0
88274,29.0,28.0,21.0,13.0,11.0,11.0,10.0
88275,28.0,21.0,13.0,11.0,11.0,10.0,7.0
88276,21.0,13.0,11.0,11.0,10.0,7.0,6.0
88277,13.0,11.0,11.0,10.0,7.0,6.0,6.0
88278,11.0,11.0,10.0,7.0,6.0,6.0,6.0
88279,11.0,10.0,7.0,6.0,6.0,6.0,3.0
88280,10.0,7.0,6.0,6.0,6.0,3.0,3.0
88281,7.0,6.0,6.0,6.0,3.0,3.0,3.0
88282,6.0,6.0,6.0,3.0,3.0,3.0,3.0
88283,6.0,6.0,3.0,3.0,3.0,3.0,3.0
88284,6.0,3.0,3.0,3.0,3.0,3.0,4.0
88285,3.0,3.0,3.0,3.0,3.0,4.0,5.0
88286,3.0,3.0,3.0,3.0,4.0,5.0,10.0
88287,3.0,3.0,3.0,4.0,5.0,10.0,13.0
88288,3.0,3.0,4.0,5.0,10.0,13.0,18.0
88289,3.0,4.0,5.0,10.0,13.0,18.0,24.0
88290,4.0,5.0,10.0,13.0,18.0,24.0,30.0
88291,5.0,10.0,13.0,18.0,24.0,30.0,37.0
88292,10.0,13.0,18.0,24.0,30.0,37.0,46.0
88293,13.0,18.0,24.0,30.0,37.0,46.0,101.0
88294,66.0,37.0,44.0,40.0,36.0,27.0,24.0
88295,37.0,44.0,40.0,36.0,27.0,24.0,24.0
88296,44.0,40.0,36.0,27.0,24.0,24.0,26.0
88297,40.0,36.0,27.0,24.0,24.0,26.0,25.0
88298,36.0,27.0,24.0,24.0,26.0,25.0,20.0
88299,27.0,24.0,24.0,26.0,25.0,20.0,24.0
88300,24.0,24.0,26.0,25.0,20.0,24.0,27.0
88301,24.0,26.0,25.0,20.0,24.0,27.0,29.0
88302,26.0,25.0,20.0,24.0,27.0,29.0,32.0
88303,25.0,20.0,24.0,27.0,29.0,32.0,38.0
88304,20.0,24.0,27.0,29.0,32.0,38.0,50.0
88305,24.0,27.0,29.0,32.0,38.0,50.0,60.0
88306,27.0,29.0,32.0,38.0,50.0,60.0,62.0
88307,29.0,32.0,38.0,50.0,60.0,62.0,68.0
88308,32.0,38.0,50.0,60.0,62.0,68.0,101.0
88309,90.0,83.0,76.0,78.0,72.0,83.0,100.0
88310,83.0,76.0,78.0,72.0,83.0,100.0,101.0
88311,14.0,41.0,61.0,65.0,61.0,58.0,54.0
88312,41.0,61.0,65.0,61.0,58.0,54.0,38.0
88313,61.0,65.0,61.0,58.0,54.0,38.0,32.0
88314,65.0,61.0,58.0,54.0,38.0,32.0,32.0
88315,61.0,58.0,54.0,38.0,32.0,32.0,32.0
88316,58.0,54.0,38.0,32.0,32.0,32.0,28.0
88317,54.0,38.0,32.0,32.0,32.0,28.0,31.0
88318,38.0,32.0,32.0,32.0,28.0,31.0,27.0
88319,32.0,32.0,32.0,28.0,31.0,27.0,28.0
88320,32.0,32.0,28.0,31.0,27.0,28.0,30.0
88321,32.0,28.0,31.0,27.0,28.0,30.0,40.0
88322,28.0,31.0,27.0,28.0,30.0,40.0,78.0
88323,31.0,27.0,28.0,30.0,40.0,78.0,76.0
88324,27.0,28.0,30.0,40.0,78.0,76.0,76.0
88325,28.0,30.0,40.0,78.0,76.0,76.0,101.0
88326,62.0,56.0,39.0,33.0,30.0,30.0,38.0
88327,56.0,39.0,33.0,30.0,30.0,38.0,31.0
88328,39.0,33.0,30.0,30.0,38.0,31.0,28.0
88329,33.0,30.0,30.0,38.0,31.0,28.0,28.0
88330,30.0,30.0,38.0,31.0,28.0,28.0,33.0
88331,30.0,38.0,31.0,28.0,28.0,33.0,37.0
88332,38.0,31.0,28.0,28.0,33.0,37.0,47.0
88333,31.0,28.0,28.0,33.0,37.0,47.0,54.0
88334,28.0,28.0,33.0,37.0,47.0,54.0,60.0
88335,28.0,33.0,37.0,47.0,54.0,60.0,69.0
88336,33.0,37.0,47.0,54.0,60.0,69.0,76.0
88337,37.0,47.0,54.0,60.0,69.0,76.0,75.0
88338,47.0,54.0,60.0,69.0,76.0,75.0,79.0
88339,54.0,60.0,69.0,76.0,75.0,79.0,76.0
88340,60.0,69.0,76.0,75.0,79.0,76.0,101.0
88341,76.0,68.0,68.0,62.0,53.0,47.0,46.0
88342,68.0,68.0,62.0,53.0,47.0,46.0,45.0
88343,68.0,62.0,53.0,47.0,46.0,45.0,48.0
88344,62.0,53.0,47.0,46.0,45.0,48.0,56.0
88345,53.0,47.0,46.0,45.0,48.0,56.0,61.0
88346,47.0,46.0,45.0,48.0,56.0,61.0,70.0
88347,46.0,45.0,48.0,56.0,61.0,70.0,90.0
88348,45.0,48.0,56.0,61.0,70.0,90.0,96.0
88349,48.0,56.0,61.0,70.0,90.0,96.0,97.0
88350,56.0,61.0,70.0,90.0,96.0,97.0,97.0
88351,61.0,70.0,90.0,96.0,97.0,97.0,101.0
88352,68.0,81.0,89.0,87.0,85.0,59.0,52.0
88353,81.0,89.0,87.0,85.0,59.0,52.0,48.0
88354,89.0,87.0,85.0,59.0,52.0,48.0,47.0
88355,87.0,85.0,59.0,52.0,48.0,47.0,33.0
88356,85.0,59.0,52.0,48.0,47.0,33.0,32.0
88357,59.0,52.0,48.0,47.0,33.0,32.0,30.0
88358,52.0,48.0,47.0,33.0,32.0,30.0,28.0
88359,48.0,47.0,33.0,32.0,30.0,28.0,28.0
88360,47.0,33.0,32.0,30.0,28.0,28.0,31.0
88361,33.0,32.0,30.0,28.0,28.0,31.0,30.0
88362,32.0,30.0,28.0,28.0,31.0,30.0,31.0
88363,30.0,28.0,28.0,31.0,30.0,31.0,35.0
88364,28.0,28.0,31.0,30.0,31.0,35.0,34.0
88365,28.0,31.0,30.0,31.0,35.0,34.0,29.0
88366,31.0,30.0,31.0,35.0,34.0,29.0,35.0
88367,30.0,31.0,35.0,34.0,29.0,35.0,35.0
88368,31.0,35.0,34.0,29.0,35.0,35.0,45.0
88369,35.0,34.0,29.0,35.0,35.0,45.0,45.0
88370,34.0,29.0,35.0,35.0,45.0,45.0,47.0
88371,29.0,35.0,35.0,45.0,45.0,47.0,101.0
88372,73.0,66.0,62.0,62.0,76.0,93.0,101.0
88373,96.0,89.0,64.0,74.0,82.0,88.0,101.0
