,diff_0,diff_1,diff_2,diff_3,diff_4,target
76396,34.0,19.0,1.0,2.0,2.0,2.0
76397,19.0,1.0,2.0,2.0,2.0,1.0
76398,1.0,2.0,2.0,2.0,1.0,1.0
76399,2.0,2.0,2.0,1.0,1.0,1.0
76400,2.0,2.0,1.0,1.0,1.0,1.0
76401,2.0,1.0,1.0,1.0,1.0,2.0
76402,1.0,1.0,1.0,1.0,2.0,3.0
76403,1.0,1.0,1.0,2.0,3.0,3.0
76404,1.0,1.0,2.0,3.0,3.0,3.0
76405,1.0,2.0,3.0,3.0,3.0,5.0
76406,2.0,3.0,3.0,3.0,5.0,6.0
76407,3.0,3.0,3.0,5.0,6.0,7.0
76408,3.0,3.0,5.0,6.0,7.0,7.0
76409,3.0,5.0,6.0,7.0,7.0,8.0
76410,5.0,6.0,7.0,7.0,8.0,9.0
76411,6.0,7.0,7.0,8.0,9.0,10.0
76412,7.0,7.0,8.0,9.0,10.0,16.0
76413,7.0,8.0,9.0,10.0,16.0,19.0
76414,8.0,9.0,10.0,16.0,19.0,21.0
76415,9.0,10.0,16.0,19.0,21.0,22.0
76416,10.0,16.0,19.0,21.0,22.0,11.0
76417,16.0,19.0,21.0,22.0,11.0,7.0
76418,19.0,21.0,22.0,11.0,7.0,21.0
76419,21.0,22.0,11.0,7.0,21.0,24.0
76420,22.0,11.0,7.0,21.0,24.0,29.0
76421,11.0,7.0,21.0,24.0,29.0,31.0
76422,7.0,21.0,24.0,29.0,31.0,39.0
76423,21.0,24.0,29.0,31.0,39.0,48.0
76424,24.0,29.0,31.0,39.0,48.0,101.0
76425,76.0,38.0,29.0,23.0,17.0,17.0
76426,38.0,29.0,23.0,17.0,17.0,17.0
76427,29.0,23.0,17.0,17.0,17.0,14.0
76428,23.0,17.0,17.0,17.0,14.0,14.0
76429,17.0,17.0,17.0,14.0,14.0,12.0
76430,17.0,17.0,14.0,14.0,12.0,3.0
76431,17.0,14.0,14.0,12.0,3.0,3.0
76432,14.0,14.0,12.0,3.0,3.0,4.0
76433,14.0,12.0,3.0,3.0,4.0,5.0
76434,12.0,3.0,3.0,4.0,5.0,7.0
76435,3.0,3.0,4.0,5.0,7.0,10.0
76436,3.0,4.0,5.0,7.0,10.0,14.0
76437,4.0,5.0,7.0,10.0,14.0,24.0
76438,5.0,7.0,10.0,14.0,24.0,42.0
76439,7.0,10.0,14.0,24.0,42.0,52.0
76440,10.0,14.0,24.0,42.0,52.0,101.0
76441,62.0,49.0,40.0,34.0,31.0,26.0
76442,49.0,40.0,34.0,31.0,26.0,22.0
76443,40.0,34.0,31.0,26.0,22.0,19.0
76444,34.0,31.0,26.0,22.0,19.0,22.0
76445,31.0,26.0,22.0,19.0,22.0,22.0
76446,26.0,22.0,19.0,22.0,22.0,33.0
76447,22.0,19.0,22.0,22.0,33.0,39.0
76448,19.0,22.0,22.0,33.0,39.0,47.0
76449,22.0,22.0,33.0,39.0,47.0,52.0
76450,22.0,33.0,39.0,47.0,52.0,52.0
76451,33.0,39.0,47.0,52.0,52.0,57.0
76452,39.0,47.0,52.0,52.0,57.0,66.0
76453,47.0,52.0,52.0,57.0,66.0,71.0
76454,52.0,52.0,57.0,66.0,71.0,78.0
76455,52.0,57.0,66.0,71.0,78.0,83.0
76456,57.0,66.0,71.0,78.0,83.0,101.0
76457,69.0,61.0,60.0,62.0,62.0,54.0
76458,61.0,60.0,62.0,62.0,54.0,49.0
76459,60.0,62.0,62.0,54.0,49.0,49.0
76460,62.0,62.0,54.0,49.0,49.0,60.0
76461,62.0,54.0,49.0,49.0,60.0,59.0
76462,54.0,49.0,49.0,60.0,59.0,66.0
76463,49.0,49.0,60.0,59.0,66.0,59.0
76464,49.0,60.0,59.0,66.0,59.0,64.0
76465,60.0,59.0,66.0,59.0,64.0,63.0
76466,59.0,66.0,59.0,64.0,63.0,63.0
76467,66.0,59.0,64.0,63.0,63.0,59.0
76468,59.0,64.0,63.0,63.0,59.0,77.0
76469,64.0,63.0,63.0,59.0,77.0,74.0
76470,63.0,63.0,59.0,77.0,74.0,81.0
76471,63.0,59.0,77.0,74.0,81.0,83.0
76472,59.0,77.0,74.0,81.0,83.0,101.0
76473,69.0,55.0,48.0,42.0,35.0,29.0
76474,55.0,48.0,42.0,35.0,29.0,22.0
76475,48.0,42.0,35.0,29.0,22.0,18.0
76476,42.0,35.0,29.0,22.0,18.0,14.0
76477,35.0,29.0,22.0,18.0,14.0,14.0
76478,29.0,22.0,18.0,14.0,14.0,14.0
76479,22.0,18.0,14.0,14.0,14.0,11.0
76480,18.0,14.0,14.0,14.0,11.0,11.0
76481,14.0,14.0,14.0,11.0,11.0,11.0
76482,14.0,14.0,11.0,11.0,11.0,10.0
76483,14.0,11.0,11.0,11.0,10.0,11.0
76484,11.0,11.0,11.0,10.0,11.0,11.0
76485,11.0,11.0,10.0,11.0,11.0,16.0
76486,11.0,10.0,11.0,11.0,16.0,19.0
76487,10.0,11.0,11.0,16.0,19.0,20.0
76488,11.0,11.0,16.0,19.0,20.0,26.0
76489,11.0,16.0,19.0,20.0,26.0,29.0
76490,16.0,19.0,20.0,26.0,29.0,35.0
76491,19.0,20.0,26.0,29.0,35.0,34.0
76492,20.0,26.0,29.0,35.0,34.0,34.0
76493,26.0,29.0,35.0,34.0,34.0,37.0
76494,29.0,35.0,34.0,34.0,37.0,44.0
76495,35.0,34.0,34.0,37.0,44.0,41.0
76496,34.0,34.0,37.0,44.0,41.0,43.0
76497,34.0,37.0,44.0,41.0,43.0,49.0
76498,37.0,44.0,41.0,43.0,49.0,101.0
76499,95.0,95.0,45.0,37.0,37.0,40.0
76500,95.0,45.0,37.0,37.0,40.0,46.0
76501,45.0,37.0,37.0,40.0,46.0,52.0
76502,37.0,37.0,40.0,46.0,52.0,62.0
76503,37.0,40.0,46.0,52.0,62.0,83.0
76504,40.0,46.0,52.0,62.0,83.0,87.0
76505,46.0,52.0,62.0,83.0,87.0,93.0
76506,52.0,62.0,83.0,87.0,93.0,95.0
76507,62.0,83.0,87.0,93.0,95.0,92.0
76508,83.0,87.0,93.0,95.0,92.0,101.0
76509,94.0,93.0,88.0,88.0,79.0,80.0
76510,93.0,88.0,88.0,79.0,80.0,78.0
76511,88.0,88.0,79.0,80.0,78.0,81.0
76512,88.0,79.0,80.0,78.0,81.0,93.0
76513,79.0,80.0,78.0,81.0,93.0,100.0
76514,80.0,78.0,81.0,93.0,100.0,101.0
76515,31.0,28.0,22.0,22.0,20.0,19.0
76516,28.0,22.0,22.0,20.0,19.0,19.0
76517,22.0,22.0,20.0,19.0,19.0,24.0
76518,22.0,20.0,19.0,19.0,24.0,27.0
76519,20.0,19.0,19.0,24.0,27.0,31.0
76520,19.0,19.0,24.0,27.0,31.0,42.0
76521,19.0,24.0,27.0,31.0,42.0,51.0
76522,24.0,27.0,31.0,42.0,51.0,56.0
76523,27.0,31.0,42.0,51.0,56.0,59.0
76524,31.0,42.0,51.0,56.0,59.0,68.0
76525,42.0,51.0,56.0,59.0,68.0,74.0
76526,51.0,56.0,59.0,68.0,74.0,75.0
76527,56.0,59.0,68.0,74.0,75.0,69.0
76528,59.0,68.0,74.0,75.0,69.0,89.0
76529,68.0,74.0,75.0,69.0,89.0,94.0
76530,74.0,75.0,69.0,89.0,94.0,101.0
76531,89.0,89.0,76.0,59.0,59.0,56.0
76532,89.0,76.0,59.0,59.0,56.0,58.0
76533,76.0,59.0,59.0,56.0,58.0,56.0
76534,59.0,59.0,56.0,58.0,56.0,53.0
76535,59.0,56.0,58.0,56.0,53.0,51.0
76536,56.0,58.0,56.0,53.0,51.0,47.0
76537,58.0,56.0,53.0,51.0,47.0,43.0
76538,56.0,53.0,51.0,47.0,43.0,43.0
76539,53.0,51.0,47.0,43.0,43.0,35.0
76540,51.0,47.0,43.0,43.0,35.0,31.0
76541,47.0,43.0,43.0,35.0,31.0,29.0
76542,43.0,43.0,35.0,31.0,29.0,31.0
76543,43.0,35.0,31.0,29.0,31.0,35.0
76544,35.0,31.0,29.0,31.0,35.0,39.0
76545,31.0,29.0,31.0,35.0,39.0,47.0
76546,29.0,31.0,35.0,39.0,47.0,101.0
76547,48.0,29.0,21.0,21.0,22.0,31.0
76548,29.0,21.0,21.0,22.0,31.0,30.0
76549,21.0,21.0,22.0,31.0,30.0,43.0
76550,21.0,22.0,31.0,30.0,43.0,53.0
76551,22.0,31.0,30.0,43.0,53.0,62.0
76552,31.0,30.0,43.0,53.0,62.0,66.0
76553,30.0,43.0,53.0,62.0,66.0,74.0
76554,43.0,53.0,62.0,66.0,74.0,83.0
76555,53.0,62.0,66.0,74.0,83.0,89.0
76556,62.0,66.0,74.0,83.0,89.0,98.0
76557,66.0,74.0,83.0,89.0,98.0,101.0
76558,39.0,91.0,55.0,79.0,84.0,19.0
76559,91.0,55.0,79.0,84.0,19.0,42.0
76560,55.0,79.0,84.0,19.0,42.0,47.0
76561,79.0,84.0,19.0,42.0,47.0,52.0
76562,84.0,19.0,42.0,47.0,52.0,52.0
76563,19.0,42.0,47.0,52.0,52.0,52.0
76564,42.0,47.0,52.0,52.0,52.0,47.0
76565,47.0,52.0,52.0,52.0,47.0,56.0
76566,52.0,52.0,52.0,47.0,56.0,58.0
76567,52.0,52.0,47.0,56.0,58.0,58.0
76568,52.0,47.0,56.0,58.0,58.0,56.0
76569,47.0,56.0,58.0,58.0,56.0,59.0
76570,56.0,58.0,58.0,56.0,59.0,59.0
76571,58.0,58.0,56.0,59.0,59.0,57.0
76572,58.0,56.0,59.0,59.0,57.0,60.0
76573,56.0,59.0,59.0,57.0,60.0,101.0
76574,94.0,78.0,68.0,61.0,44.0,101.0
76575,45.0,47.0,54.0,51.0,55.0,54.0
76576,47.0,54.0,51.0,55.0,54.0,67.0
76577,54.0,51.0,55.0,54.0,67.0,76.0
76578,51.0,55.0,54.0,67.0,76.0,77.0
76579,55.0,54.0,67.0,76.0,77.0,81.0
76580,54.0,67.0,76.0,77.0,81.0,91.0
76581,67.0,76.0,77.0,81.0,91.0,101.0
76582,90.0,79.0,76.0,76.0,95.0,101.0
76583,82.0,68.0,59.0,51.0,43.0,35.0
76584,68.0,59.0,51.0,43.0,35.0,32.0
76585,59.0,51.0,43.0,35.0,32.0,27.0
76586,51.0,43.0,35.0,32.0,27.0,23.0
76587,43.0,35.0,32.0,27.0,23.0,43.0
76588,35.0,32.0,27.0,23.0,43.0,56.0
76589,32.0,27.0,23.0,43.0,56.0,79.0
76590,27.0,23.0,43.0,56.0,79.0,94.0
76591,23.0,43.0,56.0,79.0,94.0,94.0
76592,43.0,56.0,79.0,94.0,94.0,101.0
76593,62.0,46.0,37.0,28.0,21.0,17.0
76594,46.0,37.0,28.0,21.0,17.0,11.0
76595,37.0,28.0,21.0,17.0,11.0,7.0
76596,28.0,21.0,17.0,11.0,7.0,6.0
76597,21.0,17.0,11.0,7.0,6.0,4.0
76598,17.0,11.0,7.0,6.0,4.0,8.0
76599,11.0,7.0,6.0,4.0,8.0,14.0
76600,7.0,6.0,4.0,8.0,14.0,24.0
76601,6.0,4.0,8.0,14.0,24.0,33.0
76602,4.0,8.0,14.0,24.0,33.0,42.0
76603,8.0,14.0,24.0,33.0,42.0,55.0
76604,14.0,24.0,33.0,42.0,55.0,64.0
76605,24.0,33.0,42.0,55.0,64.0,74.0
76606,33.0,42.0,55.0,64.0,74.0,91.0
76607,42.0,55.0,64.0,74.0,91.0,88.0
76608,55.0,64.0,74.0,91.0,88.0,100.0
76609,64.0,74.0,91.0,88.0,100.0,100.0
76610,74.0,91.0,88.0,100.0,100.0,101.0
76611,92.0,89.0,72.0,65.0,55.0,50.0
76612,89.0,72.0,65.0,55.0,50.0,46.0
76613,72.0,65.0,55.0,50.0,46.0,38.0
76614,65.0,55.0,50.0,46.0,38.0,34.0
76615,55.0,50.0,46.0,38.0,34.0,31.0
76616,50.0,46.0,38.0,34.0,31.0,31.0
76617,46.0,38.0,34.0,31.0,31.0,37.0
76618,38.0,34.0,31.0,31.0,37.0,47.0
76619,34.0,31.0,31.0,37.0,47.0,48.0
76620,31.0,31.0,37.0,47.0,48.0,44.0
76621,31.0,37.0,47.0,48.0,44.0,50.0
76622,37.0,47.0,48.0,44.0,50.0,61.0
76623,47.0,48.0,44.0,50.0,61.0,68.0
76624,48.0,44.0,50.0,61.0,68.0,70.0
76625,44.0,50.0,61.0,68.0,70.0,81.0
76626,50.0,61.0,68.0,70.0,81.0,92.0
76627,61.0,68.0,70.0,81.0,92.0,98.0
76628,68.0,70.0,81.0,92.0,98.0,101.0
76629,24.0,52.0,63.0,58.0,55.0,28.0
76630,52.0,63.0,58.0,55.0,28.0,35.0
76631,63.0,58.0,55.0,28.0,35.0,38.0
76632,58.0,55.0,28.0,35.0,38.0,52.0
76633,55.0,28.0,35.0,38.0,52.0,52.0
76634,28.0,35.0,38.0,52.0,52.0,38.0
76635,35.0,38.0,52.0,52.0,38.0,41.0
76636,38.0,52.0,52.0,38.0,41.0,37.0
76637,52.0,52.0,38.0,41.0,37.0,42.0
76638,52.0,38.0,41.0,37.0,42.0,41.0
76639,38.0,41.0,37.0,42.0,41.0,41.0
76640,41.0,37.0,42.0,41.0,41.0,42.0
76641,37.0,42.0,41.0,41.0,42.0,55.0
76642,42.0,41.0,41.0,42.0,55.0,74.0
76643,41.0,41.0,42.0,55.0,74.0,79.0
76644,41.0,42.0,55.0,74.0,79.0,101.0
76645,81.0,70.0,66.0,62.0,43.0,53.0
76646,70.0,66.0,62.0,43.0,53.0,52.0
76647,66.0,62.0,43.0,53.0,52.0,72.0
76648,62.0,43.0,53.0,52.0,72.0,87.0
76649,43.0,53.0,52.0,72.0,87.0,96.0
76650,89.0,65.0,64.0,72.0,53.0,50.0
76651,65.0,64.0,72.0,53.0,50.0,48.0
76652,64.0,72.0,53.0,50.0,48.0,40.0
76653,72.0,53.0,50.0,48.0,40.0,38.0
76654,53.0,50.0,48.0,40.0,38.0,48.0
76655,50.0,48.0,40.0,38.0,48.0,43.0
76656,48.0,40.0,38.0,48.0,43.0,44.0
76657,40.0,38.0,48.0,43.0,44.0,53.0
76658,38.0,48.0,43.0,44.0,53.0,61.0
76659,48.0,43.0,44.0,53.0,61.0,62.0
76660,43.0,44.0,53.0,61.0,62.0,62.0
76661,44.0,53.0,61.0,62.0,62.0,75.0
76662,53.0,61.0,62.0,62.0,75.0,83.0
76663,61.0,62.0,62.0,75.0,83.0,95.0
76664,62.0,62.0,75.0,83.0,95.0,101.0
76665,77.0,67.0,56.0,48.0,43.0,31.0
76666,67.0,56.0,48.0,43.0,31.0,28.0
76667,56.0,48.0,43.0,31.0,28.0,28.0
76668,48.0,43.0,31.0,28.0,28.0,28.0
76669,43.0,31.0,28.0,28.0,28.0,31.0
76670,31.0,28.0,28.0,28.0,31.0,32.0
76671,28.0,28.0,28.0,31.0,32.0,34.0
76672,28.0,28.0,31.0,32.0,34.0,36.0
76673,28.0,31.0,32.0,34.0,36.0,39.0
76674,31.0,32.0,34.0,36.0,39.0,43.0
76675,32.0,34.0,36.0,39.0,43.0,54.0
76676,34.0,36.0,39.0,43.0,54.0,55.0
76677,36.0,39.0,43.0,54.0,55.0,60.0
76678,39.0,43.0,54.0,55.0,60.0,66.0
76679,43.0,54.0,55.0,60.0,66.0,65.0
76680,54.0,55.0,60.0,66.0,65.0,101.0
76681,99.0,90.0,79.0,67.0,63.0,58.0
76682,90.0,79.0,67.0,63.0,58.0,51.0
76683,79.0,67.0,63.0,58.0,51.0,47.0
76684,67.0,63.0,58.0,51.0,47.0,42.0
76685,63.0,58.0,51.0,47.0,42.0,46.0
76686,58.0,51.0,47.0,42.0,46.0,44.0
76687,51.0,47.0,42.0,46.0,44.0,41.0
76688,47.0,42.0,46.0,44.0,41.0,35.0
76689,42.0,46.0,44.0,41.0,35.0,35.0
76690,46.0,44.0,41.0,35.0,35.0,39.0
76691,44.0,41.0,35.0,35.0,39.0,44.0
76692,41.0,35.0,35.0,39.0,44.0,53.0
76693,35.0,35.0,39.0,44.0,53.0,61.0
76694,35.0,39.0,44.0,53.0,61.0,63.0
76695,39.0,44.0,53.0,61.0,63.0,74.0
76696,44.0,53.0,61.0,63.0,74.0,101.0
76697,76.0,76.0,76.0,82.0,90.0,94.0
76698,76.0,76.0,82.0,90.0,94.0,98.0
76699,76.0,82.0,90.0,94.0,98.0,101.0
76700,96.0,92.0,82.0,84.0,72.0,64.0
76701,92.0,82.0,84.0,72.0,64.0,57.0
76702,82.0,84.0,72.0,64.0,57.0,52.0
76703,84.0,72.0,64.0,57.0,52.0,46.0
76704,72.0,64.0,57.0,52.0,46.0,46.0
76705,64.0,57.0,52.0,46.0,46.0,41.0
76706,57.0,52.0,46.0,46.0,41.0,52.0
76707,52.0,46.0,46.0,41.0,52.0,58.0
76708,46.0,46.0,41.0,52.0,58.0,58.0
76709,46.0,41.0,52.0,58.0,58.0,61.0
76710,41.0,52.0,58.0,58.0,61.0,62.0
76711,52.0,58.0,58.0,61.0,62.0,74.0
76712,58.0,58.0,61.0,62.0,74.0,74.0
76713,58.0,61.0,62.0,74.0,74.0,78.0
76714,61.0,62.0,74.0,74.0,78.0,75.0
76715,62.0,74.0,74.0,78.0,75.0,101.0
76716,70.0,47.0,32.0,23.0,16.0,10.0
76717,47.0,32.0,23.0,16.0,10.0,7.0
76718,32.0,23.0,16.0,10.0,7.0,6.0
76719,23.0,16.0,10.0,7.0,6.0,6.0
76720,16.0,10.0,7.0,6.0,6.0,4.0
76721,10.0,7.0,6.0,6.0,4.0,8.0
76722,7.0,6.0,6.0,4.0,8.0,13.0
76723,6.0,6.0,4.0,8.0,13.0,13.0
76724,6.0,4.0,8.0,13.0,13.0,17.0
76725,4.0,8.0,13.0,13.0,17.0,18.0
76726,8.0,13.0,13.0,17.0,18.0,22.0
76727,13.0,13.0,17.0,18.0,22.0,36.0
76728,13.0,17.0,18.0,22.0,36.0,54.0
76729,17.0,18.0,22.0,36.0,54.0,71.0
76730,18.0,22.0,36.0,54.0,71.0,81.0
76731,22.0,36.0,54.0,71.0,81.0,95.0
76732,36.0,54.0,71.0,81.0,95.0,101.0
76733,83.0,69.0,59.0,47.0,39.0,34.0
76734,69.0,59.0,47.0,39.0,34.0,28.0
76735,59.0,47.0,39.0,34.0,28.0,24.0
76736,47.0,39.0,34.0,28.0,24.0,19.0
76737,39.0,34.0,28.0,24.0,19.0,14.0
76738,34.0,28.0,24.0,19.0,14.0,9.0
76739,28.0,24.0,19.0,14.0,9.0,7.0
76740,24.0,19.0,14.0,9.0,7.0,6.0
76741,19.0,14.0,9.0,7.0,6.0,5.0
76742,14.0,9.0,7.0,6.0,5.0,8.0
76743,9.0,7.0,6.0,5.0,8.0,19.0
76744,7.0,6.0,5.0,8.0,19.0,25.0
76745,6.0,5.0,8.0,19.0,25.0,40.0
76746,5.0,8.0,19.0,25.0,40.0,49.0
76747,8.0,19.0,25.0,40.0,49.0,32.0
76748,19.0,25.0,40.0,49.0,32.0,101.0
76749,95.0,85.0,83.0,80.0,80.0,87.0
76750,85.0,83.0,80.0,80.0,87.0,67.0
76751,83.0,80.0,80.0,87.0,67.0,67.0
76752,80.0,80.0,87.0,67.0,67.0,61.0
76753,80.0,87.0,67.0,67.0,61.0,45.0
76754,87.0,67.0,67.0,61.0,45.0,45.0
76755,67.0,67.0,61.0,45.0,45.0,45.0
76756,67.0,61.0,45.0,45.0,45.0,45.0
76757,61.0,45.0,45.0,45.0,45.0,35.0
76758,45.0,45.0,45.0,45.0,35.0,49.0
76759,45.0,45.0,45.0,35.0,49.0,59.0
76760,45.0,45.0,35.0,49.0,59.0,62.0
76761,45.0,35.0,49.0,59.0,62.0,78.0
76762,35.0,49.0,59.0,62.0,78.0,85.0
76763,49.0,59.0,62.0,78.0,85.0,90.0
76764,59.0,62.0,78.0,85.0,90.0,101.0
76765,76.0,69.0,60.0,54.0,50.0,49.0
76766,69.0,60.0,54.0,50.0,49.0,45.0
76767,60.0,54.0,50.0,49.0,45.0,44.0
76768,54.0,50.0,49.0,45.0,44.0,41.0
76769,50.0,49.0,45.0,44.0,41.0,47.0
76770,49.0,45.0,44.0,41.0,47.0,50.0
76771,45.0,44.0,41.0,47.0,50.0,53.0
76772,44.0,41.0,47.0,50.0,53.0,57.0
76773,41.0,47.0,50.0,53.0,57.0,58.0
76774,47.0,50.0,53.0,57.0,58.0,66.0
76775,50.0,53.0,57.0,58.0,66.0,57.0
76776,53.0,57.0,58.0,66.0,57.0,61.0
76777,57.0,58.0,66.0,57.0,61.0,64.0
76778,58.0,66.0,57.0,61.0,64.0,74.0
76779,66.0,57.0,61.0,64.0,74.0,82.0
76780,57.0,61.0,64.0,74.0,82.0,101.0
76781,40.0,40.0,38.0,29.0,32.0,35.0
76782,40.0,38.0,29.0,32.0,35.0,33.0
76783,38.0,29.0,32.0,35.0,33.0,41.0
76784,29.0,32.0,35.0,33.0,41.0,42.0
76785,32.0,35.0,33.0,41.0,42.0,44.0
76786,35.0,33.0,41.0,42.0,44.0,46.0
76787,33.0,41.0,42.0,44.0,46.0,52.0
76788,41.0,42.0,44.0,46.0,52.0,62.0
76789,42.0,44.0,46.0,52.0,62.0,60.0
76790,44.0,46.0,52.0,62.0,60.0,74.0
76791,46.0,52.0,62.0,60.0,74.0,101.0
76792,100.0,92.0,81.0,75.0,70.0,64.0
76793,92.0,81.0,75.0,70.0,64.0,62.0
76794,81.0,75.0,70.0,64.0,62.0,64.0
76795,75.0,70.0,64.0,62.0,64.0,58.0
76796,70.0,64.0,62.0,64.0,58.0,53.0
76797,64.0,62.0,64.0,58.0,53.0,51.0
76798,62.0,64.0,58.0,53.0,51.0,53.0
76799,64.0,58.0,53.0,51.0,53.0,54.0
76800,58.0,53.0,51.0,53.0,54.0,61.0
76801,53.0,51.0,53.0,54.0,61.0,71.0
76802,51.0,53.0,54.0,61.0,71.0,85.0
76803,53.0,54.0,61.0,71.0,85.0,92.0
76804,54.0,61.0,71.0,85.0,92.0,98.0
76805,61.0,71.0,85.0,92.0,98.0,101.0
76806,86.0,74.0,66.0,63.0,57.0,56.0
76807,74.0,66.0,63.0,57.0,56.0,69.0
76808,66.0,63.0,57.0,56.0,69.0,90.0
76809,63.0,57.0,56.0,69.0,90.0,101.0
76810,97.0,95.0,95.0,97.0,98.0,101.0
76811,97.0,97.0,89.0,79.0,66.0,52.0
76812,97.0,89.0,79.0,66.0,52.0,44.0
76813,89.0,79.0,66.0,52.0,44.0,47.0
76814,79.0,66.0,52.0,44.0,47.0,45.0
76815,66.0,52.0,44.0,47.0,45.0,44.0
76816,52.0,44.0,47.0,45.0,44.0,47.0
76817,44.0,47.0,45.0,44.0,47.0,47.0
76818,47.0,45.0,44.0,47.0,47.0,49.0
76819,45.0,44.0,47.0,47.0,49.0,57.0
76820,44.0,47.0,47.0,49.0,57.0,62.0
76821,47.0,47.0,49.0,57.0,62.0,79.0
76822,47.0,49.0,57.0,62.0,79.0,82.0
76823,49.0,57.0,62.0,79.0,82.0,93.0
76824,57.0,62.0,79.0,82.0,93.0,101.0
76825,53.0,43.0,18.0,14.0,7.0,6.0
76826,43.0,18.0,14.0,7.0,6.0,2.0
76827,18.0,14.0,7.0,6.0,2.0,2.0
76828,14.0,7.0,6.0,2.0,2.0,2.0
76829,7.0,6.0,2.0,2.0,2.0,2.0
76830,6.0,2.0,2.0,2.0,2.0,2.0
76831,2.0,2.0,2.0,2.0,2.0,2.0
76832,2.0,2.0,2.0,2.0,2.0,4.0
76833,2.0,2.0,2.0,2.0,4.0,5.0
76834,2.0,2.0,2.0,4.0,5.0,8.0
76835,2.0,2.0,4.0,5.0,8.0,11.0
76836,2.0,4.0,5.0,8.0,11.0,15.0
76837,4.0,5.0,8.0,11.0,15.0,18.0
76838,5.0,8.0,11.0,15.0,18.0,24.0
76839,8.0,11.0,15.0,18.0,24.0,30.0
76840,11.0,15.0,18.0,24.0,30.0,36.0
76841,15.0,18.0,24.0,30.0,36.0,42.0
76842,18.0,24.0,30.0,36.0,42.0,37.0
76843,24.0,30.0,36.0,42.0,37.0,48.0
76844,30.0,36.0,42.0,37.0,48.0,101.0
76845,81.0,81.0,71.0,52.0,43.0,35.0
76846,81.0,71.0,52.0,43.0,35.0,31.0
76847,71.0,52.0,43.0,35.0,31.0,25.0
76848,52.0,43.0,35.0,31.0,25.0,22.0
76849,43.0,35.0,31.0,25.0,22.0,20.0
76850,35.0,31.0,25.0,22.0,20.0,21.0
76851,31.0,25.0,22.0,20.0,21.0,20.0
76852,25.0,22.0,20.0,21.0,20.0,27.0
76853,22.0,20.0,21.0,20.0,27.0,39.0
76854,20.0,21.0,20.0,27.0,39.0,50.0
76855,21.0,20.0,27.0,39.0,50.0,61.0
76856,20.0,27.0,39.0,50.0,61.0,69.0
76857,27.0,39.0,50.0,61.0,69.0,94.0
76858,39.0,50.0,61.0,69.0,94.0,101.0
76859,97.0,91.0,91.0,88.0,99.0,101.0
76860,81.0,57.0,48.0,36.0,28.0,27.0
76861,57.0,48.0,36.0,28.0,27.0,27.0
76862,48.0,36.0,28.0,27.0,27.0,26.0
76863,36.0,28.0,27.0,27.0,26.0,22.0
76864,28.0,27.0,27.0,26.0,22.0,21.0
76865,27.0,27.0,26.0,22.0,21.0,21.0
76866,27.0,26.0,22.0,21.0,21.0,22.0
76867,26.0,22.0,21.0,21.0,22.0,25.0
76868,22.0,21.0,21.0,22.0,25.0,33.0
76869,21.0,21.0,22.0,25.0,33.0,40.0
76870,21.0,22.0,25.0,33.0,40.0,54.0
76871,22.0,25.0,33.0,40.0,54.0,61.0
76872,25.0,33.0,40.0,54.0,61.0,69.0
76873,33.0,40.0,54.0,61.0,69.0,81.0
76874,40.0,54.0,61.0,69.0,81.0,86.0
76875,54.0,61.0,69.0,81.0,86.0,101.0
76876,94.0,92.0,84.0,83.0,80.0,91.0
76877,92.0,84.0,83.0,80.0,91.0,101.0
76878,47.0,43.0,38.0,38.0,37.0,37.0
76879,43.0,38.0,38.0,37.0,37.0,34.0
76880,38.0,38.0,37.0,37.0,34.0,32.0
76881,38.0,37.0,37.0,34.0,32.0,32.0
76882,37.0,37.0,34.0,32.0,32.0,38.0
76883,37.0,34.0,32.0,32.0,38.0,34.0
76884,34.0,32.0,32.0,38.0,34.0,47.0
76885,32.0,32.0,38.0,34.0,47.0,53.0
76886,32.0,38.0,34.0,47.0,53.0,54.0
76887,38.0,34.0,47.0,53.0,54.0,65.0
76888,34.0,47.0,53.0,54.0,65.0,74.0
76889,47.0,53.0,54.0,65.0,74.0,78.0
76890,53.0,54.0,65.0,74.0,78.0,82.0
76891,54.0,65.0,74.0,78.0,82.0,82.0
76892,65.0,74.0,78.0,82.0,82.0,84.0
76893,74.0,78.0,82.0,82.0,84.0,101.0
76894,91.0,84.0,80.0,82.0,66.0,68.0
76895,84.0,80.0,82.0,66.0,68.0,70.0
76896,80.0,82.0,66.0,68.0,70.0,67.0
76897,82.0,66.0,68.0,70.0,67.0,61.0
76898,66.0,68.0,70.0,67.0,61.0,57.0
76899,68.0,70.0,67.0,61.0,57.0,49.0
76900,70.0,67.0,61.0,57.0,49.0,52.0
76901,67.0,61.0,57.0,49.0,52.0,51.0
76902,61.0,57.0,49.0,52.0,51.0,57.0
76903,57.0,49.0,52.0,51.0,57.0,58.0
76904,49.0,52.0,51.0,57.0,58.0,65.0
76905,52.0,51.0,57.0,58.0,65.0,80.0
76906,51.0,57.0,58.0,65.0,80.0,82.0
76907,57.0,58.0,65.0,80.0,82.0,79.0
76908,58.0,65.0,80.0,82.0,79.0,84.0
76909,65.0,80.0,82.0,79.0,84.0,101.0
76910,100.0,87.0,78.0,68.0,61.0,59.0
76911,87.0,78.0,68.0,61.0,59.0,54.0
76912,78.0,68.0,61.0,59.0,54.0,43.0
