,diff_0,diff_1,target
118765,36.0,43.0,44.0
118766,43.0,44.0,51.0
118767,44.0,51.0,56.0
118768,51.0,56.0,61.0
118769,56.0,61.0,69.0
118770,61.0,69.0,80.0
118771,69.0,80.0,77.0
118772,80.0,77.0,82.0
118773,77.0,82.0,101.0
118774,60.0,56.0,55.0
118775,56.0,55.0,52.0
118776,55.0,52.0,52.0
118777,52.0,52.0,46.0
118778,52.0,46.0,44.0
118779,46.0,44.0,39.0
118780,44.0,39.0,42.0
118781,39.0,42.0,56.0
118782,42.0,56.0,79.0
118783,56.0,79.0,101.0
118784,90.0,88.0,79.0
118785,88.0,79.0,82.0
118786,79.0,82.0,88.0
118787,82.0,88.0,91.0
118788,88.0,91.0,100.0
118789,91.0,100.0,101.0
118790,62.0,94.0,101.0
118791,89.0,74.0,49.0
118792,74.0,49.0,22.0
118793,49.0,22.0,9.0
118794,22.0,9.0,8.0
118795,9.0,8.0,3.0
118796,8.0,3.0,3.0
118797,3.0,3.0,3.0
118798,3.0,3.0,3.0
118799,3.0,3.0,4.0
118800,3.0,4.0,2.0
118801,4.0,2.0,1.0
118802,2.0,1.0,3.0
118803,1.0,3.0,4.0
118804,3.0,4.0,6.0
118805,4.0,6.0,5.0
118806,6.0,5.0,4.0
118807,5.0,4.0,4.0
118808,4.0,4.0,10.0
118809,4.0,10.0,11.0
118810,10.0,11.0,14.0
118811,11.0,14.0,17.0
118812,14.0,17.0,20.0
118813,17.0,20.0,26.0
118814,20.0,26.0,29.0
118815,26.0,29.0,31.0
118816,29.0,31.0,31.0
118817,31.0,31.0,33.0
118818,31.0,33.0,34.0
118819,33.0,34.0,39.0
118820,34.0,39.0,49.0
118821,39.0,49.0,101.0
118822,74.0,50.0,37.0
118823,50.0,37.0,31.0
118824,37.0,31.0,28.0
118825,31.0,28.0,22.0
118826,28.0,22.0,15.0
118827,22.0,15.0,13.0
118828,15.0,13.0,10.0
118829,13.0,10.0,8.0
118830,10.0,8.0,7.0
118831,8.0,7.0,20.0
118832,7.0,20.0,33.0
118833,20.0,33.0,44.0
118834,33.0,44.0,64.0
118835,44.0,64.0,74.0
118836,64.0,74.0,86.0
118837,74.0,86.0,88.0
118838,86.0,88.0,99.0
118839,88.0,99.0,101.0
118840,67.0,65.0,61.0
118841,65.0,61.0,52.0
118842,61.0,52.0,49.0
118843,52.0,49.0,38.0
118844,49.0,38.0,36.0
118845,38.0,36.0,36.0
118846,36.0,36.0,32.0
118847,36.0,32.0,30.0
118848,32.0,30.0,29.0
118849,30.0,29.0,24.0
118850,29.0,24.0,18.0
118851,24.0,18.0,17.0
118852,18.0,17.0,14.0
118853,17.0,14.0,15.0
118854,14.0,15.0,14.0
118855,15.0,14.0,14.0
118856,14.0,14.0,12.0
118857,14.0,12.0,7.0
118858,12.0,7.0,6.0
118859,7.0,6.0,5.0
118860,6.0,5.0,4.0
118861,5.0,4.0,6.0
118862,4.0,6.0,8.0
118863,6.0,8.0,9.0
118864,8.0,9.0,9.0
118865,9.0,9.0,9.0
118866,9.0,9.0,10.0
118867,9.0,10.0,12.0
118868,10.0,12.0,13.0
118869,12.0,13.0,17.0
118870,13.0,17.0,18.0
118871,17.0,18.0,19.0
118872,18.0,19.0,25.0
118873,19.0,25.0,26.0
118874,25.0,26.0,29.0
118875,26.0,29.0,31.0
118876,29.0,31.0,32.0
118877,31.0,32.0,35.0
118878,32.0,35.0,39.0
118879,35.0,39.0,40.0
118880,39.0,40.0,41.0
118881,40.0,41.0,45.0
118882,41.0,45.0,47.0
118883,45.0,47.0,101.0
118884,87.0,69.0,25.0
118885,69.0,25.0,8.0
118886,25.0,8.0,8.0
118887,8.0,8.0,16.0
118888,8.0,16.0,19.0
118889,16.0,19.0,17.0
118890,19.0,17.0,23.0
118891,17.0,23.0,20.0
118892,23.0,20.0,25.0
118893,20.0,25.0,38.0
118894,25.0,38.0,37.0
118895,38.0,37.0,44.0
118896,37.0,44.0,56.0
118897,44.0,56.0,74.0
118898,56.0,74.0,91.0
118899,74.0,91.0,101.0
118900,81.0,72.0,80.0
118901,72.0,80.0,101.0
118902,91.0,93.0,101.0
118903,76.0,59.0,46.0
118904,59.0,46.0,34.0
118905,46.0,34.0,26.0
118906,34.0,26.0,26.0
118907,26.0,26.0,25.0
118908,26.0,25.0,21.0
118909,25.0,21.0,16.0
118910,21.0,16.0,16.0
118911,16.0,16.0,16.0
118912,16.0,16.0,15.0
118913,16.0,15.0,14.0
118914,15.0,14.0,13.0
118915,14.0,13.0,15.0
118916,13.0,15.0,18.0
118917,15.0,18.0,18.0
118918,18.0,18.0,21.0
118919,18.0,21.0,20.0
118920,21.0,20.0,26.0
118921,20.0,26.0,35.0
118922,26.0,35.0,41.0
118923,35.0,41.0,101.0
118924,70.0,67.0,59.0
118925,67.0,59.0,59.0
118926,59.0,59.0,59.0
118927,59.0,59.0,67.0
118928,59.0,67.0,64.0
118929,67.0,64.0,58.0
118930,64.0,58.0,67.0
118931,58.0,67.0,68.0
118932,67.0,68.0,73.0
118933,68.0,73.0,84.0
118934,73.0,84.0,90.0
118935,84.0,90.0,97.0
118936,90.0,97.0,101.0
118937,92.0,80.0,77.0
118938,80.0,77.0,77.0
118939,77.0,77.0,93.0
118940,77.0,93.0,101.0
118941,98.0,100.0,101.0
118942,100.0,96.0,90.0
118943,96.0,90.0,77.0
118944,90.0,77.0,76.0
118945,77.0,76.0,78.0
118946,76.0,78.0,82.0
118947,78.0,82.0,99.0
118948,82.0,99.0,101.0
118949,84.0,55.0,51.0
118950,55.0,51.0,37.0
118951,51.0,37.0,32.0
118952,37.0,32.0,21.0
118953,32.0,21.0,18.0
118954,21.0,18.0,15.0
118955,18.0,15.0,17.0
118956,15.0,17.0,14.0
118957,17.0,14.0,11.0
118958,14.0,11.0,11.0
118959,11.0,11.0,12.0
118960,11.0,12.0,13.0
118961,12.0,13.0,21.0
118962,13.0,21.0,29.0
118963,21.0,29.0,41.0
118964,29.0,41.0,48.0
118965,41.0,48.0,56.0
118966,48.0,56.0,58.0
118967,56.0,58.0,101.0
118968,93.0,70.0,60.0
118969,70.0,60.0,57.0
118970,60.0,57.0,57.0
118971,57.0,57.0,56.0
118972,57.0,56.0,53.0
118973,56.0,53.0,52.0
118974,53.0,52.0,43.0
118975,52.0,43.0,46.0
118976,43.0,46.0,40.0
118977,46.0,40.0,41.0
118978,40.0,41.0,40.0
118979,41.0,40.0,38.0
118980,40.0,38.0,41.0
118981,38.0,41.0,55.0
118982,41.0,55.0,61.0
118983,55.0,61.0,69.0
118984,61.0,69.0,71.0
118985,69.0,71.0,73.0
118986,71.0,73.0,101.0
118987,84.0,77.0,75.0
118988,77.0,75.0,71.0
118989,75.0,71.0,69.0
118990,71.0,69.0,67.0
118991,69.0,67.0,62.0
118992,67.0,62.0,61.0
118993,62.0,61.0,56.0
118994,61.0,56.0,56.0
118995,56.0,56.0,54.0
118996,56.0,54.0,52.0
118997,54.0,52.0,56.0
118998,52.0,56.0,80.0
118999,56.0,80.0,87.0
119000,80.0,87.0,95.0
119001,87.0,95.0,96.0
119002,95.0,96.0,101.0
119003,96.0,88.0,85.0
119004,88.0,85.0,78.0
119005,85.0,78.0,89.0
119006,78.0,89.0,97.0
119007,89.0,97.0,101.0
119008,85.0,80.0,72.0
119009,80.0,72.0,58.0
119010,72.0,58.0,50.0
119011,58.0,50.0,39.0
119012,50.0,39.0,34.0
119013,39.0,34.0,26.0
119014,34.0,26.0,26.0
119015,26.0,26.0,21.0
119016,26.0,21.0,21.0
119017,21.0,21.0,21.0
119018,21.0,21.0,21.0
119019,21.0,21.0,20.0
119020,21.0,20.0,19.0
119021,20.0,19.0,27.0
119022,19.0,27.0,22.0
119023,27.0,22.0,22.0
119024,22.0,22.0,22.0
119025,22.0,22.0,37.0
119026,22.0,37.0,49.0
119027,37.0,49.0,101.0
119028,64.0,57.0,52.0
119029,57.0,52.0,44.0
119030,52.0,44.0,29.0
119031,44.0,29.0,19.0
119032,29.0,19.0,15.0
119033,19.0,15.0,15.0
119034,15.0,15.0,10.0
119035,15.0,10.0,10.0
119036,10.0,10.0,10.0
119037,10.0,10.0,11.0
119038,10.0,11.0,11.0
119039,11.0,11.0,10.0
119040,11.0,10.0,12.0
119041,10.0,12.0,10.0
119042,12.0,10.0,11.0
119043,10.0,11.0,10.0
119044,11.0,10.0,10.0
119045,10.0,10.0,16.0
119046,10.0,16.0,14.0
119047,16.0,14.0,15.0
119048,14.0,15.0,20.0
119049,15.0,20.0,24.0
119050,20.0,24.0,28.0
119051,24.0,28.0,34.0
119052,28.0,34.0,101.0
119053,98.0,100.0,101.0
119054,17.0,17.0,17.0
119055,17.0,17.0,11.0
119056,17.0,11.0,14.0
119057,11.0,14.0,25.0
119058,14.0,25.0,40.0
119059,25.0,40.0,59.0
119060,40.0,59.0,75.0
119061,59.0,75.0,84.0
119062,75.0,84.0,100.0
119063,84.0,100.0,101.0
119064,57.0,42.0,50.0
119065,42.0,50.0,49.0
119066,50.0,49.0,45.0
119067,49.0,45.0,42.0
119068,45.0,42.0,37.0
119069,42.0,37.0,41.0
119070,37.0,41.0,40.0
119071,41.0,40.0,42.0
119072,40.0,42.0,43.0
119073,42.0,43.0,39.0
119074,43.0,39.0,40.0
119075,39.0,40.0,41.0
119076,40.0,41.0,51.0
119077,41.0,51.0,62.0
119078,51.0,62.0,68.0
119079,62.0,68.0,79.0
119080,68.0,79.0,90.0
119081,79.0,90.0,97.0
119082,90.0,97.0,101.0
119083,70.0,56.0,57.0
119084,56.0,57.0,48.0
119085,57.0,48.0,43.0
119086,48.0,43.0,33.0
119087,43.0,33.0,35.0
119088,33.0,35.0,34.0
119089,35.0,34.0,31.0
119090,34.0,31.0,27.0
119091,31.0,27.0,26.0
119092,27.0,26.0,26.0
119093,26.0,26.0,28.0
119094,26.0,28.0,34.0
119095,28.0,34.0,39.0
119096,34.0,39.0,47.0
119097,39.0,47.0,52.0
119098,47.0,52.0,54.0
119099,52.0,54.0,59.0
119100,54.0,59.0,58.0
119101,59.0,58.0,101.0
119102,81.0,63.0,54.0
119103,63.0,54.0,46.0
119104,54.0,46.0,46.0
119105,46.0,46.0,49.0
119106,46.0,49.0,47.0
119107,49.0,47.0,38.0
119108,47.0,38.0,41.0
119109,38.0,41.0,43.0
119110,41.0,43.0,50.0
119111,43.0,50.0,49.0
119112,50.0,49.0,44.0
119113,49.0,44.0,46.0
119114,44.0,46.0,50.0
119115,46.0,50.0,61.0
119116,50.0,61.0,86.0
119117,61.0,86.0,100.0
119118,86.0,100.0,101.0
119119,48.0,75.0,70.0
119120,75.0,70.0,62.0
119121,70.0,62.0,61.0
119122,62.0,61.0,56.0
119123,61.0,56.0,60.0
119124,56.0,60.0,44.0
119125,60.0,44.0,48.0
119126,44.0,48.0,52.0
119127,48.0,52.0,70.0
119128,52.0,70.0,66.0
119129,70.0,66.0,66.0
119130,66.0,66.0,62.0
119131,66.0,62.0,77.0
119132,62.0,77.0,96.0
119133,77.0,96.0,101.0
119134,22.0,69.0,78.0
119135,69.0,78.0,55.0
119136,78.0,55.0,54.0
119137,55.0,54.0,47.0
119138,54.0,47.0,41.0
119139,47.0,41.0,41.0
119140,41.0,41.0,35.0
119141,41.0,35.0,29.0
119142,35.0,29.0,29.0
119143,29.0,29.0,20.0
119144,29.0,20.0,14.0
119145,20.0,14.0,18.0
119146,14.0,18.0,23.0
119147,18.0,23.0,28.0
119148,23.0,28.0,34.0
119149,28.0,34.0,50.0
119150,34.0,50.0,58.0
119151,92.0,86.0,70.0
119152,86.0,70.0,68.0
119153,70.0,68.0,63.0
119154,68.0,63.0,73.0
119155,63.0,73.0,80.0
119156,73.0,80.0,87.0
119157,80.0,87.0,101.0
119158,51.0,53.0,53.0
119159,53.0,53.0,56.0
119160,53.0,56.0,64.0
119161,56.0,64.0,72.0
119162,64.0,72.0,64.0
119163,72.0,64.0,25.0
119164,64.0,25.0,15.0
119165,25.0,15.0,15.0
119166,15.0,15.0,18.0
119167,15.0,18.0,22.0
119168,18.0,22.0,24.0
119169,22.0,24.0,31.0
119170,24.0,31.0,43.0
119171,31.0,43.0,50.0
119172,43.0,50.0,65.0
119173,50.0,65.0,101.0
119174,73.0,64.0,64.0
119175,64.0,64.0,64.0
119176,64.0,64.0,62.0
119177,64.0,62.0,55.0
119178,62.0,55.0,55.0
119179,55.0,55.0,54.0
119180,55.0,54.0,56.0
119181,54.0,56.0,78.0
119182,56.0,78.0,87.0
119183,78.0,87.0,91.0
119184,87.0,91.0,99.0
119185,91.0,99.0,101.0
119186,98.0,98.0,98.0
119187,98.0,98.0,97.0
119188,98.0,97.0,100.0
119189,97.0,100.0,101.0
119190,85.0,49.0,37.0
119191,49.0,37.0,31.0
119192,37.0,31.0,25.0
119193,31.0,25.0,31.0
119194,25.0,31.0,36.0
119195,31.0,36.0,33.0
119196,36.0,33.0,29.0
119197,33.0,29.0,27.0
119198,29.0,27.0,32.0
119199,27.0,32.0,45.0
119200,32.0,45.0,53.0
119201,45.0,53.0,58.0
119202,53.0,58.0,74.0
119203,58.0,74.0,87.0
119204,74.0,87.0,97.0
119205,87.0,97.0,101.0
119206,17.0,14.0,13.0
119207,14.0,13.0,13.0
119208,13.0,13.0,14.0
119209,13.0,14.0,15.0
119210,14.0,15.0,13.0
119211,15.0,13.0,12.0
119212,13.0,12.0,14.0
119213,12.0,14.0,15.0
119214,14.0,15.0,15.0
119215,15.0,15.0,14.0
119216,15.0,14.0,13.0
119217,14.0,13.0,14.0
119218,13.0,14.0,17.0
119219,14.0,17.0,20.0
119220,17.0,20.0,20.0
119221,20.0,20.0,23.0
119222,20.0,23.0,26.0
119223,23.0,26.0,33.0
119224,26.0,33.0,36.0
119225,33.0,36.0,47.0
119226,36.0,47.0,101.0
119227,98.0,88.0,93.0
119228,88.0,93.0,92.0
119229,93.0,92.0,85.0
119230,92.0,85.0,85.0
119231,85.0,85.0,84.0
119232,85.0,84.0,80.0
119233,84.0,80.0,80.0
119234,80.0,80.0,80.0
119235,80.0,80.0,80.0
119236,80.0,80.0,75.0
119237,80.0,75.0,78.0
119238,75.0,78.0,86.0
119239,78.0,86.0,99.0
119240,86.0,99.0,101.0
119241,98.0,77.0,66.0
119242,77.0,66.0,57.0
119243,66.0,57.0,53.0
119244,57.0,53.0,53.0
119245,53.0,53.0,53.0
119246,53.0,53.0,56.0
119247,53.0,56.0,58.0
119248,56.0,58.0,73.0
119249,58.0,73.0,88.0
119250,73.0,88.0,74.0
119251,88.0,74.0,72.0
119252,74.0,72.0,82.0
119253,72.0,82.0,77.0
119254,82.0,77.0,92.0
119255,77.0,92.0,86.0
119256,92.0,86.0,100.0
119257,86.0,100.0,101.0
119258,79.0,63.0,61.0
119259,63.0,61.0,59.0
119260,61.0,59.0,56.0
119261,59.0,56.0,56.0
119262,56.0,56.0,66.0
119263,56.0,66.0,76.0
119264,66.0,76.0,80.0
119265,76.0,80.0,91.0
119266,80.0,91.0,96.0
119267,91.0,96.0,96.0
119268,96.0,96.0,101.0
119269,39.0,46.0,50.0
119270,46.0,50.0,69.0
119271,50.0,69.0,101.0
119272,29.0,29.0,51.0
119273,29.0,51.0,49.0
119274,51.0,49.0,52.0
119275,49.0,52.0,53.0
119276,52.0,53.0,51.0
119277,53.0,51.0,32.0
119278,51.0,32.0,14.0
119279,32.0,14.0,24.0
119280,14.0,24.0,28.0
119281,24.0,28.0,31.0
119282,28.0,31.0,35.0
119283,31.0,35.0,39.0
119284,35.0,39.0,39.0
119285,39.0,39.0,48.0
119286,39.0,48.0,52.0
119287,48.0,52.0,52.0
119288,52.0,52.0,59.0
119289,52.0,59.0,57.0
119290,59.0,57.0,101.0
119291,82.0,61.0,52.0
119292,61.0,52.0,43.0
119293,52.0,43.0,41.0
119294,43.0,41.0,37.0
119295,41.0,37.0,26.0
119296,37.0,26.0,26.0
119297,26.0,26.0,24.0
119298,26.0,24.0,25.0
119299,24.0,25.0,26.0
119300,25.0,26.0,29.0
119301,26.0,29.0,29.0
119302,29.0,29.0,32.0
119303,29.0,32.0,36.0
119304,32.0,36.0,44.0
119305,36.0,44.0,56.0
119306,44.0,56.0,60.0
119307,56.0,60.0,71.0
119308,60.0,71.0,101.0
119309,99.0,81.0,66.0
119310,81.0,66.0,51.0
119311,66.0,51.0,42.0
119312,51.0,42.0,34.0
119313,42.0,34.0,33.0
119314,34.0,33.0,25.0
119315,33.0,25.0,18.0
119316,25.0,18.0,16.0
119317,18.0,16.0,15.0
119318,16.0,15.0,20.0
119319,15.0,20.0,26.0
119320,20.0,26.0,29.0
119321,26.0,29.0,37.0
119322,29.0,37.0,46.0
119323,37.0,46.0,55.0
119324,46.0,55.0,73.0
119325,55.0,73.0,73.0
119326,73.0,73.0,83.0
119327,73.0,83.0,101.0
119328,85.0,72.0,77.0
119329,72.0,77.0,80.0
119330,77.0,80.0,78.0
119331,80.0,78.0,76.0
119332,78.0,76.0,80.0
119333,76.0,80.0,86.0
119334,80.0,86.0,98.0
119335,86.0,98.0,98.0
119336,98.0,98.0,101.0
119337,76.0,76.0,83.0
119338,76.0,83.0,83.0
119339,83.0,83.0,78.0
119340,83.0,78.0,101.0
119341,37.0,21.0,14.0
119342,21.0,14.0,9.0
119343,14.0,9.0,7.0
119344,9.0,7.0,6.0
119345,7.0,6.0,7.0
119346,6.0,7.0,8.0
119347,7.0,8.0,7.0
119348,8.0,7.0,7.0
119349,7.0,7.0,6.0
119350,7.0,6.0,11.0
119351,6.0,11.0,11.0
119352,11.0,11.0,13.0
119353,11.0,13.0,15.0
119354,13.0,15.0,17.0
119355,15.0,17.0,21.0
119356,17.0,21.0,28.0
119357,21.0,28.0,39.0
119358,28.0,39.0,49.0
119359,39.0,49.0,101.0
119360,74.0,71.0,68.0
119361,71.0,68.0,50.0
119362,68.0,50.0,101.0
119363,97.0,93.0,98.0
119364,93.0,98.0,82.0
119365,98.0,82.0,64.0
119366,82.0,64.0,42.0
119367,64.0,42.0,40.0
119368,42.0,40.0,37.0
119369,40.0,37.0,30.0
119370,37.0,30.0,24.0
119371,30.0,24.0,22.0
119372,24.0,22.0,20.0
119373,22.0,20.0,17.0
119374,20.0,17.0,19.0
119375,17.0,19.0,16.0
119376,19.0,16.0,15.0
119377,16.0,15.0,17.0
119378,15.0,17.0,8.0
119379,17.0,8.0,9.0
119380,8.0,9.0,12.0
119381,9.0,12.0,13.0
119382,12.0,13.0,12.0
119383,13.0,12.0,12.0
119384,12.0,12.0,12.0
119385,12.0,12.0,14.0
119386,12.0,14.0,13.0
119387,14.0,13.0,10.0
119388,13.0,10.0,13.0
119389,10.0,13.0,19.0
119390,13.0,19.0,24.0
119391,19.0,24.0,24.0
119392,24.0,24.0,27.0
119393,24.0,27.0,33.0
119394,27.0,33.0,37.0
119395,33.0,37.0,41.0
119396,37.0,41.0,46.0
119397,41.0,46.0,49.0
119398,46.0,49.0,34.0
119399,49.0,34.0,32.0
119400,34.0,32.0,31.0
119401,32.0,31.0,38.0
119402,31.0,38.0,39.0
119403,38.0,39.0,49.0
119404,39.0,49.0,49.0
119405,49.0,49.0,49.0
119406,49.0,49.0,101.0
119407,69.0,69.0,80.0
119408,69.0,80.0,79.0
119409,80.0,79.0,78.0
119410,79.0,78.0,89.0
119411,78.0,89.0,101.0
119412,76.0,73.0,73.0
119413,73.0,73.0,71.0
119414,73.0,71.0,75.0
119415,71.0,75.0,71.0
119416,75.0,71.0,71.0
119417,71.0,71.0,66.0
119418,71.0,66.0,66.0
119419,66.0,66.0,59.0
119420,66.0,59.0,52.0
119421,59.0,52.0,44.0
119422,52.0,44.0,44.0
119423,44.0,44.0,40.0
119424,44.0,40.0,39.0
119425,40.0,39.0,43.0
119426,39.0,43.0,47.0
119427,43.0,47.0,49.0
119428,47.0,49.0,56.0
119429,49.0,56.0,64.0
119430,56.0,64.0,101.0
119431,86.0,84.0,73.0
119432,84.0,73.0,73.0
119433,73.0,73.0,66.0
119434,73.0,66.0,61.0
119435,66.0,61.0,61.0
119436,61.0,61.0,52.0
119437,61.0,52.0,50.0
119438,52.0,50.0,50.0
119439,50.0,50.0,57.0
119440,50.0,57.0,55.0
119441,57.0,55.0,60.0
119442,55.0,60.0,65.0
119443,60.0,65.0,69.0
119444,65.0,69.0,79.0
119445,69.0,79.0,88.0
119446,79.0,88.0,100.0
119447,88.0,100.0,101.0
119448,84.0,64.0,56.0
119449,64.0,56.0,55.0
119450,56.0,55.0,50.0
119451,55.0,50.0,50.0
119452,50.0,50.0,49.0
119453,50.0,49.0,48.0
119454,49.0,48.0,60.0
119455,48.0,60.0,66.0
119456,60.0,66.0,68.0
119457,66.0,68.0,81.0
119458,68.0,81.0,94.0
119459,81.0,94.0,97.0
119460,94.0,97.0,101.0
119461,98.0,98.0,94.0
119462,98.0,94.0,96.0
119463,94.0,96.0,100.0
119464,96.0,100.0,101.0
119465,80.0,71.0,71.0
119466,71.0,71.0,74.0
119467,71.0,74.0,74.0
119468,74.0,74.0,82.0
119469,74.0,82.0,82.0
119470,82.0,82.0,83.0
119471,82.0,83.0,85.0
119472,83.0,85.0,80.0
119473,85.0,80.0,87.0
119474,80.0,87.0,87.0
119475,87.0,87.0,91.0
119476,87.0,91.0,97.0
119477,91.0,97.0,101.0
119478,68.0,56.0,49.0
119479,56.0,49.0,44.0
119480,49.0,44.0,34.0
119481,44.0,34.0,32.0
119482,34.0,32.0,22.0
119483,32.0,22.0,17.0
119484,22.0,17.0,17.0
119485,17.0,17.0,16.0
119486,17.0,16.0,13.0
119487,16.0,13.0,12.0
119488,13.0,12.0,9.0
119489,12.0,9.0,7.0
119490,9.0,7.0,5.0
119491,7.0,5.0,5.0
119492,5.0,5.0,5.0
119493,5.0,5.0,6.0
119494,5.0,6.0,8.0
119495,6.0,8.0,9.0
119496,8.0,9.0,8.0
119497,9.0,8.0,8.0
119498,8.0,8.0,10.0
119499,8.0,10.0,10.0
119500,10.0,10.0,12.0
119501,10.0,12.0,13.0
119502,12.0,13.0,17.0
119503,13.0,17.0,17.0
119504,17.0,17.0,12.0
119505,17.0,12.0,12.0
119506,12.0,12.0,13.0
119507,12.0,13.0,16.0
119508,13.0,16.0,19.0
119509,16.0,19.0,19.0
119510,19.0,19.0,23.0
119511,19.0,23.0,28.0
119512,23.0,28.0,29.0
119513,28.0,29.0,40.0
119514,29.0,40.0,49.0
119515,40.0,49.0,101.0
119516,80.0,65.0,51.0
119517,65.0,51.0,51.0
119518,51.0,51.0,39.0
119519,51.0,39.0,36.0
119520,39.0,36.0,24.0
119521,36.0,24.0,18.0
119522,24.0,18.0,13.0
119523,18.0,13.0,11.0
119524,13.0,11.0,6.0
119525,11.0,6.0,5.0
119526,6.0,5.0,4.0
119527,5.0,4.0,4.0
119528,4.0,4.0,9.0
119529,4.0,9.0,19.0
119530,9.0,19.0,23.0
119531,19.0,23.0,30.0
119532,23.0,30.0,36.0
119533,30.0,36.0,49.0
119534,36.0,49.0,55.0
119535,49.0,55.0,68.0
119536,55.0,68.0,79.0
119537,68.0,79.0,87.0
119538,79.0,87.0,101.0
119539,78.0,78.0,74.0
119540,78.0,74.0,74.0
119541,74.0,74.0,69.0
119542,74.0,69.0,65.0
119543,69.0,65.0,63.0
119544,65.0,63.0,59.0
119545,63.0,59.0,65.0
119546,59.0,65.0,59.0
119547,65.0,59.0,64.0
119548,59.0,64.0,75.0
119549,64.0,75.0,80.0
119550,75.0,80.0,80.0
119551,80.0,80.0,85.0
119552,80.0,85.0,99.0
119553,85.0,99.0,81.0
119554,99.0,81.0,98.0
119555,81.0,98.0,84.0
119556,98.0,84.0,88.0
119557,84.0,88.0,101.0
119558,75.0,73.0,62.0
119559,73.0,62.0,53.0
119560,62.0,53.0,52.0
119561,53.0,52.0,52.0
119562,52.0,52.0,53.0
119563,52.0,53.0,49.0
119564,53.0,49.0,58.0
119565,49.0,58.0,62.0
119566,58.0,62.0,56.0
119567,62.0,56.0,52.0
119568,56.0,52.0,55.0
119569,52.0,55.0,58.0
119570,55.0,58.0,63.0
119571,58.0,63.0,101.0
119572,17.0,16.0,10.0
119573,16.0,10.0,9.0
119574,10.0,9.0,8.0
119575,9.0,8.0,8.0
119576,8.0,8.0,8.0
119577,8.0,8.0,10.0
119578,8.0,10.0,13.0
119579,10.0,13.0,15.0
119580,13.0,15.0,16.0
119581,15.0,16.0,18.0
119582,16.0,18.0,21.0
119583,18.0,21.0,22.0
119584,21.0,22.0,33.0
119585,22.0,33.0,30.0
119586,33.0,30.0,34.0
119587,30.0,34.0,43.0
119588,34.0,43.0,42.0
119589,43.0,42.0,45.0
119590,42.0,45.0,48.0
119591,45.0,48.0,101.0
119592,78.0,29.0,18.0
119593,29.0,18.0,13.0
119594,18.0,13.0,11.0
119595,13.0,11.0,9.0
119596,11.0,9.0,8.0
119597,9.0,8.0,8.0
119598,8.0,8.0,5.0
119599,8.0,5.0,5.0
119600,5.0,5.0,6.0
119601,5.0,6.0,6.0
119602,6.0,6.0,7.0
119603,6.0,7.0,7.0
119604,7.0,7.0,7.0
119605,7.0,7.0,10.0
119606,7.0,10.0,15.0
119607,10.0,15.0,15.0
119608,15.0,15.0,18.0
119609,15.0,18.0,20.0
119610,18.0,20.0,24.0
119611,20.0,24.0,27.0
119612,24.0,27.0,34.0
119613,27.0,34.0,42.0
119614,34.0,42.0,49.0
119615,42.0,49.0,101.0
119616,76.0,71.0,56.0
119617,71.0,56.0,49.0
119618,56.0,49.0,42.0
119619,49.0,42.0,40.0
119620,42.0,40.0,34.0
119621,40.0,34.0,34.0
119622,34.0,34.0,38.0
119623,34.0,38.0,39.0
119624,38.0,39.0,42.0
119625,39.0,42.0,44.0
119626,42.0,44.0,46.0
119627,44.0,46.0,65.0
119628,46.0,65.0,69.0
119629,65.0,69.0,77.0
119630,69.0,77.0,76.0
119631,77.0,76.0,80.0
119632,76.0,80.0,83.0
119633,80.0,83.0,94.0
119634,83.0,94.0,101.0
119635,94.0,90.0,95.0
119636,90.0,95.0,90.0
119637,95.0,90.0,89.0
119638,90.0,89.0,84.0
119639,89.0,84.0,93.0
119640,84.0,93.0,98.0
119641,93.0,98.0,83.0
119642,98.0,83.0,80.0
119643,83.0,80.0,77.0
119644,80.0,77.0,72.0
119645,77.0,72.0,71.0
119646,72.0,71.0,77.0
119647,71.0,77.0,94.0
119648,77.0,94.0,101.0
119649,81.0,71.0,65.0
119650,71.0,65.0,50.0
119651,65.0,50.0,41.0
119652,50.0,41.0,41.0
119653,41.0,41.0,36.0
119654,41.0,36.0,41.0
119655,36.0,41.0,38.0
119656,41.0,38.0,35.0
119657,38.0,35.0,33.0
119658,35.0,33.0,29.0
119659,33.0,29.0,36.0
119660,29.0,36.0,34.0
119661,36.0,34.0,34.0
119662,34.0,34.0,40.0
119663,34.0,40.0,42.0
119664,40.0,42.0,49.0
119665,42.0,49.0,55.0
119666,49.0,55.0,62.0
119667,55.0,62.0,101.0
119668,96.0,95.0,99.0
119669,95.0,99.0,99.0
119670,99.0,99.0,100.0
119671,99.0,100.0,101.0
119672,100.0,94.0,82.0
119673,94.0,82.0,74.0
119674,82.0,74.0,73.0
119675,74.0,73.0,68.0
119676,73.0,68.0,73.0
119677,68.0,73.0,64.0
119678,73.0,64.0,64.0
119679,64.0,64.0,81.0
119680,64.0,81.0,97.0
119681,81.0,97.0,101.0
119682,86.0,86.0,82.0
119683,86.0,82.0,80.0
119684,82.0,80.0,77.0
119685,80.0,77.0,76.0
119686,77.0,76.0,73.0
119687,76.0,73.0,71.0
119688,73.0,71.0,74.0
119689,71.0,74.0,73.0
119690,74.0,73.0,67.0
119691,73.0,67.0,61.0
119692,67.0,61.0,60.0
119693,61.0,60.0,63.0
119694,60.0,63.0,55.0
119695,63.0,55.0,53.0
119696,55.0,53.0,48.0
