,diff_0,diff_1,diff_2,target
83140,5.0,7.0,11.0,15.0
83141,7.0,11.0,15.0,15.0
83142,11.0,15.0,15.0,19.0
83143,15.0,15.0,19.0,24.0
83144,15.0,19.0,24.0,27.0
83145,19.0,24.0,27.0,31.0
83146,24.0,27.0,31.0,43.0
83147,27.0,31.0,43.0,46.0
83148,31.0,43.0,46.0,101.0
83149,78.0,76.0,76.0,76.0
83150,76.0,76.0,76.0,73.0
83151,76.0,76.0,73.0,69.0
83152,76.0,73.0,69.0,66.0
83153,73.0,69.0,66.0,61.0
83154,69.0,66.0,61.0,59.0
83155,66.0,61.0,59.0,60.0
83156,61.0,59.0,60.0,67.0
83157,59.0,60.0,67.0,61.0
83158,60.0,67.0,61.0,60.0
83159,67.0,61.0,60.0,59.0
83160,61.0,60.0,59.0,58.0
83161,60.0,59.0,58.0,66.0
83162,59.0,58.0,66.0,67.0
83163,58.0,66.0,67.0,75.0
83164,66.0,67.0,75.0,81.0
83165,67.0,75.0,81.0,90.0
83166,75.0,81.0,90.0,101.0
83167,98.0,76.0,69.0,69.0
83168,76.0,69.0,69.0,67.0
83169,69.0,69.0,67.0,73.0
83170,69.0,67.0,73.0,76.0
83171,67.0,73.0,76.0,90.0
83172,73.0,76.0,90.0,90.0
83173,76.0,90.0,90.0,94.0
83174,90.0,90.0,94.0,100.0
83175,90.0,94.0,100.0,101.0
83176,40.0,37.0,15.0,9.0
83177,37.0,15.0,9.0,8.0
83178,15.0,9.0,8.0,8.0
83179,9.0,8.0,8.0,10.0
83180,8.0,8.0,10.0,15.0
83181,8.0,10.0,15.0,25.0
83182,10.0,15.0,25.0,38.0
83183,15.0,25.0,38.0,47.0
83184,25.0,38.0,47.0,56.0
83185,38.0,47.0,56.0,58.0
83186,47.0,56.0,58.0,61.0
83187,56.0,58.0,61.0,75.0
83188,58.0,61.0,75.0,87.0
83189,61.0,75.0,87.0,99.0
83190,75.0,87.0,99.0,101.0
83191,56.0,48.0,33.0,26.0
83192,48.0,33.0,26.0,25.0
83193,33.0,26.0,25.0,23.0
83194,26.0,25.0,23.0,23.0
83195,25.0,23.0,23.0,21.0
83196,23.0,23.0,21.0,21.0
83197,23.0,21.0,21.0,21.0
83198,21.0,21.0,21.0,31.0
83199,21.0,21.0,31.0,34.0
83200,21.0,31.0,34.0,39.0
83201,31.0,34.0,39.0,40.0
83202,34.0,39.0,40.0,42.0
83203,39.0,40.0,42.0,43.0
83204,40.0,42.0,43.0,52.0
83205,42.0,43.0,52.0,63.0
83206,43.0,52.0,63.0,67.0
83207,52.0,63.0,67.0,76.0
83208,63.0,67.0,76.0,101.0
83209,80.0,71.0,65.0,60.0
83210,71.0,65.0,60.0,59.0
83211,65.0,60.0,59.0,52.0
83212,60.0,59.0,52.0,49.0
83213,59.0,52.0,49.0,52.0
83214,52.0,49.0,52.0,59.0
83215,49.0,52.0,59.0,54.0
83216,52.0,59.0,54.0,50.0
83217,59.0,54.0,50.0,56.0
83218,54.0,50.0,56.0,52.0
83219,50.0,56.0,52.0,55.0
83220,56.0,52.0,55.0,62.0
83221,52.0,55.0,62.0,77.0
83222,55.0,62.0,77.0,88.0
83223,62.0,77.0,88.0,77.0
83224,77.0,88.0,77.0,93.0
83225,88.0,77.0,93.0,101.0
83226,86.0,85.0,73.0,83.0
83227,85.0,73.0,83.0,84.0
83228,73.0,83.0,84.0,80.0
83229,83.0,84.0,80.0,73.0
83230,84.0,80.0,73.0,78.0
83231,80.0,73.0,78.0,92.0
83232,73.0,78.0,92.0,97.0
83233,78.0,92.0,97.0,98.0
83234,92.0,97.0,98.0,101.0
83235,54.0,26.0,25.0,30.0
83236,26.0,25.0,30.0,27.0
83237,25.0,30.0,27.0,25.0
83238,30.0,27.0,25.0,21.0
83239,27.0,25.0,21.0,21.0
83240,25.0,21.0,21.0,21.0
83241,21.0,21.0,21.0,23.0
83242,21.0,21.0,23.0,22.0
83243,21.0,23.0,22.0,22.0
83244,23.0,22.0,22.0,24.0
83245,22.0,22.0,24.0,25.0
83246,22.0,24.0,25.0,32.0
83247,24.0,25.0,32.0,36.0
83248,25.0,32.0,36.0,39.0
83249,32.0,36.0,39.0,37.0
83250,36.0,39.0,37.0,40.0
83251,39.0,37.0,40.0,49.0
83252,37.0,40.0,49.0,101.0
83253,89.0,66.0,62.0,62.0
83254,66.0,62.0,62.0,60.0
83255,62.0,62.0,60.0,51.0
83256,62.0,60.0,51.0,39.0
83257,60.0,51.0,39.0,101.0
83258,46.0,45.0,48.0,50.0
83259,45.0,48.0,50.0,55.0
83260,48.0,50.0,55.0,67.0
83261,50.0,55.0,67.0,74.0
83262,55.0,67.0,74.0,79.0
83263,67.0,74.0,79.0,81.0
83264,74.0,79.0,81.0,88.0
83265,79.0,81.0,88.0,101.0
83266,96.0,95.0,89.0,76.0
83267,95.0,89.0,76.0,62.0
83268,89.0,76.0,62.0,51.0
83269,76.0,62.0,51.0,39.0
83270,62.0,51.0,39.0,34.0
83271,51.0,39.0,34.0,25.0
83272,39.0,34.0,25.0,20.0
83273,34.0,25.0,20.0,16.0
83274,25.0,20.0,16.0,16.0
83275,20.0,16.0,16.0,16.0
83276,16.0,16.0,16.0,18.0
83277,16.0,16.0,18.0,17.0
83278,16.0,18.0,17.0,17.0
83279,18.0,17.0,17.0,14.0
83280,17.0,17.0,14.0,19.0
83281,17.0,14.0,19.0,21.0
83282,14.0,19.0,21.0,21.0
83283,19.0,21.0,21.0,26.0
83284,21.0,21.0,26.0,26.0
83285,21.0,26.0,26.0,35.0
83286,26.0,26.0,35.0,45.0
83287,26.0,35.0,45.0,41.0
83288,35.0,45.0,41.0,50.0
83289,45.0,41.0,50.0,101.0
83290,97.0,92.0,74.0,64.0
83291,92.0,74.0,64.0,58.0
83292,74.0,64.0,58.0,65.0
83293,64.0,58.0,65.0,59.0
83294,58.0,65.0,59.0,65.0
83295,65.0,59.0,65.0,65.0
83296,59.0,65.0,65.0,60.0
83297,65.0,65.0,60.0,66.0
83298,65.0,60.0,66.0,77.0
83299,60.0,66.0,77.0,66.0
83300,66.0,77.0,66.0,68.0
83301,77.0,66.0,68.0,66.0
83302,66.0,68.0,66.0,71.0
83303,68.0,66.0,71.0,84.0
83304,66.0,71.0,84.0,80.0
83305,71.0,84.0,80.0,74.0
83306,84.0,80.0,74.0,86.0
83307,80.0,74.0,86.0,101.0
83308,89.0,83.0,63.0,55.0
83309,83.0,63.0,55.0,49.0
83310,63.0,55.0,49.0,40.0
83311,55.0,49.0,40.0,33.0
83312,49.0,40.0,33.0,32.0
83313,40.0,33.0,32.0,30.0
83314,33.0,32.0,30.0,25.0
83315,32.0,30.0,25.0,22.0
83316,30.0,25.0,22.0,21.0
83317,25.0,22.0,21.0,24.0
83318,22.0,21.0,24.0,24.0
83319,21.0,24.0,24.0,24.0
83320,24.0,24.0,24.0,27.0
83321,24.0,24.0,27.0,25.0
83322,24.0,27.0,25.0,34.0
83323,27.0,25.0,34.0,32.0
83324,25.0,34.0,32.0,35.0
83325,34.0,32.0,35.0,41.0
83326,32.0,35.0,41.0,47.0
83327,35.0,41.0,47.0,101.0
83328,92.0,83.0,77.0,76.0
83329,83.0,77.0,76.0,76.0
83330,77.0,76.0,76.0,84.0
83331,76.0,76.0,84.0,101.0
83332,45.0,41.0,37.0,36.0
83333,41.0,37.0,36.0,23.0
83334,37.0,36.0,23.0,23.0
83335,36.0,23.0,23.0,23.0
83336,23.0,23.0,23.0,23.0
83337,23.0,23.0,23.0,33.0
83338,23.0,23.0,33.0,39.0
83339,23.0,33.0,39.0,45.0
83340,33.0,39.0,45.0,46.0
83341,39.0,45.0,46.0,56.0
83342,45.0,46.0,56.0,60.0
83343,46.0,56.0,60.0,65.0
83344,56.0,60.0,65.0,68.0
83345,60.0,65.0,68.0,73.0
83346,65.0,68.0,73.0,91.0
83347,68.0,73.0,91.0,97.0
83348,73.0,91.0,97.0,101.0
83349,54.0,24.0,13.0,9.0
83350,24.0,13.0,9.0,7.0
83351,13.0,9.0,7.0,10.0
83352,9.0,7.0,10.0,5.0
83353,7.0,10.0,5.0,4.0
83354,10.0,5.0,4.0,4.0
83355,5.0,4.0,4.0,2.0
83356,4.0,4.0,2.0,2.0
83357,4.0,2.0,2.0,1.0
83358,2.0,2.0,1.0,3.0
83359,2.0,1.0,3.0,3.0
83360,1.0,3.0,3.0,4.0
83361,3.0,3.0,4.0,6.0
83362,3.0,4.0,6.0,6.0
83363,59.0,46.0,43.0,46.0
83364,46.0,43.0,46.0,41.0
83365,43.0,46.0,41.0,101.0
83366,97.0,89.0,89.0,76.0
83367,89.0,89.0,76.0,72.0
83368,89.0,76.0,72.0,65.0
83369,76.0,72.0,65.0,61.0
83370,72.0,65.0,61.0,53.0
83371,65.0,61.0,53.0,50.0
83372,61.0,53.0,50.0,52.0
83373,53.0,50.0,52.0,58.0
83374,50.0,52.0,58.0,60.0
83375,52.0,58.0,60.0,65.0
83376,58.0,60.0,65.0,81.0
83377,60.0,65.0,81.0,85.0
83378,65.0,81.0,85.0,89.0
83379,81.0,85.0,89.0,99.0
83380,85.0,89.0,99.0,101.0
83381,96.0,96.0,96.0,101.0
83382,96.0,96.0,51.0,44.0
83383,96.0,51.0,44.0,44.0
83384,51.0,44.0,44.0,42.0
83385,44.0,44.0,42.0,48.0
83386,44.0,42.0,48.0,54.0
83387,42.0,48.0,54.0,63.0
83388,48.0,54.0,63.0,64.0
83389,54.0,63.0,64.0,67.0
83390,63.0,64.0,67.0,68.0
83391,64.0,67.0,68.0,75.0
83392,67.0,68.0,75.0,86.0
83393,68.0,75.0,86.0,99.0
83394,75.0,86.0,99.0,101.0
83395,94.0,83.0,79.0,68.0
83396,83.0,79.0,68.0,69.0
83397,79.0,68.0,69.0,64.0
83398,68.0,69.0,64.0,51.0
83399,69.0,64.0,51.0,43.0
83400,64.0,51.0,43.0,39.0
83401,51.0,43.0,39.0,38.0
83402,43.0,39.0,38.0,38.0
83403,39.0,38.0,38.0,36.0
83404,38.0,38.0,36.0,30.0
83405,38.0,36.0,30.0,28.0
83406,36.0,30.0,28.0,26.0
83407,30.0,28.0,26.0,26.0
83408,28.0,26.0,26.0,26.0
83409,26.0,26.0,26.0,29.0
83410,26.0,26.0,29.0,39.0
83411,26.0,29.0,39.0,45.0
83412,29.0,39.0,45.0,101.0
83413,65.0,63.0,71.0,82.0
83414,63.0,71.0,82.0,89.0
83415,71.0,82.0,89.0,101.0
83416,97.0,78.0,66.0,64.0
83417,78.0,66.0,64.0,74.0
83418,66.0,64.0,74.0,68.0
83419,64.0,74.0,68.0,50.0
83420,74.0,68.0,50.0,45.0
83421,68.0,50.0,45.0,44.0
83422,50.0,45.0,44.0,42.0
83423,45.0,44.0,42.0,43.0
83424,44.0,42.0,43.0,38.0
83425,42.0,43.0,38.0,39.0
83426,43.0,38.0,39.0,35.0
83427,38.0,39.0,35.0,35.0
83428,39.0,35.0,35.0,33.0
83429,35.0,35.0,33.0,37.0
83430,35.0,33.0,37.0,42.0
83431,33.0,37.0,42.0,59.0
83432,37.0,42.0,59.0,58.0
83433,42.0,59.0,58.0,101.0
83434,99.0,71.0,1.0,1.0
83435,71.0,1.0,1.0,1.0
83436,1.0,1.0,1.0,2.0
83437,1.0,1.0,2.0,1.0
83438,1.0,2.0,1.0,1.0
83439,2.0,1.0,1.0,2.0
83440,1.0,1.0,2.0,2.0
83441,1.0,2.0,2.0,1.0
83442,2.0,2.0,1.0,1.0
83443,2.0,1.0,1.0,2.0
83444,1.0,1.0,2.0,2.0
83445,1.0,2.0,2.0,2.0
83446,2.0,2.0,2.0,4.0
83447,2.0,2.0,4.0,4.0
83448,2.0,4.0,4.0,5.0
83449,4.0,4.0,5.0,5.0
83450,4.0,5.0,5.0,9.0
83451,5.0,5.0,9.0,9.0
83452,5.0,9.0,9.0,11.0
83453,9.0,9.0,11.0,13.0
83454,9.0,11.0,13.0,14.0
83455,11.0,13.0,14.0,18.0
83456,13.0,14.0,18.0,22.0
83457,14.0,18.0,22.0,30.0
83458,18.0,22.0,30.0,31.0
83459,22.0,30.0,31.0,31.0
83460,30.0,31.0,31.0,35.0
83461,31.0,31.0,35.0,40.0
83462,31.0,35.0,40.0,101.0
83463,93.0,83.0,75.0,63.0
83464,83.0,75.0,63.0,52.0
83465,75.0,63.0,52.0,44.0
83466,63.0,52.0,44.0,43.0
83467,52.0,44.0,43.0,39.0
83468,44.0,43.0,39.0,37.0
83469,43.0,39.0,37.0,37.0
83470,39.0,37.0,37.0,37.0
83471,37.0,37.0,37.0,39.0
83472,37.0,37.0,39.0,49.0
83473,37.0,39.0,49.0,58.0
83474,39.0,49.0,58.0,71.0
83475,49.0,58.0,71.0,78.0
83476,58.0,71.0,78.0,80.0
83477,71.0,78.0,80.0,87.0
83478,78.0,80.0,87.0,91.0
83479,80.0,87.0,91.0,93.0
83480,87.0,91.0,93.0,101.0
83481,86.0,77.0,70.0,64.0
83482,77.0,70.0,64.0,55.0
83483,70.0,64.0,55.0,48.0
83484,64.0,55.0,48.0,48.0
83485,55.0,48.0,48.0,55.0
83486,48.0,48.0,55.0,68.0
83487,48.0,55.0,68.0,82.0
83488,55.0,68.0,82.0,89.0
83489,68.0,82.0,89.0,101.0
83490,19.0,16.0,18.0,23.0
83491,16.0,18.0,23.0,30.0
83492,18.0,23.0,30.0,37.0
83493,23.0,30.0,37.0,47.0
83494,30.0,37.0,47.0,57.0
83495,37.0,47.0,57.0,65.0
83496,47.0,57.0,65.0,80.0
83497,57.0,65.0,80.0,81.0
83498,65.0,80.0,81.0,78.0
83499,80.0,81.0,78.0,100.0
83500,81.0,78.0,100.0,100.0
83501,78.0,100.0,100.0,100.0
83502,100.0,100.0,100.0,101.0
83503,75.0,75.0,67.0,73.0
83504,75.0,67.0,73.0,64.0
83505,67.0,73.0,64.0,56.0
83506,73.0,64.0,56.0,54.0
83507,64.0,56.0,54.0,54.0
83508,56.0,54.0,54.0,54.0
83509,54.0,54.0,54.0,48.0
83510,54.0,54.0,48.0,47.0
83511,54.0,48.0,47.0,50.0
83512,48.0,47.0,50.0,60.0
83513,47.0,50.0,60.0,68.0
83514,50.0,60.0,68.0,73.0
83515,60.0,68.0,73.0,81.0
83516,68.0,73.0,81.0,92.0
83517,73.0,81.0,92.0,90.0
83518,81.0,92.0,90.0,101.0
83519,16.0,6.0,5.0,3.0
83520,6.0,5.0,3.0,3.0
83521,5.0,3.0,3.0,3.0
83522,3.0,3.0,3.0,4.0
83523,3.0,3.0,4.0,5.0
83524,3.0,4.0,5.0,5.0
83525,4.0,5.0,5.0,6.0
83526,5.0,5.0,6.0,7.0
83527,5.0,6.0,7.0,8.0
83528,6.0,7.0,8.0,15.0
83529,7.0,8.0,15.0,15.0
83530,8.0,15.0,15.0,16.0
83531,15.0,15.0,16.0,21.0
83532,15.0,16.0,21.0,23.0
83533,16.0,21.0,23.0,27.0
83534,21.0,23.0,27.0,31.0
83535,23.0,27.0,31.0,31.0
83536,27.0,31.0,31.0,33.0
83537,31.0,31.0,33.0,36.0
83538,31.0,33.0,36.0,38.0
83539,33.0,36.0,38.0,41.0
83540,36.0,38.0,41.0,45.0
83541,38.0,41.0,45.0,46.0
83542,41.0,45.0,46.0,47.0
83543,45.0,46.0,47.0,101.0
83544,95.0,88.0,86.0,85.0
83545,88.0,86.0,85.0,85.0
83546,86.0,85.0,85.0,85.0
83547,85.0,85.0,85.0,93.0
83548,85.0,85.0,93.0,101.0
83549,73.0,81.0,90.0,89.0
83550,81.0,90.0,89.0,96.0
83551,90.0,89.0,96.0,72.0
83552,89.0,96.0,72.0,93.0
83553,96.0,72.0,93.0,95.0
83554,72.0,93.0,95.0,92.0
83555,93.0,95.0,92.0,93.0
83556,44.0,32.0,25.0,15.0
83557,32.0,25.0,15.0,5.0
83558,25.0,15.0,5.0,3.0
83559,15.0,5.0,3.0,1.0
83560,5.0,3.0,1.0,2.0
83561,3.0,1.0,2.0,2.0
83562,1.0,2.0,2.0,4.0
83563,2.0,2.0,4.0,5.0
83564,2.0,4.0,5.0,5.0
83565,4.0,5.0,5.0,7.0
83566,5.0,5.0,7.0,15.0
83567,5.0,7.0,15.0,19.0
83568,7.0,15.0,19.0,22.0
83569,15.0,19.0,22.0,35.0
83570,19.0,22.0,35.0,42.0
83571,22.0,35.0,42.0,57.0
83572,35.0,42.0,57.0,66.0
83573,42.0,57.0,66.0,101.0
83574,79.0,70.0,60.0,58.0
83575,70.0,60.0,58.0,40.0
83576,60.0,58.0,40.0,29.0
83577,58.0,40.0,29.0,31.0
83578,40.0,29.0,31.0,27.0
83579,29.0,31.0,27.0,24.0
83580,31.0,27.0,24.0,22.0
83581,27.0,24.0,22.0,22.0
83582,24.0,22.0,22.0,25.0
83583,22.0,22.0,25.0,32.0
83584,22.0,25.0,32.0,34.0
83585,25.0,32.0,34.0,37.0
83586,32.0,34.0,37.0,40.0
83587,34.0,37.0,40.0,39.0
83588,37.0,40.0,39.0,51.0
83589,40.0,39.0,51.0,68.0
83590,39.0,51.0,68.0,72.0
83591,51.0,68.0,72.0,101.0
83592,70.0,63.0,52.0,39.0
83593,63.0,52.0,39.0,32.0
83594,52.0,39.0,32.0,24.0
83595,39.0,32.0,24.0,19.0
83596,32.0,24.0,19.0,17.0
83597,24.0,19.0,17.0,13.0
83598,19.0,17.0,13.0,10.0
83599,17.0,13.0,10.0,9.0
83600,13.0,10.0,9.0,8.0
83601,10.0,9.0,8.0,4.0
83602,9.0,8.0,4.0,4.0
83603,8.0,4.0,4.0,4.0
83604,4.0,4.0,4.0,5.0
83605,4.0,4.0,5.0,4.0
83606,4.0,5.0,4.0,4.0
83607,5.0,4.0,4.0,5.0
83608,4.0,4.0,5.0,6.0
83609,4.0,5.0,6.0,11.0
83610,5.0,6.0,11.0,11.0
83611,6.0,11.0,11.0,17.0
83612,11.0,11.0,17.0,21.0
83613,11.0,17.0,21.0,21.0
83614,17.0,21.0,21.0,26.0
83615,21.0,21.0,26.0,26.0
83616,21.0,26.0,26.0,33.0
83617,26.0,26.0,33.0,36.0
83618,26.0,33.0,36.0,39.0
83619,33.0,36.0,39.0,33.0
83620,36.0,39.0,33.0,35.0
83621,39.0,33.0,35.0,38.0
83622,33.0,35.0,38.0,41.0
83623,35.0,38.0,41.0,44.0
83624,38.0,41.0,44.0,49.0
83625,41.0,44.0,49.0,101.0
83626,69.0,75.0,86.0,69.0
83627,75.0,86.0,69.0,64.0
83628,86.0,69.0,64.0,64.0
83629,69.0,64.0,64.0,65.0
83630,64.0,64.0,65.0,68.0
83631,64.0,65.0,68.0,82.0
83632,65.0,68.0,82.0,99.0
83633,68.0,82.0,99.0,101.0
83634,91.0,16.0,12.0,14.0
83635,16.0,12.0,14.0,14.0
83636,12.0,14.0,14.0,29.0
83637,14.0,14.0,29.0,40.0
83638,14.0,29.0,40.0,58.0
83639,29.0,40.0,58.0,72.0
83640,40.0,58.0,72.0,95.0
83641,58.0,72.0,95.0,101.0
83642,85.0,85.0,85.0,80.0
83643,85.0,85.0,80.0,70.0
83644,85.0,80.0,70.0,59.0
83645,80.0,70.0,59.0,59.0
83646,70.0,59.0,59.0,59.0
83647,59.0,59.0,59.0,56.0
83648,59.0,59.0,56.0,51.0
83649,59.0,56.0,51.0,49.0
83650,56.0,51.0,49.0,44.0
83651,51.0,49.0,44.0,41.0
83652,49.0,44.0,41.0,51.0
83653,44.0,41.0,51.0,52.0
83654,41.0,51.0,52.0,55.0
83655,51.0,52.0,55.0,63.0
83656,52.0,55.0,63.0,60.0
83657,55.0,63.0,60.0,66.0
83658,63.0,60.0,66.0,70.0
83659,60.0,66.0,70.0,101.0
83660,87.0,69.0,65.0,54.0
83661,69.0,65.0,54.0,49.0
83662,65.0,54.0,49.0,43.0
83663,54.0,49.0,43.0,42.0
83664,49.0,43.0,42.0,45.0
83665,43.0,42.0,45.0,69.0
83666,42.0,45.0,69.0,95.0
83667,45.0,69.0,95.0,101.0
83668,80.0,72.0,59.0,54.0
83669,72.0,59.0,54.0,45.0
83670,59.0,54.0,45.0,45.0
83671,54.0,45.0,45.0,40.0
83672,45.0,45.0,40.0,36.0
83673,45.0,40.0,36.0,32.0
83674,40.0,36.0,32.0,29.0
83675,36.0,32.0,29.0,23.0
83676,32.0,29.0,23.0,30.0
83677,29.0,23.0,30.0,35.0
83678,23.0,30.0,35.0,41.0
83679,30.0,35.0,41.0,47.0
83680,35.0,41.0,47.0,51.0
83681,41.0,47.0,51.0,58.0
83682,47.0,51.0,58.0,66.0
83683,51.0,58.0,66.0,73.0
83684,58.0,66.0,73.0,74.0
83685,66.0,73.0,74.0,101.0
83686,81.0,81.0,71.0,72.0
83687,81.0,71.0,72.0,62.0
83688,71.0,72.0,62.0,65.0
83689,72.0,62.0,65.0,74.0
83690,62.0,65.0,74.0,65.0
83691,65.0,74.0,65.0,56.0
83692,74.0,65.0,56.0,57.0
83693,65.0,56.0,57.0,52.0
83694,56.0,57.0,52.0,43.0
83695,57.0,52.0,43.0,39.0
83696,52.0,43.0,39.0,40.0
83697,43.0,39.0,40.0,42.0
83698,39.0,40.0,42.0,40.0
83699,40.0,42.0,40.0,46.0
83700,42.0,40.0,46.0,55.0
83701,40.0,46.0,55.0,58.0
83702,46.0,55.0,58.0,63.0
83703,55.0,58.0,63.0,101.0
83704,98.0,93.0,85.0,100.0
83705,93.0,85.0,100.0,101.0
83706,76.0,31.0,18.0,9.0
83707,31.0,18.0,9.0,13.0
83708,18.0,9.0,13.0,12.0
83709,9.0,13.0,12.0,12.0
83710,13.0,12.0,12.0,12.0
83711,12.0,12.0,12.0,12.0
83712,12.0,12.0,12.0,9.0
83713,12.0,12.0,9.0,13.0
83714,12.0,9.0,13.0,15.0
83715,9.0,13.0,15.0,11.0
83716,13.0,15.0,11.0,11.0
83717,15.0,11.0,11.0,14.0
83718,11.0,11.0,14.0,22.0
83719,11.0,14.0,22.0,32.0
83720,14.0,22.0,32.0,37.0
83721,22.0,32.0,37.0,50.0
83722,32.0,37.0,50.0,56.0
83723,37.0,50.0,56.0,101.0
83724,71.0,58.0,43.0,37.0
83725,58.0,43.0,37.0,25.0
83726,43.0,37.0,25.0,20.0
83727,37.0,25.0,20.0,20.0
83728,25.0,20.0,20.0,15.0
83729,20.0,20.0,15.0,9.0
83730,20.0,15.0,9.0,8.0
83731,15.0,9.0,8.0,8.0
83732,9.0,8.0,8.0,13.0
83733,8.0,8.0,13.0,19.0
83734,8.0,13.0,19.0,26.0
83735,13.0,19.0,26.0,37.0
83736,19.0,26.0,37.0,47.0
83737,26.0,37.0,47.0,54.0
83738,37.0,47.0,54.0,58.0
83739,47.0,54.0,58.0,66.0
83740,54.0,58.0,66.0,71.0
83741,58.0,66.0,71.0,101.0
83742,74.0,74.0,79.0,76.0
83743,74.0,79.0,76.0,82.0
83744,79.0,76.0,82.0,82.0
83745,76.0,82.0,82.0,84.0
83746,82.0,82.0,84.0,83.0
83747,82.0,84.0,83.0,90.0
83748,84.0,83.0,90.0,92.0
83749,83.0,90.0,92.0,92.0
83750,90.0,92.0,92.0,91.0
83751,92.0,92.0,91.0,91.0
83752,92.0,91.0,91.0,92.0
83753,91.0,91.0,92.0,101.0
83754,75.0,64.0,58.0,52.0
83755,64.0,58.0,52.0,50.0
83756,58.0,52.0,50.0,42.0
83757,52.0,50.0,42.0,35.0
83758,50.0,42.0,35.0,33.0
83759,42.0,35.0,33.0,31.0
83760,35.0,33.0,31.0,31.0
83761,33.0,31.0,31.0,41.0
83762,31.0,31.0,41.0,49.0
83763,31.0,41.0,49.0,56.0
83764,41.0,49.0,56.0,53.0
83765,49.0,56.0,53.0,49.0
83766,56.0,53.0,49.0,63.0
83767,53.0,49.0,63.0,70.0
83768,49.0,63.0,70.0,84.0
83769,63.0,70.0,84.0,80.0
83770,70.0,84.0,80.0,84.0
83771,84.0,80.0,84.0,101.0
83772,99.0,99.0,86.0,75.0
83773,99.0,86.0,75.0,69.0
83774,86.0,75.0,69.0,71.0
83775,75.0,69.0,71.0,62.0
83776,69.0,71.0,62.0,59.0
83777,71.0,62.0,59.0,55.0
83778,62.0,59.0,55.0,54.0
83779,59.0,55.0,54.0,54.0
83780,55.0,54.0,54.0,52.0
83781,54.0,54.0,52.0,51.0
83782,54.0,52.0,51.0,49.0
83783,52.0,51.0,49.0,42.0
83784,51.0,49.0,42.0,48.0
83785,49.0,42.0,48.0,32.0
83786,42.0,48.0,32.0,38.0
83787,48.0,32.0,38.0,40.0
83788,32.0,38.0,40.0,41.0
83789,38.0,40.0,41.0,44.0
83790,40.0,41.0,44.0,48.0
83791,41.0,44.0,48.0,47.0
83792,44.0,48.0,47.0,101.0
83793,38.0,38.0,47.0,55.0
83794,38.0,47.0,55.0,67.0
83795,47.0,55.0,67.0,79.0
83796,55.0,67.0,79.0,85.0
83797,67.0,79.0,85.0,101.0
83798,81.0,68.0,62.0,60.0
83799,68.0,62.0,60.0,51.0
83800,62.0,60.0,51.0,47.0
83801,60.0,51.0,47.0,43.0
83802,51.0,47.0,43.0,42.0
83803,47.0,43.0,42.0,38.0
83804,43.0,42.0,38.0,35.0
83805,42.0,38.0,35.0,36.0
83806,38.0,35.0,36.0,43.0
83807,35.0,36.0,43.0,44.0
83808,36.0,43.0,44.0,51.0
83809,43.0,44.0,51.0,56.0
83810,44.0,51.0,56.0,61.0
83811,51.0,56.0,61.0,69.0
83812,56.0,61.0,69.0,80.0
83813,61.0,69.0,80.0,77.0
83814,69.0,80.0,77.0,82.0
83815,80.0,77.0,82.0,101.0
83816,60.0,56.0,55.0,52.0
83817,56.0,55.0,52.0,52.0
83818,55.0,52.0,52.0,46.0
83819,52.0,52.0,46.0,44.0
83820,52.0,46.0,44.0,39.0
83821,46.0,44.0,39.0,42.0
83822,44.0,39.0,42.0,56.0
83823,39.0,42.0,56.0,79.0
83824,42.0,56.0,79.0,101.0
83825,90.0,88.0,79.0,82.0
83826,88.0,79.0,82.0,88.0
83827,79.0,82.0,88.0,91.0
83828,82.0,88.0,91.0,100.0
83829,88.0,91.0,100.0,101.0
83830,74.0,50.0,37.0,31.0
83831,50.0,37.0,31.0,28.0
83832,37.0,31.0,28.0,22.0
83833,31.0,28.0,22.0,15.0
83834,28.0,22.0,15.0,13.0
83835,22.0,15.0,13.0,10.0
83836,15.0,13.0,10.0,8.0
83837,13.0,10.0,8.0,7.0
83838,10.0,8.0,7.0,20.0
83839,8.0,7.0,20.0,33.0
83840,7.0,20.0,33.0,44.0
83841,20.0,33.0,44.0,64.0
83842,33.0,44.0,64.0,74.0
83843,44.0,64.0,74.0,86.0
83844,64.0,74.0,86.0,88.0
83845,74.0,86.0,88.0,99.0
83846,86.0,88.0,99.0,101.0
83847,67.0,65.0,61.0,52.0
83848,65.0,61.0,52.0,49.0
83849,61.0,52.0,49.0,38.0
83850,52.0,49.0,38.0,36.0
83851,49.0,38.0,36.0,36.0
83852,38.0,36.0,36.0,32.0
83853,36.0,36.0,32.0,30.0
83854,36.0,32.0,30.0,29.0
83855,32.0,30.0,29.0,24.0
83856,30.0,29.0,24.0,18.0
83857,29.0,24.0,18.0,17.0
83858,24.0,18.0,17.0,14.0
83859,18.0,17.0,14.0,15.0
83860,17.0,14.0,15.0,14.0
83861,14.0,15.0,14.0,14.0
83862,15.0,14.0,14.0,12.0
83863,14.0,14.0,12.0,7.0
83864,14.0,12.0,7.0,6.0
83865,12.0,7.0,6.0,5.0
83866,7.0,6.0,5.0,4.0
83867,6.0,5.0,4.0,6.0
83868,5.0,4.0,6.0,8.0
83869,4.0,6.0,8.0,9.0
83870,6.0,8.0,9.0,9.0
83871,8.0,9.0,9.0,9.0
83872,9.0,9.0,9.0,10.0
83873,9.0,9.0,10.0,12.0
83874,9.0,10.0,12.0,13.0
